m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 2.0000000E-002,-3.5432612E-003, 4.5038703E-001, 1.0000000E+000, 2.0000000E-002,-3.5432612E-003, 4.5038703E-001, 1.0000000E+000, 2.0000000E-002,-3.5432602E-003, 4.5038703E-001, 1.0000000E+000, 2.0000000E-002,-3.5432613E-003, 4.5038703E-001, 1.0000000E+000, 2.0000000E-002,-3.5432612E-003, 4.5038703E-001, 1.0000000E+000, 2.0000000E-002, 1.2534656E-003, 3.5484417E-001, 1.0000000E+000, 2.0000000E-002, 1.2534654E-003, 3.5484418E-001, 1.0000000E+000, 2.0000000E-002, 1.2534648E-003, 3.5484418E-001, 1.0000000E+000, 2.0000000E-002, 1.2534654E-003, 3.5484417E-001, 1.0000000E+000, 2.0000000E-002, 1.2534656E-003, 3.5484416E-001, 1.0000000E+000
 2.9655172E-002,-2.8471089E-003, 4.4341992E-001, 1.0000000E+000, 2.9655172E-002,-2.8471088E-003, 4.4341992E-001, 1.0000000E+000, 2.9655172E-002,-2.8471077E-003, 4.4341990E-001, 1.0000000E+000, 2.9655172E-002,-2.8471088E-003, 4.4341992E-001, 1.0000000E+000, 2.9655172E-002,-2.8471089E-003, 4.4341992E-001, 1.0000000E+000, 2.9655172E-002, 1.4967183E-003, 3.9105855E-001, 1.0000000E+000, 2.9655172E-002, 1.4967181E-003, 3.9105857E-001, 1.0000000E+000, 2.9655172E-002, 1.4967173E-003, 3.9105857E-001, 1.0000000E+000, 2.9655172E-002, 1.4967181E-003, 3.9105856E-001, 1.0000000E+000, 2.9655172E-002, 1.4967183E-003, 3.9105854E-001, 1.0000000E+000
 3.9310345E-002,-2.3969884E-003, 4.3759396E-001, 1.0000000E+000, 3.9310345E-002,-2.3969883E-003, 4.3759395E-001, 1.0000000E+000, 3.9310345E-002,-2.3969872E-003, 4.3759392E-001, 1.0000000E+000, 3.9310345E-002,-2.3969884E-003, 4.3759395E-001, 1.0000000E+000, 3.9310345E-002,-2.3969885E-003, 4.3759396E-001, 1.0000000E+000, 3.9310345E-002, 1.6449125E-003, 4.1058576E-001, 1.0000000E+000, 3.9310345E-002, 1.6449123E-003, 4.1058579E-001, 1.0000000E+000, 3.9310345E-002, 1.6449114E-003, 4.1058579E-001, 1.0000000E+000, 3.9310345E-002, 1.6449123E-003, 4.1058577E-001, 1.0000000E+000, 3.9310345E-002, 1.6449125E-003, 4.1058574E-001, 1.0000000E+000
 4.8965517E-002,-2.1519360E-003, 4.3467367E-001, 1.0000000E+000, 4.8965517E-002,-2.1519358E-003, 4.3467364E-001, 1.0000000E+000, 4.8965517E-002,-2.1519348E-003, 4.3467359E-001, 1.0000000E+000, 4.8965517E-002,-2.1519359E-003, 4.3467365E-001, 1.0000000E+000, 4.8965517E-002,-2.1519360E-003, 4.3467368E-001, 1.0000000E+000, 4.8965517E-002, 1.7237342E-003, 4.2023192E-001, 1.0000000E+000, 4.8965517E-002, 1.7237339E-003, 4.2023196E-001, 1.0000000E+000, 4.8965517E-002, 1.7237330E-003, 4.2023199E-001, 1.0000000E+000, 4.8965517E-002, 1.7237340E-003, 4.2023194E-001, 1.0000000E+000, 4.8965517E-002, 1.7237342E-003, 4.2023189E-001, 1.0000000E+000
 5.8620690E-002,-2.0279738E-003, 4.3323055E-001, 1.0000000E+000, 5.8620690E-002,-2.0279736E-003, 4.3323052E-001, 1.0000000E+000, 5.8620690E-002,-2.0279727E-003, 4.3323047E-001, 1.0000000E+000, 5.8620690E-002,-2.0279737E-003, 4.3323053E-001, 1.0000000E+000, 5.8620690E-002,-2.0279738E-003, 4.3323057E-001, 1.0000000E+000, 5.8620690E-002, 1.7638402E-003, 4.2497566E-001, 1.0000000E+000, 5.8620690E-002, 1.7638400E-003, 4.2497571E-001, 1.0000000E+000, 5.8620690E-002, 1.7638390E-003, 4.2497574E-001, 1.0000000E+000, 5.8620690E-002, 1.7638400E-003, 4.2497568E-001, 1.0000000E+000, 5.8620690E-002, 1.7638403E-003, 4.2497562E-001, 1.0000000E+000
 6.8275862E-002,-1.9438784E-003, 4.3221970E-001, 1.0000000E+000, 6.8275862E-002,-1.9438783E-003, 4.3221967E-001, 1.0000000E+000, 6.8275862E-002,-1.9438774E-003, 4.3221962E-001, 1.0000000E+000, 6.8275862E-002,-1.9438784E-003, 4.3221969E-001, 1.0000000E+000, 6.8275862E-002,-1.9438784E-003, 4.3221973E-001, 1.0000000E+000, 6.8275862E-002, 1.7911848E-003, 4.2815549E-001, 1.0000000E+000, 6.8275862E-002, 1.7911845E-003, 4.2815554E-001, 1.0000000E+000, 6.8275862E-002, 1.7911836E-003, 4.2815557E-001, 1.0000000E+000, 6.8275862E-002, 1.7911846E-003, 4.2815550E-001, 1.0000000E+000, 6.8275862E-002, 1.7911848E-003, 4.2815544E-001, 1.0000000E+000
 7.7931034E-002,-1.8953507E-003, 4.3162408E-001, 1.0000000E+000, 7.7931034E-002,-1.8953505E-003, 4.3162405E-001, 1.0000000E+000, 7.7931034E-002,-1.8953496E-003, 4.3162399E-001, 1.0000000E+000, 7.7931034E-002,-1.8953506E-003, 4.3162407E-001, 1.0000000E+000, 7.7931034E-002,-1.8953506E-003, 4.3162412E-001, 1.0000000E+000, 7.7931034E-002, 1.8069679E-003, 4.2997275E-001, 1.0000000E+000, 7.7931034E-002, 1.8069676E-003, 4.2997280E-001, 1.0000000E+000, 7.7931034E-002, 1.8069667E-003, 4.2997284E-001, 1.0000000E+000, 7.7931034E-002, 1.8069677E-003, 4.2997276E-001, 1.0000000E+000, 7.7931034E-002, 1.8069680E-003, 4.2997268E-001, 1.0000000E+000
 8.7586207E-002,-1.8672255E-003, 4.3127554E-001, 1.0000000E+000, 8.7586207E-002,-1.8672254E-003, 4.3127548E-001, 1.0000000E+000, 8.7586207E-002,-1.8672246E-003, 4.3127540E-001, 1.0000000E+000, 8.7586207E-002,-1.8672255E-003, 4.3127551E-001, 1.0000000E+000, 8.7586207E-002,-1.8672255E-003, 4.3127558E-001, 1.0000000E+000, 8.7586207E-002, 1.8161068E-003, 4.3102215E-001, 1.0000000E+000, 8.7586207E-002, 1.8161065E-003, 4.3102222E-001, 1.0000000E+000, 8.7586207E-002, 1.8161056E-003, 4.3102229E-001, 1.0000000E+000, 8.7586207E-002, 1.8161066E-003, 4.3102217E-001, 1.0000000E+000, 8.7586207E-002, 1.8161069E-003, 4.3102206E-001, 1.0000000E+000
 9.7241379E-002,-1.8524784E-003, 4.3109347E-001, 1.0000000E+000, 9.7241379E-002,-1.8524783E-003, 4.3109341E-001, 1.0000000E+000, 9.7241379E-002,-1.8524775E-003, 4.3109333E-001, 1.0000000E+000, 9.7241379E-002,-1.8524783E-003, 4.3109344E-001, 1.0000000E+000, 9.7241379E-002,-1.8524783E-003, 4.3109352E-001, 1.0000000E+000, 9.7241379E-002, 1.8208902E-003, 4.3157020E-001, 1.0000000E+000, 9.7241379E-002, 1.8208899E-003, 4.3157028E-001, 1.0000000E+000, 9.7241379E-002, 1.8208891E-003, 4.3157035E-001, 1.0000000E+000, 9.7241379E-002, 1.8208900E-003, 4.3157022E-001, 1.0000000E+000, 9.7241379E-002, 1.8208903E-003, 4.3157010E-001, 1.0000000E+000
