s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-5.1620234E-002, 5.3003647E-002, 1.0132500E+005, 1.1229154E+000
 1.0041237E+001,-8.4857820E-002, 8.4109620E-002, 1.0132500E+005, 1.1229154E+000
 2.0082473E+001,-7.5387756E-002, 8.5189600E-002, 1.0132421E+005, 1.1229092E+000
 3.0012140E+001,-8.7867935E-002, 6.8175784E-002, 1.0132561E+005, 1.1229202E+000
 4.0053377E+001,-6.6327782E-002, 9.4779395E-002, 1.0132263E+005, 1.1228967E+000
 5.0094614E+001,-9.7661677E-002, 7.7219203E-002, 1.0132633E+005, 1.1229259E+000
 6.0024281E+001,-8.9894378E-002, 1.0245748E-001, 1.0132116E+005, 1.1228852E+000
 7.0065518E+001,-1.0778407E-001, 1.0824090E-001, 1.0132596E+005, 1.1229230E+000
 8.0106754E+001,-1.2686689E-001, 1.1209488E-001, 1.0132100E+005, 1.1228838E+000
 9.0036421E+001,-1.2029416E-001, 1.4365993E-001, 1.0132472E+005, 1.1229132E+000
 1.0007766E+002,-1.6179840E-001, 1.3375175E-001, 1.0132104E+005, 1.1228841E+000
 1.1000733E+002,-1.3045239E-001, 1.7320797E-001, 1.0132327E+005, 1.1229018E+000
 1.2004856E+002,-1.7464441E-001, 1.3019480E-001, 1.0132119E+005, 1.1228853E+000
 1.3008980E+002,-1.2857704E-001, 1.5636757E-001, 1.0132224E+005, 1.1228936E+000
 1.4001947E+002,-1.7217396E-001, 1.3561296E-001, 1.0132238E+005, 1.1228947E+000
 1.5006070E+002,-1.2780330E-001, 1.6329920E-001, 1.0132253E+005, 1.1228960E+000
 1.6002831E+002,-1.3884605E-001, 1.1164251E-001, 1.0132419E+005, 1.1229091E+000
 1.7005886E+002,-1.0547503E-001, 1.0029470E-001, 1.0132399E+005, 1.1229075E+000
 1.8009279E+002,-9.3482389E-002, 9.1664471E-002, 1.0132696E+005, 1.1229341E+000
 1.9002246E+002,-1.1432171E-001, 8.7031209E-002, 1.0132627E+005, 1.1237301E+000
 2.0006370E+002,-6.4951204E-002, 1.1493512E-001, 1.0132853E+005, 1.1236148E+000
 2.1010493E+002,-9.2294480E-002, 5.9869082E-002, 1.0132759E+005, 1.1226906E+000
 2.2003460E+002,-6.0251482E-002, 8.9466174E-002, 1.0132805E+005, 1.1227498E+000
 2.3007584E+002,-7.8381846E-002, 5.7319035E-002, 1.0132767E+005, 1.1228806E+000
 2.4000550E+002,-4.8669242E-002, 9.1487534E-002, 1.0132753E+005, 1.1229583E+000
 2.5004674E+002,-7.9409824E-002, 7.7986391E-002, 1.0132794E+005, 1.1229734E+000
