s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-2.9145600E-001, 2.9145600E-001, 1.0132500E+005, 1.1229154E+000
 1.0000000E+000,-1.0150427E-001, 1.0441879E-001, 1.0129416E+005, 1.1244030E+000
 2.0250000E+000,-4.4096360E-002, 4.5491697E-002, 1.0124960E+005, 1.1285710E+000
 3.0109842E+000,-1.2393099E-001, 1.0191919E-001, 1.0120361E+005, 1.1275620E+000
 4.0167835E+000,-1.5133985E-001, 1.8044232E-001, 1.0121255E+005, 1.1067616E+000
 5.0040596E+000,-1.2183669E-001, 2.3070640E-001, 1.0123035E+005, 1.1125216E+000
 6.0080051E+000,-5.3907070E-002, 2.8526904E-001, 1.0125308E+005, 1.0920944E+000
 7.0119506E+000,-5.5559339E-002, 2.8673049E-001, 1.0125165E+005, 1.0960811E+000
 8.0158961E+000,-1.1638246E-001, 1.9285372E-001, 1.0122779E+005, 1.1261296E+000
 9.0028256E+000,-2.0558965E-001, 1.1124460E-001, 1.0121246E+005, 1.1470874E+000
 1.0006771E+001,-2.2905603E-001, 5.3881476E-002, 1.0124176E+005, 1.1441048E+000
 1.1001221E+001,-2.5855475E-001, 6.9736769E-002, 1.0126571E+005, 1.1432743E+000
 1.2004576E+001,-2.9591136E-001, 3.2466383E-002, 1.0123670E+005, 1.1646437E+000
 1.3014286E+001,-2.9046292E-001, 2.6007817E-002, 1.0121095E+005, 1.1745314E+000
 1.4010221E+001,-3.3331930E-001, 3.0039476E-002, 1.0117996E+005, 1.1724243E+000
 1.5000120E+001,-2.8097489E-001, 2.2597097E-002, 1.0115792E+005, 1.1765125E+000
 1.6012654E+001,-2.9964729E-001, 5.0170523E-002, 1.0118774E+005, 1.1631059E+000
 1.7000993E+001,-2.1986358E-001, 5.8690481E-002, 1.0120680E+005, 1.1464411E+000
 1.8000000E+001,-1.5720471E-001, 7.3858358E-002, 1.0119344E+005, 1.1437517E+000
