m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0012500E-003,-2.7961107E+000, 5.4870332E-006, 1.0000000E+000,-4.0012500E-003,-2.7961107E+000, 4.1608582E-006, 1.0000000E+000,-4.0012500E-003,-2.7961107E+000, 3.1119996E-006, 1.0000000E+000,-4.0012500E-003,-2.7961107E+000, 3.6648243E-006, 1.0000000E+000,-4.0012500E-003,-2.7961107E+000, 4.6607659E-006, 1.0000000E+000,-4.0012500E-003, 2.7962096E+000, 7.9667502E-006, 1.0000000E+000,-4.0012500E-003, 2.7962096E+000, 5.0528816E-006, 1.0000000E+000,-4.0012500E-003, 2.7962096E+000, 3.7184551E-006, 1.0000000E+000,-4.0012500E-003, 2.7962096E+000, 6.6072909E-006, 1.0000000E+000,-4.0012500E-003, 2.7962096E+000, 8.9124177E-006, 1.0000000E+000
-3.7241379E-003,-2.7961107E+000, 4.3686755E-006, 1.0000000E+000,-3.7241379E-003,-2.7961107E+000, 2.5447143E-006, 1.0000000E+000,-3.7241379E-003,-2.7961107E+000, 2.2685458E-006, 1.0000000E+000,-3.7241379E-003,-2.7961107E+000, 3.9428468E-006, 1.0000000E+000,-3.7241379E-003,-2.7961107E+000, 4.9111596E-006, 1.0000000E+000,-3.7241379E-003, 2.7962096E+000, 7.6488534E-006, 1.0000000E+000,-3.7241379E-003, 2.7962096E+000, 4.4875415E-006, 1.0000000E+000,-3.7241379E-003, 2.7962096E+000, 2.9675261E-006, 1.0000000E+000,-3.7241379E-003, 2.7962096E+000, 5.8935227E-006, 1.0000000E+000,-3.7241379E-003, 2.7962096E+000, 8.4958666E-006, 1.0000000E+000
-3.4482759E-003,-2.7961107E+000, 4.1816180E-006, 1.0000000E+000,-3.4482759E-003,-2.7961107E+000, 2.2432191E-006, 1.0000000E+000,-3.4482759E-003,-2.7961107E+000, 2.5251033E-006, 1.0000000E+000,-3.4482759E-003,-2.7961107E+000, 3.6509705E-006, 1.0000000E+000,-3.4482759E-003,-2.7961107E+000, 4.6836245E-006, 1.0000000E+000,-3.4482759E-003, 2.7962096E+000, 7.3687059E-006, 1.0000000E+000,-3.4482759E-003, 2.7962096E+000, 4.0350237E-006, 1.0000000E+000,-3.4482759E-003, 2.7962096E+000, 2.5058410E-006, 1.0000000E+000,-3.4482759E-003, 2.7962096E+000, 5.3998786E-006, 1.0000000E+000,-3.4482759E-003, 2.7962096E+000, 8.1922653E-006, 1.0000000E+000
-3.1724138E-003,-2.7961107E+000, 3.6104304E-006, 1.0000000E+000,-3.1724138E-003,-2.7961107E+000, 1.9923285E-006, 1.0000000E+000,-3.1724138E-003,-2.7961107E+000, 2.7723095E-006, 1.0000000E+000,-3.1724138E-003,-2.7961107E+000, 3.6127670E-006, 1.0000000E+000,-3.1724138E-003,-2.7961107E+000, 4.6155159E-006, 1.0000000E+000,-3.1724138E-003, 2.7962096E+000, 7.0474047E-006, 1.0000000E+000,-3.1724138E-003, 2.7962096E+000, 3.5265962E-006, 1.0000000E+000,-3.1724138E-003, 2.7962096E+000, 2.1837539E-006, 1.0000000E+000,-3.1724138E-003, 2.7962096E+000, 4.8759625E-006, 1.0000000E+000,-3.1724138E-003, 2.7962096E+000, 7.8548822E-006, 1.0000000E+000
-2.8965517E-003,-2.7961107E+000, 3.0854621E-006, 1.0000000E+000,-2.8965517E-003,-2.7961107E+000, 1.9909115E-006, 1.0000000E+000,-2.8965517E-003,-2.7961107E+000, 3.0553413E-006, 1.0000000E+000,-2.8965517E-003,-2.7961107E+000, 3.4531786E-006, 1.0000000E+000,-2.8965517E-003,-2.7961107E+000, 4.4394796E-006, 1.0000000E+000,-2.8965517E-003, 2.7962096E+000, 6.6530857E-006, 1.0000000E+000,-2.8965517E-003, 2.7962096E+000, 2.8767111E-006, 1.0000000E+000,-2.8965517E-003, 2.7962096E+000, 1.9932178E-006, 1.0000000E+000,-2.8965517E-003, 2.7962096E+000, 4.3426450E-006, 1.0000000E+000,-2.8965517E-003, 2.7962096E+000, 7.4899494E-006, 1.0000000E+000
-2.6206897E-003,-2.7961107E+000, 2.7549726E-006, 1.0000000E+000,-2.6206897E-003,-2.7961107E+000, 2.1786141E-006, 1.0000000E+000,-2.6206897E-003,-2.7961107E+000, 3.3552364E-006, 1.0000000E+000,-2.6206897E-003,-2.7961107E+000, 2.8682409E-006, 1.0000000E+000,-2.6206897E-003,-2.7961107E+000, 3.9023723E-006, 1.0000000E+000,-2.6206897E-003, 2.7962096E+000, 5.9202221E-006, 1.0000000E+000,-2.6206897E-003, 2.7962096E+000, 1.9536873E-006, 1.0000000E+000,-2.6206897E-003, 2.7962096E+000, 2.4834480E-006, 1.0000000E+000,-2.6206897E-003, 2.7962096E+000, 3.4838901E-006, 1.0000000E+000,-2.6206897E-003, 2.7962096E+000, 6.8710785E-006, 1.0000000E+000
-2.3448276E-003,-2.7961107E+000, 2.8992283E-006, 1.0000000E+000,-2.3448276E-003,-2.7961107E+000, 2.3020929E-006, 1.0000000E+000,-2.3448276E-003,-2.7961107E+000, 3.4964250E-006, 1.0000000E+000,-2.3448276E-003,-2.7961107E+000, 2.1755696E-006, 1.0000000E+000,-2.3448276E-003,-2.7961107E+000, 3.3457315E-006, 1.0000000E+000,-2.3448276E-003, 2.7962096E+000, 5.3284703E-006, 1.0000000E+000,-2.3448276E-003, 2.7962096E+000, 2.5561037E-006, 1.0000000E+000,-2.3448276E-003, 2.7962096E+000, 3.0316127E-006, 1.0000000E+000,-2.3448276E-003, 2.7962096E+000, 2.8665432E-006, 1.0000000E+000,-2.3448276E-003, 2.7962096E+000, 6.4004233E-006, 1.0000000E+000
-2.0689655E-003,-2.7961107E+000, 3.1606428E-006, 1.0000000E+000,-2.0689655E-003,-2.7961107E+000, 2.4645667E-006, 1.0000000E+000,-2.0689655E-003,-2.7961107E+000, 3.6511628E-006, 1.0000000E+000,-2.0689655E-003,-2.7961107E+000, 1.1929144E-006, 1.0000000E+000,-2.0689655E-003,-2.7961107E+000, 2.5980307E-006, 1.0000000E+000,-2.0689655E-003, 2.7962096E+000, 4.6458340E-006, 1.0000000E+000,-2.0689655E-003, 2.7962096E+000, 3.2750820E-006, 1.0000000E+000,-2.0689655E-003, 2.7962096E+000, 3.5196491E-006, 1.0000000E+000,-2.0689655E-003, 2.7962096E+000, 2.3489980E-006, 1.0000000E+000,-2.0689655E-003, 2.7962096E+000, 5.8753237E-006, 1.0000000E+000
-1.7931034E-003,-2.7961107E+000, 3.4567659E-006, 1.0000000E+000,-1.7931034E-003,-2.7961107E+000, 2.7075463E-006, 1.0000000E+000,-1.7931034E-003,-2.7961107E+000, 3.8390662E-006, 1.0000000E+000,-1.7931034E-003,-2.7961107E+000, 1.9197820E-006, 1.0000000E+000,-1.7931034E-003,-2.7961107E+000, 2.0313880E-006, 1.0000000E+000,-1.7931034E-003, 2.7962096E+000, 3.8722834E-006, 1.0000000E+000,-1.7931034E-003, 2.7962096E+000, 3.9198227E-006, 1.0000000E+000,-1.7931034E-003, 2.7962096E+000, 3.9566937E-006, 1.0000000E+000,-1.7931034E-003, 2.7962096E+000, 2.3820860E-006, 1.0000000E+000,-1.7931034E-003, 2.7962096E+000, 5.2888183E-006, 1.0000000E+000
