m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0000000E+000,-4.9588089E-001, 1.2260103E+002, 3.9309390E+000,-4.0000000E+000,-5.0082820E-001, 1.1482004E+002, 3.9344314E+000,-4.0000000E+000,-4.8777203E-001, 1.4709308E+002, 3.9251392E+000,-4.0000000E+000,-4.7021764E-001, 1.5423321E+002, 3.9124191E+000,-4.0000000E+000,-4.5954727E-001, 1.3664520E+002, 3.9044585E+000,-4.0000000E+000, 4.1263542E-001, 1.4821584E+002, 3.9833510E+000,-4.0000000E+000, 4.0712813E-001, 1.4488761E+002, 3.9816177E+000,-4.0000000E+000, 4.2150133E-001, 1.5637973E+002, 3.9860287E+000,-4.0000000E+000, 4.3391596E-001, 1.5389748E+002, 3.9896231E+000,-4.0000000E+000, 4.3961093E-001, 1.4292874E+002, 3.9911642E+000
-3.7241379E+000,-4.9430402E-001, 1.2578390E+002, 3.9298197E+000,-3.7241379E+000,-5.0020919E-001, 1.1571092E+002, 3.9339962E+000,-3.7241379E+000,-4.8775623E-001, 1.4613103E+002, 3.9251240E+000,-3.7241379E+000,-4.7012370E-001, 1.5077985E+002, 3.9123449E+000,-3.7241379E+000,-4.6034672E-001, 1.3773931E+002, 3.9050405E+000,-3.7241379E+000, 4.1278645E-001, 1.4982236E+002, 3.9833947E+000,-3.7241379E+000, 4.0740350E-001, 1.4338191E+002, 3.9817087E+000,-3.7241379E+000, 4.2157720E-001, 1.6084058E+002, 3.9860414E+000,-3.7241379E+000, 4.3369453E-001, 1.5145604E+002, 3.9895643E+000,-3.7241379E+000, 4.4000423E-001, 1.4437641E+002, 3.9912838E+000
-3.4482759E+000,-4.9311014E-001, 1.2826211E+002, 3.9289837E+000,-3.4482759E+000,-4.9939443E-001, 1.1738703E+002, 3.9334174E+000,-3.4482759E+000,-4.8779048E-001, 1.4824739E+002, 3.9251563E+000,-3.4482759E+000,-4.7021641E-001, 1.5507020E+002, 3.9124100E+000,-3.4482759E+000,-4.6099065E-001, 1.4187247E+002, 3.9055134E+000,-3.4482759E+000, 4.1313262E-001, 1.4866139E+002, 3.9834908E+000,-3.4482759E+000, 4.0878572E-001, 1.4896566E+002, 3.9821427E+000,-3.4482759E+000, 4.2211628E-001, 1.6285513E+002, 3.9861825E+000,-3.4482759E+000, 4.3393139E-001, 1.5413096E+002, 3.9896362E+000,-3.4482759E+000, 4.4087378E-001, 1.4559353E+002, 3.9915282E+000
-3.1724138E+000,-4.9232651E-001, 1.3037128E+002, 3.9284305E+000,-3.1724138E+000,-4.9852407E-001, 1.2193885E+002, 3.9327870E+000,-3.1724138E+000,-4.8715744E-001, 1.4962067E+002, 3.9247125E+000,-3.1724138E+000,-4.6966198E-001, 1.5388987E+002, 3.9119946E+000,-3.1724138E+000,-4.6135605E-001, 1.4095014E+002, 3.9057834E+000,-3.1724138E+000, 4.1392168E-001, 1.4568277E+002, 3.9837351E+000,-3.1724138E+000, 4.1058616E-001, 1.5259224E+002, 3.9826911E+000,-3.1724138E+000, 4.2294556E-001, 1.6252654E+002, 3.9864115E+000,-3.1724138E+000, 4.3466540E-001, 1.5427749E+002, 3.9898462E+000,-3.1724138E+000, 4.4119821E-001, 1.4638724E+002, 3.9916185E+000
-2.8965517E+000,-4.9126007E-001, 1.3319713E+002, 3.9276659E+000,-2.8965517E+000,-4.9659043E-001, 1.3025821E+002, 3.9314171E+000,-2.8965517E+000,-4.8599589E-001, 1.5447417E+002, 3.9238790E+000,-2.8965517E+000,-4.6914029E-001, 1.5688438E+002, 3.9116090E+000,-2.8965517E+000,-4.6048133E-001, 1.4493720E+002, 3.9051373E+000,-2.8965517E+000, 4.1483754E-001, 1.4564479E+002, 3.9840043E+000,-2.8965517E+000, 4.1237761E-001, 1.5646130E+002, 3.9832294E+000,-2.8965517E+000, 4.2390775E-001, 1.6431079E+002, 3.9866837E+000,-2.8965517E+000, 4.3520016E-001, 1.5270205E+002, 3.9899817E+000,-2.8965517E+000, 4.4217179E-001, 1.4843611E+002, 3.9918892E+000
-2.6206897E+000,-4.9031875E-001, 1.3525823E+002, 3.9269917E+000,-2.6206897E+000,-4.9487756E-001, 1.3550203E+002, 3.9302129E+000,-2.6206897E+000,-4.8513408E-001, 1.5714272E+002, 3.9232567E+000,-2.6206897E+000,-4.6833693E-001, 1.5746419E+002, 3.9110125E+000,-2.6206897E+000,-4.5988598E-001, 1.5285981E+002, 3.9047092E+000,-2.6206897E+000, 4.1617805E-001, 1.4804072E+002, 3.9844120E+000,-2.6206897E+000, 4.1390995E-001, 1.5618183E+002, 3.9836938E+000,-2.6206897E+000, 4.2488286E-001, 1.6534776E+002, 3.9869655E+000,-2.6206897E+000, 4.3604089E-001, 1.5199657E+002, 3.9901942E+000,-2.6206897E+000, 4.4385089E-001, 1.5239165E+002, 3.9923654E+000
-2.3448276E+000,-4.9000182E-001, 1.3969798E+002, 3.9267674E+000,-2.3448276E+000,-4.9363907E-001, 1.4089154E+002, 3.9293456E+000,-2.3448276E+000,-4.8368888E-001, 1.5908929E+002, 3.9222026E+000,-2.3448276E+000,-4.6750584E-001, 1.6511912E+002, 3.9103916E+000,-2.3448276E+000,-4.5885893E-001, 1.5666718E+002, 3.9039515E+000,-2.3448276E+000, 4.1836505E-001, 1.5192914E+002, 3.9850834E+000,-2.3448276E+000, 4.1535407E-001, 1.5500683E+002, 3.9841306E+000,-2.3448276E+000, 4.2641617E-001, 1.7057706E+002, 3.9874024E+000,-2.3448276E+000, 4.3703144E-001, 1.5320212E+002, 3.9904655E+000,-2.3448276E+000, 4.4551230E-001, 1.5303478E+002, 3.9928268E+000
-2.0689655E+000,-4.8902893E-001, 1.4267348E+002, 3.9260659E+000,-2.0689655E+000,-4.9158698E-001, 1.4404018E+002, 3.9278866E+000,-2.0689655E+000,-4.8183978E-001, 1.6183516E+002, 3.9208665E+000,-2.0689655E+000,-4.6621167E-001, 1.6823904E+002, 3.9094305E+000,-2.0689655E+000,-4.5698111E-001, 1.6119830E+002, 3.9025421E+000,-2.0689655E+000, 4.2102156E-001, 1.5741199E+002, 3.9858887E+000,-2.0689655E+000, 4.1728408E-001, 1.5810889E+002, 3.9847125E+000,-2.0689655E+000, 4.2793288E-001, 1.6944945E+002, 3.9878213E+000,-2.0689655E+000, 4.3882384E-001, 1.6079431E+002, 3.9909728E+000,-2.0689655E+000, 4.4765157E-001, 1.5298841E+002, 3.9934070E+000
-1.7931034E+000,-4.8743511E-001, 1.4351490E+002, 3.9249080E+000,-1.7931034E+000,-4.9008501E-001, 1.5027981E+002, 3.9268025E+000,-1.7931034E+000,-4.7975609E-001, 1.6720217E+002, 3.9193523E+000,-1.7931034E+000,-4.6449472E-001, 1.7134548E+002, 3.9081548E+000,-1.7931034E+000,-4.5473765E-001, 1.6286697E+002, 3.9008480E+000,-1.7931034E+000, 4.2322411E-001, 1.6125217E+002, 3.9865379E+000,-1.7931034E+000, 4.1991574E-001, 1.6201990E+002, 3.9855055E+000,-1.7931034E+000, 4.2971593E-001, 1.7259037E+002, 3.9883436E+000,-1.7931034E+000, 4.4091685E-001, 1.6335751E+002, 3.9915547E+000,-1.7931034E+000, 4.4974131E-001, 1.5749554E+002, 3.9939563E+000
-1.5172414E+000,-4.8538250E-001, 1.5088304E+002, 3.9234273E+000,-1.5172414E+000,-4.8809621E-001, 1.5446693E+002, 3.9253731E+000,-1.5172414E+000,-4.7738314E-001, 1.6802801E+002, 3.9176247E+000,-1.5172414E+000,-4.6273585E-001, 1.7674431E+002, 3.9068400E+000,-1.5172414E+000,-4.5270903E-001, 1.6316609E+002, 3.8993003E+000,-1.5172414E+000, 4.2543882E-001, 1.5927924E+002, 3.9871827E+000,-1.5172414E+000, 4.2253217E-001, 1.6502131E+002, 3.9862779E+000,-1.5172414E+000, 4.3200448E-001, 1.7526502E+002, 3.9890004E+000,-1.5172414E+000, 4.4319636E-001, 1.6424890E+002, 3.9921732E+000,-1.5172414E+000, 4.5166116E-001, 1.5953554E+002, 3.9944640E+000
-1.2413793E+000,-4.8048075E-001, 1.6338236E+002, 3.9198689E+000,-1.2413793E+000,-4.8350516E-001, 1.6058956E+002, 3.9220567E+000,-1.2413793E+000,-4.7411491E-001, 1.7314884E+002, 3.9152267E+000,-1.2413793E+000,-4.5929761E-001, 1.8262113E+002, 3.9042495E+000,-1.2413793E+000,-4.4850577E-001, 1.6817895E+002, 3.8961356E+000,-1.2413793E+000, 4.3007061E-001, 1.6253221E+002, 3.9885267E+000,-1.2413793E+000, 4.2732765E-001, 1.7334574E+002, 3.9876919E+000,-1.2413793E+000, 4.3612374E-001, 1.7756690E+002, 3.9901695E+000,-1.2413793E+000, 4.4798165E-001, 1.7142529E+002, 3.9934332E+000,-1.2413793E+000, 4.5620020E-001, 1.6531097E+002, 3.9956397E+000
-9.6551724E-001,-4.7831442E-001, 1.6503042E+002, 3.9182798E+000,-9.6551724E-001,-4.8101651E-001, 1.6343782E+002, 3.9202430E+000,-9.6551724E-001,-4.7275191E-001, 1.7534061E+002, 3.9142176E+000,-9.6551724E-001,-4.5756731E-001, 1.8546588E+002, 3.9029382E+000,-9.6551724E-001,-4.4626979E-001, 1.7020412E+002, 3.8944492E+000,-9.6551724E-001, 4.3206764E-001, 1.6565172E+002, 3.9890985E+000,-9.6551724E-001, 4.2922095E-001, 1.7672057E+002, 3.9882339E+000,-9.6551724E-001, 4.3812365E-001, 1.7916960E+002, 3.9907336E+000,-9.6551724E-001, 4.5022399E-001, 1.7421102E+002, 3.9940275E+000,-9.6551724E-001, 4.5822306E-001, 1.6597666E+002, 3.9961476E+000
