m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
-1.5172414E-001,-6.5722522E-002, 5.3382244E+000, 3.6445874E+000,-1.5172414E-001,-6.2478696E-002, 5.6422665E+000, 3.5885947E+000,-1.5172414E-001,-5.8177040E-002, 5.8751645E+000, 3.5368260E+000,-1.5172414E-001,-5.4460190E-002, 6.3531352E+000, 3.2794600E+000,-1.5172414E-001,-4.9368481E-002, 5.3415363E+000, 2.7161396E+000,-1.5172414E-001, 4.6626078E-002, 4.9181605E+000, 3.3612500E+000,-1.5172414E-001, 5.0945768E-002, 5.5496668E+000, 3.5427989E+000,-1.5172414E-001, 5.3634058E-002, 5.6932539E+000, 3.6215500E+000,-1.5172414E-001, 5.9732033E-002, 6.4348922E+000, 3.6441063E+000,-1.5172414E-001, 6.2927237E-002, 5.3308544E+000, 3.6544718E+000
-1.2413793E-001,-6.5351285E-002, 5.3236951E+000, 3.6431260E+000,-1.2413793E-001,-6.1852904E-002, 5.6352585E+000, 3.5892282E+000,-1.2413793E-001,-5.8895705E-002, 5.8109434E+000, 3.5981125E+000,-1.2413793E-001,-5.4660736E-002, 6.3536865E+000, 3.3371206E+000,-1.2413793E-001,-4.9795878E-002, 5.5076533E+000, 2.8458286E+000,-1.2413793E-001, 4.7058947E-002, 5.1922826E+000, 3.3190130E+000,-1.2413793E-001, 5.1164335E-002, 5.5789971E+000, 3.5415187E+000,-1.2413793E-001, 5.3906771E-002, 5.8603246E+000, 3.6228140E+000,-1.2413793E-001, 5.8789426E-002, 6.2681037E+000, 3.6408214E+000,-1.2413793E-001, 6.2708485E-002, 5.4586779E+000, 3.6537973E+000
-9.6551724E-002,-6.5192643E-002, 5.4145513E+000, 3.6425465E+000,-9.6551724E-002,-6.1001089E-002, 5.5315570E+000, 3.5673188E+000,-9.6551724E-002,-5.9305779E-002, 5.7461434E+000, 3.5790479E+000,-9.6551724E-002,-5.4485029E-002, 6.1772232E+000, 3.3038066E+000,-9.6551724E-002,-5.0149004E-002, 5.5739359E+000, 2.8519530E+000,-9.6551724E-002, 4.7510995E-002, 5.4416023E+000, 3.3374720E+000,-9.6551724E-002, 5.1885759E-002, 5.5267567E+000, 3.5241226E+000,-9.6551724E-002, 5.3978200E-002, 5.8632484E+000, 3.6234044E+000,-9.6551724E-002, 5.8644139E-002, 6.1521364E+000, 3.6402050E+000,-9.6551724E-002, 6.2428201E-002, 5.5728128E+000, 3.6530746E+000
-6.8965517E-002,-6.4667216E-002, 5.4532102E+000, 3.6405901E+000,-6.8965517E-002,-6.0137418E-002, 5.5596436E+000, 3.5229691E+000,-6.8965517E-002,-5.9137930E-002, 5.6550367E+000, 3.6172649E+000,-6.8965517E-002,-5.4466726E-002, 6.2213267E+000, 3.2709372E+000,-6.8965517E-002,-5.0524658E-002, 5.6719682E+000, 2.9019833E+000,-6.8965517E-002, 4.8253919E-002, 5.5824512E+000, 3.4356997E+000,-6.8965517E-002, 5.2187403E-002, 5.4465787E+000, 3.5580054E+000,-6.8965517E-002, 5.3845538E-002, 5.6336956E+000, 3.6227956E+000,-6.8965517E-002, 5.8493309E-002, 6.1155023E+000, 3.6394769E+000,-6.8965517E-002, 6.2040215E-002, 5.6070713E+000, 3.6517759E+000
-4.1379310E-002,-6.5016562E-002, 5.6767609E+000, 3.6421479E+000,-4.1379310E-002,-5.9530375E-002, 5.5746619E+000, 3.5517550E+000,-4.1379310E-002,-5.8100001E-002, 5.5406603E+000, 3.5801966E+000,-4.1379310E-002,-5.5028563E-002, 6.1964727E+000, 3.3364179E+000,-4.1379310E-002,-5.0459098E-002, 5.5693512E+000, 2.7364400E+000,-4.1379310E-002, 4.8726106E-002, 5.6398680E+000, 3.4716712E+000,-4.1379310E-002, 5.2883184E-002, 5.4383406E+000, 3.5742141E+000,-4.1379310E-002, 5.3779957E-002, 5.4762995E+000, 3.6224573E+000,-4.1379310E-002, 5.8390833E-002, 6.1203169E+000, 3.6390477E+000,-4.1379310E-002, 6.2088155E-002, 5.6211384E+000, 3.6518505E+000
-1.3793103E-002,-6.5253145E-002, 5.8500608E+000, 3.6430056E+000,-1.3793103E-002,-5.9650459E-002, 5.6055880E+000, 3.5679788E+000,-1.3793103E-002,-5.8464402E-002, 5.7244312E+000, 3.5811851E+000,-1.3793103E-002,-5.5849329E-002, 6.1664239E+000, 3.3328878E+000,-1.3793103E-002,-5.0509109E-002, 5.5856575E+000, 2.6569315E+000,-1.3793103E-002, 4.9112092E-002, 5.7587087E+000, 3.5201741E+000,-1.3793103E-002, 5.3475546E-002, 5.4518172E+000, 3.6000579E+000,-1.3793103E-002, 5.3987522E-002, 5.5246445E+000, 3.6233423E+000,-1.3793103E-002, 5.7928407E-002, 6.1193690E+000, 3.6371506E+000,-1.3793103E-002, 6.1680331E-002, 5.6523057E+000, 3.6502894E+000
 1.3793103E-002,-6.5467184E-002, 6.0400448E+000, 3.6437905E+000, 1.3793103E-002,-5.9076747E-002, 5.4082604E+000, 3.5183636E+000, 1.3793103E-002,-5.8349303E-002, 5.7534079E+000, 3.5378906E+000, 1.3793103E-002,-5.5945230E-002, 6.0582040E+000, 3.2880402E+000, 1.3793103E-002,-5.1915483E-002, 5.5471040E+000, 2.9241394E+000, 1.3793103E-002, 4.9474074E-002, 5.6262212E+000, 3.5523148E+000, 1.3793103E-002, 5.3903550E-002, 5.3362793E+000, 3.6230356E+000, 1.3793103E-002, 5.4384205E-002, 5.7092268E+000, 3.6249954E+000, 1.3793103E-002, 5.7513565E-002, 6.0061741E+000, 3.6354888E+000, 1.3793103E-002, 6.0813726E-002, 5.7076455E+000, 3.6474797E+000
 4.1379310E-002,-6.5089415E-002, 5.9113342E+000, 3.6421744E+000, 4.1379310E-002,-5.8288174E-002, 5.3318668E+000, 3.5288511E+000, 4.1379310E-002,-5.9006276E-002, 5.7753830E+000, 3.5424800E+000, 4.1379310E-002,-5.6421422E-002, 5.8210346E+000, 3.2871074E+000, 4.1379310E-002,-5.2545401E-002, 5.5969777E+000, 2.9947844E+000, 4.1379310E-002, 4.9040245E-002, 5.6204953E+000, 3.5594242E+000, 4.1379310E-002, 5.4380182E-002, 5.3930046E+000, 3.6249547E+000, 4.1379310E-002, 5.4466715E-002, 5.6239676E+000, 3.6253561E+000, 4.1379310E-002, 5.6874041E-002, 5.8540271E+000, 3.6228298E+000, 4.1379310E-002, 6.0330665E-002, 5.7846450E+000, 3.6459019E+000
 6.8965517E-002,-6.4179549E-002, 5.8184058E+000, 3.6269860E+000, 6.8965517E-002,-5.7940828E-002, 5.3388543E+000, 3.5046796E+000, 6.8965517E-002,-5.9576477E-002, 5.8786889E+000, 3.5975374E+000, 6.8965517E-002,-5.7291793E-002, 5.5979190E+000, 3.3464673E+000, 6.8965517E-002,-5.3485719E-002, 5.7674756E+000, 3.1510548E+000, 6.8965517E-002, 4.8906779E-002, 5.4051406E+000, 3.5543164E+000, 6.8965517E-002, 5.4102698E-002, 5.3151158E+000, 3.6236316E+000, 6.8965517E-002, 5.4627003E-002, 5.5827252E+000, 3.6259484E+000, 6.8965517E-002, 5.5768055E-002, 5.7136932E+000, 3.5939892E+000, 6.8965517E-002, 6.0256480E-002, 5.8206277E+000, 3.6382212E+000
 9.6551724E-002,-6.3509823E-002, 5.7348716E+000, 3.6089364E+000, 9.6551724E-002,-5.7788125E-002, 5.4667176E+000, 3.5693727E+000, 9.6551724E-002,-6.0165655E-002, 5.9544132E+000, 3.6119934E+000, 9.6551724E-002,-5.7918542E-002, 5.5482615E+000, 3.4446401E+000, 9.6551724E-002,-5.3961106E-002, 5.9827701E+000, 3.1449389E+000, 9.6551724E-002, 4.9056481E-002, 5.3807669E+000, 3.4931760E+000, 9.6551724E-002, 5.3510381E-002, 5.2125692E+000, 3.6057842E+000, 9.6551724E-002, 5.4446498E-002, 5.5580133E+000, 3.6251494E+000, 9.6551724E-002, 5.4828901E-002, 5.6048603E+000, 3.5866536E+000, 9.6551724E-002, 6.0469551E-002, 5.8174767E+000, 3.6463297E+000
 1.2413793E-001,-6.2850662E-002, 5.6443618E+000, 3.6033886E+000, 1.2413793E-001,-5.7823361E-002, 5.4864496E+000, 3.6021375E+000, 1.2413793E-001,-6.0281277E-002, 5.8946364E+000, 3.6013226E+000, 1.2413793E-001,-5.8529452E-002, 5.4814347E+000, 3.4719789E+000, 1.2413793E-001,-5.4122277E-002, 6.0000423E+000, 3.1527115E+000, 1.2413793E-001, 4.9145793E-002, 5.3685845E+000, 3.5069212E+000, 1.2413793E-001, 5.3728227E-002, 5.4315781E+000, 3.5786848E+000, 1.2413793E-001, 5.3722262E-002, 5.5404038E+000, 3.6223650E+000, 1.2413793E-001, 5.4015605E-002, 5.3948930E+000, 3.6114323E+000, 1.2413793E-001, 6.0157607E-002, 5.9571343E+000, 3.6452659E+000
 1.5172414E-001,-6.3337702E-002, 5.8642138E+000, 3.6195673E+000, 1.5172414E-001,-5.7298444E-002, 5.5787264E+000, 3.5662471E+000, 1.5172414E-001,-6.0159196E-002, 5.6961115E+000, 3.5843253E+000, 1.5172414E-001,-5.8726358E-002, 5.4912169E+000, 3.5029589E+000, 1.5172414E-001,-5.5248953E-002, 6.0203755E+000, 3.3278123E+000, 1.5172414E-001, 4.8838105E-002, 5.6425076E+000, 3.5045519E+000, 1.5172414E-001, 5.4365342E-002, 5.5105237E+000, 3.6157887E+000, 1.5172414E-001, 5.3414108E-002, 5.5334513E+000, 3.6210522E+000, 1.5172414E-001, 5.4432516E-002, 5.4035563E+000, 3.5683932E+000, 1.5172414E-001, 5.8891946E-002, 6.1409411E+000, 3.6411039E+000
 1.7931034E-001,-6.5118792E-002, 6.0858783E+000, 3.6328395E+000, 1.7931034E-001,-5.7075332E-002, 5.5751570E+000, 3.5376438E+000, 1.7931034E-001,-5.9752397E-002, 5.7671536E+000, 3.5793980E+000, 1.7931034E-001,-5.8961496E-002, 5.3771747E+000, 3.5169635E+000, 1.7931034E-001,-5.5714206E-002, 5.9022430E+000, 3.4121931E+000, 1.7931034E-001, 4.8448022E-002, 5.6741236E+000, 3.4977370E+000, 1.7931034E-001, 5.4733719E-002, 5.3824960E+000, 3.6261283E+000, 1.7931034E-001, 5.3900637E-002, 5.6570473E+000, 3.6231569E+000, 1.7931034E-001, 5.5402427E-002, 5.4962584E+000, 3.5719701E+000, 1.7931034E-001, 5.7926518E-002, 6.0136788E+000, 3.6378543E+000
 2.0689655E-001,-6.6051683E-002, 6.1727728E+000, 3.6460735E+000, 2.0689655E-001,-5.6823755E-002, 5.6141108E+000, 3.4850990E+000, 2.0689655E-001,-5.9284247E-002, 5.8086467E+000, 3.5739474E+000, 2.0689655E-001,-5.8899937E-002, 5.3900829E+000, 3.5131672E+000, 2.0689655E-001,-5.5644265E-002, 5.8851164E+000, 3.4017475E+000, 2.0689655E-001, 4.8501119E-002, 5.9643026E+000, 3.5482608E+000, 2.0689655E-001, 5.5234798E-002, 5.3308196E+000, 3.6279851E+000, 2.0689655E-001, 5.4408211E-002, 5.8192428E+000, 3.6252027E+000, 2.0689655E-001, 5.5564850E-002, 5.6044447E+000, 3.5945811E+000, 2.0689655E-001, 5.7638238E-002, 5.9312012E+000, 3.6369609E+000
 2.3448276E-001,-6.5654115E-002, 6.1608612E+000, 3.6444375E+000, 2.3448276E-001,-5.6248223E-002, 5.6253238E+000, 3.4877375E+000, 2.3448276E-001,-5.8769445E-002, 5.7108381E+000, 3.5295090E+000, 2.3448276E-001,-5.8580354E-002, 5.4737931E+000, 3.4737379E+000, 2.3448276E-001,-5.5764126E-002, 5.8753238E+000, 3.4885136E+000, 2.3448276E-001, 4.8267975E-002, 5.9716429E+000, 3.5422200E+000, 2.3448276E-001, 5.5668160E-002, 5.3289335E+000, 3.6296461E+000, 2.3448276E-001, 5.4874253E-002, 5.8993355E+000, 3.6270214E+000, 2.3448276E-001, 5.5576245E-002, 5.5673852E+000, 3.6009362E+000, 2.3448276E-001, 5.8170263E-002, 5.9621971E+000, 3.6388545E+000
 2.6206897E-001,-6.5185291E-002, 6.0685719E+000, 3.6425329E+000, 2.6206897E-001,-5.5712190E-002, 5.6527246E+000, 3.4769751E+000, 2.6206897E-001,-5.7540231E-002, 5.7926350E+000, 3.4952156E+000, 2.6206897E-001,-5.7618277E-002, 5.5875631E+000, 3.4170164E+000, 2.6206897E-001,-5.5773581E-002, 5.8241087E+000, 3.4376691E+000, 2.6206897E-001, 4.8294116E-002, 5.8234936E+000, 3.5305734E+000, 2.6206897E-001, 5.5777815E-002, 5.3762638E+000, 3.6169750E+000, 2.6206897E-001, 5.5471907E-002, 5.8608804E+000, 3.6291797E+000, 2.6206897E-001, 5.5801134E-002, 5.5814235E+000, 3.6033738E+000, 2.6206897E-001, 5.7694855E-002, 5.8349501E+000, 3.6369926E+000
 2.8965517E-001,-6.5145882E-002, 6.2233369E+000, 3.6423292E+000, 2.8965517E-001,-5.5562673E-002, 5.6110930E+000, 3.4884039E+000, 2.8965517E-001,-5.6966237E-002, 5.7001784E+000, 3.4912218E+000, 2.8965517E-001,-5.6668767E-002, 5.6568080E+000, 3.2842540E+000, 2.8965517E-001,-5.5557318E-002, 5.9518968E+000, 3.4180859E+000, 2.8965517E-001, 4.9348593E-002, 5.8377887E+000, 3.5444297E+000, 2.8965517E-001, 5.6075368E-002, 5.4596331E+000, 3.6312754E+000, 2.8965517E-001, 5.5643250E-002, 5.8832434E+000, 3.6298534E+000, 2.8965517E-001, 5.7043470E-002, 5.5412619E+000, 3.6308174E+000, 2.8965517E-001, 5.6925895E-002, 5.8846497E+000, 3.6342991E+000
 3.1724138E-001,-6.4248060E-002, 6.2025525E+000, 3.6333165E+000, 3.1724138E-001,-5.5301731E-002, 5.6281614E+000, 3.3533951E+000, 3.1724138E-001,-5.6499260E-002, 5.5603493E+000, 3.4217819E+000, 3.1724138E-001,-5.5917323E-002, 5.7478422E+000, 3.2736641E+000, 3.1724138E-001,-5.5191269E-002, 6.0159193E+000, 3.4471705E+000, 3.1724138E-001, 4.9493562E-002, 5.9636568E+000, 3.5158048E+000, 3.1724138E-001, 5.6433568E-002, 5.5459667E+000, 3.6230517E+000, 3.1724138E-001, 5.5568912E-002, 5.6683398E+000, 3.6272694E+000, 3.1724138E-001, 5.7922027E-002, 5.6272184E+000, 3.6313454E+000, 3.1724138E-001, 5.7058444E-002, 5.8615168E+000, 3.6346539E+000
 3.4482759E-001,-6.4100321E-002, 6.1974944E+000, 3.6339536E+000, 3.4482759E-001,-5.5605910E-002, 5.5720818E+000, 3.3831823E+000, 3.4482759E-001,-5.6314348E-002, 5.5339127E+000, 3.3960059E+000, 3.4482759E-001,-5.5198721E-002, 5.8206495E+000, 3.2903415E+000, 3.4482759E-001,-5.4742548E-002, 6.0684507E+000, 3.4135940E+000, 3.4482759E-001, 4.9571551E-002, 5.9281424E+000, 3.5166830E+000, 3.4482759E-001, 5.6911485E-002, 5.7798486E+000, 3.6343270E+000, 3.4482759E-001, 5.5510206E-002, 5.4850776E+000, 3.6289595E+000, 3.4482759E-001, 5.8534095E-002, 5.6731868E+000, 3.6393524E+000, 3.4482759E-001, 5.7829292E-002, 5.8050081E+000, 3.6258218E+000
 3.7241379E-001,-6.3713236E-002, 6.2430408E+000, 3.6314850E+000, 3.7241379E-001,-5.5449612E-002, 5.5044747E+000, 3.4772336E+000, 3.7241379E-001,-5.5875005E-002, 5.4198350E+000, 3.4107899E+000, 3.7241379E-001,-5.4284239E-002, 5.7125594E+000, 3.3446291E+000, 3.7241379E-001,-5.4505958E-002, 6.0285882E+000, 3.4468955E+000, 3.7241379E-001, 4.9499700E-002, 5.9424786E+000, 3.5140351E+000, 3.7241379E-001, 5.7021833E-002, 5.8398331E+000, 3.6346659E+000, 3.7241379E-001, 5.5726231E-002, 5.5104454E+000, 3.6296805E+000, 3.7241379E-001, 5.9468829E-002, 5.6715777E+000, 3.6424397E+000, 3.7241379E-001, 5.8339920E-002, 5.9427417E+000, 3.6392002E+000
 3.9987500E-001,-6.3983306E-002, 6.1778610E+000, 3.6378804E+000, 3.9987500E-001,-5.5638614E-002, 5.4887149E+000, 3.4468586E+000, 3.9987500E-001,-5.5386450E-002, 5.4436274E+000, 3.3916410E+000, 3.9987500E-001,-5.3496561E-002, 5.6065126E+000, 3.2864696E+000, 3.9987500E-001,-5.4104915E-002, 6.0697756E+000, 3.3630770E+000, 3.9987500E-001, 4.9573560E-002, 6.0812071E+000, 3.5336464E+000, 3.9987500E-001, 5.6897192E-002, 5.9437702E+000, 3.6242178E+000, 3.9987500E-001, 5.6505228E-002, 5.7077714E+000, 3.6326653E+000, 3.9987500E-001, 6.0698322E-002, 5.7023244E+000, 3.6465384E+000, 3.9987500E-001, 5.9180747E-002, 6.1096829E+000, 3.6423561E+000
