s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-6.1205760E+000, 6.1205760E+000, 1.0132500E+005, 8.8318715E-001
 1.0055173E-001,-1.4455138E+000, 1.6666231E+000, 1.0106563E+005, 8.8157705E-001
 2.0110346E-001,-5.8708087E-001, 6.9288464E-001, 1.0075346E+005, 8.7962412E-001
 3.0165519E-001,-4.4873939E-001, 5.2810334E-001, 1.0057059E+005, 8.7830187E-001
 4.0118781E-001,-3.8004481E-001, 4.4177172E-001, 1.0042195E+005, 8.7682489E-001
 5.0082557E-001,-3.3476112E-001, 3.9001327E-001, 1.0029813E+005, 8.7517827E-001
 6.0048075E-001,-3.0293649E-001, 3.5227246E-001, 1.0019346E+005, 8.7348241E-001
 7.0054890E-001,-2.7863096E-001, 3.2359857E-001, 1.0010064E+005, 8.7185039E-001
 8.0034772E-001,-2.6008603E-001, 3.0426493E-001, 1.0002067E+005, 8.7030886E-001
 9.0013133E-001,-2.6370535E-001, 3.2972313E-001, 9.9954205E+004, 8.6765584E-001
 1.0008182E+000,-3.1317767E-001, 3.8863561E-001, 9.9899411E+004, 8.6444593E-001
 1.1000416E+000,-3.7672326E-001, 4.5117792E-001, 9.9850613E+004, 8.6522191E-001
 1.2010570E+000,-4.1634068E-001, 4.8380032E-001, 9.9799222E+004, 8.6942613E-001
 1.3008404E+000,-4.3681706E-001, 5.0241149E-001, 9.9741692E+004, 8.7445328E-001
 1.4006238E+000,-4.4523264E-001, 5.1258861E-001, 9.9679134E+004, 8.7858161E-001
 1.5012696E+000,-4.4884339E-001, 5.1824861E-001, 9.9605655E+004, 8.8123370E-001
 1.6001907E+000,-4.5181932E-001, 5.1969606E-001, 9.9516404E+004, 8.8242338E-001
 1.7008734E+000,-4.5616036E-001, 5.1551621E-001, 9.9418639E+004, 8.8256500E-001
 1.8007430E+000,-4.5669956E-001, 5.0365272E-001, 9.9326348E+004, 8.8204972E-001
 1.9006127E+000,-4.4982532E-001, 4.8247629E-001, 9.9247041E+004, 8.8127346E-001
 2.0004824E+000,-4.2672613E-001, 4.6692926E-001, 9.9180360E+004, 8.8043336E-001
 2.1003520E+000,-4.1100085E-001, 4.6527208E-001, 9.9126720E+004, 8.7894454E-001
 2.2002217E+000,-4.2376929E-001, 4.6760197E-001, 9.9082837E+004, 8.7721260E-001
 2.3000913E+000,-4.4842115E-001, 4.6988248E-001, 9.9044199E+004, 8.7702283E-001
 2.4014516E+000,-4.5543396E-001, 4.7044615E-001, 9.9007558E+004, 8.7760797E-001
 2.5013212E+000,-4.5070027E-001, 4.7098548E-001, 9.8972220E+004, 8.7780579E-001
 2.6011909E+000,-4.5033501E-001, 4.7121462E-001, 9.8938161E+004, 8.7773706E-001
 2.7010606E+000,-4.5325203E-001, 4.7076495E-001, 9.8905071E+004, 8.7772940E-001
 2.8009302E+000,-4.5198024E-001, 4.7017780E-001, 9.8873029E+004, 8.7785493E-001
 2.9007999E+000,-4.5109844E-001, 4.6995117E-001, 9.8842347E+004, 8.7790428E-001
 3.0006695E+000,-4.5211499E-001, 4.6980213E-001, 9.8813489E+004, 8.7788454E-001
 3.1005392E+000,-4.5354722E-001, 4.6903388E-001, 9.8786867E+004, 8.7789520E-001
 3.2004089E+000,-4.5448863E-001, 4.6766379E-001, 9.8762697E+004, 8.7795287E-001
 3.3002785E+000,-4.5494301E-001, 4.6626619E-001, 9.8741014E+004, 8.7803237E-001
 3.4001482E+000,-4.5526737E-001, 4.6537743E-001, 9.8721736E+004, 8.7810274E-001
 3.5000178E+000,-4.5568254E-001, 4.6500855E-001, 9.8704696E+004, 8.7815602E-001
