m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0000000E-002,-7.4805472E-003, 7.3845944E-001, 1.0000000E+000,-4.0000000E-002,-1.2182571E-002, 4.2318030E-001, 1.0000000E+000,-4.0000000E-002,-6.1255611E-003, 7.5434654E-001, 1.0000000E+000,-4.0000000E-002,-4.5276720E-003, 6.5904753E-001, 1.0000000E+000,-4.0000000E-002,-1.0469006E-002, 5.9698898E-001, 1.0000000E+000,-4.0000000E-002, 5.6371719E-003, 7.0127804E-001, 1.0000000E+000,-4.0000000E-002, 1.5808112E-003, 3.2020913E-001, 1.0000000E+000,-4.0000000E-002, 8.3352289E-003, 8.0445912E-001, 1.0000000E+000,-4.0000000E-002, 1.1287718E-002, 7.6424878E-001, 1.0000000E+000,-4.0000000E-002, 4.9675158E-003, 5.6829543E-001, 1.0000000E+000
-3.7241379E-002,-7.8001951E-003, 7.3072779E-001, 1.0000000E+000,-3.7241379E-002,-1.1894712E-002, 4.9861858E-001, 1.0000000E+000,-3.7241379E-002,-5.6193932E-003, 7.3203058E-001, 1.0000000E+000,-3.7241379E-002,-4.8212555E-003, 6.8248386E-001, 1.0000000E+000,-3.7241379E-002,-1.0751522E-002, 5.7991022E-001, 1.0000000E+000,-3.7241379E-002, 5.2542917E-003, 6.8139894E-001, 1.0000000E+000,-3.7241379E-002, 1.7944047E-003, 3.9567324E-001, 1.0000000E+000,-3.7241379E-002, 8.8268568E-003, 8.0296693E-001, 1.0000000E+000,-3.7241379E-002, 1.0834617E-002, 7.8390765E-001, 1.0000000E+000,-3.7241379E-002, 4.6849504E-003, 5.4982361E-001, 1.0000000E+000
-3.4482759E-002,-8.1207050E-003, 7.2152492E-001, 1.0000000E+000,-3.4482759E-002,-1.1538994E-002, 5.6576604E-001, 1.0000000E+000,-3.4482759E-002,-5.1040590E-003, 7.0539107E-001, 1.0000000E+000,-3.4482759E-002,-5.1414144E-003, 7.0453711E-001, 1.0000000E+000,-3.4482759E-002,-1.1007238E-002, 5.6368479E-001, 1.0000000E+000,-3.4482759E-002, 4.8919277E-003, 6.6072441E-001, 1.0000000E+000,-3.4482759E-002, 2.0811932E-003, 4.5700338E-001, 1.0000000E+000,-3.4482759E-002, 9.3602739E-003, 7.9506462E-001, 1.0000000E+000,-3.4482759E-002, 1.0319883E-002, 7.9966183E-001, 1.0000000E+000,-3.4482759E-002, 4.3903008E-003, 5.3161008E-001, 1.0000000E+000
-3.1724138E-002,-8.4427493E-003, 7.1159238E-001, 1.0000000E+000,-3.1724138E-002,-1.1121739E-002, 6.2034781E-001, 1.0000000E+000,-3.1724138E-002,-4.5828984E-003, 6.7452694E-001, 1.0000000E+000,-3.1724138E-002,-5.4724230E-003, 7.2437027E-001, 1.0000000E+000,-3.1724138E-002,-1.1232891E-002, 5.4788884E-001, 1.0000000E+000,-3.1724138E-002, 4.5498466E-003, 6.3990024E-001, 1.0000000E+000,-3.1724138E-002, 2.4275780E-003, 5.0893095E-001, 1.0000000E+000,-3.1724138E-002, 9.9191875E-003, 7.7973121E-001, 1.0000000E+000,-3.1724138E-002, 9.7716787E-003, 8.1065525E-001, 1.0000000E+000,-3.1724138E-002, 4.0871449E-003, 5.1289636E-001, 1.0000000E+000
-2.8965517E-002,-8.7649789E-003, 7.0088097E-001, 1.0000000E+000,-2.8965517E-002,-1.0652578E-002, 6.6385074E-001, 1.0000000E+000,-2.8965517E-002,-4.0625394E-003, 6.3940849E-001, 1.0000000E+000,-2.8965517E-002,-5.8019323E-003, 7.4152435E-001, 1.0000000E+000,-2.8965517E-002,-1.1426686E-002, 5.3188628E-001, 1.0000000E+000,-2.8965517E-002, 4.2233438E-003, 6.1987278E-001, 1.0000000E+000,-2.8965517E-002, 2.8174769E-003, 5.5389038E-001, 1.0000000E+000,-2.8965517E-002, 1.0468919E-002, 7.5598287E-001, 1.0000000E+000,-2.8965517E-002, 9.2155728E-003, 8.1667453E-001, 1.0000000E+000,-2.8965517E-002, 3.7817834E-003, 4.9318793E-001, 1.0000000E+000
-2.6206897E-002,-9.0866415E-003, 6.8796239E-001, 1.0000000E+000,-2.6206897E-002,-1.0144754E-002, 6.9771721E-001, 1.0000000E+000,-2.6206897E-002,-3.5534270E-003, 5.9982703E-001, 1.0000000E+000,-2.6206897E-002,-6.1212784E-003, 7.5578186E-001, 1.0000000E+000,-2.6206897E-002,-1.1586773E-002, 5.1506421E-001, 1.0000000E+000,-2.6206897E-002, 3.9091384E-003, 5.9996528E-001, 1.0000000E+000,-2.6206897E-002, 3.2349050E-003, 5.9310170E-001, 1.0000000E+000,-2.6206897E-002, 1.0985793E-002, 7.2291464E-001, 1.0000000E+000,-2.6206897E-002, 8.6718991E-003, 8.1796336E-001, 1.0000000E+000,-2.6206897E-002, 3.4819048E-003, 4.7251722E-001, 1.0000000E+000
-2.3448276E-002,-9.4063050E-003, 6.7079883E-001, 1.0000000E+000,-2.3448276E-002,-9.6167034E-003, 7.2316151E-001, 1.0000000E+000,-2.3448276E-002,-3.0702691E-003, 5.5533345E-001, 1.0000000E+000,-2.3448276E-002,-6.4252723E-003, 7.6708133E-001, 1.0000000E+000,-2.3448276E-002,-1.1710632E-002, 4.9720961E-001, 1.0000000E+000,-2.3448276E-002, 3.6044642E-003, 5.7803605E-001, 1.0000000E+000,-2.3448276E-002, 3.6657042E-003, 6.2727768E-001, 1.0000000E+000,-2.3448276E-002, 1.1449020E-002, 6.7965933E-001, 1.0000000E+000,-2.3448276E-002, 8.1552169E-003, 8.1504094E-001, 1.0000000E+000,-2.3448276E-002, 3.1955270E-003, 4.5153177E-001, 1.0000000E+000
-2.0689655E-002,-9.7222296E-003, 6.4752185E-001, 1.0000000E+000,-2.0689655E-002,-9.0846581E-003, 7.4127987E-001, 1.0000000E+000,-2.0689655E-002,-2.6314397E-003, 5.0514806E-001, 1.0000000E+000,-2.0689655E-002,-6.7117164E-003, 7.7546868E-001, 1.0000000E+000,-2.0689655E-002,-1.1795225E-002, 4.7882394E-001, 1.0000000E+000,-2.0689655E-002, 3.3068630E-003, 5.5209130E-001, 1.0000000E+000,-2.0689655E-002, 4.0983479E-003, 6.5688227E-001, 1.0000000E+000,-2.0689655E-002, 1.1843849E-002, 6.2522562E-001, 1.0000000E+000,-2.0689655E-002, 7.6745243E-003, 8.0857238E-001, 1.0000000E+000,-2.0689655E-002, 2.9301651E-003, 4.3154398E-001, 1.0000000E+000
-1.7931034E-002,-1.0031849E-002, 6.1651566E-001, 1.0000000E+000,-1.7931034E-002,-8.5689342E-003, 7.5309778E-001, 1.0000000E+000,-1.7931034E-002,-2.2565407E-003, 4.4795207E-001, 1.0000000E+000,-1.7931034E-002,-6.9820954E-003, 7.8107098E-001, 1.0000000E+000,-1.7931034E-002,-1.1837816E-002, 4.6151062E-001, 1.0000000E+000,-1.7931034E-002, 3.0154756E-003, 5.2047290E-001, 1.0000000E+000,-1.7931034E-002, 4.5239987E-003, 6.8225525E-001, 1.0000000E+000,-1.7931034E-002, 1.2155615E-002, 5.5802998E-001, 1.0000000E+000,-1.7931034E-002, 7.2266557E-003, 7.9926447E-001, 1.0000000E+000,-1.7931034E-002, 2.6920831E-003, 4.1462301E-001, 1.0000000E+000
