m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 2.0000000E+000,-1.0891090E-002, 4.9246671E+001, 3.1822661E+000, 2.0000000E+000,-1.0864316E-002, 4.8730458E+001, 3.1817855E+000, 2.0000000E+000,-1.0870358E-002, 4.7414670E+001, 3.1819005E+000, 2.0000000E+000,-1.0870762E-002, 4.8954445E+001, 3.1819043E+000, 2.0000000E+000,-1.0917116E-002, 4.7561260E+001, 3.1827270E+000, 2.0000000E+000, 6.0173316E-003, 5.1489277E+001, 3.0784791E+000, 2.0000000E+000, 6.0445605E-003, 5.1657396E+001, 3.0860188E+000, 2.0000000E+000, 6.0129545E-003, 5.1477851E+001, 3.0783508E+000, 2.0000000E+000, 6.0220376E-003, 5.1995003E+001, 3.0786194E+000, 2.0000000E+000, 6.0041662E-003, 5.2306786E+001, 3.0805967E+000
 2.9655172E+000,-1.0515705E-002, 5.2312599E+001, 3.1755144E+000, 2.9655172E+000,-1.0469957E-002, 5.4276349E+001, 3.1746725E+000, 2.9655172E+000,-1.0490643E-002, 5.1686622E+001, 3.1750548E+000, 2.9655172E+000,-1.0483858E-002, 5.3305014E+001, 3.1749275E+000, 2.9655172E+000,-1.0531430E-002, 5.1081223E+001, 3.1757970E+000, 2.9655172E+000, 6.1986092E-003, 5.4059744E+001, 3.0836858E+000, 2.9655172E+000, 6.2278820E-003, 5.5183705E+001, 3.0917106E+000, 2.9655172E+000, 6.2013475E-003, 5.3565569E+001, 3.0837756E+000, 2.9655172E+000, 6.2239313E-003, 5.4135320E+001, 3.0844125E+000, 2.9655172E+000, 6.1860512E-003, 5.3473428E+001, 3.0888739E+000
 3.9310345E+000,-1.0207449E-002, 5.5963029E+001, 3.1697945E+000, 3.9310345E+000,-1.0163100E-002, 5.9271315E+001, 3.1689571E+000, 3.9310345E+000,-1.0175944E-002, 5.7232663E+001, 3.1692018E+000, 3.9310345E+000,-1.0153012E-002, 5.9362007E+001, 3.1687716E+000, 3.9310345E+000,-1.0180083E-002, 5.6837731E+001, 3.1692801E+000, 3.9310345E+000, 6.4107329E-003, 5.6387376E+001, 3.0936589E+000, 3.9310345E+000, 6.4211128E-003, 5.8290111E+001, 3.1000161E+000, 3.9310345E+000, 6.4211480E-003, 5.6199250E+001, 3.0951804E+000, 3.9310345E+000, 6.4174563E-003, 5.6755096E+001, 3.0897878E+000, 3.9310345E+000, 6.3929027E-003, 5.6024372E+001, 3.1028007E+000
 4.8965517E+000,-9.9525017E-003, 6.0711605E+001, 3.1649465E+000, 4.8965517E+000,-9.9055736E-003, 6.4886412E+001, 3.1640418E+000, 4.8965517E+000,-9.9174451E-003, 6.2268962E+001, 3.1642694E+000, 4.8965517E+000,-9.8982318E-003, 6.4015438E+001, 3.1639030E+000, 4.8965517E+000,-9.9142503E-003, 6.2213228E+001, 3.1642088E+000, 4.8965517E+000, 6.5943406E-003, 5.9658516E+001, 3.1020833E+000, 4.8965517E+000, 6.6045619E-003, 6.1277573E+001, 3.1228303E+000, 4.8965517E+000, 6.6172915E-003, 5.8687907E+001, 3.1137866E+000, 4.8965517E+000, 6.5996436E-003, 5.9344141E+001, 3.1248916E+000, 4.8965517E+000, 6.5883912E-003, 5.8665710E+001, 3.1147909E+000
 5.8620690E+000,-9.7446754E-003, 6.4758433E+001, 3.1609123E+000, 5.8620690E+000,-9.7070099E-003, 6.8698918E+001, 3.1623934E+000, 5.8620690E+000,-9.7227478E-003, 6.6508464E+001, 3.1604771E+000, 5.8620690E+000,-9.7022059E-003, 6.6947496E+001, 3.1600801E+000, 5.8620690E+000,-9.7022076E-003, 6.6717396E+001, 3.1600780E+000, 5.8620690E+000, 6.7469336E-003, 6.2648594E+001, 3.1172955E+000, 5.8620690E+000, 6.7546933E-003, 6.3503056E+001, 3.1451110E+000, 5.8620690E+000, 6.7609421E-003, 6.1206747E+001, 3.1204131E+000, 5.8620690E+000, 6.7598630E-003, 6.0178768E+001, 3.1281595E+000, 5.8620690E+000, 6.7284701E-003, 6.2409748E+001, 3.1259883E+000
 6.8275862E+000,-9.5300736E-003, 6.8526058E+001, 3.1566615E+000, 6.8275862E+000,-9.5069783E-003, 7.2120094E+001, 3.1651190E+000, 6.8275862E+000,-9.5143928E-003, 7.0921120E+001, 3.1574483E+000, 6.8275862E+000,-9.5135171E-003, 6.9567464E+001, 3.1563290E+000, 6.8275862E+000,-9.5022836E-003, 7.0959043E+001, 3.1627088E+000, 6.8275862E+000, 6.8893821E-003, 6.4647312E+001, 3.1393592E+000, 6.8275862E+000, 6.9180741E-003, 6.5378092E+001, 3.1662410E+000, 6.8275862E+000, 6.9157673E-003, 6.4647632E+001, 3.1635775E+000, 6.8275862E+000, 6.9452066E-003, 6.3512970E+001, 3.1728590E+000, 6.8275862E+000, 6.9046933E-003, 6.3845871E+001, 3.1468574E+000
 7.7931034E+000,-9.3367950E-003, 7.1939210E+001, 3.1672211E+000, 7.7931034E+000,-9.3302000E-003, 7.4363036E+001, 3.1888306E+000, 7.7931034E+000,-9.3452061E-003, 7.3474590E+001, 3.1564551E+000, 7.7931034E+000,-9.3277171E-003, 7.2750602E+001, 3.1620368E+000, 7.7931034E+000,-9.3108791E-003, 7.3825921E+001, 3.1680987E+000, 7.7931034E+000, 7.0459261E-003, 6.7063642E+001, 3.1518637E+000, 7.7931034E+000, 7.0863612E-003, 6.8704657E+001, 3.2132539E+000, 7.7931034E+000, 7.0677952E-003, 6.7098653E+001, 3.1968059E+000, 7.7931034E+000, 7.0965966E-003, 6.6741058E+001, 3.2260530E+000, 7.7931034E+000, 7.0638661E-003, 6.6053981E+001, 3.1602811E+000
 8.7586207E+000,-9.1691998E-003, 7.5059082E+001, 3.1934878E+000, 8.7586207E+000,-9.1665456E-003, 7.5760335E+001, 3.1968631E+000, 8.7586207E+000,-9.1693685E-003, 7.5433128E+001, 3.1643289E+000, 8.7586207E+000,-9.1608665E-003, 7.5649823E+001, 3.1838891E+000, 8.7586207E+000,-9.1222274E-003, 7.7512620E+001, 3.2016592E+000, 8.7586207E+000, 7.1950514E-003, 6.8547756E+001, 3.1682841E+000, 8.7586207E+000, 7.2292403E-003, 7.1146779E+001, 3.2287522E+000, 8.7586207E+000, 7.2100981E-003, 6.9246148E+001, 3.2597775E+000, 8.7586207E+000, 7.2368505E-003, 7.0017099E+001, 3.2884857E+000, 8.7586207E+000, 7.2175746E-003, 6.8346284E+001, 3.1885384E+000
 9.7241379E+000,-9.0406697E-003, 7.6593859E+001, 3.2231267E+000, 9.7241379E+000,-9.0279460E-003, 7.7443378E+001, 3.2339896E+000, 9.7241379E+000,-9.0290871E-003, 7.6907865E+001, 3.1949562E+000, 9.7241379E+000,-9.0228846E-003, 7.7113274E+001, 3.2230490E+000, 9.7241379E+000,-8.9805043E-003, 8.0305484E+001, 3.2353222E+000, 9.7241379E+000, 7.3189061E-003, 6.9589633E+001, 3.2013988E+000, 9.7241379E+000, 7.3497845E-003, 7.2606265E+001, 3.2572409E+000, 9.7241379E+000, 7.3510919E-003, 7.0856968E+001, 3.3279316E+000, 9.7241379E+000, 7.3664382E-003, 7.1874134E+001, 3.3136340E+000, 9.7241379E+000, 7.3587573E-003, 7.0004887E+001, 3.2125859E+000
