s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-5.1620234E-002, 5.3003647E-002, 1.0132500E+005, 1.1229154E+000
 1.0002251E+001,-4.2588079E-002, 4.4798526E-002, 1.0132348E+005, 1.1229034E+000
 2.0004502E+001,-4.8777743E-002, 4.8905382E-002, 1.0132037E+005, 1.1228789E+000
 3.0012057E+001,-5.5640747E-002, 5.8302285E-002, 1.0131773E+005, 1.1228581E+000
 4.0009786E+001,-5.4696210E-002, 5.5230591E-002, 1.0131532E+005, 1.1228391E+000
 5.0012037E+001,-4.8409712E-002, 4.8151097E-002, 1.0131326E+005, 1.1228232E+000
 6.0014288E+001,-4.5647068E-002, 4.6337090E-002, 1.0131159E+005, 1.1225634E+000
 7.0016539E+001,-4.4050238E-002, 4.6530517E-002, 1.0130937E+005, 1.1230552E+000
 8.0001149E+001,-4.5200563E-002, 4.6999727E-002, 1.0130717E+005, 1.1226387E+000
 9.0003401E+001,-4.5971719E-002, 4.7148916E-002, 1.0130490E+005, 1.1224610E+000
 1.0000565E+002,-4.5203614E-002, 4.6682880E-002, 1.0130258E+005, 1.1225909E+000
 1.1000790E+002,-4.5743902E-002, 4.5939688E-002, 1.0130067E+005, 1.1226436E+000
 1.2001015E+002,-4.4376144E-002, 4.7014991E-002, 1.0129869E+005, 1.1231833E+000
 1.3001241E+002,-4.7315997E-002, 4.6980520E-002, 1.0129674E+005, 1.1224918E+000
 1.4001466E+002,-4.6661209E-002, 4.7975720E-002, 1.0129500E+005, 1.1223506E+000
 1.5001691E+002,-4.7471031E-002, 4.8089412E-002, 1.0129317E+005, 1.1242543E+000
 1.6000152E+002,-4.7034386E-002, 4.7158045E-002, 1.0129137E+005, 1.1235374E+000
 1.7000377E+002,-4.6826193E-002, 4.6594462E-002, 1.0128981E+005, 1.1232258E+000
 1.8000602E+002,-4.5750126E-002, 4.7518094E-002, 1.0128831E+005, 1.1227758E+000
 1.9000827E+002,-4.6559661E-002, 4.8078094E-002, 1.0128679E+005, 1.1232783E+000
 2.0001052E+002,-4.6095173E-002, 4.7031320E-002, 1.0128522E+005, 1.1230550E+000
 2.1001277E+002,-4.8072931E-002, 4.6725482E-002, 1.0128374E+005, 1.1224760E+000
 2.2001502E+002,-4.5097292E-002, 4.7393649E-002, 1.0128243E+005, 1.1227077E+000
 2.3001728E+002,-4.7166212E-002, 4.7657666E-002, 1.0128116E+005, 1.1233422E+000
 2.4000189E+002,-4.6181141E-002, 4.7230345E-002, 1.0127997E+005, 1.1237678E+000
 2.5000414E+002,-4.6968113E-002, 4.6708394E-002, 1.0127870E+005, 1.1239416E+000
