s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-1.2694577E-003, 1.2713772E-003, 1.0132500E+005, 1.1954478E+000
 1.0041237E+002,-1.2084156E-003, 1.2037987E-003, 1.0132500E+005, 1.1954478E+000
 2.0037845E+002,-1.1612588E-003, 1.1006954E-003, 1.0132499E+005, 1.1954477E+000
 3.0034454E+002,-1.1994456E-003, 1.1204411E-003, 1.0132499E+005, 1.1954478E+000
 4.0031063E+002,-1.2094925E-003, 1.1250259E-003, 1.0132499E+005, 1.1954692E+000
 5.0027672E+002,-1.2449480E-003, 1.1633154E-003, 1.0132498E+005, 1.1956189E+000
 6.0024281E+002,-1.2704697E-003, 1.2677536E-003, 1.0132498E+005, 1.1955469E+000
 7.0020890E+002,-1.2898656E-003, 1.2364882E-003, 1.0132498E+005, 1.1954478E+000
 8.0017499E+002,-1.2518267E-003, 1.2514185E-003, 1.0132498E+005, 1.1954354E+000
 9.0014108E+002,-1.2426690E-003, 1.2476873E-003, 1.0132497E+005, 1.1954479E+000
 1.0001072E+003,-1.2122792E-003, 1.2443901E-003, 1.0132497E+005, 1.1954633E+000
 1.1000733E+003,-1.2161099E-003, 1.2622736E-003, 1.0132497E+005, 1.1954059E+000
 1.2000393E+003,-1.2237919E-003, 1.2826270E-003, 1.0132497E+005, 1.1953567E+000
 1.3000054E+003,-1.2467919E-003, 1.2664547E-003, 1.0132497E+005, 1.1954033E+000
 1.4004178E+003,-1.2659286E-003, 1.2903073E-003, 1.0132497E+005, 1.1953270E+000
 1.5003839E+003,-1.2643735E-003, 1.2593208E-003, 1.0132497E+005, 1.1954019E+000
 1.6003500E+003,-1.2072236E-003, 1.2220371E-003, 1.0132497E+005, 1.1954306E+000
 1.7003161E+003,-1.1555333E-003, 1.2459819E-003, 1.0132497E+005, 1.1954180E+000
 1.8002822E+003,-1.1496504E-003, 1.2185382E-003, 1.0132496E+005, 1.1953762E+000
 1.9002482E+003,-1.1976178E-003, 1.2469568E-003, 1.0132496E+005, 1.1953152E+000
 2.0002143E+003,-1.2468916E-003, 1.2779528E-003, 1.0132495E+005, 1.1953700E+000
 2.1001804E+003,-1.1886976E-003, 1.2609737E-003, 1.0132495E+005, 1.1953399E+000
 2.2001465E+003,-1.1163060E-003, 1.2742112E-003, 1.0132495E+005, 1.1952935E+000
 2.3001126E+003,-1.1221758E-003, 1.2910165E-003, 1.0132495E+005, 1.1952982E+000
 2.4000787E+003,-1.1213589E-003, 1.2901973E-003, 1.0132495E+005, 1.1952394E+000
 2.5000448E+003,-1.1652619E-003, 1.3052585E-003, 1.0132495E+005, 1.1952391E+000
 2.6000109E+003,-1.2012490E-003, 1.2738012E-003, 1.0132494E+005, 1.1953574E+000
 2.7004232E+003,-1.2189614E-003, 1.2717473E-003, 1.0132494E+005, 1.1953459E+000
 2.8003893E+003,-1.2046268E-003, 1.2733161E-003, 1.0132493E+005, 1.1953096E+000
 2.9003554E+003,-1.2278086E-003, 1.2940460E-003, 1.0132492E+005, 1.1953733E+000
 3.0003215E+003,-1.2314624E-003, 1.2947166E-003, 1.0132491E+005, 1.1953699E+000
 3.1002876E+003,-1.2297713E-003, 1.2728491E-003, 1.0132491E+005, 1.1952977E+000
 3.2002537E+003,-1.1985206E-003, 1.2458715E-003, 1.0132491E+005, 1.1953204E+000
 3.3002198E+003,-1.1775415E-003, 1.2185620E-003, 1.0132491E+005, 1.1954010E+000
 3.4001858E+003,-1.1568780E-003, 1.2246179E-003, 1.0132491E+005, 1.1953795E+000
 3.5001519E+003,-1.1408421E-003, 1.2606844E-003, 1.0132491E+005, 1.1953672E+000
 3.6001180E+003,-1.1901139E-003, 1.2604983E-003, 1.0132491E+005, 1.1953473E+000
 3.7000841E+003,-1.1456380E-003, 1.2709854E-003, 1.0132491E+005, 1.1953610E+000
 3.8000502E+003,-1.1252031E-003, 1.2485990E-003, 1.0132491E+005, 1.1953142E+000
 3.9000163E+003,-1.1045515E-003, 1.2806954E-003, 1.0132492E+005, 1.1952442E+000
 4.0004287E+003,-1.1980418E-003, 1.2792140E-003, 1.0132493E+005, 1.1952495E+000
 4.1003947E+003,-1.2372383E-003, 1.2919461E-003, 1.0132492E+005, 1.1953287E+000
 4.2003608E+003,-1.2258668E-003, 1.2954731E-003, 1.0132492E+005, 1.1953145E+000
 4.3003269E+003,-1.1917876E-003, 1.2669309E-003, 1.0132492E+005, 1.1953966E+000
 4.4002930E+003,-1.1676972E-003, 1.2404019E-003, 1.0132491E+005, 1.1953797E+000
 4.5002591E+003,-1.1837867E-003, 1.2736252E-003, 1.0132490E+005, 1.1953910E+000
 4.6002252E+003,-1.1763588E-003, 1.2590600E-003, 1.0132489E+005, 1.1953836E+000
 4.7001913E+003,-1.2027172E-003, 1.2640614E-003, 1.0132489E+005, 1.1953543E+000
 4.8001574E+003,-1.2353207E-003, 1.2243138E-003, 1.0132489E+005, 1.1953848E+000
 4.9001235E+003,-1.2495848E-003, 1.2374745E-003, 1.0132489E+005, 1.1953800E+000
