m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 1.9993750E+000,-4.4788825E-001, 6.6413024E+001, 3.7510066E+000, 1.9993750E+000,-4.4753940E-001, 6.5853113E+001, 3.7507502E+000, 1.9993750E+000,-4.4784435E-001, 6.5573020E+001, 3.7509779E+000, 1.9993750E+000,-4.4796740E-001, 6.5661600E+001, 3.7510705E+000, 1.9993750E+000,-4.4833978E-001, 6.5476412E+001, 3.7513425E+000, 1.9993750E+000, 2.5550357E-001, 6.5772763E+001, 3.7265786E+000, 1.9993750E+000, 2.5567289E-001, 6.5153842E+001, 3.7266685E+000, 1.9993750E+000, 2.5601507E-001, 6.6849860E+001, 3.7272613E+000, 1.9993750E+000, 2.5645800E-001, 6.5294292E+001, 3.7254035E+000, 1.9993750E+000, 2.5643552E-001, 6.7318305E+001, 3.7253873E+000
 2.9655172E+000,-4.2862779E-001, 7.5486252E+001, 3.7365259E+000, 2.9655172E+000,-4.2791545E-001, 7.5788815E+001, 3.7368125E+000, 2.9655172E+000,-4.2889347E-001, 7.5620764E+001, 3.7367244E+000, 2.9655172E+000,-4.2865600E-001, 7.5154029E+001, 3.7365450E+000, 2.9655172E+000,-4.2944633E-001, 7.3622221E+001, 3.7371431E+000, 2.9655172E+000, 2.6562329E-001, 7.2064758E+001, 3.7469101E+000, 2.9655172E+000, 2.6615248E-001, 7.1451277E+001, 3.7444358E+000, 2.9655172E+000, 2.6619913E-001, 7.1172310E+001, 3.7432567E+000, 2.9655172E+000, 2.6694732E-001, 7.0516772E+001, 3.7339394E+000, 2.9655172E+000, 2.6668259E-001, 7.2599310E+001, 3.7528541E+000
 3.9310345E+000,-4.1580756E-001, 8.1385027E+001, 3.7504363E+000, 3.9310345E+000,-4.1523811E-001, 8.1065315E+001, 3.7348799E+000, 3.9310345E+000,-4.1623224E-001, 8.1751675E+001, 3.7427522E+000, 3.9310345E+000,-4.1641632E-001, 8.0708948E+001, 3.7329179E+000, 3.9310345E+000,-4.1676690E-001, 7.9920521E+001, 3.7428004E+000, 3.9310345E+000, 2.7371970E-001, 7.5816115E+001, 3.7621079E+000, 3.9310345E+000, 2.7436385E-001, 7.5841372E+001, 3.7781901E+000, 3.9310345E+000, 2.7453450E-001, 7.5994770E+001, 3.7568969E+000, 3.9310345E+000, 2.7509648E-001, 7.5070994E+001, 3.7461541E+000, 3.9310345E+000, 2.7455039E-001, 7.8104666E+001, 3.7702034E+000
 4.8965517E+000,-4.0471444E-001, 8.5174130E+001, 3.8051600E+000, 4.8965517E+000,-4.0393062E-001, 8.5706763E+001, 3.7993611E+000, 4.8965517E+000,-4.0532927E-001, 8.5389041E+001, 3.8248755E+000, 4.8965517E+000,-4.0499677E-001, 8.4764256E+001, 3.7686119E+000, 4.8965517E+000,-4.0510027E-001, 8.4687558E+001, 3.7895620E+000, 4.8965517E+000, 2.8124385E-001, 8.0417637E+001, 3.8514833E+000, 4.8965517E+000, 2.8176069E-001, 8.0925992E+001, 3.8461579E+000, 4.8965517E+000, 2.8185363E-001, 8.0532962E+001, 3.8321267E+000, 4.8965517E+000, 2.8230469E-001, 7.9389343E+001, 3.7964372E+000, 4.8965517E+000, 2.8216809E-001, 8.0791259E+001, 3.8413063E+000
 5.8620690E+000,-3.9555389E-001, 8.8498043E+001, 3.8969978E+000, 5.8620690E+000,-3.9479717E-001, 8.9579638E+001, 3.9467819E+000, 5.8620690E+000,-3.9642257E-001, 8.7905131E+001, 3.9068297E+000, 5.8620690E+000,-3.9579144E-001, 8.7570030E+001, 3.8685344E+000, 5.8620690E+000,-3.9606759E-001, 8.7501494E+001, 3.8717694E+000, 5.8620690E+000, 2.8749213E-001, 8.2324228E+001, 3.8843527E+000, 5.8620690E+000, 2.8836630E-001, 8.4247165E+001, 3.9375615E+000, 5.8620690E+000, 2.8794094E-001, 8.4266817E+001, 3.9091282E+000, 5.8620690E+000, 2.8865376E-001, 8.2533862E+001, 3.8900620E+000, 5.8620690E+000, 2.8836034E-001, 8.4111807E+001, 3.9685502E+000
 6.8275862E+000,-3.8793493E-001, 9.0066696E+001, 4.0864204E+000, 6.8275862E+000,-3.8648082E-001, 9.2354780E+001, 4.1401426E+000, 6.8275862E+000,-3.8739624E-001, 9.0886149E+001, 4.1731383E+000, 6.8275862E+000,-3.8706142E-001, 9.1153669E+001, 4.1299856E+000, 6.8275862E+000,-3.8746531E-001, 9.0321302E+001, 4.1509768E+000, 6.8275862E+000, 2.9436760E-001, 8.3831603E+001, 3.9624550E+000, 6.8275862E+000, 2.9415383E-001, 8.8259451E+001, 4.0263572E+000, 6.8275862E+000, 2.9431856E-001, 8.6342721E+001, 3.9788032E+000, 6.8275862E+000, 2.9429381E-001, 8.6331812E+001, 4.0564810E+000, 6.8275862E+000, 2.9416175E-001, 8.8118940E+001, 4.0491057E+000
 7.7931034E+000,-3.8071179E-001, 9.1513334E+001, 4.3244730E+000, 7.7931034E+000,-3.7955353E-001, 9.3213479E+001, 4.3638503E+000, 7.7931034E+000,-3.8087531E-001, 9.2557531E+001, 4.4089661E+000, 7.7931034E+000,-3.7991897E-001, 9.3426031E+001, 4.3691260E+000, 7.7931034E+000,-3.8039926E-001, 9.3128585E+001, 4.4378905E+000, 7.7931034E+000, 2.9989629E-001, 8.6259681E+001, 4.0209032E+000, 7.7931034E+000, 2.9868386E-001, 9.1085127E+001, 4.1261775E+000, 7.7931034E+000, 2.9942043E-001, 8.8936514E+001, 4.1096944E+000, 7.7931034E+000, 2.9957869E-001, 8.9366999E+001, 4.1468225E+000, 7.7931034E+000, 2.9938051E-001, 9.1023830E+001, 4.2161483E+000
 8.7586207E+000,-3.7376505E-001, 9.3357626E+001, 4.5882050E+000, 8.7586207E+000,-3.7345666E-001, 9.4339981E+001, 4.6684794E+000, 8.7586207E+000,-3.7441158E-001, 9.3538275E+001, 4.6836970E+000, 8.7586207E+000,-3.7377752E-001, 9.3814039E+001, 4.6429764E+000, 8.7586207E+000,-3.7343894E-001, 9.5361293E+001, 4.8494280E+000, 8.7586207E+000, 3.0519940E-001, 8.8980602E+001, 4.1204300E+000, 8.7586207E+000, 3.0403092E-001, 9.2857969E+001, 4.2838736E+000, 8.7586207E+000, 3.0474672E-001, 9.0955937E+001, 4.2151724E+000, 8.7586207E+000, 3.0475720E-001, 9.1777400E+001, 4.2984214E+000, 8.7586207E+000, 3.0491352E-001, 9.1665523E+001, 4.3247390E+000
 9.7241379E+000,-3.6799432E-001, 9.4739298E+001, 4.8978796E+000, 9.7241379E+000,-3.6877867E-001, 9.4670781E+001, 4.9330483E+000, 9.7241379E+000,-3.6848007E-001, 9.4362008E+001, 4.7572565E+000, 9.7241379E+000,-3.6814968E-001, 9.4964771E+001, 4.8110307E+000, 9.7241379E+000,-3.6840684E-001, 9.6763252E+001, 5.1879963E+000, 9.7241379E+000, 3.0994735E-001, 9.1189973E+001, 4.2599687E+000, 9.7241379E+000, 3.0873841E-001, 9.4198808E+001, 4.3983375E+000, 9.7241379E+000, 3.0912636E-001, 9.3126010E+001, 4.3051248E+000, 9.7241379E+000, 3.0987069E-001, 9.3176633E+001, 4.4297016E+000, 9.7241379E+000, 3.0974079E-001, 9.2223532E+001, 4.3491451E+000
