s,kW,kW,Pa,kg/m3
 3.1001615E+002,-3.7226096E-001, 2.4428990E-001, 1.0136904E+005, 1.1969878E+000
 3.2003944E+002,-3.7226372E-001, 2.4440625E-001, 1.0137004E+005, 1.1960354E+000
 3.3006273E+002,-3.7073874E-001, 2.4563810E-001, 1.0137103E+005, 1.1973366E+000
 3.4001544E+002,-3.6803022E-001, 2.4787333E-001, 1.0137198E+005, 1.1961776E+000
 3.5003873E+002,-3.6618269E-001, 2.4963276E-001, 1.0137290E+005, 1.1962066E+000
 3.6006202E+002,-3.6700797E-001, 2.5063946E-001, 1.0137381E+005, 1.1968506E+000
 3.7001472E+002,-3.6625375E-001, 2.5031509E-001, 1.0137472E+005, 1.1969306E+000
 3.8003801E+002,-3.6322081E-001, 2.5050351E-001, 1.0137561E+005, 1.1964322E+000
 3.9006130E+002,-3.6117643E-001, 2.5114896E-001, 1.0137648E+005, 1.1957220E+000
 4.0001401E+002,-3.5943215E-001, 2.5242391E-001, 1.0137733E+005, 1.1959835E+000
 4.1003730E+002,-3.5772684E-001, 2.5329584E-001, 1.0137815E+005, 1.1954776E+000
 4.2006059E+002,-3.5563432E-001, 2.5401065E-001, 1.0137896E+005, 1.1962308E+000
 4.3001329E+002,-3.5496108E-001, 2.5527417E-001, 1.0137974E+005, 1.1957972E+000
 4.4003658E+002,-3.5445231E-001, 2.5643631E-001, 1.0138051E+005, 1.1967013E+000
 4.5005987E+002,-3.5414455E-001, 2.5679428E-001, 1.0138128E+005, 1.1963240E+000
 4.6001258E+002,-3.5409852E-001, 2.5776313E-001, 1.0138203E+005, 1.1964122E+000
 4.7003587E+002,-3.5330488E-001, 2.5956754E-001, 1.0138277E+005, 1.1965482E+000
 4.8005916E+002,-3.5109128E-001, 2.5958733E-001, 1.0138349E+005, 1.1965962E+000
 4.9001186E+002,-3.4941252E-001, 2.5969822E-001, 1.0138419E+005, 1.1967832E+000
 5.0003516E+002,-3.4767891E-001, 2.6070774E-001, 1.0138488E+005, 1.1964460E+000
 5.1005845E+002,-3.4624469E-001, 2.6247663E-001, 1.0138554E+005, 1.1966838E+000
 5.2001115E+002,-3.4684084E-001, 2.6339692E-001, 1.0138619E+005, 1.1970856E+000
 5.3003444E+002,-3.4959644E-001, 2.6292018E-001, 1.0138685E+005, 1.1972000E+000
 5.4005773E+002,-3.4999630E-001, 2.6218320E-001, 1.0138754E+005, 1.1959127E+000
 5.5001044E+002,-3.4779672E-001, 2.6283087E-001, 1.0138821E+005, 1.1958509E+000
 5.6003373E+002,-3.4661487E-001, 2.6520159E-001, 1.0138885E+005, 1.1962414E+000
 5.7005702E+002,-3.4848661E-001, 2.6634725E-001, 1.0138948E+005, 1.1960889E+000
 5.8000972E+002,-3.4825477E-001, 2.6723011E-001, 1.0139012E+005, 1.1955715E+000
 5.9003301E+002,-3.4699239E-001, 2.6939217E-001, 1.0139073E+005, 1.1959802E+000
 6.0005630E+002,-3.4471720E-001, 2.7050085E-001, 1.0139132E+005, 1.1970361E+000
 6.1000901E+002,-3.4374028E-001, 2.7077924E-001, 1.0139189E+005, 1.1969787E+000
 6.2003230E+002,-3.4405358E-001, 2.7038451E-001, 1.0139246E+005, 1.1956180E+000
 6.3005559E+002,-3.4425496E-001, 2.6919184E-001, 1.0139304E+005, 1.1955621E+000
 6.4000829E+002,-3.4440566E-001, 2.6895268E-001, 1.0139362E+005, 1.1962203E+000
 6.5003158E+002,-3.4241502E-001, 2.6982557E-001, 1.0139420E+005, 1.1968361E+000
 6.6005488E+002,-3.4036204E-001, 2.6982825E-001, 1.0139476E+005, 1.1959658E+000
 6.7000758E+002,-3.3908864E-001, 2.7020722E-001, 1.0139529E+005, 1.1965660E+000
 6.8003087E+002,-3.3804767E-001, 2.7122715E-001, 1.0139582E+005, 1.1968947E+000
 6.9005416E+002,-3.3553915E-001, 2.7201449E-001, 1.0139632E+005, 1.1965969E+000
 7.0000687E+002,-3.3297387E-001, 2.7113450E-001, 1.0139681E+005, 1.1968434E+000
 7.1003016E+002,-3.3203867E-001, 2.7057258E-001, 1.0139728E+005, 1.1976194E+000
 7.2005345E+002,-3.3315501E-001, 2.7110588E-001, 1.0139776E+005, 1.1967588E+000
 7.3000615E+002,-3.3251466E-001, 2.7227848E-001, 1.0139824E+005, 1.1964212E+000
 7.4002944E+002,-3.3092575E-001, 2.7409745E-001, 1.0139869E+005, 1.1966506E+000
 7.5005273E+002,-3.3041476E-001, 2.7591751E-001, 1.0139912E+005, 1.1969471E+000
 7.6000544E+002,-3.2923875E-001, 2.7586932E-001, 1.0139954E+005, 1.1957765E+000
 7.7002873E+002,-3.2735777E-001, 2.7652915E-001, 1.0139994E+005, 1.1961190E+000
 7.8005202E+002,-3.2733925E-001, 2.7717146E-001, 1.0140033E+005, 1.1958138E+000
 7.9000472E+002,-3.2861188E-001, 2.7838539E-001, 1.0140072E+005, 1.1963936E+000
 8.0002801E+002,-3.3098923E-001, 2.8020649E-001, 1.0140111E+005, 1.1965432E+000
 8.1005130E+002,-3.2880010E-001, 2.8145737E-001, 1.0140149E+005, 1.1967041E+000
 8.2000401E+002,-3.2728047E-001, 2.8210782E-001, 1.0140184E+005, 1.1961939E+000
 8.3002730E+002,-3.2769814E-001, 2.8045659E-001, 1.0140220E+005, 1.1962446E+000
 8.4005059E+002,-3.2718215E-001, 2.7839732E-001, 1.0140257E+005, 1.1964372E+000
 8.5000329E+002,-3.2723236E-001, 2.7741333E-001, 1.0140295E+005, 1.1967938E+000
 8.6002659E+002,-3.2567583E-001, 2.7702312E-001, 1.0140333E+005, 1.1963549E+000
 8.7004988E+002,-3.2383347E-001, 2.7753989E-001, 1.0140371E+005, 1.1961844E+000
 8.8000258E+002,-3.2280144E-001, 2.7818089E-001, 1.0140406E+005, 1.1959278E+000
 8.9002587E+002,-3.2352099E-001, 2.7916960E-001, 1.0140440E+005, 1.1965220E+000
 9.0004916E+002,-3.2461001E-001, 2.8028065E-001, 1.0140474E+005, 1.1959941E+000
 9.1000187E+002,-3.2394221E-001, 2.8096212E-001, 1.0140508E+005, 1.1963596E+000
 9.2002516E+002,-3.2302483E-001, 2.8061769E-001, 1.0140540E+005, 1.1960753E+000
 9.3004845E+002,-3.2205799E-001, 2.8046040E-001, 1.0140573E+005, 1.1958601E+000
 9.4000115E+002,-3.2216809E-001, 2.8091425E-001, 1.0140604E+005, 1.1962256E+000
 9.5002444E+002,-3.2325879E-001, 2.8159070E-001, 1.0140636E+005, 1.1961272E+000
 9.6004773E+002,-3.2313780E-001, 2.8201579E-001, 1.0140668E+005, 1.1963051E+000
 9.7000044E+002,-3.2186274E-001, 2.8232267E-001, 1.0140699E+005, 1.1956135E+000
 9.8002373E+002,-3.2082115E-001, 2.8269510E-001, 1.0140728E+005, 1.1955339E+000
 9.9004702E+002,-3.2083463E-001, 2.8293467E-001, 1.0140757E+005, 1.1962529E+000
 1.0000703E+003,-3.2181685E-001, 2.8356945E-001, 1.0140786E+005, 1.1957835E+000
 1.0100230E+003,-3.2313659E-001, 2.8427580E-001, 1.0140816E+005, 1.1961930E+000
 1.0200463E+003,-3.2304115E-001, 2.8398442E-001, 1.0140846E+005, 1.1965588E+000
 1.0300696E+003,-3.2293343E-001, 2.8426297E-001, 1.0140875E+005, 1.1966159E+000
 1.0400223E+003,-3.2471528E-001, 2.8427149E-001, 1.0140906E+005, 1.1963357E+000
 1.0500456E+003,-3.2490530E-001, 2.8430659E-001, 1.0140937E+005, 1.1964042E+000
 1.0600689E+003,-3.2341843E-001, 2.8426479E-001, 1.0140967E+005, 1.1963322E+000
 1.0700216E+003,-3.2304704E-001, 2.8442334E-001, 1.0140996E+005, 1.1956929E+000
 1.0800449E+003,-3.2390607E-001, 2.8588548E-001, 1.0141025E+005, 1.1967603E+000
 1.0900682E+003,-3.2405451E-001, 2.8769276E-001, 1.0141054E+005, 1.1961126E+000
 1.1000209E+003,-3.2285601E-001, 2.8895043E-001, 1.0141081E+005, 1.1967179E+000
 1.1100442E+003,-3.2146446E-001, 2.8969248E-001, 1.0141105E+005, 1.1956411E+000
 1.1200675E+003,-3.2261526E-001, 2.8959776E-001, 1.0141130E+005, 1.1956939E+000
 1.1300202E+003,-3.2329991E-001, 2.8980766E-001, 1.0141155E+005, 1.1965109E+000
 1.1400434E+003,-3.2078166E-001, 2.8939617E-001, 1.0141180E+005, 1.1956767E+000
 1.1500667E+003,-3.1902662E-001, 2.8889821E-001, 1.0141203E+005, 1.1958078E+000
 1.1600194E+003,-3.1725807E-001, 2.8861459E-001, 1.0141225E+005, 1.1955934E+000
 1.1700427E+003,-3.1565566E-001, 2.9005252E-001, 1.0141245E+005, 1.1971812E+000
 1.1800660E+003,-3.1636988E-001, 2.9113256E-001, 1.0141265E+005, 1.1964785E+000
 1.1900187E+003,-3.1807789E-001, 2.9156350E-001, 1.0141284E+005, 1.1962520E+000
 1.2000420E+003,-3.1892235E-001, 2.9130222E-001, 1.0141305E+005, 1.1958835E+000
 1.2100653E+003,-3.1932337E-001, 2.9224928E-001, 1.0141326E+005, 1.1954644E+000
 1.2200180E+003,-3.1791673E-001, 2.9291164E-001, 1.0141345E+005, 1.1958957E+000
 1.2300413E+003,-3.1802006E-001, 2.9369930E-001, 1.0141363E+005, 1.1968623E+000
 1.2400646E+003,-3.1745400E-001, 2.9413820E-001, 1.0141381E+005, 1.1962974E+000
 1.2500173E+003,-3.1685130E-001, 2.9397457E-001, 1.0141398E+005, 1.1958642E+000
 1.2600406E+003,-3.1593709E-001, 2.9376966E-001, 1.0141415E+005, 1.1955325E+000
 1.2700639E+003,-3.1449159E-001, 2.9328517E-001, 1.0141431E+005, 1.1963380E+000
 1.2800166E+003,-3.1291065E-001, 2.9283490E-001, 1.0141447E+005, 1.1971344E+000
 1.2900399E+003,-3.1179666E-001, 2.9211773E-001, 1.0141462E+005, 1.1970573E+000
 1.3000632E+003,-3.1163813E-001, 2.9237228E-001, 1.0141477E+005, 1.1962451E+000
 1.3100159E+003,-3.1246721E-001, 2.9319554E-001, 1.0141491E+005, 1.1963776E+000
 1.3200392E+003,-3.1223222E-001, 2.9323464E-001, 1.0141506E+005, 1.1970367E+000
 1.3300625E+003,-3.1183284E-001, 2.9337144E-001, 1.0141520E+005, 1.1953395E+000
 1.3400152E+003,-3.1197115E-001, 2.9383331E-001, 1.0141534E+005, 1.1956013E+000
 1.3500384E+003,-3.1109229E-001, 2.9486687E-001, 1.0141548E+005, 1.1962104E+000
 1.3600617E+003,-3.1215609E-001, 2.9525026E-001, 1.0141560E+005, 1.1964584E+000
 1.3700144E+003,-3.1362856E-001, 2.9592232E-001, 1.0141573E+005, 1.1962888E+000
 1.3800377E+003,-3.1460846E-001, 2.9657013E-001, 1.0141587E+005, 1.1959778E+000
 1.3900610E+003,-3.1542552E-001, 2.9568209E-001, 1.0141601E+005, 1.1960489E+000
 1.4000137E+003,-3.1698938E-001, 2.9530059E-001, 1.0141617E+005, 1.1962163E+000
 1.4100370E+003,-3.1734420E-001, 2.9616974E-001, 1.0141633E+005, 1.1962767E+000
 1.4200603E+003,-3.1607927E-001, 2.9737473E-001, 1.0141648E+005, 1.1962839E+000
 1.4300130E+003,-3.1569920E-001, 2.9845117E-001, 1.0141661E+005, 1.1963527E+000
 1.4400363E+003,-3.1682210E-001, 2.9824739E-001, 1.0141675E+005, 1.1966285E+000
 1.4500596E+003,-3.1784837E-001, 2.9868896E-001, 1.0141689E+005, 1.1960305E+000
 1.4600123E+003,-3.1624038E-001, 2.9833008E-001, 1.0141703E+005, 1.1958807E+000
 1.4700356E+003,-3.1361032E-001, 2.9691288E-001, 1.0141716E+005, 1.1961393E+000
 1.4800589E+003,-3.1277888E-001, 2.9664821E-001, 1.0141729E+005, 1.1966149E+000
 1.4900116E+003,-3.1193758E-001, 2.9817963E-001, 1.0141740E+005, 1.1955468E+000
 1.5000349E+003,-3.1083567E-001, 2.9883644E-001, 1.0141750E+005, 1.1964979E+000
 1.5100582E+003,-3.1089362E-001, 2.9902928E-001, 1.0141759E+005, 1.1958815E+000
 1.5200109E+003,-3.1061137E-001, 2.9861274E-001, 1.0141768E+005, 1.1964217E+000
 1.5300342E+003,-3.0935582E-001, 2.9812352E-001, 1.0141776E+005, 1.1965811E+000
 1.5400575E+003,-3.0963734E-001, 2.9799270E-001, 1.0141785E+005, 1.1967868E+000
 1.5500102E+003,-3.0987655E-001, 2.9801093E-001, 1.0141793E+005, 1.1967693E+000
 1.5600335E+003,-3.1083488E-001, 2.9806838E-001, 1.0141802E+005, 1.1969528E+000
 1.5700567E+003,-3.1077030E-001, 2.9868552E-001, 1.0141812E+005, 1.1962309E+000
 1.5800094E+003,-3.1161466E-001, 2.9898013E-001, 1.0141821E+005, 1.1962172E+000
 1.5900327E+003,-3.1164313E-001, 2.9857441E-001, 1.0141830E+005, 1.1961087E+000
 1.6000560E+003,-3.1017002E-001, 2.9797426E-001, 1.0141839E+005, 1.1962238E+000
 1.6100087E+003,-3.0885054E-001, 2.9769472E-001, 1.0141848E+005, 1.1973449E+000
 1.6200320E+003,-3.0913654E-001, 2.9765334E-001, 1.0141856E+005, 1.1958355E+000
 1.6300553E+003,-3.1092037E-001, 2.9745872E-001, 1.0141866E+005, 1.1949260E+000
 1.6400080E+003,-3.0954403E-001, 2.9735757E-001, 1.0141875E+005, 1.1968428E+000
 1.6500313E+003,-3.0911099E-001, 2.9822649E-001, 1.0141884E+005, 1.1956793E+000
 1.6600546E+003,-3.0954684E-001, 2.9983672E-001, 1.0141891E+005, 1.1963641E+000
 1.6700073E+003,-3.1064561E-001, 3.0065311E-001, 1.0141898E+005, 1.1961854E+000
 1.6800306E+003,-3.1239826E-001, 3.0076825E-001, 1.0141906E+005, 1.1967394E+000
 1.6900539E+003,-3.1364242E-001, 2.9967145E-001, 1.0141915E+005, 1.1959628E+000
 1.7000066E+003,-3.1352523E-001, 2.9902454E-001, 1.0141926E+005, 1.1958421E+000
 1.7100299E+003,-3.1427693E-001, 2.9871239E-001, 1.0141937E+005, 1.1966179E+000
 1.7200532E+003,-3.1491442E-001, 2.9884930E-001, 1.0141949E+005, 1.1958053E+000
 1.7300059E+003,-3.1203015E-001, 2.9827427E-001, 1.0141960E+005, 1.1969624E+000
 1.7400292E+003,-3.1025645E-001, 2.9754197E-001, 1.0141969E+005, 1.1960656E+000
 1.7500525E+003,-3.0946260E-001, 2.9881976E-001, 1.0141977E+005, 1.1961963E+000
 1.7600052E+003,-3.0809455E-001, 2.9959219E-001, 1.0141984E+005, 1.1963461E+000
 1.7700285E+003,-3.0686383E-001, 3.0024127E-001, 1.0141989E+005, 1.1966772E+000
 1.7800517E+003,-3.0659965E-001, 2.9987632E-001, 1.0141994E+005, 1.1958832E+000
 1.7900044E+003,-3.0764263E-001, 2.9899346E-001, 1.0141999E+005, 1.1968372E+000
 1.8000277E+003,-3.0886127E-001, 2.9841886E-001, 1.0142006E+005, 1.1968410E+000
 1.8100510E+003,-3.0973120E-001, 2.9902020E-001, 1.0142014E+005, 1.1959922E+000
 1.8200037E+003,-3.0843436E-001, 2.9925361E-001, 1.0142021E+005, 1.1963594E+000
 1.8300270E+003,-3.1024458E-001, 3.0037392E-001, 1.0142028E+005, 1.1971170E+000
 1.8400503E+003,-3.1117530E-001, 3.0169609E-001, 1.0142035E+005, 1.1960804E+000
 1.8500030E+003,-3.1129771E-001, 3.0244235E-001, 1.0142042E+005, 1.1967375E+000
 1.8600263E+003,-3.1070261E-001, 3.0306505E-001, 1.0142048E+005, 1.1960250E+000
 1.8700496E+003,-3.1191702E-001, 3.0197092E-001, 1.0142054E+005, 1.1956984E+000
 1.8800023E+003,-3.1198110E-001, 3.0054395E-001, 1.0142061E+005, 1.1964066E+000
 1.8900256E+003,-3.1085241E-001, 3.0026176E-001, 1.0142069E+005, 1.1966574E+000
 1.9000489E+003,-3.0850755E-001, 3.0007720E-001, 1.0142076E+005, 1.1962059E+000
 1.9100016E+003,-3.0585870E-001, 2.9985489E-001, 1.0142081E+005, 1.1964763E+000
 1.9200249E+003,-3.0439435E-001, 2.9905478E-001, 1.0142085E+005, 1.1964685E+000
 1.9300482E+003,-3.0487869E-001, 2.9867200E-001, 1.0142089E+005, 1.1967780E+000
 1.9400009E+003,-3.0647775E-001, 2.9911375E-001, 1.0142093E+005, 1.1961720E+000
 1.9500242E+003,-3.0747172E-001, 2.9995935E-001, 1.0142099E+005, 1.1966884E+000
 1.9600475E+003,-3.0753160E-001, 3.0079294E-001, 1.0142104E+005, 1.1961081E+000
 1.9700002E+003,-3.0828682E-001, 3.0064128E-001, 1.0142109E+005, 1.1964123E+000
 1.9800235E+003,-3.1041674E-001, 2.9995699E-001, 1.0142115E+005, 1.1958287E+000
 1.9900467E+003,-3.1107508E-001, 3.0015812E-001, 1.0142123E+005, 1.1959976E+000
 2.0000700E+003,-3.1056531E-001, 3.0146029E-001, 1.0142130E+005, 1.1960530E+000
 2.0100227E+003,-3.1194004E-001, 3.0275546E-001, 1.0142136E+005, 1.1963234E+000
 2.0200460E+003,-3.1269126E-001, 3.0287067E-001, 1.0142143E+005, 1.1955129E+000
 2.0300693E+003,-3.1369604E-001, 3.0310223E-001, 1.0142150E+005, 1.1963888E+000
 2.0400220E+003,-3.1369294E-001, 3.0279531E-001, 1.0142157E+005, 1.1961218E+000
 2.0500453E+003,-3.1467486E-001, 3.0251440E-001, 1.0142165E+005, 1.1964145E+000
 2.0600686E+003,-3.1326270E-001, 3.0269963E-001, 1.0142173E+005, 1.1960794E+000
 2.0700213E+003,-3.1316934E-001, 3.0222767E-001, 1.0142180E+005, 1.1964750E+000
 2.0800446E+003,-3.1325449E-001, 3.0244502E-001, 1.0142188E+005, 1.1966302E+000
 2.0900679E+003,-3.1281522E-001, 3.0235808E-001, 1.0142196E+005, 1.1961579E+000
 2.1000206E+003,-3.1223150E-001, 3.0173794E-001, 1.0142204E+005, 1.1962246E+000
 2.1100439E+003,-3.1140806E-001, 3.0187675E-001, 1.0142211E+005, 1.1959200E+000
 2.1200672E+003,-3.1172398E-001, 3.0127347E-001, 1.0142218E+005, 1.1962357E+000
 2.1300199E+003,-3.1095052E-001, 3.0167709E-001, 1.0142225E+005, 1.1960646E+000
 2.1400432E+003,-3.1120386E-001, 3.0246802E-001, 1.0142231E+005, 1.1968468E+000
 2.1500665E+003,-3.1205093E-001, 3.0242098E-001, 1.0142237E+005, 1.1968474E+000
 2.1600192E+003,-3.1353719E-001, 3.0374106E-001, 1.0142244E+005, 1.1970928E+000
 2.1700425E+003,-3.1147009E-001, 3.0554699E-001, 1.0142250E+005, 1.1956129E+000
 2.1800657E+003,-3.1168270E-001, 3.0545889E-001, 1.0142253E+005, 1.1969471E+000
 2.1900185E+003,-3.1378123E-001, 3.0597228E-001, 1.0142258E+005, 1.1953264E+000
 2.2000417E+003,-3.1479782E-001, 3.0580550E-001, 1.0142263E+005, 1.1955224E+000
 2.2100650E+003,-3.1613484E-001, 3.0545964E-001, 1.0142270E+005, 1.1964152E+000
 2.2200177E+003,-3.1398337E-001, 3.0476981E-001, 1.0142277E+005, 1.1957501E+000
 2.2300410E+003,-3.1370312E-001, 3.0451274E-001, 1.0142283E+005, 1.1965198E+000
 2.2400643E+003,-3.1238063E-001, 3.0462589E-001, 1.0142289E+005, 1.1963275E+000
 2.2500170E+003,-3.1048170E-001, 3.0376968E-001, 1.0142293E+005, 1.1957636E+000
 2.2600403E+003,-3.0900608E-001, 3.0373283E-001, 1.0142298E+005, 1.1957874E+000
 2.2700636E+003,-3.0954285E-001, 3.0403345E-001, 1.0142301E+005, 1.1962791E+000
 2.2800163E+003,-3.0965752E-001, 3.0366841E-001, 1.0142305E+005, 1.1966730E+000
 2.2900396E+003,-3.0698223E-001, 3.0502360E-001, 1.0142307E+005, 1.1964659E+000
 2.3000629E+003,-3.0761864E-001, 3.0449393E-001, 1.0142308E+005, 1.1967992E+000
 2.3100156E+003,-3.0996463E-001, 3.0393501E-001, 1.0142311E+005, 1.1962126E+000
 2.3200389E+003,-3.0883356E-001, 3.0357116E-001, 1.0142314E+005, 1.1965039E+000
 2.3300622E+003,-3.0919641E-001, 3.0371699E-001, 1.0142317E+005, 1.1961857E+000
 2.3400149E+003,-3.1011112E-001, 3.0323458E-001, 1.0142321E+005, 1.1956958E+000
 2.3500382E+003,-3.1074912E-001, 3.0220872E-001, 1.0142326E+005, 1.1959843E+000
 2.3600615E+003,-3.0905464E-001, 3.0218161E-001, 1.0142331E+005, 1.1960393E+000
 2.3700142E+003,-3.0898291E-001, 3.0390898E-001, 1.0142335E+005, 1.1965044E+000
 2.3800375E+003,-3.0911701E-001, 3.0596122E-001, 1.0142337E+005, 1.1967470E+000
 2.3900607E+003,-3.0989308E-001, 3.0729947E-001, 1.0142339E+005, 1.1961487E+000
 2.4000135E+003,-3.0939055E-001, 3.0710573E-001, 1.0142340E+005, 1.1958488E+000
 2.4100367E+003,-3.0797889E-001, 3.0605358E-001, 1.0142341E+005, 1.1963776E+000
 2.4200600E+003,-3.0636058E-001, 3.0409663E-001, 1.0142341E+005, 1.1960874E+000
 2.4300127E+003,-3.0519368E-001, 3.0370309E-001, 1.0142342E+005, 1.1964714E+000
 2.4400360E+003,-3.0399585E-001, 3.0401046E-001, 1.0142342E+005, 1.1964808E+000
 2.4500593E+003,-3.0237138E-001, 3.0355009E-001, 1.0142340E+005, 1.1965703E+000
 2.4600120E+003,-3.0150438E-001, 3.0370687E-001, 1.0142339E+005, 1.1967637E+000
 2.4700353E+003,-3.0024765E-001, 3.0420431E-001, 1.0142335E+005, 1.1970636E+000
 2.4800586E+003,-3.0079257E-001, 3.0370779E-001, 1.0142332E+005, 1.1964146E+000
 2.4900113E+003,-3.0137820E-001, 3.0311767E-001, 1.0142330E+005, 1.1963136E+000
 2.5000346E+003,-3.0297923E-001, 3.0309182E-001, 1.0142329E+005, 1.1960895E+000
 2.5100579E+003,-3.0326809E-001, 3.0329985E-001, 1.0142328E+005, 1.1958374E+000
 2.5200106E+003,-3.0191175E-001, 3.0386384E-001, 1.0142327E+005, 1.1964764E+000
 2.5300339E+003,-3.0104524E-001, 3.0423927E-001, 1.0142324E+005, 1.1964276E+000
 2.5400572E+003,-3.0108500E-001, 3.0409011E-001, 1.0142321E+005, 1.1967277E+000
 2.5500099E+003,-3.0198752E-001, 3.0331064E-001, 1.0142319E+005, 1.1963147E+000
 2.5600332E+003,-3.0321194E-001, 3.0288487E-001, 1.0142318E+005, 1.1961707E+000
 2.5700565E+003,-3.0278192E-001, 3.0262015E-001, 1.0142318E+005, 1.1963471E+000
 2.5800092E+003,-3.0216806E-001, 3.0194226E-001, 1.0142317E+005, 1.1962821E+000
 2.5900325E+003,-3.0131937E-001, 3.0175578E-001, 1.0142317E+005, 1.1961774E+000
 2.6000558E+003,-2.9978395E-001, 3.0255500E-001, 1.0142315E+005, 1.1964564E+000
 2.6100085E+003,-2.9965710E-001, 3.0312005E-001, 1.0142312E+005, 1.1962586E+000
 2.6200317E+003,-2.9950741E-001, 3.0247092E-001, 1.0142308E+005, 1.1964751E+000
 2.6300550E+003,-3.0000839E-001, 3.0147922E-001, 1.0142306E+005, 1.1962446E+000
 2.6400077E+003,-3.0107083E-001, 3.0116133E-001, 1.0142305E+005, 1.1960346E+000
 2.6500310E+003,-3.0285596E-001, 3.0212855E-001, 1.0142304E+005, 1.1962266E+000
 2.6600543E+003,-3.0441777E-001, 3.0268527E-001, 1.0142305E+005, 1.1969262E+000
 2.6700070E+003,-3.0624967E-001, 3.0309842E-001, 1.0142306E+005, 1.1960653E+000
 2.6800303E+003,-3.0822430E-001, 3.0455674E-001, 1.0142307E+005, 1.1967133E+000
 2.6900536E+003,-3.0889444E-001, 3.0485302E-001, 1.0142309E+005, 1.1961774E+000
 2.7000063E+003,-3.0852084E-001, 3.0462265E-001, 1.0142312E+005, 1.1960086E+000
 2.7100296E+003,-3.0825564E-001, 3.0359226E-001, 1.0142314E+005, 1.1963897E+000
 2.7200529E+003,-3.0809378E-001, 3.0317579E-001, 1.0142317E+005, 1.1963738E+000
 2.7300056E+003,-3.0792231E-001, 3.0292088E-001, 1.0142320E+005, 1.1966415E+000
 2.7400289E+003,-3.0690084E-001, 3.0229043E-001, 1.0142323E+005, 1.1956693E+000
 2.7500522E+003,-3.0592430E-001, 3.0209186E-001, 1.0142326E+005, 1.1964827E+000
 2.7600049E+003,-3.0540999E-001, 3.0142383E-001, 1.0142328E+005, 1.1964843E+000
 2.7700282E+003,-3.0430807E-001, 3.0163694E-001, 1.0142330E+005, 1.1960142E+000
