m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0006250E-002,-3.0016077E-003, 7.1827500E-002, 1.0000000E+000,-4.0006250E-002,-1.8797209E-003, 8.9067539E-002, 1.0000000E+000,-4.0006250E-002,-2.0442677E-003, 8.4343022E-002, 1.0000000E+000,-4.0006250E-002,-2.2431388E-003, 9.5705068E-002, 1.0000000E+000,-4.0006250E-002,-1.5466836E-003, 7.5246122E-002, 1.0000000E+000,-4.0006250E-002, 1.3760932E-003, 6.4124554E-002, 1.0000000E+000,-4.0006250E-002, 2.5244051E-003, 9.5899388E-002, 1.0000000E+000,-4.0006250E-002, 2.1879611E-003, 8.8491218E-002, 1.0000000E+000,-4.0006250E-002, 2.1702975E-003, 9.7129516E-002, 1.0000000E+000,-4.0006250E-002, 2.7435349E-003, 8.2083893E-002, 1.0000000E+000
-3.7241379E-002,-3.1269845E-003, 4.8821685E-002, 1.0000000E+000,-3.7241379E-002,-1.6974639E-003, 8.5826797E-002, 1.0000000E+000,-3.7241379E-002,-2.0407332E-003, 8.8767871E-002, 1.0000000E+000,-3.7241379E-002,-2.5190718E-003, 9.6106132E-002, 1.0000000E+000,-3.7241379E-002,-1.4633617E-003, 6.4137518E-002, 1.0000000E+000,-3.7241379E-002, 1.2610681E-003, 4.2000901E-002, 1.0000000E+000,-3.7241379E-002, 2.7549639E-003, 9.4478733E-002, 1.0000000E+000,-3.7241379E-002, 2.2742844E-003, 9.2643425E-002, 1.0000000E+000,-3.7241379E-002, 1.9217646E-003, 9.3910975E-002, 1.0000000E+000,-3.7241379E-002, 2.7596096E-003, 7.0632502E-002, 1.0000000E+000
-3.4482759E-002,-3.1525359E-003, 3.2700752E-002, 1.0000000E+000,-3.4482759E-002,-1.5581482E-003, 7.9994771E-002, 1.0000000E+000,-3.4482759E-002,-2.0575493E-003, 9.1099103E-002, 1.0000000E+000,-3.4482759E-002,-2.7235368E-003, 9.2560746E-002, 1.0000000E+000,-3.4482759E-002,-1.4239931E-003, 5.0940175E-002, 1.0000000E+000,-3.4482759E-002, 1.2397423E-003, 2.7780822E-002, 1.0000000E+000,-3.4482759E-002, 2.8942174E-003, 8.9377612E-002, 1.0000000E+000,-3.4482759E-002, 2.2952131E-003, 9.4488855E-002, 1.0000000E+000,-3.4482759E-002, 1.7228534E-003, 8.8139441E-002, 1.0000000E+000,-3.4482759E-002, 2.7380824E-003, 5.7644698E-002, 1.0000000E+000
-3.1724138E-002,-3.0745234E-003, 6.5462043E-002, 1.0000000E+000,-3.1724138E-002,-1.4158980E-003, 6.8351769E-002, 1.0000000E+000,-3.1724138E-002,-2.0812335E-003, 9.1293869E-002, 1.0000000E+000,-3.1724138E-002,-2.9170640E-003, 8.2378012E-002, 1.0000000E+000,-3.1724138E-002,-1.4247541E-003, 3.4540123E-002, 1.0000000E+000,-3.1724138E-002, 1.3143530E-003, 5.7088591E-002, 1.0000000E+000,-3.1724138E-002, 2.9878697E-003, 7.8333245E-002, 1.0000000E+000,-3.1724138E-002, 2.2543816E-003, 9.4203101E-002, 1.0000000E+000,-3.1724138E-002, 1.5050953E-003, 7.6449798E-002, 1.0000000E+000,-3.1724138E-002, 2.6755853E-003, 4.5865045E-002, 1.0000000E+000
-2.8965517E-002,-2.9231975E-003, 8.1550753E-002, 1.0000000E+000,-2.8965517E-002,-1.3511749E-003, 5.6188844E-002, 1.0000000E+000,-2.8965517E-002,-2.0907497E-003, 8.8484690E-002, 1.0000000E+000,-2.8965517E-002,-2.9942301E-003, 7.0526852E-002, 1.0000000E+000,-2.8965517E-002,-1.4745717E-003, 4.6979351E-002, 1.0000000E+000,-2.8965517E-002, 1.4564749E-003, 7.2871711E-002, 1.0000000E+000,-2.8965517E-002, 2.9867381E-003, 6.8044166E-002, 1.0000000E+000,-2.8965517E-002, 2.1704726E-003, 9.1258255E-002, 1.0000000E+000,-2.8965517E-002, 1.3835940E-003, 6.3604317E-002, 1.0000000E+000,-2.8965517E-002, 2.5976298E-003, 5.4593109E-002, 1.0000000E+000
-2.6206897E-002,-2.6394827E-003, 9.2756991E-002, 1.0000000E+000,-2.6206897E-002,-1.3676657E-003, 4.9846584E-002, 1.0000000E+000,-2.6206897E-002,-2.0888684E-003, 8.0229761E-002, 1.0000000E+000,-2.6206897E-002,-2.9680142E-003, 6.3365976E-002, 1.0000000E+000,-2.6206897E-002,-1.6011532E-003, 6.2523551E-002, 1.0000000E+000,-2.6206897E-002, 1.7256601E-003, 8.6311643E-002, 1.0000000E+000,-2.6206897E-002, 2.8858664E-003, 6.4442711E-002, 1.0000000E+000,-2.6206897E-002, 2.0188039E-003, 8.3160554E-002, 1.0000000E+000,-2.6206897E-002, 1.3395504E-003, 5.2939753E-002, 1.0000000E+000,-2.6206897E-002, 2.4608487E-003, 6.8058259E-002, 1.0000000E+000
-2.3448276E-002,-2.3616526E-003, 9.5637621E-002, 1.0000000E+000,-2.3448276E-002,-1.4782403E-003, 6.2944760E-002, 1.0000000E+000,-2.3448276E-002,-2.0850286E-003, 6.8854801E-002, 1.0000000E+000,-2.3448276E-002,-2.8446952E-003, 7.0852603E-002, 1.0000000E+000,-2.3448276E-002,-1.7488459E-003, 7.1232093E-002, 1.0000000E+000,-2.3448276E-002, 1.9954703E-003, 9.2654686E-002, 1.0000000E+000,-2.3448276E-002, 2.7330789E-003, 7.2170329E-002, 1.0000000E+000,-2.3448276E-002, 1.8855236E-003, 7.2125814E-002, 1.0000000E+000,-2.3448276E-002, 1.4160982E-003, 6.0745838E-002, 1.0000000E+000,-2.3448276E-002, 2.3174104E-003, 7.5355731E-002, 1.0000000E+000
-2.0689655E-002,-2.0677703E-003, 9.3626806E-002, 1.0000000E+000,-2.0689655E-002,-1.6754025E-003, 7.6848323E-002, 1.0000000E+000,-2.0689655E-002,-2.0905453E-003, 5.1593716E-002, 1.0000000E+000,-2.0689655E-002,-2.6422585E-003, 8.0693517E-002, 1.0000000E+000,-2.0689655E-002,-1.9304086E-003, 7.6613633E-002, 1.0000000E+000,-2.0689655E-002, 2.2894198E-003, 9.4792756E-002, 1.0000000E+000,-2.0689655E-002, 2.5319449E-003, 8.0937140E-002, 1.0000000E+000,-2.0689655E-002, 1.7726455E-003, 5.5380857E-002, 1.0000000E+000,-2.0689655E-002, 1.5983272E-003, 7.4800695E-002, 1.0000000E+000,-2.0689655E-002, 2.1469045E-003, 7.8542063E-002, 1.0000000E+000
-1.7931034E-002,-1.7216797E-003, 8.4833805E-002, 1.0000000E+000,-1.7931034E-002,-2.0113735E-003, 8.8735664E-002, 1.0000000E+000,-1.7931034E-002,-2.1200189E-003, 2.5896576E-002, 1.0000000E+000,-1.7931034E-002,-2.3157095E-003, 8.8138700E-002, 1.0000000E+000,-1.7931034E-002,-2.1932453E-003, 7.9414248E-002, 1.0000000E+000,-1.7931034E-002, 2.6490919E-003, 9.0695720E-002, 1.0000000E+000,-1.7931034E-002, 2.2432769E-003, 8.7355572E-002, 1.0000000E+000,-1.7931034E-002, 1.7019295E-003, 2.2227100E-002, 1.0000000E+000,-1.7931034E-002, 1.9483125E-003, 8.8901038E-002, 1.0000000E+000,-1.7931034E-002, 1.9115837E-003, 7.7175001E-002, 1.0000000E+000
-1.5172414E-002,-1.4948044E-003, 7.2997901E-002, 1.0000000E+000,-1.5172414E-002,-2.3087139E-003, 9.3048318E-002, 1.0000000E+000,-1.5172414E-002,-2.1565845E-003, 5.2415270E-002, 1.0000000E+000,-1.5172414E-002,-2.0349928E-003, 8.8778241E-002, 1.0000000E+000,-1.5172414E-002,-2.4210338E-003, 7.9228281E-002, 1.0000000E+000,-1.5172414E-002, 2.8949378E-003, 8.1179104E-002, 1.0000000E+000,-1.5172414E-002, 2.0079358E-003, 8.8017006E-002, 1.0000000E+000,-1.5172414E-002, 1.7175633E-003, 4.9673804E-002, 1.0000000E+000,-1.5172414E-002, 2.2825293E-003, 9.4804406E-002, 1.0000000E+000,-1.5172414E-002, 1.7246162E-003, 7.2603980E-002, 1.0000000E+000
-1.2413793E-002,-1.3093813E-003, 5.1571366E-002, 1.0000000E+000,-1.2413793E-002,-2.6515112E-003, 9.1377670E-002, 1.0000000E+000,-1.2413793E-002,-2.1941398E-003, 7.1685400E-002, 1.0000000E+000,-1.2413793E-002,-1.7111084E-003, 8.3572678E-002, 1.0000000E+000,-1.2413793E-002,-2.7061663E-003, 7.6644762E-002, 1.0000000E+000,-1.2413793E-002, 3.1075417E-003, 6.0253253E-002, 1.0000000E+000,-1.2413793E-002, 1.7366763E-003, 8.3424740E-002, 1.0000000E+000,-1.2413793E-002, 1.8115116E-003, 7.0532632E-002, 1.0000000E+000,-1.2413793E-002, 2.6962012E-003, 9.4620401E-002, 1.0000000E+000,-1.2413793E-002, 1.5204390E-003, 6.4055558E-002, 1.0000000E+000
