s,kW,kW,Pa,kg/m3
 3.5021533E+001,-1.8792178E-001, 1.4522829E-001, 1.0421513E+005, 1.1534199E+000
 3.6017909E+001,-1.8655645E-001, 1.4558700E-001, 1.0424791E+005, 1.1635489E+000
 3.7014848E+001,-1.8480430E-001, 1.4660829E-001, 1.0427899E+005, 1.1824568E+000
 3.8002548E+001,-1.8404774E-001, 1.4663093E-001, 1.0430848E+005, 1.1625832E+000
 3.9016223E+001,-1.8224949E-001, 1.4643361E-001, 1.0433747E+005, 1.1680289E+000
 4.0022067E+001,-1.8084194E-001, 1.4707551E-001, 1.0436514E+005, 1.1611363E+000
 4.1003717E+001,-1.7938103E-001, 1.4790090E-001, 1.0439055E+005, 1.1526574E+000
 4.2020563E+001,-1.7721333E-001, 1.4926487E-001, 1.0441392E+005, 1.1583134E+000
 4.3001680E+001,-1.7547572E-001, 1.5007736E-001, 1.0443467E+005, 1.1602430E+000
 4.4011703E+001,-1.7517125E-001, 1.4984431E-001, 1.0445451E+005, 1.1630195E+000
 4.5017470E+001,-1.7533905E-001, 1.5040618E-001, 1.0447440E+005, 1.1703166E+000
 4.6016433E+001,-1.7579784E-001, 1.5193812E-001, 1.0449368E+005, 1.1679432E+000
 4.7009872E+001,-1.7607294E-001, 1.5324059E-001, 1.0451175E+005, 1.1643464E+000
 4.8028199E+001,-1.7615715E-001, 1.5371169E-001, 1.0452955E+005, 1.1673414E+000
 4.9026864E+001,-1.7607528E-001, 1.5399358E-001, 1.0454720E+005, 1.1654172E+000
 5.0016158E+001,-1.7498380E-001, 1.5407036E-001, 1.0456398E+005, 1.1636686E+000
 5.1024905E+001,-1.7378634E-001, 1.5448404E-001, 1.0457960E+005, 1.1640404E+000
 5.2022359E+001,-1.7370933E-001, 1.5505816E-001, 1.0459450E+005, 1.1687446E+000
 5.3035733E+001,-1.7373706E-001, 1.5591429E-001, 1.0460894E+005, 1.1670072E+000
 5.4020878E+001,-1.7378965E-001, 1.5683184E-001, 1.0462263E+005, 1.1631652E+000
 5.5001388E+001,-1.7336328E-001, 1.5817648E-001, 1.0463501E+005, 1.1592402E+000
 5.6000260E+001,-1.7231177E-001, 1.5884595E-001, 1.0464608E+005, 1.1696641E+000
 5.7006449E+001,-1.7104326E-001, 1.5885325E-001, 1.0465609E+005, 1.1765220E+000
 5.8021613E+001,-1.7065828E-001, 1.5822509E-001, 1.0466575E+005, 1.1715501E+000
 5.9015857E+001,-1.7081048E-001, 1.5807649E-001, 1.0467579E+005, 1.1716576E+000
 6.0003510E+001,-1.7047753E-001, 1.5848498E-001, 1.0468540E+005, 1.1767559E+000
 6.1021341E+001,-1.7123017E-001, 1.5900917E-001, 1.0469491E+005, 1.1804967E+000
 6.2023912E+001,-1.7183902E-001, 1.5948055E-001, 1.0470472E+005, 1.1716843E+000
 6.3001828E+001,-1.7165141E-001, 1.5963610E-001, 1.0471411E+005, 1.1682126E+000
 6.4016506E+001,-1.7053889E-001, 1.5930596E-001, 1.0472336E+005, 1.1691807E+000
 6.5031463E+001,-1.6883949E-001, 1.5927387E-001, 1.0473157E+005, 1.1717823E+000
 6.6016360E+001,-1.6757116E-001, 1.5897745E-001, 1.0473861E+005, 1.1826538E+000
 6.7013910E+001,-1.6623072E-001, 1.5872485E-001, 1.0474474E+005, 1.1779806E+000
 6.8034686E+001,-1.6644978E-001, 1.5854315E-001, 1.0475067E+005, 1.1784885E+000
 6.9025038E+001,-1.6779884E-001, 1.5907350E-001, 1.0475711E+005, 1.1639498E+000
 7.0028017E+001,-1.6802402E-001, 1.5990602E-001, 1.0476364E+005, 1.1609637E+000
 7.1038175E+001,-1.6819608E-001, 1.6164305E-001, 1.0476936E+005, 1.1603814E+000
 7.2006217E+001,-1.6819091E-001, 1.6233911E-001, 1.0477397E+005, 1.1583327E+000
 7.3016856E+001,-1.6745910E-001, 1.6188562E-001, 1.0477825E+005, 1.1578565E+000
 7.4028632E+001,-1.6717836E-001, 1.6128660E-001, 1.0478272E+005, 1.1560681E+000
 7.5032144E+001,-1.6648778E-001, 1.6044249E-001, 1.0478745E+005, 1.1609914E+000
 7.6021360E+001,-1.6598666E-001, 1.5944769E-001, 1.0479221E+005, 1.1613859E+000
 7.7015897E+001,-1.6651499E-001, 1.5949340E-001, 1.0479734E+005, 1.1620859E+000
 7.8038042E+001,-1.6792496E-001, 1.6032571E-001, 1.0480309E+005, 1.1596663E+000
 7.9028672E+001,-1.6854118E-001, 1.6175162E-001, 1.0480870E+005, 1.1642961E+000
 8.0024614E+001,-1.6951913E-001, 1.6281866E-001, 1.0481356E+005, 1.1598373E+000
 8.1020793E+001,-1.6978373E-001, 1.6338715E-001, 1.0481848E+005, 1.1656274E+000
 8.2007751E+001,-1.6881007E-001, 1.6361657E-001, 1.0482296E+005, 1.1637423E+000
 8.3001875E+001,-1.6806196E-001, 1.6363648E-001, 1.0482643E+005, 1.1653525E+000
 8.4020532E+001,-1.6871659E-001, 1.6318266E-001, 1.0483023E+005, 1.1670431E+000
 8.5008719E+001,-1.6859129E-001, 1.6262241E-001, 1.0483471E+005, 1.1668548E+000
 8.6006724E+001,-1.6780731E-001, 1.6224074E-001, 1.0483918E+005, 1.1688301E+000
 8.7009205E+001,-1.6694581E-001, 1.6263749E-001, 1.0484297E+005, 1.1730595E+000
 8.8016992E+001,-1.6571093E-001, 1.6290119E-001, 1.0484555E+005, 1.1696599E+000
 8.9012695E+001,-1.6458969E-001, 1.6358426E-001, 1.0484689E+005, 1.1687733E+000
 9.0010535E+001,-1.6519724E-001, 1.6437496E-001, 1.0484716E+005, 1.1717993E+000
 9.1009186E+001,-1.6744620E-001, 1.6414757E-001, 1.0484862E+005, 1.1733517E+000
 9.2023534E+001,-1.6844999E-001, 1.6408539E-001, 1.0485170E+005, 1.1686501E+000
 9.3032163E+001,-1.6841922E-001, 1.6434140E-001, 1.0485502E+005, 1.1603343E+000
 9.4009248E+001,-1.6809866E-001, 1.6516653E-001, 1.0485767E+005, 1.1595161E+000
 9.5025558E+001,-1.6793847E-001, 1.6493529E-001, 1.0485982E+005, 1.1533818E+000
 9.6013722E+001,-1.6746701E-001, 1.6425972E-001, 1.0486213E+005, 1.1559090E+000
 9.7025219E+001,-1.6672023E-001, 1.6420118E-001, 1.0486426E+005, 1.1670278E+000
 9.8021751E+001,-1.6608676E-001, 1.6384420E-001, 1.0486603E+005, 1.1648217E+000
 9.9014021E+001,-1.6587503E-001, 1.6333099E-001, 1.0486790E+005, 1.1673935E+000
 1.0000858E+002,-1.6590053E-001, 1.6304879E-001, 1.0486998E+005, 1.1661435E+000
 1.0101498E+002,-1.6545076E-001, 1.6297052E-001, 1.0487220E+005, 1.1627026E+000
 1.0201649E+002,-1.6495410E-001, 1.6344745E-001, 1.0487364E+005, 1.1616555E+000
 1.0301630E+002,-1.6566920E-001, 1.6373440E-001, 1.0487474E+005, 1.1636789E+000
 1.0401308E+002,-1.6692370E-001, 1.6412658E-001, 1.0487651E+005, 1.1707257E+000
 1.0501201E+002,-1.6737226E-001, 1.6493817E-001, 1.0487867E+005, 1.1691551E+000
 1.0602549E+002,-1.6662102E-001, 1.6534096E-001, 1.0488011E+005, 1.1773154E+000
 1.0701786E+002,-1.6485139E-001, 1.6467886E-001, 1.0488062E+005, 1.1746821E+000
 1.0802073E+002,-1.6395485E-001, 1.6404338E-001, 1.0488059E+005, 1.1732087E+000
 1.0904208E+002,-1.6345406E-001, 1.6429594E-001, 1.0488032E+005, 1.1679180E+000
 1.1002640E+002,-1.6371138E-001, 1.6486280E-001, 1.0487941E+005, 1.1558862E+000
 1.1100221E+002,-1.6458289E-001, 1.6499409E-001, 1.0487873E+005, 1.1712532E+000
 1.1200206E+002,-1.6516992E-001, 1.6523001E-001, 1.0487850E+005, 1.1613377E+000
 1.1301174E+002,-1.6490816E-001, 1.6519275E-001, 1.0487828E+005, 1.1609638E+000
 1.1400677E+002,-1.6437957E-001, 1.6520513E-001, 1.0487771E+005, 1.1620633E+000
 1.1501624E+002,-1.6492236E-001, 1.6528422E-001, 1.0487708E+005, 1.1623982E+000
 1.1603276E+002,-1.6559049E-001, 1.6518453E-001, 1.0487701E+005, 1.1580181E+000
 1.1701624E+002,-1.6568655E-001, 1.6532993E-001, 1.0487715E+005, 1.1586950E+000
 1.1803211E+002,-1.6581925E-001, 1.6539454E-001, 1.0487722E+005, 1.1664781E+000
 1.1900563E+002,-1.6632927E-001, 1.6502642E-001, 1.0487774E+005, 1.1853556E+000
 1.2003023E+002,-1.6718669E-001, 1.6455056E-001, 1.0487910E+005, 1.1670714E+000
 1.2103204E+002,-1.6731937E-001, 1.6442896E-001, 1.0488126E+005, 1.1799069E+000
 1.2201548E+002,-1.6660223E-001, 1.6388940E-001, 1.0488331E+005, 1.1588790E+000
 1.2300621E+002,-1.6608247E-001, 1.6358011E-001, 1.0488512E+005, 1.1599717E+000
 1.2402058E+002,-1.6572724E-001, 1.6385801E-001, 1.0488675E+005, 1.1654178E+000
 1.2503097E+002,-1.6491219E-001, 1.6395579E-001, 1.0488772E+005, 1.1605834E+000
 1.2601028E+002,-1.6352953E-001, 1.6383658E-001, 1.0488790E+005, 1.1660307E+000
 1.2702064E+002,-1.6276208E-001, 1.6366098E-001, 1.0488726E+005, 1.1610807E+000
 1.2801005E+002,-1.6270911E-001, 1.6319667E-001, 1.0488648E+005, 1.1725480E+000
 1.2900859E+002,-1.6296005E-001, 1.6207990E-001, 1.0488633E+005, 1.1704289E+000
 1.3000421E+002,-1.6355506E-001, 1.6200049E-001, 1.0488722E+005, 1.1757332E+000
 1.3101125E+002,-1.6367627E-001, 1.6272784E-001, 1.0488804E+005, 1.1759578E+000
 1.3200012E+002,-1.6297628E-001, 1.6302334E-001, 1.0488835E+005, 1.1680396E+000
 1.3301049E+002,-1.6199162E-001, 1.6321936E-001, 1.0488758E+005, 1.1555134E+000
 1.3400542E+002,-1.6198427E-001, 1.6272099E-001, 1.0488661E+005, 1.1692333E+000
 1.3501560E+002,-1.6221926E-001, 1.6183100E-001, 1.0488626E+005, 1.1617985E+000
 1.3600330E+002,-1.6230760E-001, 1.6176086E-001, 1.0488649E+005, 1.1575534E+000
 1.3702462E+002,-1.6218201E-001, 1.6225033E-001, 1.0488657E+005, 1.1621160E+000
 1.3804021E+002,-1.6171005E-001, 1.6258590E-001, 1.0488599E+005, 1.1647300E+000
 1.3901478E+002,-1.6189066E-001, 1.6270886E-001, 1.0488529E+005, 1.1649754E+000
 1.4000136E+002,-1.6170621E-001, 1.6301558E-001, 1.0488456E+005, 1.1858506E+000
 1.4101373E+002,-1.6173995E-001, 1.6337437E-001, 1.0488335E+005, 1.1804034E+000
 1.4200835E+002,-1.6303978E-001, 1.6385598E-001, 1.0488234E+005, 1.1778489E+000
 1.4303142E+002,-1.6428911E-001, 1.6378692E-001, 1.0488212E+005, 1.1726833E+000
 1.4403522E+002,-1.6525705E-001, 1.6353404E-001, 1.0488306E+005, 1.1683573E+000
 1.4503725E+002,-1.6429438E-001, 1.6377494E-001, 1.0488399E+005, 1.1613574E+000
 1.4601441E+002,-1.6231518E-001, 1.6317567E-001, 1.0488383E+005, 1.1682028E+000
 1.4701731E+002,-1.6048206E-001, 1.6252854E-001, 1.0488282E+005, 1.1748643E+000
 1.4802616E+002,-1.6009479E-001, 1.6334926E-001, 1.0488089E+005, 1.1765638E+000
 1.4901985E+002,-1.6108204E-001, 1.6417022E-001, 1.0487852E+005, 1.1741699E+000
 1.5001475E+002,-1.6361336E-001, 1.6449307E-001, 1.0487695E+005, 1.1729552E+000
 1.5101249E+002,-1.6580041E-001, 1.6464594E-001, 1.0487730E+005, 1.1755063E+000
 1.5203491E+002,-1.6609919E-001, 1.6558870E-001, 1.0487801E+005, 1.1640348E+000
 1.5300072E+002,-1.6588382E-001, 1.6550423E-001, 1.0487820E+005, 1.1736623E+000
 1.5400255E+002,-1.6638034E-001, 1.6504990E-001, 1.0487881E+005, 1.1766598E+000
 1.5501010E+002,-1.6569783E-001, 1.6446231E-001, 1.0487979E+005, 1.1689581E+000
 1.5601788E+002,-1.6520831E-001, 1.6450495E-001, 1.0488037E+005, 1.1682503E+000
 1.5702936E+002,-1.6549378E-001, 1.6478757E-001, 1.0488080E+005, 1.1803880E+000
 1.5802623E+002,-1.6534248E-001, 1.6528428E-001, 1.0488111E+005, 1.1790144E+000
 1.5900712E+002,-1.6492555E-001, 1.6558357E-001, 1.0488071E+005, 1.1752668E+000
 1.6002286E+002,-1.6489676E-001, 1.6528405E-001, 1.0488016E+005, 1.1656056E+000
 1.6101154E+002,-1.6457695E-001, 1.6458683E-001, 1.0488006E+005, 1.1590677E+000
 1.6200565E+002,-1.6399554E-001, 1.6432783E-001, 1.0487977E+005, 1.1675995E+000
 1.6300863E+002,-1.6465863E-001, 1.6382941E-001, 1.0487973E+005, 1.1682060E+000
 1.6400816E+002,-1.6527043E-001, 1.6429427E-001, 1.0488043E+005, 1.1595150E+000
 1.6501756E+002,-1.6452890E-001, 1.6446050E-001, 1.0488079E+005, 1.1597186E+000
 1.6602210E+002,-1.6410573E-001, 1.6363365E-001, 1.0488080E+005, 1.1602130E+000
 1.6700186E+002,-1.6369130E-001, 1.6309283E-001, 1.0488113E+005, 1.1617746E+000
 1.6803307E+002,-1.6444468E-001, 1.6296759E-001, 1.0488179E+005, 1.1624223E+000
 1.6901096E+002,-1.6495489E-001, 1.6297889E-001, 1.0488311E+005, 1.1647944E+000
 1.7003136E+002,-1.6484924E-001, 1.6260282E-001, 1.0488460E+005, 1.1648073E+000
 1.7101323E+002,-1.6505961E-001, 1.6282858E-001, 1.0488623E+005, 1.1890464E+000
 1.7202511E+002,-1.6449621E-001, 1.6287390E-001, 1.0488764E+005, 1.1784726E+000
 1.7301509E+002,-1.6316511E-001, 1.6263144E-001, 1.0488838E+005, 1.1568327E+000
 1.7401626E+002,-1.6239637E-001, 1.6221910E-001, 1.0488840E+005, 1.1615720E+000
 1.7503600E+002,-1.6224732E-001, 1.6165751E-001, 1.0488862E+005, 1.1598697E+000
 1.7601696E+002,-1.6169009E-001, 1.6212480E-001, 1.0488856E+005, 1.1618791E+000
 1.7703224E+002,-1.6165455E-001, 1.6306707E-001, 1.0488762E+005, 1.1721408E+000
 1.7800304E+002,-1.6279981E-001, 1.6398526E-001, 1.0488639E+005, 1.1661315E+000
 1.7901132E+002,-1.6337033E-001, 1.6429440E-001, 1.0488550E+005, 1.1580100E+000
 1.8002589E+002,-1.6306892E-001, 1.6403180E-001, 1.0488465E+005, 1.1575813E+000
 1.8101229E+002,-1.6220744E-001, 1.6397879E-001, 1.0488351E+005, 1.1627271E+000
 1.8203210E+002,-1.6162742E-001, 1.6432641E-001, 1.0488162E+005, 1.1651428E+000
 1.8301180E+002,-1.6198893E-001, 1.6375006E-001, 1.0487995E+005, 1.1650706E+000
 1.8402232E+002,-1.6167386E-001, 1.6313818E-001, 1.0487893E+005, 1.1577756E+000
 1.8500634E+002,-1.6020680E-001, 1.6294339E-001, 1.0487733E+005, 1.1623767E+000
 1.8600142E+002,-1.5970507E-001, 1.6221243E-001, 1.0487505E+005, 1.1567503E+000
 1.8703124E+002,-1.5950746E-001, 1.6085142E-001, 1.0487345E+005, 1.1575874E+000
 1.8801849E+002,-1.5936088E-001, 1.5998706E-001, 1.0487251E+005, 1.1695022E+000
 1.8900115E+002,-1.5957357E-001, 1.5955178E-001, 1.0487219E+005, 1.1743163E+000
 1.9001910E+002,-1.6065354E-001, 1.6030583E-001, 1.0487229E+005, 1.1650390E+000
 1.9102949E+002,-1.6187831E-001, 1.6135956E-001, 1.0487252E+005, 1.1659273E+000
 1.9203067E+002,-1.6319784E-001, 1.6195572E-001, 1.0487310E+005, 1.1637289E+000
 1.9302712E+002,-1.6402563E-001, 1.6305538E-001, 1.0487394E+005, 1.1626416E+000
 1.9401269E+002,-1.6376255E-001, 1.6353779E-001, 1.0487440E+005, 1.1606060E+000
 1.9502214E+002,-1.6273543E-001, 1.6314642E-001, 1.0487427E+005, 1.1618169E+000
 1.9600830E+002,-1.6197933E-001, 1.6236124E-001, 1.0487374E+005, 1.1651016E+000
 1.9700163E+002,-1.6167751E-001, 1.6124577E-001, 1.0487369E+005, 1.1689270E+000
 1.9800054E+002,-1.6170226E-001, 1.6059586E-001, 1.0487421E+005, 1.1811575E+000
 1.9902677E+002,-1.6135655E-001, 1.6090207E-001, 1.0487487E+005, 1.1742971E+000
 2.0000073E+002,-1.6099532E-001, 1.6188735E-001, 1.0487459E+005, 1.1770369E+000
 2.0100928E+002,-1.6131881E-001, 1.6321408E-001, 1.0487340E+005, 1.1638614E+000
 2.0201503E+002,-1.6123659E-001, 1.6358880E-001, 1.0487150E+005, 1.1671809E+000
 2.0300231E+002,-1.6189522E-001, 1.6360678E-001, 1.0486991E+005, 1.1708096E+000
 2.0402089E+002,-1.6248520E-001, 1.6307459E-001, 1.0486902E+005, 1.1739168E+000
 2.0501029E+002,-1.6195950E-001, 1.6211006E-001, 1.0486875E+005, 1.1595690E+000
 2.0600764E+002,-1.6087629E-001, 1.6141279E-001, 1.0486844E+005, 1.1654278E+000
 2.0702667E+002,-1.6013864E-001, 1.6164060E-001, 1.0486753E+005, 1.1517341E+000
 2.0802448E+002,-1.6067228E-001, 1.6242711E-001, 1.0486609E+005, 1.1583580E+000
 2.0900265E+002,-1.6099398E-001, 1.6229850E-001, 1.0486474E+005, 1.1640417E+000
 2.1002790E+002,-1.6067078E-001, 1.6202236E-001, 1.0486366E+005, 1.1743056E+000
 2.1100634E+002,-1.6038930E-001, 1.6225205E-001, 1.0486232E+005, 1.1637246E+000
 2.1202391E+002,-1.6023667E-001, 1.6268128E-001, 1.0486048E+005, 1.1633686E+000
 2.1302412E+002,-1.6039714E-001, 1.6279718E-001, 1.0485832E+005, 1.1659889E+000
 2.1402351E+002,-1.6144150E-001, 1.6236077E-001, 1.0485691E+005, 1.1764859E+000
 2.1500074E+002,-1.6227548E-001, 1.6135297E-001, 1.0485676E+005, 1.1844342E+000
 2.1602455E+002,-1.6271629E-001, 1.6074198E-001, 1.0485785E+005, 1.1839834E+000
 2.1703226E+002,-1.6313274E-001, 1.6105199E-001, 1.0485930E+005, 1.1664978E+000
 2.1803633E+002,-1.6348861E-001, 1.6149449E-001, 1.0486078E+005, 1.1561395E+000
 2.1901296E+002,-1.6389896E-001, 1.6229988E-001, 1.0486204E+005, 1.1552591E+000
 2.2002970E+002,-1.6440134E-001, 1.6320871E-001, 1.0486293E+005, 1.1635613E+000
 2.2101007E+002,-1.6468840E-001, 1.6367065E-001, 1.0486362E+005, 1.1556466E+000
 2.2201673E+002,-1.6449913E-001, 1.6345996E-001, 1.0486428E+005, 1.1613640E+000
 2.2300572E+002,-1.6347184E-001, 1.6306678E-001, 1.0486481E+005, 1.1710476E+000
 2.2400788E+002,-1.6228507E-001, 1.6238864E-001, 1.0486474E+005, 1.1630473E+000
 2.2500833E+002,-1.6147656E-001, 1.6188238E-001, 1.0486445E+005, 1.1646261E+000
 2.2600682E+002,-1.6143143E-001, 1.6175693E-001, 1.0486398E+005, 1.1827751E+000
 2.2701396E+002,-1.6120662E-001, 1.6151094E-001, 1.0486359E+005, 1.1625592E+000
 2.2801014E+002,-1.6199107E-001, 1.6171318E-001, 1.0486342E+005, 1.1626348E+000
 2.2901848E+002,-1.6286351E-001, 1.6187106E-001, 1.0486382E+005, 1.1661578E+000
 2.3003861E+002,-1.6307348E-001, 1.6232722E-001, 1.0486443E+005, 1.1689799E+000
 2.3102776E+002,-1.6306970E-001, 1.6290017E-001, 1.0486466E+005, 1.1651148E+000
 2.3202861E+002,-1.6246924E-001, 1.6259949E-001, 1.0486453E+005, 1.1652852E+000
 2.3300822E+002,-1.6116804E-001, 1.6151266E-001, 1.0486429E+005, 1.1647624E+000
 2.3401677E+002,-1.6039452E-001, 1.6084044E-001, 1.0486402E+005, 1.1563976E+000
 2.3502234E+002,-1.6065636E-001, 1.6055180E-001, 1.0486378E+005, 1.1587326E+000
 2.3601411E+002,-1.6158985E-001, 1.6084667E-001, 1.0486405E+005, 1.1546579E+000
 2.3702220E+002,-1.6265347E-001, 1.6148442E-001, 1.0486466E+005, 1.1544206E+000
 2.3800000E+002,-1.6434929E-001, 1.6217157E-001, 1.0486578E+005, 1.1411618E+000
