m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 2.0000000E+001,-4.4000094E-001, 1.5160231E+003, 6.0513040E+000, 2.0000000E+001,-4.3978067E-001, 1.5117036E+003, 6.0037704E+000, 2.0000000E+001,-4.4104228E-001, 1.5007657E+003, 6.2041867E+000, 2.0000000E+001,-4.3812193E-001, 1.4617594E+003, 5.5670451E+000, 2.0000000E+001,-4.3932776E-001, 1.4660062E+003, 5.8226077E+000, 2.0000000E+001, 3.3128609E-001, 1.6816408E+003, 8.1219927E+000, 2.0000000E+001, 3.2876162E-001, 1.6115278E+003, 7.4808841E+000, 2.0000000E+001, 3.3217640E-001, 1.6617041E+003, 8.0590835E+000, 2.0000000E+001, 3.2880718E-001, 1.5931551E+003, 7.4533279E+000, 2.0000000E+001, 3.3079316E-001, 1.6737657E+003, 8.0734643E+000
 2.9655172E+001,-4.4609457E-001, 1.7249926E+003, 8.5448092E+000, 2.9655172E+001,-4.4734096E-001, 1.7192744E+003, 8.7248392E+000, 2.9655172E+001,-4.4701737E-001, 1.7096033E+003, 8.6352972E+000, 2.9655172E+001,-4.4204402E-001, 1.6741635E+003, 8.0267931E+000, 2.9655172E+001,-4.4487346E-001, 1.6622613E+003, 8.1246381E+000, 2.9655172E+001, 3.4589896E-001, 1.7874820E+003, 9.2210228E+000, 2.9655172E+001, 3.4422802E-001, 1.7366689E+003, 8.8421462E+000, 2.9655172E+001, 3.4661200E-001, 1.7918195E+003, 9.2094818E+000, 2.9655172E+001, 3.4418457E-001, 1.7367172E+003, 8.7504023E+000, 2.9655172E+001, 3.4638122E-001, 1.7839133E+003, 9.3072030E+000
 3.9310345E+001,-4.6415442E-001, 1.9233647E+003, 1.1335767E+001, 3.9310345E+001,-4.6560703E-001, 1.9254932E+003, 1.1265972E+001, 3.9310345E+001,-4.6225579E-001, 1.8921562E+003, 1.1048455E+001, 3.9310345E+001,-4.6051226E-001, 1.8721088E+003, 1.0870700E+001, 3.9310345E+001,-4.5836958E-001, 1.8666900E+003, 1.0719032E+001, 3.9310345E+001, 3.6272597E-001, 1.9133868E+003, 1.0363141E+001, 3.9310345E+001, 3.6278067E-001, 1.8742423E+003, 1.0031151E+001, 3.9310345E+001, 3.6362234E-001, 1.9088594E+003, 1.0371250E+001, 3.9310345E+001, 3.6158359E-001, 1.8784324E+003, 1.0046354E+001, 3.9310345E+001, 3.6191061E-001, 1.8827456E+003, 1.0122210E+001
 4.8965517E+001,-4.8294648E-001, 2.0668225E+003, 1.2685200E+001, 4.8965517E+001,-4.8166407E-001, 2.0624268E+003, 1.2678057E+001, 4.8965517E+001,-4.7961746E-001, 2.0378943E+003, 1.2470981E+001, 4.8965517E+001,-4.7889278E-001, 2.0411414E+003, 1.2462965E+001, 4.8965517E+001,-4.7656967E-001, 2.0322444E+003, 1.2312037E+001, 4.8965517E+001, 3.7921037E-001, 2.0059277E+003, 1.1178289E+001, 4.8965517E+001, 3.7875430E-001, 1.9933716E+003, 1.0908011E+001, 4.8965517E+001, 3.8065754E-001, 2.0089395E+003, 1.1179350E+001, 4.8965517E+001, 3.7984215E-001, 2.0262146E+003, 1.1317672E+001, 4.8965517E+001, 3.7850501E-001, 1.9935944E+003, 1.1127096E+001
 5.8620690E+001,-4.9502076E-001, 2.1676894E+003, 1.3499446E+001, 5.8620690E+001,-4.9304827E-001, 2.1618686E+003, 1.3518387E+001, 5.8620690E+001,-4.9311083E-001, 2.1557691E+003, 1.3447863E+001, 5.8620690E+001,-4.9311601E-001, 2.1712029E+003, 1.3578828E+001, 5.8620690E+001,-4.9119825E-001, 2.1453827E+003, 1.3347479E+001, 5.8620690E+001, 3.9372306E-001, 2.1076228E+003, 1.1992155E+001, 5.8620690E+001, 3.9377145E-001, 2.0612449E+003, 1.1675055E+001, 5.8620690E+001, 3.9563553E-001, 2.1111826E+003, 1.2061820E+001, 5.8620690E+001, 3.9401914E-001, 2.1114300E+003, 1.1917176E+001, 5.8620690E+001, 3.9123289E-001, 2.0820558E+003, 1.1759652E+001
 6.8275862E+001,-5.0799124E-001, 2.2780956E+003, 1.4206112E+001, 6.8275862E+001,-5.0313563E-001, 2.2527789E+003, 1.4046159E+001, 6.8275862E+001,-5.0372007E-001, 2.2548316E+003, 1.4037913E+001, 6.8275862E+001,-5.0629366E-001, 2.2691125E+003, 1.4257415E+001, 6.8275862E+001,-5.0280174E-001, 2.2422468E+003, 1.3924656E+001, 6.8275862E+001, 4.0853523E-001, 2.1816093E+003, 1.2527920E+001, 6.8275862E+001, 4.1049473E-001, 2.1850202E+003, 1.2562501E+001, 6.8275862E+001, 4.1499866E-001, 2.2355926E+003, 1.2871959E+001, 6.8275862E+001, 4.1014745E-001, 2.1922911E+003, 1.2569709E+001, 6.8275862E+001, 4.0416223E-001, 2.1471833E+003, 1.2355248E+001
 7.7931034E+001,-5.1511021E-001, 2.3432352E+003, 1.4442142E+001, 7.7931034E+001,-5.1338947E-001, 2.3387065E+003, 1.4499975E+001, 7.7931034E+001,-5.1186084E-001, 2.3331268E+003, 1.4569760E+001, 7.7931034E+001,-5.1650724E-001, 2.3589503E+003, 1.4643208E+001, 7.7931034E+001,-5.1190948E-001, 2.3308276E+003, 1.4501071E+001, 7.7931034E+001, 4.2053076E-001, 2.2282819E+003, 1.2749639E+001, 7.7931034E+001, 4.2499381E-001, 2.2617852E+003, 1.3064529E+001, 7.7931034E+001, 4.3108922E-001, 2.3261603E+003, 1.3523424E+001, 7.7931034E+001, 4.2503483E-001, 2.2613255E+003, 1.3175231E+001, 7.7931034E+001, 4.1943121E-001, 2.2312435E+003, 1.2974287E+001
 8.7586207E+001,-5.2348621E-001, 2.4271858E+003, 1.4988661E+001, 8.7586207E+001,-5.2080364E-001, 2.4162692E+003, 1.4973959E+001, 8.7586207E+001,-5.1946410E-001, 2.4091516E+003, 1.4914043E+001, 8.7586207E+001,-5.2568100E-001, 2.4459012E+003, 1.5159543E+001, 8.7586207E+001,-5.2034736E-001, 2.4057757E+003, 1.4809982E+001, 8.7586207E+001, 4.3775078E-001, 2.3219668E+003, 1.3417545E+001, 8.7586207E+001, 4.4059653E-001, 2.3421220E+003, 1.3481595E+001, 8.7586207E+001, 4.4491626E-001, 2.3900420E+003, 1.3844539E+001, 8.7586207E+001, 4.3890906E-001, 2.3262478E+003, 1.3492849E+001, 8.7586207E+001, 4.3450142E-001, 2.3121311E+003, 1.3449167E+001
 9.7241379E+001,-5.2966965E-001, 2.4957023E+003, 1.5338599E+001, 9.7241379E+001,-5.2228645E-001, 2.4413725E+003, 1.5010243E+001, 9.7241379E+001,-5.2159704E-001, 2.4484119E+003, 1.4990836E+001, 9.7241379E+001,-5.3190420E-001, 2.5133362E+003, 1.5478038E+001, 9.7241379E+001,-5.2625274E-001, 2.4815194E+003, 1.5329435E+001, 9.7241379E+001, 4.5136300E-001, 2.4031625E+003, 1.3987085E+001, 9.7241379E+001, 4.5161554E-001, 2.3970399E+003, 1.3870535E+001, 9.7241379E+001, 4.5384182E-001, 2.4191256E+003, 1.3957983E+001, 9.7241379E+001, 4.4796004E-001, 2.3694897E+003, 1.3519412E+001, 9.7241379E+001, 4.4436345E-001, 2.3573113E+003, 1.3604747E+001
