m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0000000E-001,-3.7111945E-001, 1.1031898E+001, 3.8322065E+000,-4.0000000E-001,-4.1624557E-001, 1.2934752E+001, 3.8700174E+000,-4.0000000E-001,-4.4905839E-001, 1.3063921E+001, 3.8956402E+000,-4.0000000E-001,-4.6988029E-001, 1.1691452E+001, 3.9111433E+000,-4.0000000E-001,-4.6529736E-001, 1.1687736E+001, 3.9077434E+000,-4.0000000E-001, 4.7068987E-001, 1.0655510E+001, 3.9982454E+000,-4.0000000E-001, 4.5147136E-001, 1.2388502E+001, 3.9933633E+000,-4.0000000E-001, 4.1863758E-001, 1.2119549E+001, 3.9841569E+000,-4.0000000E-001, 4.0147339E-001, 1.2455164E+001, 3.9785980E+000,-4.0000000E-001, 4.0041967E-001, 1.2501199E+001, 3.9783506E+000
-3.7241379E-001,-3.6806527E-001, 1.1150695E+001, 3.8295131E+000,-3.7241379E-001,-4.1198051E-001, 1.2994210E+001, 3.8666264E+000,-3.7241379E-001,-4.4111130E-001, 1.2804412E+001, 3.8895110E+000,-3.7241379E-001,-4.6401928E-001, 1.1809816E+001, 3.9068028E+000,-3.7241379E-001,-4.5852493E-001, 1.1474984E+001, 3.9025914E+000,-3.7241379E-001, 4.7692832E-001, 1.0619319E+001, 3.9997193E+000,-3.7241379E-001, 4.5409152E-001, 1.2503037E+001, 3.9940574E+000,-3.7241379E-001, 4.2226530E-001, 1.2088735E+001, 3.9852428E+000,-3.7241379E-001, 4.0656278E-001, 1.2541062E+001, 3.9802146E+000,-3.7241379E-001, 4.0459083E-001, 1.2523806E+001, 3.9797259E+000
-3.4482759E-001,-3.6448659E-001, 1.1320283E+001, 3.8264093E+000,-3.4482759E-001,-4.0788646E-001, 1.2432176E+001, 3.8632668E+000,-3.4482759E-001,-4.3497930E-001, 1.2604917E+001, 3.8846849E+000,-3.4482759E-001,-4.6018541E-001, 1.1783595E+001, 3.9040176E+000,-3.4482759E-001,-4.5478151E-001, 1.1522927E+001, 3.8998448E+000,-3.4482759E-001, 4.8019156E-001, 1.0508982E+001, 4.0004640E+000,-3.4482759E-001, 4.5643210E-001, 1.2292551E+001, 3.9946623E+000,-3.4482759E-001, 4.2595640E-001, 1.2171146E+001, 3.9863135E+000,-3.4482759E-001, 4.1124447E-001, 1.2512887E+001, 3.9816440E+000,-3.4482759E-001, 4.1016747E-001, 1.2289660E+001, 3.9814991E+000
-3.1724138E-001,-3.6226361E-001, 1.1373248E+001, 3.8244904E+000,-3.1724138E-001,-4.0378962E-001, 1.2318823E+001, 3.8598898E+000,-3.1724138E-001,-4.3153393E-001, 1.2127027E+001, 3.8819298E+000,-3.1724138E-001,-4.5475072E-001, 1.1832591E+001, 3.9000089E+000,-3.1724138E-001,-4.5076642E-001, 1.1837721E+001, 3.8968827E+000,-3.1724138E-001, 4.8345502E-001, 1.0343774E+001, 4.0012237E+000,-3.1724138E-001, 4.5823839E-001, 1.2299589E+001, 3.9951050E+000,-3.1724138E-001, 4.3058697E-001, 1.2052534E+001, 3.9876643E+000,-3.1724138E-001, 4.1651404E-001, 1.2379952E+001, 3.9832493E+000,-3.1724138E-001, 4.1719427E-001, 1.2356255E+001, 3.9836695E+000
-2.8965517E-001,-3.6024133E-001, 1.1308721E+001, 3.8226628E+000,-2.8965517E-001,-3.9783770E-001, 1.2430848E+001, 3.8549140E+000,-2.8965517E-001,-4.2862846E-001, 1.1668085E+001, 3.8796819E+000,-2.8965517E-001,-4.4844357E-001, 1.1863272E+001, 3.8952408E+000,-2.8965517E-001,-4.4591948E-001, 1.1830384E+001, 3.8932488E+000,-2.8965517E-001, 4.8554677E-001, 1.0381018E+001, 4.0016646E+000,-2.8965517E-001, 4.6127063E-001, 1.1959019E+001, 3.9958719E+000,-2.8965517E-001, 4.3335643E-001, 1.1902872E+001, 3.9884373E+000,-2.8965517E-001, 4.2176532E-001, 1.2073181E+001, 3.9848192E+000,-2.8965517E-001, 4.2338869E-001, 1.2502455E+001, 3.9855386E+000
-2.6206897E-001,-3.5735895E-001, 1.1005670E+001, 3.8200894E+000,-2.6206897E-001,-3.9288647E-001, 1.2191100E+001, 3.8506809E+000,-2.6206897E-001,-4.2585671E-001, 1.1203098E+001, 3.8774894E+000,-2.6206897E-001,-4.4160678E-001, 1.1901208E+001, 3.8899597E+000,-2.6206897E-001,-4.4184092E-001, 1.1716038E+001, 3.8901457E+000,-2.6206897E-001, 4.8692502E-001, 1.0349152E+001, 4.0019764E+000,-2.6206897E-001, 4.6257895E-001, 1.1705822E+001, 3.9961935E+000,-2.6206897E-001, 4.3815036E-001, 1.1850085E+001, 3.9897993E+000,-2.6206897E-001, 4.2680495E-001, 1.1903501E+001, 3.9863151E+000,-2.6206897E-001, 4.2763881E-001, 1.2222011E+001, 3.9868187E+000
-2.3448276E-001,-3.5431769E-001, 1.0500681E+001, 3.8173597E+000,-2.3448276E-001,-3.8973246E-001, 1.1909282E+001, 3.8479901E+000,-2.3448276E-001,-4.2417455E-001, 1.0984771E+001, 3.8760496E+000,-2.3448276E-001,-4.3452830E-001, 1.1973661E+001, 3.8844604E+000,-2.3448276E-001,-4.3627684E-001, 1.1766490E+001, 3.8858711E+000,-2.3448276E-001, 4.8872489E-001, 1.0364857E+001, 4.0023948E+000,-2.3448276E-001, 4.6368053E-001, 1.1679623E+001, 3.9964521E+000,-2.3448276E-001, 4.4302340E-001, 1.1628899E+001, 3.9911321E+000,-2.3448276E-001, 4.3127434E-001, 1.1763747E+001, 3.9876536E+000,-2.3448276E-001, 4.3134850E-001, 1.2023556E+001, 3.9879341E+000
-2.0689655E-001,-3.5242919E-001, 1.0227741E+001, 3.8155852E+000,-2.0689655E-001,-3.8866645E-001, 1.1714740E+001, 3.8470599E+000,-2.0689655E-001,-4.1997752E-001, 1.1034694E+001, 3.8727023E+000,-2.0689655E-001,-4.2847163E-001, 1.1876681E+001, 3.8797272E+000,-2.0689655E-001,-4.3110423E-001, 1.1710117E+001, 3.8817690E+000,-2.0689655E-001, 4.9006445E-001, 1.0134228E+001, 4.0026408E+000,-2.0689655E-001, 4.6507876E-001, 1.1693378E+001, 3.9967995E+000,-2.0689655E-001, 4.4581172E-001, 1.1414444E+001, 3.9918665E+000,-2.0689655E-001, 4.3461062E-001, 1.1283007E+001, 3.9886476E+000,-2.0689655E-001, 4.3538758E-001, 1.1649948E+001, 3.9890905E+000
-1.7931034E-001,-3.5045655E-001, 1.0292825E+001, 3.8136819E+000,-1.7931034E-001,-3.8855925E-001, 1.1902877E+001, 3.8469739E+000,-1.7931034E-001,-4.1469161E-001, 1.0933872E+001, 3.8684107E+000,-1.7931034E-001,-4.2141934E-001, 1.1536430E+001, 3.8741049E+000,-1.7931034E-001,-4.2545838E-001, 1.1665513E+001, 3.8772369E+000,-1.7931034E-001, 4.9182904E-001, 9.7510979E+000, 4.0029934E+000,-1.7931034E-001, 4.6582610E-001, 1.1734844E+001, 3.9969772E+000,-1.7931034E-001, 4.4842677E-001, 1.1435968E+001, 3.9926174E+000,-1.7931034E-001, 4.3775219E-001, 1.0823825E+001, 3.9895774E+000,-1.7931034E-001, 4.3864257E-001, 1.1298242E+001, 3.9900366E+000
