m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 2.0000000E+001,-4.2192454E-001, 2.7844927E+003, 5.8572346E+000, 2.0000000E+001,-4.1992587E-001, 2.6337088E+003, 5.3083025E+000, 2.0000000E+001,-4.1944583E-001, 2.6205772E+003, 5.2440361E+000, 2.0000000E+001,-4.1936798E-001, 2.5897569E+003, 5.1075869E+000, 2.0000000E+001,-4.2116440E-001, 2.7398755E+003, 5.7725252E+000, 2.0000000E+001, 3.4315359E-001, 2.9912168E+003, 6.8750851E+000, 2.0000000E+001, 3.4146718E-001, 2.9847339E+003, 6.7725168E+000, 2.0000000E+001, 3.4190416E-001, 2.9851807E+003, 6.8267362E+000, 2.0000000E+001, 3.4297876E-001, 3.0269771E+003, 6.9792833E+000, 2.0000000E+001, 3.4012863E-001, 2.9178438E+003, 6.6052828E+000
 2.9655172E+001,-4.2105970E-001, 2.8857702E+003, 6.6032620E+000, 2.9655172E+001,-4.1739390E-001, 2.7468213E+003, 5.8811144E+000, 2.9655172E+001,-4.1705129E-001, 2.7428423E+003, 6.0289650E+000, 2.9655172E+001,-4.1767237E-001, 2.7421821E+003, 5.9999700E+000, 2.9655172E+001,-4.2091758E-001, 2.8651351E+003, 6.6381497E+000, 2.9655172E+001, 3.4913294E-001, 3.0911923E+003, 7.3776295E+000, 2.9655172E+001, 3.4696625E-001, 3.0513970E+003, 7.1206591E+000, 2.9655172E+001, 3.4761135E-001, 3.0720393E+003, 7.3554313E+000, 2.9655172E+001, 3.4865447E-001, 3.0796410E+003, 7.3125506E+000, 2.9655172E+001, 3.4533314E-001, 2.9784988E+003, 6.9118942E+000
 3.9310345E+001,-4.2175076E-001, 3.0680129E+003, 7.7141911E+000, 3.9310345E+001,-4.1736427E-001, 2.9633845E+003, 7.1006666E+000, 3.9310345E+001,-4.1790421E-001, 2.9853335E+003, 7.4736774E+000, 3.9310345E+001,-4.1998379E-001, 3.0199823E+003, 7.4333262E+000, 3.9310345E+001,-4.2109794E-001, 3.0723696E+003, 7.8045283E+000, 3.9310345E+001, 3.5905219E-001, 3.2725508E+003, 8.4341562E+000, 3.9310345E+001, 3.5477201E-001, 3.1379559E+003, 7.6074169E+000, 3.9310345E+001, 3.5673353E-001, 3.1826302E+003, 7.8945715E+000, 3.9310345E+001, 3.5819493E-001, 3.1842509E+003, 8.0701167E+000, 3.9310345E+001, 3.5346602E-001, 3.1555111E+003, 7.9327837E+000
 4.8965517E+001,-4.2875781E-001, 3.2850796E+003, 9.5909213E+000, 4.8965517E+001,-4.2269059E-001, 3.1891087E+003, 8.9870516E+000, 4.8965517E+001,-4.2363042E-001, 3.2469164E+003, 9.2465904E+000, 4.8965517E+001,-4.2876530E-001, 3.3102909E+003, 9.5244441E+000, 4.8965517E+001,-4.2659455E-001, 3.2884039E+003, 9.4692502E+000, 4.8965517E+001, 3.6843459E-001, 3.4010951E+003, 9.1445927E+000, 4.8965517E+001, 3.6407495E-001, 3.2488082E+003, 8.2224549E+000, 4.8965517E+001, 3.6586442E-001, 3.3165238E+003, 8.4553776E+000, 4.8965517E+001, 3.6721873E-001, 3.2909823E+003, 8.8480228E+000, 4.8965517E+001, 3.6385488E-001, 3.3010945E+003, 8.5333071E+000
 5.8620690E+001,-4.3912715E-001, 3.5008583E+003, 1.1037442E+001, 5.8620690E+001,-4.3284607E-001, 3.4186367E+003, 1.0820200E+001, 5.8620690E+001,-4.3453022E-001, 3.4845841E+003, 1.1118012E+001, 5.8620690E+001,-4.4018481E-001, 3.5407213E+003, 1.1363674E+001, 5.8620690E+001,-4.3753498E-001, 3.4980348E+003, 1.1074611E+001, 5.8620690E+001, 3.7914225E-001, 3.5346848E+003, 9.9446810E+000, 5.8620690E+001, 3.7482523E-001, 3.3758300E+003, 9.0593804E+000, 5.8620690E+001, 3.7733154E-001, 3.4590810E+003, 9.3967424E+000, 5.8620690E+001, 3.7538751E-001, 3.4156550E+003, 9.1160901E+000, 5.8620690E+001, 3.7564660E-001, 3.4473154E+003, 9.4829847E+000
 6.8275862E+001,-4.5033994E-001, 3.7028957E+003, 1.2177422E+001, 6.8275862E+001,-4.4597168E-001, 3.6358939E+003, 1.1979468E+001, 6.8275862E+001,-4.4767306E-001, 3.6871374E+003, 1.2362214E+001, 6.8275862E+001,-4.5061225E-001, 3.7173456E+003, 1.2329544E+001, 6.8275862E+001,-4.4953448E-001, 3.6662028E+003, 1.1993831E+001, 6.8275862E+001, 3.8950922E-001, 3.6522412E+003, 1.0482786E+001, 6.8275862E+001, 3.8594802E-001, 3.4996153E+003, 9.7278515E+000, 6.8275862E+001, 3.8925396E-001, 3.5757535E+003, 1.0061442E+001, 6.8275862E+001, 3.8604739E-001, 3.5409755E+003, 1.0049076E+001, 6.8275862E+001, 3.8973711E-001, 3.6235371E+003, 1.0519249E+001
 7.7931034E+001,-4.6023463E-001, 3.8623246E+003, 1.3001366E+001, 7.7931034E+001,-4.5954954E-001, 3.8410075E+003, 1.2869349E+001, 7.7931034E+001,-4.6110177E-001, 3.8726456E+003, 1.3317062E+001, 7.7931034E+001,-4.5866819E-001, 3.8518369E+003, 1.2937500E+001, 7.7931034E+001,-4.5916191E-001, 3.8149455E+003, 1.2618587E+001, 7.7931034E+001, 3.9930618E-001, 3.7405680E+003, 1.0814392E+001, 7.7931034E+001, 3.9817055E-001, 3.6486948E+003, 1.0658072E+001, 7.7931034E+001, 4.0011178E-001, 3.7442034E+003, 1.0877003E+001, 7.7931034E+001, 3.9687651E-001, 3.6623585E+003, 1.0532503E+001, 7.7931034E+001, 4.0094882E-001, 3.7751318E+003, 1.1167475E+001
 8.7586207E+001,-4.6756979E-001, 3.9799868E+003, 1.3417708E+001, 8.7586207E+001,-4.7075218E-001, 4.0057927E+003, 1.3443678E+001, 8.7586207E+001,-4.7266054E-001, 4.0360545E+003, 1.3810101E+001, 8.7586207E+001,-4.6673311E-001, 3.9767097E+003, 1.3470967E+001, 8.7586207E+001,-4.6836018E-001, 3.9526620E+003, 1.3208355E+001, 8.7586207E+001, 4.0867369E-001, 3.8218606E+003, 1.1315903E+001, 8.7586207E+001, 4.0928533E-001, 3.7887213E+003, 1.1273241E+001, 8.7586207E+001, 4.1165709E-001, 3.8689081E+003, 1.1620300E+001, 8.7586207E+001, 4.0781411E-001, 3.7894867E+003, 1.1092426E+001, 8.7586207E+001, 4.1093822E-001, 3.8947473E+003, 1.1663540E+001
 9.7241379E+001,-4.7300465E-001, 4.0799161E+003, 1.3778719E+001, 9.7241379E+001,-4.7670083E-001, 4.1053316E+003, 1.3830069E+001, 9.7241379E+001,-4.7866399E-001, 4.1392973E+003, 1.4042909E+001, 9.7241379E+001,-4.7335452E-001, 4.0808676E+003, 1.3775952E+001, 9.7241379E+001,-4.7567815E-001, 4.0702057E+003, 1.3559216E+001, 9.7241379E+001, 4.1558013E-001, 3.8748410E+003, 1.1452840E+001, 9.7241379E+001, 4.1731302E-001, 3.8879304E+003, 1.1703449E+001, 9.7241379E+001, 4.2056372E-001, 3.9525394E+003, 1.2052879E+001, 9.7241379E+001, 4.1758860E-001, 3.8974797E+003, 1.1791438E+001, 9.7241379E+001, 4.1903177E-001, 3.9766484E+003, 1.2028665E+001
