s,kW/m2,kW/m2,Pa,kg/m3
 5.4001806E+001,-4.5430281E-001, 4.7915696E-001, 1.0077406E+005, 8.8084199E-001
 5.5000131E+001,-4.8240715E-001, 4.5442968E-001, 1.0077371E+005, 8.7833395E-001
 5.6002546E+001,-4.9620808E-001, 4.5476069E-001, 1.0077813E+005, 8.8022993E-001
 5.7002949E+001,-4.4612388E-001, 4.8887827E-001, 1.0077886E+005, 8.7995290E-001
 5.8002400E+001,-4.7243006E-001, 4.9489221E-001, 1.0077956E+005, 8.8177687E-001
 5.9002626E+001,-4.5592927E-001, 4.3856140E-001, 1.0078203E+005, 8.8879312E-001
 6.0000697E+001,-4.9365127E-001, 4.6407517E-001, 1.0078666E+005, 8.8485717E-001
 6.1000358E+001,-4.3461732E-001, 4.8723697E-001, 1.0079434E+005, 8.8415212E-001
 6.2001104E+001,-4.4546543E-001, 4.8011240E-001, 1.0079845E+005, 8.8468622E-001
 6.3001861E+001,-4.7564042E-001, 4.7652598E-001, 1.0079973E+005, 8.8121297E-001
 6.4001919E+001,-4.6947743E-001, 4.7124630E-001, 1.0080291E+005, 8.8374608E-001
 6.5002693E+001,-4.7921964E-001, 4.9149744E-001, 1.0080254E+005, 8.8225105E-001
 6.6001839E+001,-5.0498008E-001, 4.7297911E-001, 1.0080184E+005, 8.8245507E-001
 6.7000984E+001,-4.8855350E-001, 4.3988374E-001, 1.0079902E+005, 8.8350513E-001
 6.8000130E+001,-4.5216593E-001, 4.4473942E-001, 1.0079966E+005, 8.7937361E-001
 6.9000524E+001,-4.9089355E-001, 4.4553893E-001, 1.0079450E+005, 8.8261097E-001
 7.0002265E+001,-4.8927084E-001, 4.3783247E-001, 1.0078919E+005, 8.8391704E-001
 7.1001115E+001,-5.1052350E-001, 4.4665900E-001, 1.0078721E+005, 8.8098270E-001
 7.2000555E+001,-4.7870647E-001, 5.1193474E-001, 1.0078188E+005, 8.8552449E-001
 7.3001970E+001,-4.6581208E-001, 4.4829054E-001, 1.0076953E+005, 8.8333831E-001
 7.4002020E+001,-4.8142350E-001, 4.1064166E-001, 1.0076058E+005, 8.7678472E-001
 7.5001202E+001,-5.0701552E-001, 4.3641992E-001, 1.0075404E+005, 8.7693933E-001
 7.6001048E+001,-5.0627308E-001, 3.9832099E-001, 1.0074228E+005, 8.8467359E-001
 7.7000894E+001,-4.7190873E-001, 4.4990790E-001, 1.0073828E+005, 8.7557626E-001
 7.8000953E+001,-5.2881673E-001, 4.6159383E-001, 1.0074010E+005, 8.8497873E-001
 7.9000142E+001,-4.4405161E-001, 4.2978446E-001, 1.0074344E+005, 8.8165699E-001
 8.0001840E+001,-4.6065556E-001, 4.7970044E-001, 1.0073266E+005, 8.7965741E-001
 8.1002575E+001,-4.7137307E-001, 4.5131084E-001, 1.0072056E+005, 8.8192709E-001
 8.2000667E+001,-4.8007110E-001, 4.5358716E-001, 1.0071851E+005, 8.7888967E-001
 8.3002752E+001,-4.7477917E-001, 4.6864413E-001, 1.0072180E+005, 8.8175402E-001
 8.4001166E+001,-4.8518356E-001, 4.1795372E-001, 1.0073202E+005, 8.7763812E-001
 8.5001435E+001,-4.8434897E-001, 4.3974237E-001, 1.0073610E+005, 8.8083297E-001
 8.6001704E+001,-4.5524769E-001, 4.0322167E-001, 1.0073312E+005, 8.8207433E-001
 8.7000000E+001,-4.3330993E-001, 4.4512972E-001, 1.0073466E+005, 8.8413971E-001
