m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 1.9993750E-001,-2.9521784E-003, 3.1380261E+000, 1.0000000E+000, 1.9993750E-001,-2.8876046E-003, 3.1600725E+000, 1.0000000E+000, 1.9993750E-001,-2.9411456E-003, 3.1400447E+000, 1.0000000E+000, 1.9993750E-001,-2.9475888E-003, 3.1371400E+000, 1.0000000E+000, 1.9993750E-001,-2.9052416E-003, 3.1430589E+000, 1.0000000E+000, 1.9993750E-001, 3.8496995E-004, 1.7892064E+000, 1.0000000E+000, 1.9993750E-001, 3.5418569E-004, 1.7940918E+000, 1.0000000E+000, 1.9993750E-001, 3.6535864E-004, 1.7590307E+000, 1.0000000E+000, 1.9993750E-001, 4.0781399E-004, 1.7401633E+000, 1.0000000E+000, 1.9993750E-001, 3.6141238E-004, 1.7741071E+000, 1.0000000E+000
 2.9655172E-001,-2.5428924E-003, 3.3248553E+000, 1.0000000E+000, 2.9655172E-001,-2.4955870E-003, 3.3465672E+000, 1.0000000E+000, 2.9655172E-001,-2.5666956E-003, 3.3291251E+000, 1.0000000E+000, 2.9655172E-001,-2.5850941E-003, 3.3181526E+000, 1.0000000E+000, 2.9655172E-001,-2.5432701E-003, 3.3307836E+000, 1.0000000E+000, 2.9655172E-001, 4.4166201E-004, 1.8765152E+000, 1.0000000E+000, 2.9655172E-001, 4.5454873E-004, 1.8942702E+000, 1.0000000E+000, 2.9655172E-001, 4.7704806E-004, 1.9436882E+000, 1.0000000E+000, 2.9655172E-001, 5.0587916E-004, 1.8377223E+000, 1.0000000E+000, 2.9655172E-001, 4.7738059E-004, 1.8927636E+000, 1.0000000E+000
 3.9310345E-001,-2.2942249E-003, 3.4450622E+000, 1.0000000E+000, 3.9310345E-001,-2.2737280E-003, 3.4641855E+000, 1.0000000E+000, 3.9310345E-001,-2.3456439E-003, 3.4492809E+000, 1.0000000E+000, 3.9310345E-001,-2.3885425E-003, 3.4185483E+000, 1.0000000E+000, 3.9310345E-001,-2.3340801E-003, 3.4269995E+000, 1.0000000E+000, 3.9310345E-001, 4.9914876E-004, 2.0299349E+000, 1.0000000E+000, 3.9310345E-001, 5.7297173E-004, 1.9401237E+000, 1.0000000E+000, 3.9310345E-001, 5.2974535E-004, 2.0654433E+000, 1.0000000E+000, 3.9310345E-001, 6.0754989E-004, 1.8992646E+000, 1.0000000E+000, 3.9310345E-001, 5.4699001E-004, 2.0063660E+000, 1.0000000E+000
 4.8965517E-001,-2.1609941E-003, 3.5367246E+000, 1.0000000E+000, 4.8965517E-001,-2.0893775E-003, 3.5483712E+000, 1.0000000E+000, 4.8965517E-001,-2.1725693E-003, 3.5163030E+000, 1.0000000E+000, 4.8965517E-001,-2.1813393E-003, 3.4896029E+000, 1.0000000E+000, 4.8965517E-001,-2.1342454E-003, 3.5168596E+000, 1.0000000E+000, 4.8965517E-001, 5.8176995E-004, 2.1411687E+000, 1.0000000E+000, 4.8965517E-001, 6.6326637E-004, 2.0810808E+000, 1.0000000E+000, 4.8965517E-001, 6.3273765E-004, 2.1417154E+000, 1.0000000E+000, 4.8965517E-001, 6.8036880E-004, 2.0370442E+000, 1.0000000E+000, 4.8965517E-001, 6.0172994E-004, 2.0696054E+000, 1.0000000E+000
 5.8620690E-001,-2.0420001E-003, 3.5697026E+000, 1.0000000E+000, 5.8620690E-001,-1.9748233E-003, 3.6087245E+000, 1.0000000E+000, 5.8620690E-001,-2.0443373E-003, 3.5556349E+000, 1.0000000E+000, 5.8620690E-001,-2.0760571E-003, 3.5519170E+000, 1.0000000E+000, 5.8620690E-001,-2.0379937E-003, 3.5992901E+000, 1.0000000E+000, 5.8620690E-001, 6.3294178E-004, 2.1986523E+000, 1.0000000E+000, 5.8620690E-001, 7.1427867E-004, 2.1575840E+000, 1.0000000E+000, 5.8620690E-001, 7.1279056E-004, 2.1987118E+000, 1.0000000E+000, 5.8620690E-001, 7.7039875E-004, 2.1506748E+000, 1.0000000E+000, 5.8620690E-001, 6.7776505E-004, 2.1347173E+000, 1.0000000E+000
 6.8275862E-001,-1.9412598E-003, 3.5868169E+000, 1.0000000E+000, 6.8275862E-001,-1.8897987E-003, 3.6497082E+000, 1.0000000E+000, 6.8275862E-001,-1.9295598E-003, 3.5840735E+000, 1.0000000E+000, 6.8275862E-001,-1.9921737E-003, 3.5959998E+000, 1.0000000E+000, 6.8275862E-001,-1.9557997E-003, 3.6123402E+000, 1.0000000E+000, 6.8275862E-001, 7.8492889E-004, 2.2833376E+000, 1.0000000E+000, 6.8275862E-001, 7.9929481E-004, 2.2500342E+000, 1.0000000E+000, 6.8275862E-001, 8.0885726E-004, 2.2789654E+000, 1.0000000E+000, 6.8275862E-001, 8.3182117E-004, 2.2499342E+000, 1.0000000E+000, 6.8275862E-001, 7.9867633E-004, 2.2027771E+000, 1.0000000E+000
 7.7931034E-001,-1.8732166E-003, 3.6236984E+000, 1.0000000E+000, 7.7931034E-001,-1.8862835E-003, 3.6497598E+000, 1.0000000E+000, 7.7931034E-001,-1.8822848E-003, 3.6113850E+000, 1.0000000E+000, 7.7931034E-001,-1.9400242E-003, 3.5976540E+000, 1.0000000E+000, 7.7931034E-001,-1.8778879E-003, 3.5907408E+000, 1.0000000E+000, 7.7931034E-001, 8.6511628E-004, 2.3712605E+000, 1.0000000E+000, 7.7931034E-001, 9.1343941E-004, 2.2900109E+000, 1.0000000E+000, 7.7931034E-001, 8.5851680E-004, 2.3257583E+000, 1.0000000E+000, 7.7931034E-001, 9.2024447E-004, 2.3055717E+000, 1.0000000E+000, 7.7931034E-001, 8.6957976E-004, 2.2711351E+000, 1.0000000E+000
 8.7586207E-001,-1.8636413E-003, 3.5963763E+000, 1.0000000E+000, 8.7586207E-001,-1.9132660E-003, 3.6177495E+000, 1.0000000E+000, 8.7586207E-001,-1.8485535E-003, 3.5908263E+000, 1.0000000E+000, 8.7586207E-001,-1.9019937E-003, 3.5762151E+000, 1.0000000E+000, 8.7586207E-001,-1.8531546E-003, 3.5694059E+000, 1.0000000E+000, 8.7586207E-001, 1.0234536E-003, 2.4395414E+000, 1.0000000E+000, 8.7586207E-001, 1.0721710E-003, 2.3306719E+000, 1.0000000E+000, 8.7586207E-001, 9.5501882E-004, 2.4164338E+000, 1.0000000E+000, 8.7586207E-001, 1.0744746E-003, 2.4097144E+000, 1.0000000E+000, 8.7586207E-001, 1.0607430E-003, 2.3482630E+000, 1.0000000E+000
 9.7241379E-001,-1.8881851E-003, 3.5490953E+000, 1.0000000E+000, 9.7241379E-001,-1.9261748E-003, 3.5770945E+000, 1.0000000E+000, 9.7241379E-001,-1.8880106E-003, 3.5607193E+000, 1.0000000E+000, 9.7241379E-001,-1.9218961E-003, 3.5230609E+000, 1.0000000E+000, 9.7241379E-001,-1.7346883E-003, 3.5453892E+000, 1.0000000E+000, 9.7241379E-001, 1.1247179E-003, 2.5509775E+000, 1.0000000E+000, 9.7241379E-001, 1.1994755E-003, 2.4287845E+000, 1.0000000E+000, 9.7241379E-001, 1.0368080E-003, 2.4983816E+000, 1.0000000E+000, 9.7241379E-001, 1.1495085E-003, 2.4651640E+000, 1.0000000E+000, 9.7241379E-001, 1.1906045E-003, 2.3687978E+000, 1.0000000E+000
 1.0689655E+000,-1.9093554E-003, 3.5075034E+000, 1.0000000E+000, 1.0689655E+000,-2.0374531E-003, 3.4314919E+000, 1.0000000E+000, 1.0689655E+000,-1.8798182E-003, 3.4385572E+000, 1.0000000E+000, 1.0689655E+000,-2.0122154E-003, 3.4452990E+000, 1.0000000E+000, 1.0689655E+000,-1.7398559E-003, 3.5090901E+000, 1.0000000E+000, 1.0689655E+000, 1.2635312E-003, 2.7035611E+000, 1.0000000E+000, 1.0689655E+000, 1.3209839E-003, 2.5263543E+000, 1.0000000E+000, 1.0689655E+000, 1.1612976E-003, 2.6141781E+000, 1.0000000E+000, 1.0689655E+000, 1.2592308E-003, 2.6230965E+000, 1.0000000E+000, 1.0689655E+000, 1.3453094E-003, 2.4225887E+000, 1.0000000E+000
 1.1655172E+000,-1.9970261E-003, 3.4368709E+000, 1.0000000E+000, 1.1655172E+000,-2.0123635E-003, 3.2922845E+000, 1.0000000E+000, 1.1655172E+000,-1.9564501E-003, 3.3712051E+000, 1.0000000E+000, 1.1655172E+000,-2.2091259E-003, 3.3272965E+000, 1.0000000E+000, 1.1655172E+000,-1.7786861E-003, 3.4676376E+000, 1.0000000E+000, 1.1655172E+000, 1.3204986E-003, 2.7853076E+000, 1.0000000E+000, 1.1655172E+000, 1.5446506E-003, 2.5890679E+000, 1.0000000E+000, 1.1655172E+000, 1.3394900E-003, 2.7835256E+000, 1.0000000E+000, 1.1655172E+000, 1.2924334E-003, 2.7287785E+000, 1.0000000E+000, 1.1655172E+000, 1.6281513E-003, 2.5319645E+000, 1.0000000E+000
 1.2620690E+000,-2.0388620E-003, 3.2883278E+000, 1.0000000E+000, 1.2620690E+000,-1.9952708E-003, 3.2394057E+000, 1.0000000E+000, 1.2620690E+000,-1.8949550E-003, 3.2660503E+000, 1.0000000E+000, 1.2620690E+000,-2.2457019E-003, 3.1378709E+000, 1.0000000E+000, 1.2620690E+000,-1.7366667E-003, 3.4318468E+000, 1.0000000E+000, 1.2620690E+000, 1.4767881E-003, 2.8605458E+000, 1.0000000E+000, 1.2620690E+000, 1.7242666E-003, 2.6494305E+000, 1.0000000E+000, 1.2620690E+000, 1.4896695E-003, 2.7910507E+000, 1.0000000E+000, 1.2620690E+000, 1.3995616E-003, 2.7347017E+000, 1.0000000E+000, 1.2620690E+000, 1.8180818E-003, 2.5838260E+000, 1.0000000E+000
 1.3586207E+000,-2.2823110E-003, 3.1157919E+000, 1.0000000E+000, 1.3586207E+000,-1.8892553E-003, 3.1960986E+000, 1.0000000E+000, 1.3586207E+000,-1.7889544E-003, 3.2246715E+000, 1.0000000E+000, 1.3586207E+000,-2.1642955E-003, 3.0182463E+000, 1.0000000E+000, 1.3586207E+000,-1.7317078E-003, 3.3820496E+000, 1.0000000E+000, 1.3586207E+000, 1.6190520E-003, 2.9572121E+000, 1.0000000E+000, 1.3586207E+000, 1.9153857E-003, 2.8417925E+000, 1.0000000E+000, 1.3586207E+000, 1.6118468E-003, 2.9347278E+000, 1.0000000E+000, 1.3586207E+000, 1.6289807E-003, 2.8480756E+000, 1.0000000E+000, 1.3586207E+000, 1.7410395E-003, 2.7782217E+000, 1.0000000E+000
 1.4551724E+000,-2.2344466E-003, 3.0503079E+000, 1.0000000E+000, 1.4551724E+000,-1.8317071E-003, 3.0804549E+000, 1.0000000E+000, 1.4551724E+000,-1.8619524E-003, 3.1271291E+000, 1.0000000E+000, 1.4551724E+000,-2.0304160E-003, 2.9258323E+000, 1.0000000E+000, 1.4551724E+000,-1.7776992E-003, 3.2838681E+000, 1.0000000E+000, 1.4551724E+000, 1.6906007E-003, 3.0978324E+000, 1.0000000E+000, 1.4551724E+000, 1.7787658E-003, 2.8488201E+000, 1.0000000E+000, 1.4551724E+000, 1.6591891E-003, 2.9525331E+000, 1.0000000E+000, 1.4551724E+000, 1.7478695E-003, 2.8254046E+000, 1.0000000E+000, 1.4551724E+000, 1.8147397E-003, 2.9076211E+000, 1.0000000E+000
 1.5517241E+000,-2.0769486E-003, 2.8141850E+000, 1.0000000E+000, 1.5517241E+000,-1.8274780E-003, 3.0695045E+000, 1.0000000E+000, 1.5517241E+000,-1.7891585E-003, 2.9971542E+000, 1.0000000E+000, 1.5517241E+000,-2.0557665E-003, 2.9079093E+000, 1.0000000E+000, 1.5517241E+000,-1.5749894E-003, 3.1720815E+000, 1.0000000E+000, 1.5517241E+000, 1.6795210E-003, 3.1890974E+000, 1.0000000E+000, 1.5517241E+000, 2.0059047E-003, 3.0025396E+000, 1.0000000E+000, 1.5517241E+000, 1.6305024E-003, 2.9400177E+000, 1.0000000E+000, 1.5517241E+000, 1.7950999E-003, 3.0054739E+000, 1.0000000E+000, 1.5517241E+000, 1.8500202E-003, 3.0890115E+000, 1.0000000E+000
 1.6482759E+000,-1.9404631E-003, 2.7952314E+000, 1.0000000E+000, 1.6482759E+000,-1.6700184E-003, 2.9199695E+000, 1.0000000E+000, 1.6482759E+000,-1.7846727E-003, 2.9730496E+000, 1.0000000E+000, 1.6482759E+000,-1.8746375E-003, 2.8243301E+000, 1.0000000E+000, 1.6482759E+000,-1.6419827E-003, 3.1398982E+000, 1.0000000E+000, 1.6482759E+000, 1.7530454E-003, 3.2369461E+000, 1.0000000E+000, 1.6482759E+000, 2.0018216E-003, 3.0447266E+000, 1.0000000E+000, 1.6482759E+000, 1.8270094E-003, 3.0616707E+000, 1.0000000E+000, 1.6482759E+000, 1.9024971E-003, 3.0819467E+000, 1.0000000E+000, 1.6482759E+000, 1.8959581E-003, 3.1887825E+000, 1.0000000E+000
 1.7448276E+000,-1.8851741E-003, 2.7818683E+000, 1.0000000E+000, 1.7448276E+000,-1.6873808E-003, 3.0425511E+000, 1.0000000E+000, 1.7448276E+000,-1.6495887E-003, 2.9156547E+000, 1.0000000E+000, 1.7448276E+000,-1.6879724E-003, 2.8359857E+000, 1.0000000E+000, 1.7448276E+000,-1.5760541E-003, 3.0157640E+000, 1.0000000E+000, 1.7448276E+000, 1.8143058E-003, 3.2387182E+000, 1.0000000E+000, 1.7448276E+000, 1.9180082E-003, 3.1274473E+000, 1.0000000E+000, 1.7448276E+000, 1.8026884E-003, 3.1428644E+000, 1.0000000E+000, 1.7448276E+000, 1.9266880E-003, 3.1806326E+000, 1.0000000E+000, 1.7448276E+000, 1.8912885E-003, 3.2164343E+000, 1.0000000E+000
 1.8413793E+000,-1.7900897E-003, 2.7571337E+000, 1.0000000E+000, 1.8413793E+000,-1.5299437E-003, 2.9435874E+000, 1.0000000E+000, 1.8413793E+000,-1.5473138E-003, 2.8136942E+000, 1.0000000E+000, 1.8413793E+000,-1.5931578E-003, 2.8197404E+000, 1.0000000E+000, 1.8413793E+000,-1.5022604E-003, 2.9228330E+000, 1.0000000E+000, 1.8413793E+000, 1.8436332E-003, 3.3123847E+000, 1.0000000E+000, 1.8413793E+000, 1.8752182E-003, 3.2215345E+000, 1.0000000E+000, 1.8413793E+000, 1.8636743E-003, 3.1759781E+000, 1.0000000E+000, 1.8413793E+000, 1.9284168E-003, 3.3077681E+000, 1.0000000E+000, 1.8413793E+000, 1.9452815E-003, 3.2252259E+000, 1.0000000E+000
 1.9379310E+000,-1.5486851E-003, 2.6448950E+000, 1.0000000E+000, 1.9379310E+000,-1.4236173E-003, 2.7596336E+000, 1.0000000E+000, 1.9379310E+000,-1.4342579E-003, 2.7055497E+000, 1.0000000E+000, 1.9379310E+000,-1.4376710E-003, 2.6830951E+000, 1.0000000E+000, 1.9379310E+000,-1.4775749E-003, 2.8797801E+000, 1.0000000E+000, 1.9379310E+000, 1.8804048E-003, 3.4933008E+000, 1.0000000E+000, 1.9379310E+000, 1.9372667E-003, 3.2916291E+000, 1.0000000E+000, 1.9379310E+000, 2.0985416E-003, 3.2746591E+000, 1.0000000E+000, 1.9379310E+000, 1.8823308E-003, 3.4420981E+000, 1.0000000E+000, 1.9379310E+000, 2.1311083E-003, 3.3679930E+000, 1.0000000E+000
 2.0344828E+000,-1.3317072E-003, 2.4868788E+000, 1.0000000E+000, 2.0344828E+000,-1.2714404E-003, 2.6427308E+000, 1.0000000E+000, 2.0344828E+000,-1.2781886E-003, 2.6979499E+000, 1.0000000E+000, 2.0344828E+000,-1.4155977E-003, 2.6497454E+000, 1.0000000E+000, 2.0344828E+000,-1.3970918E-003, 2.7224053E+000, 1.0000000E+000, 2.0344828E+000, 1.8255379E-003, 3.5635354E+000, 1.0000000E+000, 2.0344828E+000, 2.0374673E-003, 3.4178031E+000, 1.0000000E+000, 2.0344828E+000, 2.0589175E-003, 3.3599801E+000, 1.0000000E+000, 2.0344828E+000, 1.8777062E-003, 3.5888301E+000, 1.0000000E+000, 2.0344828E+000, 1.9176388E-003, 3.4715422E+000, 1.0000000E+000
 2.1310345E+000,-1.2478936E-003, 2.4557251E+000, 1.0000000E+000, 2.1310345E+000,-1.2259958E-003, 2.4953204E+000, 1.0000000E+000, 2.1310345E+000,-1.0256864E-003, 2.5657942E+000, 1.0000000E+000, 2.1310345E+000,-1.2539323E-003, 2.5447786E+000, 1.0000000E+000, 2.1310345E+000,-1.2330235E-003, 2.5854988E+000, 1.0000000E+000, 2.1310345E+000, 1.8449480E-003, 3.5379285E+000, 1.0000000E+000, 2.1310345E+000, 2.0134677E-003, 3.5033229E+000, 1.0000000E+000, 2.1310345E+000, 1.9210426E-003, 3.4604667E+000, 1.0000000E+000, 2.1310345E+000, 1.8357988E-003, 3.6331496E+000, 1.0000000E+000, 2.1310345E+000, 1.8511210E-003, 3.5405379E+000, 1.0000000E+000
 2.2275862E+000,-1.1037939E-003, 2.3603089E+000, 1.0000000E+000, 2.2275862E+000,-1.0732372E-003, 2.4341744E+000, 1.0000000E+000, 2.2275862E+000,-1.0158447E-003, 2.5241721E+000, 1.0000000E+000, 2.2275862E+000,-1.0775101E-003, 2.4526087E+000, 1.0000000E+000, 2.2275862E+000,-1.1111124E-003, 2.4521336E+000, 1.0000000E+000, 2.2275862E+000, 1.8458948E-003, 3.6103746E+000, 1.0000000E+000, 2.2275862E+000, 1.8849636E-003, 3.5066457E+000, 1.0000000E+000, 2.2275862E+000, 1.9285645E-003, 3.5102321E+000, 1.0000000E+000, 2.2275862E+000, 1.7544675E-003, 3.6707965E+000, 1.0000000E+000, 2.2275862E+000, 1.8540747E-003, 3.5936537E+000, 1.0000000E+000
 2.3241379E+000,-9.3445867E-004, 2.2171313E+000, 1.0000000E+000, 2.3241379E+000,-1.0318629E-003, 2.3285136E+000, 1.0000000E+000, 2.3241379E+000,-9.0801420E-004, 2.4128779E+000, 1.0000000E+000, 2.3241379E+000,-1.0163564E-003, 2.3863398E+000, 1.0000000E+000, 2.3241379E+000,-1.0588030E-003, 2.3905267E+000, 1.0000000E+000, 2.3241379E+000, 1.7933965E-003, 3.6395883E+000, 1.0000000E+000, 2.3241379E+000, 1.9684162E-003, 3.5256564E+000, 1.0000000E+000, 2.3241379E+000, 1.9338478E-003, 3.5192039E+000, 1.0000000E+000, 2.3241379E+000, 1.7643117E-003, 3.7219252E+000, 1.0000000E+000, 2.3241379E+000, 1.8620597E-003, 3.6267578E+000, 1.0000000E+000
 2.4206897E+000,-8.0872662E-004, 2.2251875E+000, 1.0000000E+000, 2.4206897E+000,-9.2683296E-004, 2.2779764E+000, 1.0000000E+000, 2.4206897E+000,-8.3475834E-004, 2.3230002E+000, 1.0000000E+000, 2.4206897E+000,-8.8792661E-004, 2.3090561E+000, 1.0000000E+000, 2.4206897E+000,-9.0214070E-004, 2.3308620E+000, 1.0000000E+000, 2.4206897E+000, 1.8183254E-003, 3.6399088E+000, 1.0000000E+000, 2.4206897E+000, 2.1004223E-003, 3.5352184E+000, 1.0000000E+000, 2.4206897E+000, 1.9919551E-003, 3.4941817E+000, 1.0000000E+000, 2.4206897E+000, 1.7734134E-003, 3.7022659E+000, 1.0000000E+000, 2.4206897E+000, 1.9147176E-003, 3.6174331E+000, 1.0000000E+000
 2.5172414E+000,-7.1677365E-004, 2.1618408E+000, 1.0000000E+000, 2.5172414E+000,-7.9713783E-004, 2.2353358E+000, 1.0000000E+000, 2.5172414E+000,-8.1093813E-004, 2.2677395E+000, 1.0000000E+000, 2.5172414E+000,-8.2628907E-004, 2.2761936E+000, 1.0000000E+000, 2.5172414E+000,-7.6835005E-004, 2.2897043E+000, 1.0000000E+000, 2.5172414E+000, 1.8805829E-003, 3.6221743E+000, 1.0000000E+000, 2.5172414E+000, 2.1210501E-003, 3.5389777E+000, 1.0000000E+000, 2.5172414E+000, 2.1736708E-003, 3.4864244E+000, 1.0000000E+000, 2.5172414E+000, 1.8551033E-003, 3.6768515E+000, 1.0000000E+000, 2.5172414E+000, 1.9894665E-003, 3.6166474E+000, 1.0000000E+000
 2.6137931E+000,-6.8635512E-004, 2.0837597E+000, 1.0000000E+000, 2.6137931E+000,-6.5532202E-004, 2.1611935E+000, 1.0000000E+000, 2.6137931E+000,-7.4434268E-004, 2.1848323E+000, 1.0000000E+000, 2.6137931E+000,-7.2441355E-004, 2.1889013E+000, 1.0000000E+000, 2.6137931E+000,-7.1890604E-004, 2.1885443E+000, 1.0000000E+000, 2.6137931E+000, 2.0321665E-003, 3.5701523E+000, 1.0000000E+000, 2.6137931E+000, 2.1112403E-003, 3.5181117E+000, 1.0000000E+000, 2.6137931E+000, 2.2265207E-003, 3.4607883E+000, 1.0000000E+000, 2.6137931E+000, 1.9642332E-003, 3.6193805E+000, 1.0000000E+000, 2.6137931E+000, 2.0541223E-003, 3.5841555E+000, 1.0000000E+000
 2.7103448E+000,-6.1197562E-004, 2.0078874E+000, 1.0000000E+000, 2.7103448E+000,-5.8196857E-004, 2.0985456E+000, 1.0000000E+000, 2.7103448E+000,-6.5145226E-004, 2.0852092E+000, 1.0000000E+000, 2.7103448E+000,-6.1463963E-004, 2.1048254E+000, 1.0000000E+000, 2.7103448E+000,-6.3473558E-004, 2.0903028E+000, 1.0000000E+000, 2.7103448E+000, 2.2137223E-003, 3.4959943E+000, 1.0000000E+000, 2.7103448E+000, 2.1699315E-003, 3.4961248E+000, 1.0000000E+000, 2.7103448E+000, 2.2881521E-003, 3.4225082E+000, 1.0000000E+000, 2.7103448E+000, 2.0975904E-003, 3.5418467E+000, 1.0000000E+000, 2.7103448E+000, 2.1736442E-003, 3.5227155E+000, 1.0000000E+000
 2.8068966E+000,-5.1297454E-004, 1.9556239E+000, 1.0000000E+000, 2.8068966E+000,-5.3589872E-004, 2.0041096E+000, 1.0000000E+000, 2.8068966E+000,-5.6156347E-004, 2.0060405E+000, 1.0000000E+000, 2.8068966E+000,-5.2990201E-004, 1.9824770E+000, 1.0000000E+000, 2.8068966E+000,-5.6696557E-004, 1.9997228E+000, 1.0000000E+000, 2.8068966E+000, 2.4117922E-003, 3.4040500E+000, 1.0000000E+000, 2.8068966E+000, 2.3114086E-003, 3.4354513E+000, 1.0000000E+000, 2.8068966E+000, 2.4286389E-003, 3.3781989E+000, 1.0000000E+000, 2.8068966E+000, 2.3080068E-003, 3.4375896E+000, 1.0000000E+000, 2.8068966E+000, 2.3519879E-003, 3.4356709E+000, 1.0000000E+000
 2.9034483E+000,-4.4445237E-004, 1.8940093E+000, 1.0000000E+000, 2.9034483E+000,-4.6537141E-004, 1.8993667E+000, 1.0000000E+000, 2.9034483E+000,-4.6443059E-004, 1.8938341E+000, 1.0000000E+000, 2.9034483E+000,-4.3593094E-004, 1.9015971E+000, 1.0000000E+000, 2.9034483E+000,-4.4895251E-004, 1.8723432E+000, 1.0000000E+000, 2.9034483E+000, 2.6558222E-003, 3.3039378E+000, 1.0000000E+000, 2.9034483E+000, 2.5410692E-003, 3.3418112E+000, 1.0000000E+000, 2.9034483E+000, 2.6084520E-003, 3.2983949E+000, 1.0000000E+000, 2.9034483E+000, 2.5818782E-003, 3.3191055E+000, 1.0000000E+000, 2.9034483E+000, 2.5863888E-003, 3.3181940E+000, 1.0000000E+000
 3.0000000E+000,-3.8684233E-004, 1.7724522E+000, 1.0000000E+000, 3.0000000E+000,-3.7221218E-004, 1.7618061E+000, 1.0000000E+000, 3.0000000E+000,-3.6025504E-004, 1.7575415E+000, 1.0000000E+000, 3.0000000E+000,-3.5651457E-004, 1.7764838E+000, 1.0000000E+000, 3.0000000E+000,-3.4995073E-004, 1.7845199E+000, 1.0000000E+000, 3.0000000E+000, 2.9409132E-003, 3.1582826E+000, 1.0000000E+000, 3.0000000E+000, 2.8620976E-003, 3.1770320E+000, 1.0000000E+000, 3.0000000E+000, 2.9313929E-003, 3.1460974E+000, 1.0000000E+000, 3.0000000E+000, 2.9765239E-003, 3.1496000E+000, 1.0000000E+000, 3.0000000E+000, 2.9370080E-003, 3.1567764E+000, 1.0000000E+000
