m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 2.0000000E+000,-6.3443959E-002, 7.4843288E+001, 3.4972634E+000, 2.0000000E+000,-6.3089780E-002, 7.6758853E+001, 3.4959520E+000, 2.0000000E+000,-6.3279566E-002, 7.4828919E+001, 3.4966577E+000, 2.0000000E+000,-6.3201688E-002, 7.6263713E+001, 3.4963687E+000, 2.0000000E+000,-6.3352429E-002, 7.6895211E+001, 3.4969229E+000, 2.0000000E+000, 3.7127322E-002, 8.1239671E+001, 3.4077215E+000, 2.0000000E+000, 3.7108857E-002, 8.2626250E+001, 3.4157277E+000, 2.0000000E+000, 3.7200303E-002, 8.4754275E+001, 3.4080813E+000, 2.0000000E+000, 3.7259106E-002, 8.5564376E+001, 3.4138265E+000, 2.0000000E+000, 3.7190949E-002, 8.2651714E+001, 3.4113750E+000
 2.9655172E+000,-6.1297159E-002, 8.1430097E+001, 3.4892414E+000, 2.9655172E+000,-6.1082931E-002, 8.4306927E+001, 3.4884223E+000, 2.9655172E+000,-6.1177374E-002, 8.2525879E+001, 3.4887802E+000, 2.9655172E+000,-6.1184551E-002, 8.3669135E+001, 3.4888076E+000, 2.9655172E+000,-6.1255929E-002, 8.2456566E+001, 3.4890793E+000, 2.9655172E+000, 3.8165599E-002, 8.5793506E+001, 3.4191348E+000, 2.9655172E+000, 3.8120134E-002, 8.4931345E+001, 3.4172234E+000, 2.9655172E+000, 3.8238755E-002, 8.8691788E+001, 3.4182650E+000, 2.9655172E+000, 3.8343155E-002, 8.9021714E+001, 3.4304927E+000, 2.9655172E+000, 3.8249866E-002, 8.7147970E+001, 3.4288714E+000
 3.9310345E+000,-5.9488442E-002, 8.9740774E+001, 3.4822873E+000, 3.9310345E+000,-5.9387189E-002, 9.3566621E+001, 3.4818935E+000, 3.9310345E+000,-5.9418083E-002, 9.0573703E+001, 3.4820082E+000, 3.9310345E+000,-5.9362742E-002, 9.3951951E+001, 3.4817973E+000, 3.9310345E+000,-5.9543419E-002, 8.9667352E+001, 3.4824995E+000, 3.9310345E+000, 3.9261598E-002, 8.9546128E+001, 3.4328152E+000, 3.9310345E+000, 3.9262101E-002, 8.9871394E+001, 3.4431544E+000, 3.9310345E+000, 3.9341309E-002, 9.2109709E+001, 3.4259400E+000, 3.9310345E+000, 3.9395670E-002, 9.3300505E+001, 3.4603582E+000, 3.9310345E+000, 3.9407774E-002, 9.1758127E+001, 3.4577978E+000
 4.8965517E+000,-5.7928168E-002, 9.9180513E+001, 3.4761494E+000, 4.8965517E+000,-5.8035633E-002, 9.9300432E+001, 3.4765734E+000, 4.8965517E+000,-5.8090861E-002, 9.7160219E+001, 3.4767908E+000, 4.8965517E+000,-5.7904539E-002, 1.0258627E+002, 3.4778082E+000, 4.8965517E+000,-5.8127452E-002, 9.6646830E+001, 3.4857808E+000, 4.8965517E+000, 4.0244242E-002, 9.3952132E+001, 3.4607871E+000, 4.8965517E+000, 4.0265585E-002, 9.5088657E+001, 3.4718182E+000, 4.8965517E+000, 4.0376668E-002, 9.4045384E+001, 3.4653177E+000, 4.8965517E+000, 4.0405232E-002, 9.6397877E+001, 3.4789094E+000, 4.8965517E+000, 4.0413775E-002, 9.8164803E+001, 3.4841175E+000
 5.8620690E+000,-5.6806126E-002, 1.0649173E+002, 3.4716472E+000, 5.8620690E+000,-5.6945544E-002, 1.0500407E+002, 3.4752571E+000, 5.8620690E+000,-5.7012223E-002, 1.0394731E+002, 3.4755180E+000, 5.8620690E+000,-5.6884453E-002, 1.0843294E+002, 3.4737033E+000, 5.8620690E+000,-5.7038320E-002, 1.0320043E+002, 3.4816204E+000, 5.8620690E+000, 4.1089226E-002, 9.8354433E+001, 3.4652675E+000, 5.8620690E+000, 4.1149083E-002, 9.7721867E+001, 3.5223946E+000, 5.8620690E+000, 4.1210239E-002, 9.7563029E+001, 3.4991992E+000, 5.8620690E+000, 4.1281786E-002, 9.9634000E+001, 3.5575464E+000, 5.8620690E+000, 4.1238158E-002, 1.0393247E+002, 3.5381863E+000
 6.8275862E+000,-5.5759321E-002, 1.1231293E+002, 3.4840328E+000, 6.8275862E+000,-5.5926176E-002, 1.1043347E+002, 3.4905132E+000, 6.8275862E+000,-5.5842884E-002, 1.1167104E+002, 3.5030462E+000, 6.8275862E+000,-5.5788984E-002, 1.1324037E+002, 3.4885815E+000, 6.8275862E+000,-5.5843928E-002, 1.1005957E+002, 3.4940412E+000, 6.8275862E+000, 4.2035896E-002, 1.0226654E+002, 3.5421614E+000, 6.8275862E+000, 4.2106985E-002, 1.0128102E+002, 3.5240187E+000, 6.8275862E+000, 4.2105264E-002, 1.0292551E+002, 3.5235398E+000, 6.8275862E+000, 4.2128323E-002, 1.0594279E+002, 3.6175913E+000, 6.8275862E+000, 4.2147033E-002, 1.0687114E+002, 3.5556518E+000
 7.7931034E+000,-5.4851468E-002, 1.1619896E+002, 3.5317843E+000, 7.7931034E+000,-5.4990687E-002, 1.1393188E+002, 3.5195922E+000, 7.7931034E+000,-5.4850544E-002, 1.1655958E+002, 3.5138159E+000, 7.7931034E+000,-5.4817279E-002, 1.1799768E+002, 3.5369686E+000, 7.7931034E+000,-5.4805875E-002, 1.1578502E+002, 3.5241814E+000, 7.7931034E+000, 4.2907465E-002, 1.0668284E+002, 3.5711283E+000, 7.7931034E+000, 4.2951694E-002, 1.0602112E+002, 3.5919693E+000, 7.7931034E+000, 4.2957649E-002, 1.0730912E+002, 3.6399576E+000, 7.7931034E+000, 4.2934543E-002, 1.1097672E+002, 3.7081127E+000, 7.7931034E+000, 4.2963543E-002, 1.0941563E+002, 3.5817621E+000
 8.7586207E+000,-5.3954717E-002, 1.2033592E+002, 3.6117005E+000, 8.7586207E+000,-5.4101043E-002, 1.1744441E+002, 3.5932377E+000, 8.7586207E+000,-5.4008597E-002, 1.1929122E+002, 3.5745613E+000, 8.7586207E+000,-5.3950173E-002, 1.2129385E+002, 3.6470547E+000, 8.7586207E+000,-5.3882700E-002, 1.2030983E+002, 3.6721747E+000, 8.7586207E+000, 4.3719362E-002, 1.1075268E+002, 3.6005202E+000, 8.7586207E+000, 4.3741754E-002, 1.1087621E+002, 3.6728056E+000, 8.7586207E+000, 4.3785866E-002, 1.1052604E+002, 3.6940269E+000, 8.7586207E+000, 4.3768757E-002, 1.1478432E+002, 3.8471563E+000, 8.7586207E+000, 4.3801259E-002, 1.1225906E+002, 3.7393360E+000
 9.7241379E+000,-5.3206045E-002, 1.2379663E+002, 3.7216696E+000, 9.7241379E+000,-5.3322782E-002, 1.2076422E+002, 3.6362446E+000, 9.7241379E+000,-5.3335541E-002, 1.2095410E+002, 3.6631405E+000, 9.7241379E+000,-5.3256536E-002, 1.2359512E+002, 3.7900970E+000, 9.7241379E+000,-5.3204483E-002, 1.2294434E+002, 3.7926175E+000, 9.7241379E+000, 4.4397446E-002, 1.1279694E+002, 3.7260221E+000, 9.7241379E+000, 4.4432546E-002, 1.1524622E+002, 3.7369447E+000, 9.7241379E+000, 4.4491675E-002, 1.1265363E+002, 3.7404153E+000, 9.7241379E+000, 4.4466945E-002, 1.1843788E+002, 3.9052032E+000, 9.7241379E+000, 4.4481179E-002, 1.1662599E+002, 3.8844159E+000
