s,kW,kW,Pa,kg/m3
 4.7010646E+001,-2.1594160E-004, 2.1596992E-004, 1.0166901E+005, 1.2001258E+000
 4.8012975E+001,-2.1593063E-004, 2.1595587E-004, 1.0166903E+005, 1.2001274E+000
 4.9001186E+001,-2.1592187E-004, 2.1594360E-004, 1.0166905E+005, 1.2001284E+000
 5.0003516E+001,-2.1591672E-004, 2.1593452E-004, 1.0166906E+005, 1.2001291E+000
 5.1005845E+001,-2.1591297E-004, 2.1592769E-004, 1.0166908E+005, 1.2001294E+000
 5.2008174E+001,-2.1590893E-004, 2.1592114E-004, 1.0166910E+005, 1.2001292E+000
 5.3010503E+001,-2.1590399E-004, 2.1591424E-004, 1.0166912E+005, 1.2001284E+000
 5.4012832E+001,-2.1589814E-004, 2.1590744E-004, 1.0166914E+005, 1.2001273E+000
 5.5001044E+001,-2.1589218E-004, 2.1590102E-004, 1.0166915E+005, 1.2001258E+000
 5.6003373E+001,-2.1588753E-004, 2.1589449E-004, 1.0166917E+005, 1.2001239E+000
 5.7005702E+001,-2.1588361E-004, 2.1588789E-004, 1.0166918E+005, 1.2001217E+000
 5.8008031E+001,-2.1587932E-004, 2.1588185E-004, 1.0166919E+005, 1.2001191E+000
 5.9010360E+001,-2.1587454E-004, 2.1587576E-004, 1.0166920E+005, 1.2001162E+000
 6.0012689E+001,-2.1586942E-004, 2.1586854E-004, 1.0166921E+005, 1.2001130E+000
 6.1000901E+001,-2.1586452E-004, 2.1586045E-004, 1.0166922E+005, 1.2001095E+000
 6.2003230E+001,-2.1585985E-004, 2.1585203E-004, 1.0166923E+005, 1.2001056E+000
 6.3005559E+001,-2.1585737E-004, 2.1584552E-004, 1.0166924E+005, 1.2001014E+000
 6.4007888E+001,-2.1585617E-004, 2.1584181E-004, 1.0166925E+005, 1.2000969E+000
 6.5010217E+001,-2.1585460E-004, 2.1583936E-004, 1.0166926E+005, 1.2000922E+000
 6.6012546E+001,-2.1585152E-004, 2.1583740E-004, 1.0166927E+005, 1.2000873E+000
 6.7000758E+001,-2.1584811E-004, 2.1583568E-004, 1.0166927E+005, 1.2000822E+000
 6.8003087E+001,-2.1584585E-004, 2.1583315E-004, 1.0166927E+005, 1.2000769E+000
 6.9005416E+001,-2.1584384E-004, 2.1582936E-004, 1.0166927E+005, 1.2000712E+000
 7.0007745E+001,-2.1584132E-004, 2.1582447E-004, 1.0166927E+005, 1.2000654E+000
 7.1010074E+001,-2.1583834E-004, 2.1581905E-004, 1.0166927E+005, 1.2000592E+000
 7.2012403E+001,-2.1583532E-004, 2.1581352E-004, 1.0166927E+005, 1.2000529E+000
 7.3000615E+001,-2.1583210E-004, 2.1580786E-004, 1.0166927E+005, 1.2000465E+000
 7.4002944E+001,-2.1582845E-004, 2.1580200E-004, 1.0166926E+005, 1.2000399E+000
 7.5005273E+001,-2.1582429E-004, 2.1579590E-004, 1.0166926E+005, 1.2000330E+000
 7.6007602E+001,-2.1581991E-004, 2.1578953E-004, 1.0166926E+005, 1.2000261E+000
 7.7009931E+001,-2.1581535E-004, 2.1578279E-004, 1.0166925E+005, 1.2000190E+000
 7.8012260E+001,-2.1581068E-004, 2.1577576E-004, 1.0166925E+005, 1.2000117E+000
 7.9000472E+001,-2.1580613E-004, 2.1576872E-004, 1.0166924E+005, 1.2000044E+000
 8.0002801E+001,-2.1580167E-004, 2.1576171E-004, 1.0166924E+005, 1.1999968E+000
 8.1005130E+001,-2.1579726E-004, 2.1575465E-004, 1.0166924E+005, 1.1999891E+000
 8.2007459E+001,-2.1579317E-004, 2.1574764E-004, 1.0166923E+005, 1.1999812E+000
 8.3009789E+001,-2.1578949E-004, 2.1574089E-004, 1.0166923E+005, 1.1999732E+000
 8.4012118E+001,-2.1578628E-004, 2.1573436E-004, 1.0166922E+005, 1.1999650E+000
 8.5000329E+001,-2.1578332E-004, 2.1572808E-004, 1.0166922E+005, 1.1999567E+000
 8.6002659E+001,-2.1578042E-004, 2.1572204E-004, 1.0166922E+005, 1.1999483E+000
 8.7004988E+001,-2.1577726E-004, 2.1571608E-004, 1.0166922E+005, 1.1999398E+000
 8.8007317E+001,-2.1577385E-004, 2.1570998E-004, 1.0166921E+005, 1.1999311E+000
 8.9009646E+001,-2.1577028E-004, 2.1570367E-004, 1.0166921E+005, 1.1999221E+000
 9.0011975E+001,-2.1576696E-004, 2.1569715E-004, 1.0166921E+005, 1.1999125E+000
 9.1000187E+001,-2.1576372E-004, 2.1569086E-004, 1.0166921E+005, 1.1999028E+000
 9.2002516E+001,-2.1576004E-004, 2.1568472E-004, 1.0166921E+005, 1.1998930E+000
 9.3004845E+001,-2.1575586E-004, 2.1567865E-004, 1.0166921E+005, 1.1998829E+000
 9.4007174E+001,-2.1575142E-004, 2.1567268E-004, 1.0166921E+005, 1.1998728E+000
 9.5009503E+001,-2.1574698E-004, 2.1566665E-004, 1.0166921E+005, 1.1998627E+000
 9.6011832E+001,-2.1574244E-004, 2.1566051E-004, 1.0166921E+005, 1.1998524E+000
 9.7000044E+001,-2.1573729E-004, 2.1565428E-004, 1.0166920E+005, 1.1998422E+000
 9.8002373E+001,-2.1573217E-004, 2.1564799E-004, 1.0166920E+005, 1.1998321E+000
 9.9004702E+001,-2.1572730E-004, 2.1564144E-004, 1.0166920E+005, 1.1998218E+000
 1.0000000E+002,-2.1572232E-004, 2.1563410E-004, 1.0166919E+005, 1.1998114E+000
