m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0000000E-002,-9.4839595E-002, 1.3871973E+000, 1.0000000E+000,-4.0000000E-002,-1.0513405E-001, 1.2444867E+000, 1.0000000E+000,-4.0000000E-002,-1.2835089E-001, 1.2977802E+000, 1.0000000E+000,-4.0000000E-002,-1.1167895E-001, 1.3942312E+000, 1.0000000E+000,-4.0000000E-002,-5.6306527E-002, 9.2715679E-001, 1.0000000E+000,-4.0000000E-002, 1.9205625E-001, 1.7512639E+000, 1.0000000E+000,-4.0000000E-002, 2.0787698E-001, 1.6020917E+000, 1.0000000E+000,-4.0000000E-002, 1.9790021E-001, 1.5783212E+000, 1.0000000E+000,-4.0000000E-002, 1.8863219E-001, 1.5675304E+000, 1.0000000E+000,-4.0000000E-002, 2.2863075E-001, 1.3194600E+000, 1.0000000E+000
-3.7241379E-002,-8.1823086E-002, 1.2731181E+000, 1.0000000E+000,-3.7241379E-002,-9.9655329E-002, 1.2014767E+000, 1.0000000E+000,-3.7241379E-002,-1.3622050E-001, 1.3888873E+000, 1.0000000E+000,-3.7241379E-002,-1.0998447E-001, 1.3442339E+000, 1.0000000E+000,-3.7241379E-002,-5.6089177E-002, 9.3563551E-001, 1.0000000E+000,-3.7241379E-002, 2.0581520E-001, 1.6961731E+000, 1.0000000E+000,-3.7241379E-002, 2.0792885E-001, 1.5510814E+000, 1.0000000E+000,-3.7241379E-002, 1.9361890E-001, 1.6269762E+000, 1.0000000E+000,-3.7241379E-002, 1.9296169E-001, 1.5068373E+000, 1.0000000E+000,-3.7241379E-002, 2.2595020E-001, 1.3500640E+000, 1.0000000E+000
-3.4482759E-002,-6.9033624E-002, 1.1544012E+000, 1.0000000E+000,-3.4482759E-002,-9.6959577E-002, 1.1943112E+000, 1.0000000E+000,-3.4482759E-002,-1.4994012E-001, 1.5171183E+000, 1.0000000E+000,-3.4482759E-002,-1.0880398E-001, 1.2710410E+000, 1.0000000E+000,-3.4482759E-002,-5.7406294E-002, 9.9269758E-001, 1.0000000E+000,-3.4482759E-002, 2.1765085E-001, 1.6159694E+000, 1.0000000E+000,-3.4482759E-002, 2.0441204E-001, 1.5219244E+000, 1.0000000E+000,-3.4482759E-002, 1.8617587E-001, 1.6768665E+000, 1.0000000E+000,-3.4482759E-002, 1.9489967E-001, 1.4156005E+000, 1.0000000E+000,-3.4482759E-002, 2.2721385E-001, 1.4008955E+000, 1.0000000E+000
-3.1724138E-002,-5.8290164E-002, 1.0420130E+000, 1.0000000E+000,-3.1724138E-002,-9.8789071E-002, 1.2622472E+000, 1.0000000E+000,-3.1724138E-002,-1.6368623E-001, 1.6090930E+000, 1.0000000E+000,-3.1724138E-002,-1.1150345E-001, 1.2707561E+000, 1.0000000E+000,-3.1724138E-002,-5.9115703E-002, 1.0314278E+000, 1.0000000E+000,-3.1724138E-002, 2.2633770E-001, 1.5279074E+000, 1.0000000E+000,-3.1724138E-002, 1.9934050E-001, 1.6024809E+000, 1.0000000E+000,-3.1724138E-002, 1.7621206E-001, 1.6814168E+000, 1.0000000E+000,-3.1724138E-002, 1.9056749E-001, 1.4242887E+000, 1.0000000E+000,-3.1724138E-002, 2.2752469E-001, 1.4115835E+000, 1.0000000E+000
-2.8965517E-002,-4.9965101E-002, 9.4071093E-001, 1.0000000E+000,-2.8965517E-002,-1.0375727E-001, 1.3426714E+000, 1.0000000E+000,-2.8965517E-002,-1.7353116E-001, 1.6388419E+000, 1.0000000E+000,-2.8965517E-002,-1.1646365E-001, 1.3429925E+000, 1.0000000E+000,-2.8965517E-002,-6.0461889E-002, 1.0552735E+000, 1.0000000E+000,-2.8965517E-002, 2.3273365E-001, 1.4363298E+000, 1.0000000E+000,-2.8965517E-002, 1.9492477E-001, 1.6501376E+000, 1.0000000E+000,-2.8965517E-002, 1.6330423E-001, 1.6573923E+000, 1.0000000E+000,-2.8965517E-002, 1.8537184E-001, 1.4809356E+000, 1.0000000E+000,-2.8965517E-002, 2.2723443E-001, 1.3943674E+000, 1.0000000E+000
-2.6206897E-002,-4.5348438E-002, 8.7711771E-001, 1.0000000E+000,-2.6206897E-002,-1.1318119E-001, 1.4860210E+000, 1.0000000E+000,-2.6206897E-002,-1.8028953E-001, 1.6371686E+000, 1.0000000E+000,-2.6206897E-002,-1.2280121E-001, 1.3858199E+000, 1.0000000E+000,-2.6206897E-002,-6.1343372E-002, 1.0773001E+000, 1.0000000E+000,-2.6206897E-002, 2.3759834E-001, 1.3730781E+000, 1.0000000E+000,-2.6206897E-002, 1.8917905E-001, 1.6865143E+000, 1.0000000E+000,-2.6206897E-002, 1.4901851E-001, 1.6185259E+000, 1.0000000E+000,-2.6206897E-002, 1.8110662E-001, 1.5412001E+000, 1.0000000E+000,-2.6206897E-002, 2.2872967E-001, 1.3777401E+000, 1.0000000E+000
-2.3448276E-002,-4.5773795E-002, 8.6816803E-001, 1.0000000E+000,-2.3448276E-002,-1.2662244E-001, 1.6128536E+000, 1.0000000E+000,-2.3448276E-002,-1.8570735E-001, 1.6210882E+000, 1.0000000E+000,-2.3448276E-002,-1.2917184E-001, 1.4210933E+000, 1.0000000E+000,-2.3448276E-002,-6.1219935E-002, 1.0908528E+000, 1.0000000E+000,-2.3448276E-002, 2.4208129E-001, 1.3578846E+000, 1.0000000E+000,-2.3448276E-002, 1.8039937E-001, 1.7210110E+000, 1.0000000E+000,-2.3448276E-002, 1.3536469E-001, 1.5707626E+000, 1.0000000E+000,-2.3448276E-002, 1.7441938E-001, 1.5613068E+000, 1.0000000E+000,-2.3448276E-002, 2.3160540E-001, 1.3590975E+000, 1.0000000E+000
-2.0689655E-002,-4.9804836E-002, 9.1595632E-001, 1.0000000E+000,-2.0689655E-002,-1.4186033E-001, 1.7144777E+000, 1.0000000E+000,-2.0689655E-002,-1.9134595E-001, 1.6083653E+000, 1.0000000E+000,-2.0689655E-002,-1.3275265E-001, 1.4796621E+000, 1.0000000E+000,-2.0689655E-002,-6.0161517E-002, 1.0842266E+000, 1.0000000E+000,-2.0689655E-002, 2.4482679E-001, 1.4334358E+000, 1.0000000E+000,-2.0689655E-002, 1.6952201E-001, 1.7451544E+000, 1.0000000E+000,-2.0689655E-002, 1.2216479E-001, 1.5085757E+000, 1.0000000E+000,-2.0689655E-002, 1.6428437E-001, 1.5677810E+000, 1.0000000E+000,-2.0689655E-002, 2.3257210E-001, 1.3109896E+000, 1.0000000E+000
-1.7931034E-002,-5.5509106E-002, 9.7950287E-001, 1.0000000E+000,-1.7931034E-002,-1.5774431E-001, 1.7895438E+000, 1.0000000E+000,-1.7931034E-002,-1.9864544E-001, 1.6139686E+000, 1.0000000E+000,-1.7931034E-002,-1.3484814E-001, 1.5201536E+000, 1.0000000E+000,-1.7931034E-002,-5.7858622E-002, 1.0536967E+000, 1.0000000E+000,-1.7931034E-002, 2.4413462E-001, 1.5019806E+000, 1.0000000E+000,-1.7931034E-002, 1.5742587E-001, 1.7454957E+000, 1.0000000E+000,-1.7931034E-002, 1.0912703E-001, 1.4325879E+000, 1.0000000E+000,-1.7931034E-002, 1.5438928E-001, 1.5684837E+000, 1.0000000E+000,-1.7931034E-002, 2.3131693E-001, 1.2228764E+000, 1.0000000E+000
-1.5172414E-002,-6.1863147E-002, 1.0195794E+000, 1.0000000E+000,-1.5172414E-002,-1.7216854E-001, 1.8344393E+000, 1.0000000E+000,-1.5172414E-002,-2.0611521E-001, 1.6119332E+000, 1.0000000E+000,-1.5172414E-002,-1.4205889E-001, 1.5529925E+000, 1.0000000E+000,-1.5172414E-002,-5.5323561E-002, 9.9880178E-001, 1.0000000E+000,-1.5172414E-002, 2.4028524E-001, 1.5525477E+000, 1.0000000E+000,-1.5172414E-002, 1.4507281E-001, 1.7119700E+000, 1.0000000E+000,-1.5172414E-002, 9.7320332E-002, 1.3537098E+000, 1.0000000E+000,-1.5172414E-002, 1.4795520E-001, 1.5773712E+000, 1.0000000E+000,-1.5172414E-002, 2.2750391E-001, 1.0898446E+000, 1.0000000E+000
-1.2413793E-002,-8.4754056E-002, 1.2311597E+000, 1.0000000E+000,-1.2413793E-002,-1.8884333E-001, 1.8353235E+000, 1.0000000E+000,-1.2413793E-002,-2.2961450E-001, 1.6684008E+000, 1.0000000E+000,-1.2413793E-002,-1.6564365E-001, 1.6223059E+000, 1.0000000E+000,-1.2413793E-002,-5.4770493E-002, 9.5628672E-001, 1.0000000E+000,-1.2413793E-002, 2.2336507E-001, 1.7021638E+000, 1.0000000E+000,-1.2413793E-002, 1.2081981E-001, 1.5699285E+000, 1.0000000E+000,-1.2413793E-002, 7.9373194E-002, 1.2440915E+000, 1.0000000E+000,-1.2413793E-002, 1.4150355E-001, 1.6327051E+000, 1.0000000E+000,-1.2413793E-002, 2.2611581E-001, 1.1612105E+000, 1.0000000E+000
-9.6551724E-003,-9.9193576E-002, 1.3470712E+000, 1.0000000E+000,-9.6551724E-003,-1.9017511E-001, 1.7923350E+000, 1.0000000E+000,-9.6551724E-003,-2.4607410E-001, 1.7064252E+000, 1.0000000E+000,-9.6551724E-003,-1.7099213E-001, 1.6806682E+000, 1.0000000E+000,-9.6551724E-003,-5.6972861E-002, 9.5724280E-001, 1.0000000E+000,-9.6551724E-003, 2.1101321E-001, 1.7762729E+000, 1.0000000E+000,-9.6551724E-003, 1.0949409E-001, 1.4843789E+000, 1.0000000E+000,-9.6551724E-003, 7.1320440E-002, 1.2005767E+000, 1.0000000E+000,-9.6551724E-003, 1.3886229E-001, 1.6611930E+000, 1.0000000E+000,-9.6551724E-003, 2.3010713E-001, 1.2329895E+000, 1.0000000E+000
-6.8965517E-003,-1.1148830E-001, 1.4462303E+000, 1.0000000E+000,-6.8965517E-003,-1.8704257E-001, 1.7308032E+000, 1.0000000E+000,-6.8965517E-003,-2.5932553E-001, 1.6821576E+000, 1.0000000E+000,-6.8965517E-003,-1.7382381E-001, 1.7376108E+000, 1.0000000E+000,-6.8965517E-003,-5.9282822E-002, 9.4910759E-001, 1.0000000E+000,-6.8965517E-003, 1.9771165E-001, 1.8157307E+000, 1.0000000E+000,-6.8965517E-003, 9.8000427E-002, 1.3969002E+000, 1.0000000E+000,-6.8965517E-003, 6.3411696E-002, 1.1392278E+000, 1.0000000E+000,-6.8965517E-003, 1.3632285E-001, 1.6864974E+000, 1.0000000E+000,-6.8965517E-003, 2.3066957E-001, 1.2462692E+000, 1.0000000E+000
-4.1379310E-003,-1.1960533E-001, 1.5307588E+000, 1.0000000E+000,-4.1379310E-003,-1.8502649E-001, 1.6754681E+000, 1.0000000E+000,-4.1379310E-003,-2.6736576E-001, 1.5897918E+000, 1.0000000E+000,-4.1379310E-003,-1.7642239E-001, 1.7781963E+000, 1.0000000E+000,-4.1379310E-003,-6.2095580E-002, 9.4174448E-001, 1.0000000E+000,-4.1379310E-003, 1.8615237E-001, 1.8278549E+000, 1.0000000E+000,-4.1379310E-003, 8.7741504E-002, 1.3144626E+000, 1.0000000E+000,-4.1379310E-003, 5.5872809E-002, 1.0541652E+000, 1.0000000E+000,-4.1379310E-003, 1.3422309E-001, 1.7033660E+000, 1.0000000E+000,-4.1379310E-003, 2.2687081E-001, 1.2274659E+000, 1.0000000E+000
-1.3793103E-003,-1.2565948E-001, 1.5917470E+000, 1.0000000E+000,-1.3793103E-003,-1.8869808E-001, 1.6394074E+000, 1.0000000E+000,-1.3793103E-003,-2.6852203E-001, 1.4420280E+000, 1.0000000E+000,-1.3793103E-003,-1.7962448E-001, 1.8035356E+000, 1.0000000E+000,-1.3793103E-003,-6.6786405E-002, 9.7707665E-001, 1.0000000E+000,-1.3793103E-003, 1.7997982E-001, 1.8237101E+000, 1.0000000E+000,-1.3793103E-003, 8.0654027E-002, 1.2515116E+000, 1.0000000E+000,-1.3793103E-003, 4.9794537E-002, 9.5869618E-001, 1.0000000E+000,-1.3793103E-003, 1.3272405E-001, 1.7109025E+000, 1.0000000E+000,-1.3793103E-003, 2.2433188E-001, 1.2335342E+000, 1.0000000E+000
 1.3793103E-003,-1.3353623E-001, 1.6229779E+000, 1.0000000E+000, 1.3793103E-003,-1.9890399E-001, 1.6331489E+000, 1.0000000E+000, 1.3793103E-003,-2.6285461E-001, 1.3265834E+000, 1.0000000E+000, 1.3793103E-003,-1.8256996E-001, 1.8210750E+000, 1.0000000E+000, 1.3793103E-003,-7.4073483E-002, 1.0494490E+000, 1.0000000E+000, 1.3793103E-003, 1.7781239E-001, 1.7959836E+000, 1.0000000E+000, 1.3793103E-003, 7.5736414E-002, 1.2112947E+000, 1.0000000E+000, 1.3793103E-003, 4.6368089E-002, 9.3167060E-001, 1.0000000E+000, 1.3793103E-003, 1.3156012E-001, 1.7066273E+000, 1.0000000E+000, 1.3793103E-003, 2.2321657E-001, 1.3358010E+000, 1.0000000E+000
