m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0006250E-001,-5.2756031E-001, 4.9812446E+000, 1.0000000E+000,-4.0006250E-001,-4.9541509E-001, 4.6952671E+000, 1.0000000E+000,-4.0006250E-001,-4.3331777E-001, 4.3159644E+000, 1.0000000E+000,-4.0006250E-001,-4.1094506E-001, 4.1322147E+000, 1.0000000E+000,-4.0006250E-001,-4.6845731E-001, 4.6712456E+000, 1.0000000E+000,-4.0006250E-001, 4.8061884E-001, 5.1465052E+000, 1.0000000E+000,-4.0006250E-001, 5.1445268E-001, 5.2038087E+000, 1.0000000E+000,-4.0006250E-001, 5.7444509E-001, 5.1674916E+000, 1.0000000E+000,-4.0006250E-001, 5.7329447E-001, 4.8480937E+000, 1.0000000E+000,-4.0006250E-001, 5.2865825E-001, 5.1118024E+000, 1.0000000E+000
-3.7241379E-001,-5.2893110E-001, 5.0020564E+000, 1.0000000E+000,-3.7241379E-001,-4.9372351E-001, 4.6460601E+000, 1.0000000E+000,-3.7241379E-001,-4.3144724E-001, 4.4426303E+000, 1.0000000E+000,-3.7241379E-001,-4.1676282E-001, 4.2420572E+000, 1.0000000E+000,-3.7241379E-001,-4.6645427E-001, 4.4318992E+000, 1.0000000E+000,-3.7241379E-001, 4.7803182E-001, 5.1207975E+000, 1.0000000E+000,-3.7241379E-001, 5.1101037E-001, 5.1946736E+000, 1.0000000E+000,-3.7241379E-001, 5.7126017E-001, 5.1928644E+000, 1.0000000E+000,-3.7241379E-001, 5.7416339E-001, 4.7900531E+000, 1.0000000E+000,-3.7241379E-001, 5.2952270E-001, 5.1401937E+000, 1.0000000E+000
-3.4482759E-001,-5.2476827E-001, 5.0068818E+000, 1.0000000E+000,-3.4482759E-001,-4.9505562E-001, 4.7210703E+000, 1.0000000E+000,-3.4482759E-001,-4.3321496E-001, 4.5261394E+000, 1.0000000E+000,-3.4482759E-001,-4.3068223E-001, 4.3819595E+000, 1.0000000E+000,-3.4482759E-001,-4.6652352E-001, 4.5767035E+000, 1.0000000E+000,-3.4482759E-001, 4.7850722E-001, 5.2028774E+000, 1.0000000E+000,-3.4482759E-001, 5.0689009E-001, 5.1293424E+000, 1.0000000E+000,-3.4482759E-001, 5.7136797E-001, 5.2105125E+000, 1.0000000E+000,-3.4482759E-001, 5.7640794E-001, 4.8383305E+000, 1.0000000E+000,-3.4482759E-001, 5.3019600E-001, 5.1410364E+000, 1.0000000E+000
-3.1724138E-001,-5.2541266E-001, 5.0957023E+000, 1.0000000E+000,-3.1724138E-001,-4.9665524E-001, 4.8424474E+000, 1.0000000E+000,-3.1724138E-001,-4.4181307E-001, 4.6227454E+000, 1.0000000E+000,-3.1724138E-001,-4.4590513E-001, 4.4320844E+000, 1.0000000E+000,-3.1724138E-001,-4.7250506E-001, 4.6296284E+000, 1.0000000E+000,-3.1724138E-001, 4.8208953E-001, 5.1019968E+000, 1.0000000E+000,-3.1724138E-001, 5.0504984E-001, 5.0267668E+000, 1.0000000E+000,-3.1724138E-001, 5.6727944E-001, 5.1465104E+000, 1.0000000E+000,-3.1724138E-001, 5.7503809E-001, 4.8616257E+000, 1.0000000E+000,-3.1724138E-001, 5.3866497E-001, 5.1673739E+000, 1.0000000E+000
-2.8965517E-001,-5.2826395E-001, 5.1066687E+000, 1.0000000E+000,-2.8965517E-001,-4.9402330E-001, 4.7647389E+000, 1.0000000E+000,-2.8965517E-001,-4.5010241E-001, 4.5417001E+000, 1.0000000E+000,-2.8965517E-001,-4.4705179E-001, 4.4445503E+000, 1.0000000E+000,-2.8965517E-001,-4.7201991E-001, 4.5121843E+000, 1.0000000E+000,-2.8965517E-001, 4.8568548E-001, 5.2517453E+000, 1.0000000E+000,-2.8965517E-001, 5.0646522E-001, 5.0749216E+000, 1.0000000E+000,-2.8965517E-001, 5.6150554E-001, 5.0596808E+000, 1.0000000E+000,-2.8965517E-001, 5.7491338E-001, 4.8576592E+000, 1.0000000E+000,-2.8965517E-001, 5.4410698E-001, 5.1036870E+000, 1.0000000E+000
-2.6206897E-001,-5.3638018E-001, 5.2073430E+000, 1.0000000E+000,-2.6206897E-001,-4.8527731E-001, 4.7684378E+000, 1.0000000E+000,-2.6206897E-001,-4.5756735E-001, 4.5686769E+000, 1.0000000E+000,-2.6206897E-001,-4.5148399E-001, 4.5324088E+000, 1.0000000E+000,-2.6206897E-001,-4.7379801E-001, 4.6115203E+000, 1.0000000E+000,-2.6206897E-001, 4.8443702E-001, 5.2432654E+000, 1.0000000E+000,-2.6206897E-001, 5.1532909E-001, 5.0614634E+000, 1.0000000E+000,-2.6206897E-001, 5.6035133E-001, 5.1370411E+000, 1.0000000E+000,-2.6206897E-001, 5.6909531E-001, 4.8611618E+000, 1.0000000E+000,-2.6206897E-001, 5.3979821E-001, 4.9612035E+000, 1.0000000E+000
-2.3448276E-001,-5.4094511E-001, 5.2228047E+000, 1.0000000E+000,-2.3448276E-001,-4.8786136E-001, 4.7482195E+000, 1.0000000E+000,-2.3448276E-001,-4.5751016E-001, 4.5488738E+000, 1.0000000E+000,-2.3448276E-001,-4.5765783E-001, 4.5662081E+000, 1.0000000E+000,-2.3448276E-001,-4.7064193E-001, 4.5848748E+000, 1.0000000E+000,-2.3448276E-001, 4.8536044E-001, 5.3221433E+000, 1.0000000E+000,-2.3448276E-001, 5.1532111E-001, 5.0546659E+000, 1.0000000E+000,-2.3448276E-001, 5.5539704E-001, 5.1547424E+000, 1.0000000E+000,-2.3448276E-001, 5.6613015E-001, 4.6620024E+000, 1.0000000E+000,-2.3448276E-001, 5.2960609E-001, 4.8741708E+000, 1.0000000E+000
-2.0689655E-001,-5.3850299E-001, 5.2175857E+000, 1.0000000E+000,-2.0689655E-001,-4.9199429E-001, 4.8146017E+000, 1.0000000E+000,-2.0689655E-001,-4.6485532E-001, 4.4882947E+000, 1.0000000E+000,-2.0689655E-001,-4.5487085E-001, 4.4318541E+000, 1.0000000E+000,-2.0689655E-001,-4.7024062E-001, 4.4999839E+000, 1.0000000E+000,-2.0689655E-001, 4.8402783E-001, 5.3823823E+000, 1.0000000E+000,-2.0689655E-001, 5.1251566E-001, 5.0795380E+000, 1.0000000E+000,-2.0689655E-001, 5.4582804E-001, 5.1143061E+000, 1.0000000E+000,-2.0689655E-001, 5.6174217E-001, 4.5279933E+000, 1.0000000E+000,-2.0689655E-001, 5.2725568E-001, 4.7899968E+000, 1.0000000E+000
-1.7931034E-001,-5.4680558E-001, 5.2218683E+000, 1.0000000E+000,-1.7931034E-001,-4.9721002E-001, 4.8552411E+000, 1.0000000E+000,-1.7931034E-001,-4.7439555E-001, 4.6149944E+000, 1.0000000E+000,-1.7931034E-001,-4.5075416E-001, 4.3836414E+000, 1.0000000E+000,-1.7931034E-001,-4.6964671E-001, 4.5111044E+000, 1.0000000E+000,-1.7931034E-001, 4.7749286E-001, 5.3347663E+000, 1.0000000E+000,-1.7931034E-001, 5.0301801E-001, 5.0170288E+000, 1.0000000E+000,-1.7931034E-001, 5.3674928E-001, 5.1373825E+000, 1.0000000E+000,-1.7931034E-001, 5.5064022E-001, 4.4917305E+000, 1.0000000E+000,-1.7931034E-001, 5.2967954E-001, 4.7527745E+000, 1.0000000E+000
