s,kW
Time,HF
 0.0000000E+000, 0.0000000E+000
 1.0002837E+000, 1.4853394E-001
 2.0001737E+000, 1.4138222E+000
 3.0001102E+000, 1.6304749E+000
 4.0001454E+000, 1.6657787E+000
 5.0004275E+000, 1.6539401E+000
 6.0001633E+000, 1.6723753E+000
 7.0003388E+000, 1.6696837E+000
 8.0002622E+000, 1.6714980E+000
 9.0002233E+000, 1.6757521E+000
 1.0000000E+001, 1.6637901E+000
