s,kW/m2,kW/m2,Pa,kg/m3
Time,"Q1-0","Q2-0","p0","rho"
 0.0000000E+000,-1.4572800E+000, 1.4572800E+000, 1.0132500E+005, 1.1794096E+000
 1.0045414E-002,-2.6750846E-001, 2.6975758E-001, 1.0132205E+005, 1.1796231E+000
 2.0090827E-002,-1.1164044E-001, 1.1251534E-001, 1.0131935E+005, 1.1802602E+000
 3.0015212E-002,-9.5444680E-002, 9.6000253E-002, 1.0131792E+005, 1.1804649E+000
 4.0060625E-002,-9.1940376E-002, 9.2291383E-002, 1.0131702E+005, 1.1805146E+000
 5.0106039E-002,-9.1200401E-002, 9.1417058E-002, 1.0131645E+005, 1.1805282E+000
 6.0030423E-002,-9.1064522E-002, 9.1197403E-002, 1.0131610E+005, 1.1805327E+000
 7.0075837E-002,-9.1050842E-002, 9.1132097E-002, 1.0131589E+005, 1.1805346E+000
 8.0000221E-002,-9.1057812E-002, 9.1107407E-002, 1.0131576E+005, 1.1805356E+000
 9.0045635E-002,-9.1065485E-002, 9.1095755E-002, 1.0131568E+005, 1.1805361E+000
 1.0009105E-001,-9.1070955E-002, 9.1089365E-002, 1.0131563E+005, 1.1805365E+000
 1.1001543E-001,-9.1074436E-002, 9.1085663E-002, 1.0131560E+005, 1.1805367E+000
 1.2006085E-001,-9.1076595E-002, 9.1083444E-002, 1.0131558E+005, 1.1805368E+000
 1.3010626E-001,-9.1077927E-002, 9.1082092E-002, 1.0131557E+005, 1.1805369E+000
 1.4003064E-001,-9.1078736E-002, 9.1081275E-002, 1.0131557E+005, 1.1805369E+000
 1.5007606E-001,-9.1079229E-002, 9.1080778E-002, 1.0131556E+005, 1.1805370E+000
 1.6000044E-001,-9.1079530E-002, 9.1080474E-002, 1.0131556E+005, 1.1805370E+000
 1.7004586E-001,-9.1079713E-002, 9.1080289E-002, 1.0131556E+005, 1.1805370E+000
 1.8009127E-001,-9.1079826E-002, 9.1080176E-002, 1.0131556E+005, 1.1805370E+000
 1.9001565E-001,-9.1079894E-002, 9.1080107E-002, 1.0131556E+005, 1.1805370E+000
 2.0006107E-001,-9.1079935E-002, 9.1080065E-002, 1.0131556E+005, 1.1805370E+000
 2.1010648E-001,-9.1079961E-002, 9.1080040E-002, 1.0131556E+005, 1.1805370E+000
 2.2003087E-001,-9.1079976E-002, 9.1080024E-002, 1.0131556E+005, 1.1805370E+000
 2.3007628E-001,-9.1079985E-002, 9.1080015E-002, 1.0131556E+005, 1.1805370E+000
 2.4000066E-001,-9.1079991E-002, 9.1080009E-002, 1.0131556E+005, 1.1805370E+000
 2.5004608E-001,-9.1079995E-002, 9.1080005E-002, 1.0131556E+005, 1.1805370E+000
 2.6009149E-001,-9.1079997E-002, 9.1080003E-002, 1.0131556E+005, 1.1805370E+000
 2.7001588E-001,-9.1079998E-002, 9.1080002E-002, 1.0131556E+005, 1.1805370E+000
 2.8006129E-001,-9.1079999E-002, 9.1080001E-002, 1.0131556E+005, 1.1805370E+000
 2.9010670E-001,-9.1079999E-002, 9.1080001E-002, 1.0131556E+005, 1.1805370E+000
 3.0000000E-001,-9.1080000E-002, 9.1080000E-002, 1.0131556E+005, 1.1805370E+000
