s,kW
Time,Q
 0.0000000E+000,-2.1522228E-005
 1.0000742E-001,-1.6574744E-006
 2.0001483E-001,-1.3556284E-006
 3.0000399E-001,-1.3088937E-006
 4.0001141E-001,-1.2883184E-006
 5.0000057E-001,-1.2782005E-006
 6.0000799E-001,-1.2732280E-006
 7.0001540E-001,-1.2710622E-006
 8.0000457E-001,-1.2705510E-006
 9.0001198E-001,-1.2710795E-006
 1.0000000E+000,-1.2722903E-006
