s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-1.0676539E-002, 1.0756416E-002, 1.0132500E+005, 1.1794096E+000
 1.0018923E+002,-9.6023262E-003, 9.5252978E-003, 1.0132491E+005, 1.1794088E+000
 2.0015532E+002,-9.6183943E-003, 9.6505190E-003, 1.0132472E+005, 1.1793820E+000
 3.0012140E+002,-1.0088102E-002, 9.6753282E-003, 1.0132453E+005, 1.1792977E+000
 4.0008749E+002,-1.0142456E-002, 1.0207641E-002, 1.0132438E+005, 1.1797065E+000
 5.0005358E+002,-1.0260015E-002, 1.0323144E-002, 1.0132423E+005, 1.1792144E+000
 6.0001967E+002,-9.9002759E-003, 1.0659607E-002, 1.0132409E+005, 1.1788124E+000
 7.0020890E+002,-9.7313959E-003, 1.0617490E-002, 1.0132396E+005, 1.1790506E+000
 8.0017499E+002,-9.9421842E-003, 1.0569810E-002, 1.0132380E+005, 1.1792308E+000
 9.0014108E+002,-9.7778108E-003, 1.0370238E-002, 1.0132365E+005, 1.1793905E+000
 1.0001072E+003,-1.0492107E-002, 1.0608328E-002, 1.0132354E+005, 1.1793925E+000
 1.1000733E+003,-1.0810368E-002, 1.0454213E-002, 1.0132346E+005, 1.1793930E+000
 1.2000393E+003,-1.0601743E-002, 9.9730949E-003, 1.0132342E+005, 1.1795796E+000
 1.3000054E+003,-1.0245405E-002, 9.6448786E-003, 1.0132339E+005, 1.1795824E+000
 1.4001947E+003,-1.0616546E-002, 9.8491762E-003, 1.0132332E+005, 1.1799751E+000
 1.5001607E+003,-1.0783147E-002, 9.9511128E-003, 1.0132322E+005, 1.1798143E+000
 1.6001268E+003,-1.0733772E-002, 1.0053213E-002, 1.0132312E+005, 1.1798097E+000
 1.7000929E+003,-1.0653584E-002, 9.9102366E-003, 1.0132301E+005, 1.1798287E+000
 1.8000590E+003,-1.0899773E-002, 9.8962787E-003, 1.0132289E+005, 1.1798278E+000
 1.9000251E+003,-1.0710325E-002, 9.6478169E-003, 1.0132284E+005, 1.1801109E+000
 2.0002143E+003,-1.0935676E-002, 9.1120394E-003, 1.0132273E+005, 1.1802120E+000
 2.1001804E+003,-1.0605078E-002, 9.5573034E-003, 1.0132264E+005, 1.1797453E+000
 2.2001465E+003,-1.0463189E-002, 9.7778810E-003, 1.0132256E+005, 1.1799282E+000
 2.3001126E+003,-1.0409957E-002, 9.3663211E-003, 1.0132248E+005, 1.1799340E+000
 2.4000787E+003,-1.0793205E-002, 9.4809245E-003, 1.0132236E+005, 1.1801225E+000
 2.5000448E+003,-1.0756498E-002, 9.9203422E-003, 1.0132236E+005, 1.1800977E+000
 2.6000109E+003,-1.0688911E-002, 1.0143519E-002, 1.0132231E+005, 1.1800461E+000
 2.7002001E+003,-1.0116052E-002, 1.0166228E-002, 1.0132229E+005, 1.1796443E+000
 2.8001662E+003,-1.0402175E-002, 1.0222251E-002, 1.0132221E+005, 1.1796395E+000
 2.9001323E+003,-1.0405697E-002, 9.9420119E-003, 1.0132214E+005, 1.1798120E+000
 3.0000984E+003,-9.9963188E-003, 9.8129757E-003, 1.0132206E+005, 1.1797044E+000
 3.1000644E+003,-1.0439990E-002, 9.5041739E-003, 1.0132206E+005, 1.1797116E+000
 3.2000305E+003,-1.0220630E-002, 9.7114492E-003, 1.0132202E+005, 1.1801476E+000
 3.3002198E+003,-1.0834407E-002, 1.0261919E-002, 1.0132194E+005, 1.1800882E+000
 3.4001858E+003,-1.0746435E-002, 9.9614746E-003, 1.0132193E+005, 1.1797833E+000
 3.5001519E+003,-1.0378508E-002, 1.0076929E-002, 1.0132186E+005, 1.1792999E+000
 3.6001180E+003,-1.0211109E-002, 1.0271804E-002, 1.0132172E+005, 1.1794272E+000
 3.7000841E+003,-1.0007493E-002, 9.8344787E-003, 1.0132160E+005, 1.1794932E+000
 3.8000502E+003,-9.9194241E-003, 9.9661946E-003, 1.0132163E+005, 1.1795679E+000
 3.9000163E+003,-9.9462160E-003, 9.9816947E-003, 1.0132154E+005, 1.1795177E+000
 4.0002055E+003,-1.0509839E-002, 1.0475260E-002, 1.0132145E+005, 1.1796886E+000
 4.1001716E+003,-1.0529624E-002, 1.0415375E-002, 1.0132139E+005, 1.1796916E+000
 4.2001377E+003,-1.0316708E-002, 1.0026752E-002, 1.0132131E+005, 1.1795329E+000
 4.3001038E+003,-1.0199717E-002, 1.0162702E-002, 1.0132126E+005, 1.1796056E+000
 4.4000699E+003,-9.9549335E-003, 1.0154074E-002, 1.0132130E+005, 1.1794236E+000
 4.5000360E+003,-1.0006883E-002, 1.0199967E-002, 1.0132129E+005, 1.1794223E+000
 4.6000020E+003,-9.7861634E-003, 1.0590792E-002, 1.0132129E+005, 1.1791118E+000
 4.7001913E+003,-9.9458367E-003, 1.0436986E-002, 1.0132129E+005, 1.1793482E+000
 4.8001574E+003,-1.0367454E-002, 1.0633291E-002, 1.0132122E+005, 1.1792833E+000
 4.9001235E+003,-9.8535978E-003, 1.0484238E-002, 1.0132114E+005, 1.1795360E+000
 5.0000895E+003,-9.6810183E-003, 1.0541306E-002, 1.0132108E+005, 1.1790713E+000
 5.1000556E+003,-1.0394738E-002, 1.0507801E-002, 1.0132102E+005, 1.1792354E+000
 5.2000217E+003,-1.0264720E-002, 1.0459370E-002, 1.0132095E+005, 1.1792072E+000
 5.3002109E+003,-9.8011936E-003, 1.0690271E-002, 1.0132085E+005, 1.1790446E+000
 5.4001770E+003,-9.7980569E-003, 1.0414703E-002, 1.0132075E+005, 1.1790370E+000
 5.5001431E+003,-1.0008166E-002, 1.0438093E-002, 1.0132065E+005, 1.1792679E+000
 5.6001092E+003,-1.0154316E-002, 1.0316963E-002, 1.0132053E+005, 1.1792252E+000
 5.7000753E+003,-1.0160418E-002, 1.0621917E-002, 1.0132054E+005, 1.1793347E+000
 5.8000414E+003,-1.0358142E-002, 1.0435497E-002, 1.0132058E+005, 1.1796962E+000
 5.9000075E+003,-1.0256409E-002, 9.8217138E-003, 1.0132061E+005, 1.1796226E+000
 6.0001967E+003,-1.0224920E-002, 1.0158719E-002, 1.0132065E+005, 1.1794533E+000
 6.1001628E+003,-9.9837851E-003, 9.9278563E-003, 1.0132056E+005, 1.1795230E+000
 6.2001289E+003,-9.7495909E-003, 1.0343800E-002, 1.0132051E+005, 1.1793631E+000
 6.3000950E+003,-1.0369838E-002, 1.0185113E-002, 1.0132053E+005, 1.1789661E+000
 6.4000611E+003,-1.0125188E-002, 1.0374277E-002, 1.0132052E+005, 1.1790747E+000
