m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0012500E+000,-1.1947390E-003, 2.1001532E+001, 2.8777908E+000,-4.0012500E+000,-1.2233269E-003, 1.6847011E+001, 2.8822382E+000,-4.0012500E+000,-1.1709161E-003, 2.2074254E+001, 2.8742448E+000,-4.0012500E+000,-1.1026961E-003, 2.1858410E+001, 2.8633397E+000,-4.0012500E+000,-1.0631128E-003, 1.9673281E+001, 2.8568227E+000,-4.0012500E+000, 1.1304850E-003, 2.1053196E+001, 2.8688827E+000,-4.0012500E+000, 1.0841216E-003, 1.8807927E+001, 2.8613381E+000,-4.0012500E+000, 1.1540128E-003, 2.1285258E+001, 2.8727067E+000,-4.0012500E+000, 1.2311677E-003, 2.2926727E+001, 2.8843224E+000,-4.0012500E+000, 1.2828173E-003, 2.2694276E+001, 2.8916691E+000
-3.7241379E+000,-1.2052479E-003, 2.1434408E+001, 2.8793772E+000,-3.7241379E+000,-1.2382022E-003, 1.7792766E+001, 2.8844688E+000,-3.7241379E+000,-1.1823304E-003, 2.1695017E+001, 2.8759936E+000,-3.7241379E+000,-1.1217375E-003, 2.2400643E+001, 2.8664371E+000,-3.7241379E+000,-1.0733076E-003, 2.0284784E+001, 2.8585475E+000,-3.7241379E+000, 1.1221154E-003, 2.1057280E+001, 2.8675273E+000,-3.7241379E+000, 1.0801136E-003, 1.9268275E+001, 2.8607073E+000,-3.7241379E+000, 1.1426496E-003, 2.1876249E+001, 2.8709000E+000,-3.7241379E+000, 1.2190999E-003, 2.3266873E+001, 2.8825209E+000,-3.7241379E+000, 1.2676594E-003, 2.3250849E+001, 2.8895525E+000
-3.4482759E+000,-1.2064388E-003, 2.2008156E+001, 2.8795092E+000,-3.4482759E+000,-1.2470986E-003, 1.7932194E+001, 2.8857558E+000,-3.4482759E+000,-1.1863011E-003, 2.1854594E+001, 2.8766023E+000,-3.4482759E+000,-1.1317776E-003, 2.2394873E+001, 2.8680628E+000,-3.4482759E+000,-1.0851535E-003, 2.0899629E+001, 2.8605482E+000,-3.4482759E+000, 1.1239547E-003, 2.0962011E+001, 2.8678223E+000,-3.4482759E+000, 1.0771677E-003, 1.9140969E+001, 2.8602533E+000,-3.4482759E+000, 1.1297540E-003, 2.1947794E+001, 2.8688266E+000,-3.4482759E+000, 1.2071316E-003, 2.3523377E+001, 2.8807307E+000,-3.4482759E+000, 1.2552991E-003, 2.3350868E+001, 2.8877915E+000
-3.1724138E+000,-1.2083180E-003, 2.2140394E+001, 2.8798111E+000,-3.1724138E+000,-1.2482484E-003, 1.8416578E+001, 2.8859443E+000,-3.1724138E+000,-1.1897661E-003, 2.2080026E+001, 2.8771201E+000,-3.1724138E+000,-1.1435145E-003, 2.2533448E+001, 2.8699548E+000,-3.1724138E+000,-1.0945154E-003, 2.1190746E+001, 2.8621083E+000,-3.1724138E+000, 1.1199716E-003, 2.0524147E+001, 2.8671966E+000,-3.1724138E+000, 1.0741551E-003, 1.8874309E+001, 2.8597577E+000,-3.1724138E+000, 1.1242155E-003, 2.1903442E+001, 2.8679193E+000,-3.1724138E+000, 1.1966859E-003, 2.3846973E+001, 2.8791503E+000,-3.1724138E+000, 1.2434202E-003, 2.3488360E+001, 2.8860877E+000
-2.8965517E+000,-1.2082816E-003, 2.2483944E+001, 2.8798076E+000,-2.8965517E+000,-1.2503676E-003, 1.8391587E+001, 2.8862472E+000,-2.8965517E+000,-1.1974058E-003, 2.2170974E+001, 2.8782640E+000,-2.8965517E+000,-1.1472835E-003, 2.2572145E+001, 2.8705249E+000,-2.8965517E+000,-1.1030736E-003, 2.1090499E+001, 2.8635165E+000,-2.8965517E+000, 1.1172332E-003, 1.9994856E+001, 2.8667941E+000,-2.8965517E+000, 1.0689139E-003, 1.9192824E+001, 2.8589192E+000,-2.8965517E+000, 1.1213805E-003, 2.1418267E+001, 2.8674565E+000,-2.8965517E+000, 1.1883724E-003, 2.3746623E+001, 2.8778564E+000,-2.8965517E+000, 1.2307202E-003, 2.3544299E+001, 2.8842623E+000
-2.6206897E+000,-1.2147926E-003, 2.2314477E+001, 2.8808137E+000,-2.6206897E+000,-1.2529944E-003, 1.9120753E+001, 2.8866128E+000,-2.6206897E+000,-1.2073820E-003, 2.2733151E+001, 2.8797845E+000,-2.6206897E+000,-1.1516559E-003, 2.2312437E+001, 2.8712332E+000,-2.6206897E+000,-1.1118584E-003, 2.0855124E+001, 2.8649102E+000,-2.6206897E+000, 1.1137730E-003, 1.9948209E+001, 2.8662973E+000,-2.6206897E+000, 1.0570390E-003, 1.9414502E+001, 2.8569498E+000,-2.6206897E+000, 1.1168577E-003, 2.0770054E+001, 2.8667265E+000,-2.6206897E+000, 1.1778020E-003, 2.3576796E+001, 2.8762789E+000,-2.6206897E+000, 1.2175300E-003, 2.3428750E+001, 2.8823121E+000
-2.3448276E+000,-1.2242097E-003, 2.2008476E+001, 2.8822128E+000,-2.3448276E+000,-1.2546698E-003, 1.9401714E+001, 2.8868321E+000,-2.3448276E+000,-1.2130805E-003, 2.2760059E+001, 2.8806065E+000,-2.3448276E+000,-1.1571256E-003, 2.2731288E+001, 2.8721266E+000,-2.3448276E+000,-1.1174584E-003, 2.1296721E+001, 2.8657581E+000,-2.3448276E+000, 1.1076291E-003, 2.0139313E+001, 2.8653218E+000,-2.3448276E+000, 1.0540366E-003, 1.9592486E+001, 2.8564428E+000,-2.3448276E+000, 1.1165999E-003, 2.0622734E+001, 2.8667007E+000,-2.3448276E+000, 1.1715044E-003, 2.3314878E+001, 2.8753514E+000,-2.3448276E+000, 1.2091050E-003, 2.3099262E+001, 2.8810649E+000
-2.0689655E+000,-1.2383953E-003, 2.1682795E+001, 2.8842933E+000,-2.0689655E+000,-1.2638651E-003, 1.9778658E+001, 2.8881649E+000,-2.0689655E+000,-1.2220453E-003, 2.2330270E+001, 2.8818939E+000,-2.0689655E+000,-1.1634988E-003, 2.2894812E+001, 2.8731638E+000,-2.0689655E+000,-1.1247202E-003, 2.1315225E+001, 2.8669066E+000,-2.0689655E+000, 1.0941609E-003, 2.0155078E+001, 2.8631018E+000,-2.0689655E+000, 1.0512521E-003, 1.9552906E+001, 2.8559772E+000,-2.0689655E+000, 1.1143891E-003, 2.0744669E+001, 2.8663908E+000,-2.0689655E+000, 1.1663009E-003, 2.2988254E+001, 2.8745424E+000,-2.0689655E+000, 1.1970060E-003, 2.2843651E+001, 2.8792522E+000
-1.7931034E+000,-1.2504965E-003, 2.1553952E+001, 2.8860627E+000,-1.7931034E+000,-1.2737048E-003, 2.0047830E+001, 2.8895362E+000,-1.7931034E+000,-1.2322871E-003, 2.2786016E+001, 2.8834502E+000,-1.7931034E+000,-1.1705785E-003, 2.2701437E+001, 2.8742657E+000,-1.7931034E+000,-1.1288311E-003, 2.0732197E+001, 2.8675064E+000,-1.7931034E+000, 1.0797006E-003, 2.0147093E+001, 2.8606793E+000,-1.7931034E+000, 1.0506054E-003, 1.9092295E+001, 2.8558569E+000,-1.7931034E+000, 1.1104433E-003, 2.0673799E+001, 2.8657734E+000,-1.7931034E+000, 1.1598194E-003, 2.2408513E+001, 2.8735153E+000,-1.7931034E+000, 1.1831911E-003, 2.2637229E+001, 2.8771715E+000
