s,kW,kW,Pa,kg/m3
 9.5000000E+003,-4.5538831E+001, 3.6533991E+001, 1.0150841E+005, 1.1973547E+000
 9.6000000E+003,-4.5392561E+001, 3.6489130E+001, 1.0150909E+005, 1.1970402E+000
 9.7000000E+003,-4.5080432E+001, 3.6504400E+001, 1.0150977E+005, 1.1972156E+000
 9.8000000E+003,-4.4882742E+001, 3.6507307E+001, 1.0151042E+005, 1.1968827E+000
 9.9000000E+003,-4.5108512E+001, 3.6589351E+001, 1.0151107E+005, 1.1971884E+000
 1.0000000E+004,-4.5024107E+001, 3.6704545E+001, 1.0151172E+005, 1.1971706E+000
 1.0100000E+004,-4.4935949E+001, 3.6831399E+001, 1.0151235E+005, 1.1968909E+000
 1.0200000E+004,-4.4711245E+001, 3.6909013E+001, 1.0151296E+005, 1.1972799E+000
 1.0300000E+004,-4.4792978E+001, 3.6985713E+001, 1.0151356E+005, 1.1970026E+000
 1.0400000E+004,-4.4917977E+001, 3.7080625E+001, 1.0151416E+005, 1.1970888E+000
 1.0500000E+004,-4.4699871E+001, 3.7170645E+001, 1.0151475E+005, 1.1969575E+000
 1.0600000E+004,-4.4301090E+001, 3.7199491E+001, 1.0151530E+005, 1.1970969E+000
 1.0700000E+004,-4.4481597E+001, 3.7259980E+001, 1.0151585E+005, 1.1973912E+000
 1.0800000E+004,-4.4678299E+001, 3.7373847E+001, 1.0151640E+005, 1.1974218E+000
 1.0900000E+004,-4.4608019E+001, 3.7516655E+001, 1.0151696E+005, 1.1971730E+000
 1.1000000E+004,-4.4478311E+001, 3.7659739E+001, 1.0151749E+005, 1.1969161E+000
 1.1100000E+004,-4.4158474E+001, 3.7682196E+001, 1.0151800E+005, 1.1973831E+000
 1.1200000E+004,-4.4229126E+001, 3.7630426E+001, 1.0151850E+005, 1.1973408E+000
 1.1300000E+004,-4.4216248E+001, 3.7696655E+001, 1.0151901E+005, 1.1972132E+000
 1.1400000E+004,-4.4101898E+001, 3.7895911E+001, 1.0151950E+005, 1.1971859E+000
 1.1500000E+004,-4.3958039E+001, 3.7947459E+001, 1.0151997E+005, 1.1968759E+000
 1.1600000E+004,-4.4047857E+001, 3.7873186E+001, 1.0152043E+005, 1.1970137E+000
 1.1700000E+004,-4.3881068E+001, 3.7953319E+001, 1.0152089E+005, 1.1971509E+000
 1.1800000E+004,-4.3689108E+001, 3.7952647E+001, 1.0152134E+005, 1.1973071E+000
 1.1900000E+004,-4.3381265E+001, 3.7928446E+001, 1.0152176E+005, 1.1971701E+000
 1.2000000E+004,-4.3407103E+001, 3.7921503E+001, 1.0152219E+005, 1.1970053E+000
 1.2100000E+004,-4.3279722E+001, 3.7974056E+001, 1.0152260E+005, 1.1970596E+000
 1.2200000E+004,-4.3480738E+001, 3.8089352E+001, 1.0152300E+005, 1.1968954E+000
 1.2300000E+004,-4.3563777E+001, 3.8245916E+001, 1.0152340E+005, 1.1973723E+000
 1.2400000E+004,-4.3610592E+001, 3.8390704E+001, 1.0152380E+005, 1.1968120E+000
 1.2500000E+004,-4.3597641E+001, 3.8430632E+001, 1.0152419E+005, 1.1971947E+000
 1.2600000E+004,-4.3694851E+001, 3.8500748E+001, 1.0152459E+005, 1.1973292E+000
 1.2700000E+004,-4.3355034E+001, 3.8540017E+001, 1.0152497E+005, 1.1972493E+000
 1.2800000E+004,-4.3254990E+001, 3.8529129E+001, 1.0152533E+005, 1.1973239E+000
 1.2900000E+004,-4.3433253E+001, 3.8583454E+001, 1.0152569E+005, 1.1972423E+000
 1.3000000E+004,-4.3292602E+001, 3.8698896E+001, 1.0152605E+005, 1.1973938E+000
 1.3100000E+004,-4.3426440E+001, 3.8725468E+001, 1.0152640E+005, 1.1969182E+000
 1.3200000E+004,-4.3287211E+001, 3.8626871E+001, 1.0152675E+005, 1.1972205E+000
 1.3300000E+004,-4.3071351E+001, 3.8609027E+001, 1.0152710E+005, 1.1973820E+000
 1.3400000E+004,-4.2683681E+001, 3.8590316E+001, 1.0152741E+005, 1.1971471E+000
 1.3500000E+004,-4.2757847E+001, 3.8648639E+001, 1.0152772E+005, 1.1974573E+000
 1.3600000E+004,-4.2798835E+001, 3.8835604E+001, 1.0152802E+005, 1.1973834E+000
 1.3700000E+004,-4.2935212E+001, 3.9023906E+001, 1.0152831E+005, 1.1972122E+000
 1.3800000E+004,-4.2962942E+001, 3.9149256E+001, 1.0152860E+005, 1.1969679E+000
 1.3900000E+004,-4.2733461E+001, 3.9178155E+001, 1.0152887E+005, 1.1972145E+000
 1.4000000E+004,-4.2675512E+001, 3.9113296E+001, 1.0152914E+005, 1.1970408E+000
 1.4100000E+004,-4.2656151E+001, 3.9014047E+001, 1.0152941E+005, 1.1971564E+000
 1.4200000E+004,-4.2842754E+001, 3.8974349E+001, 1.0152969E+005, 1.1969952E+000
 1.4300000E+004,-4.2454468E+001, 3.9068078E+001, 1.0152997E+005, 1.1972431E+000
 1.4400000E+004,-4.2715431E+001, 3.9123025E+001, 1.0153021E+005, 1.1968333E+000
 1.4500000E+004,-4.2924216E+001, 3.9094151E+001, 1.0153049E+005, 1.1971432E+000
 1.4600000E+004,-4.2561793E+001, 3.9041863E+001, 1.0153077E+005, 1.1971363E+000
 1.4700000E+004,-4.2140876E+001, 3.9047362E+001, 1.0153101E+005, 1.1972272E+000
 1.4800000E+004,-4.2270578E+001, 3.9064219E+001, 1.0153124E+005, 1.1971087E+000
 1.4900000E+004,-4.2392805E+001, 3.9104911E+001, 1.0153148E+005, 1.1972250E+000
 1.5000000E+004,-4.2452949E+001, 3.9221225E+001, 1.0153172E+005, 1.1969890E+000
 1.5100000E+004,-4.2553351E+001, 3.9342428E+001, 1.0153196E+005, 1.1970528E+000
 1.5200000E+004,-4.2521642E+001, 3.9457141E+001, 1.0153218E+005, 1.1968643E+000
 1.5300000E+004,-4.2371797E+001, 3.9476118E+001, 1.0153240E+005, 1.1973914E+000
 1.5400000E+004,-4.2299476E+001, 3.9450525E+001, 1.0153261E+005, 1.1972770E+000
 1.5500000E+004,-4.2106193E+001, 3.9498730E+001, 1.0153281E+005, 1.1970505E+000
 1.5600000E+004,-4.2398819E+001, 3.9506560E+001, 1.0153301E+005, 1.1971552E+000
 1.5700000E+004,-4.2565479E+001, 3.9662302E+001, 1.0153322E+005, 1.1973603E+000
 1.5800000E+004,-4.2207535E+001, 3.9664990E+001, 1.0153342E+005, 1.1972565E+000
 1.5900000E+004,-4.2397539E+001, 3.9577525E+001, 1.0153361E+005, 1.1969346E+000
 1.6000000E+004,-4.2448226E+001, 3.9640650E+001, 1.0153382E+005, 1.1968615E+000
 1.6100000E+004,-4.2562944E+001, 3.9789042E+001, 1.0153401E+005, 1.1969387E+000
 1.6200000E+004,-4.2631681E+001, 3.9937951E+001, 1.0153421E+005, 1.1974177E+000
 1.6300000E+004,-4.2362586E+001, 3.9916128E+001, 1.0153439E+005, 1.1972339E+000
 1.6400000E+004,-4.2211130E+001, 3.9785067E+001, 1.0153458E+005, 1.1969573E+000
 1.6500000E+004,-4.2096214E+001, 3.9686647E+001, 1.0153475E+005, 1.1970230E+000
 1.6600000E+004,-4.2256473E+001, 3.9795741E+001, 1.0153492E+005, 1.1970950E+000
 1.6700000E+004,-4.2395350E+001, 3.9886074E+001, 1.0153510E+005, 1.1971135E+000
 1.6800000E+004,-4.2645147E+001, 4.0036272E+001, 1.0153528E+005, 1.1972950E+000
 1.6900000E+004,-4.2330661E+001, 4.0018727E+001, 1.0153546E+005, 1.1972192E+000
 1.7000000E+004,-4.2039551E+001, 3.9932255E+001, 1.0153562E+005, 1.1973287E+000
 1.7100000E+004,-4.2027280E+001, 3.9968854E+001, 1.0153577E+005, 1.1970323E+000
 1.7200000E+004,-4.2278674E+001, 4.0043850E+001, 1.0153592E+005, 1.1972999E+000
 1.7300000E+004,-4.2026873E+001, 4.0010142E+001, 1.0153607E+005, 1.1969990E+000
 1.7400000E+004,-4.1771721E+001, 3.9908773E+001, 1.0153622E+005, 1.1970433E+000
 1.7500000E+004,-4.1784026E+001, 3.9800424E+001, 1.0153635E+005, 1.1973647E+000
 1.7600000E+004,-4.2061797E+001, 3.9879506E+001, 1.0153650E+005, 1.1971492E+000
 1.7700000E+004,-4.1915173E+001, 4.0000765E+001, 1.0153664E+005, 1.1968918E+000
 1.7800000E+004,-4.2131805E+001, 4.0046551E+001, 1.0153678E+005, 1.1969528E+000
 1.7900000E+004,-4.1780953E+001, 4.0040440E+001, 1.0153691E+005, 1.1973267E+000
 1.8000000E+004,-4.1811611E+001, 3.9968489E+001, 1.0153703E+005, 1.1969659E+000
 1.8100000E+004,-4.1784276E+001, 3.9978504E+001, 1.0153717E+005, 1.1970451E+000
 1.8200000E+004,-4.1797567E+001, 4.0019484E+001, 1.0153729E+005, 1.1973129E+000
 1.8300000E+004,-4.1795815E+001, 4.0056186E+001, 1.0153742E+005, 1.1972140E+000
 1.8400000E+004,-4.1911201E+001, 4.0092093E+001, 1.0153754E+005, 1.1969184E+000
 1.8500000E+004,-4.1882122E+001, 4.0139772E+001, 1.0153766E+005, 1.1976883E+000
 1.8600000E+004,-4.1919505E+001, 4.0127351E+001, 1.0153778E+005, 1.1969454E+000
 1.8700000E+004,-4.1493386E+001, 4.0107552E+001, 1.0153789E+005, 1.1972879E+000
 1.8800000E+004,-4.1293239E+001, 4.0047544E+001, 1.0153799E+005, 1.1970989E+000
 1.8900000E+004,-4.1587170E+001, 4.0061056E+001, 1.0153808E+005, 1.1971339E+000
 1.9000000E+004,-4.1965052E+001, 4.0210686E+001, 1.0153819E+005, 1.1971641E+000
 1.9100000E+004,-4.2139940E+001, 4.0436518E+001, 1.0153831E+005, 1.1971814E+000
 1.9200000E+004,-4.2144830E+001, 4.0405248E+001, 1.0153843E+005, 1.1971973E+000
 1.9300000E+004,-4.1899160E+001, 4.0286473E+001, 1.0153855E+005, 1.1971539E+000
 1.9400000E+004,-4.1640360E+001, 4.0196839E+001, 1.0153865E+005, 1.1971738E+000
 1.9500000E+004,-4.1483631E+001, 4.0143080E+001, 1.0153876E+005, 1.1970623E+000
 1.9600000E+004,-4.1449512E+001, 4.0115272E+001, 1.0153884E+005, 1.1973319E+000
 1.9700000E+004,-4.1798576E+001, 4.0309726E+001, 1.0153893E+005, 1.1974126E+000
 1.9800000E+004,-4.1906589E+001, 4.0436873E+001, 1.0153903E+005, 1.1970487E+000
 1.9900000E+004,-4.1747004E+001, 4.0441686E+001, 1.0153912E+005, 1.1972594E+000
 2.0000000E+004,-4.1827513E+001, 4.0368453E+001, 1.0153921E+005, 1.1970625E+000
 2.0100000E+004,-4.1398351E+001, 4.0337846E+001, 1.0153930E+005, 1.1971223E+000
 2.0200000E+004,-4.1531151E+001, 4.0347120E+001, 1.0153936E+005, 1.1974041E+000
 2.0300000E+004,-4.1880692E+001, 4.0411635E+001, 1.0153945E+005, 1.1973824E+000
 2.0400000E+004,-4.2040667E+001, 4.0458367E+001, 1.0153955E+005, 1.1969805E+000
 2.0500000E+004,-4.1696480E+001, 4.0456308E+001, 1.0153964E+005, 1.1970314E+000
 2.0600000E+004,-4.1294915E+001, 4.0324108E+001, 1.0153970E+005, 1.1968913E+000
 2.0700000E+004,-4.1348928E+001, 4.0252362E+001, 1.0153977E+005, 1.1971966E+000
 2.0800000E+004,-4.1539451E+001, 4.0306778E+001, 1.0153985E+005, 1.1970020E+000
 2.0900000E+004,-4.1734542E+001, 4.0353662E+001, 1.0153994E+005, 1.1970817E+000
 2.1000000E+004,-4.1853299E+001, 4.0439014E+001, 1.0154004E+005, 1.1970756E+000
 2.1100000E+004,-4.1591226E+001, 4.0479310E+001, 1.0154012E+005, 1.1970498E+000
 2.1200000E+004,-4.1503375E+001, 4.0455438E+001, 1.0154019E+005, 1.1971308E+000
 2.1300000E+004,-4.1649479E+001, 4.0487996E+001, 1.0154027E+005, 1.1971680E+000
 2.1400000E+004,-4.1386899E+001, 4.0521671E+001, 1.0154033E+005, 1.1971227E+000
 2.1500000E+004,-4.1431714E+001, 4.0488373E+001, 1.0154038E+005, 1.1970214E+000
 2.1600000E+004,-4.1573165E+001, 4.0483121E+001, 1.0154045E+005, 1.1968499E+000
 2.1700000E+004,-4.1780504E+001, 4.0538157E+001, 1.0154052E+005, 1.1969168E+000
 2.1800000E+004,-4.1871073E+001, 4.0681679E+001, 1.0154060E+005, 1.1976592E+000
 2.1900446E+004,-4.1648595E+001, 4.0642845E+001, 1.0154067E+005, 1.1973166E+000
 2.2000446E+004,-4.1695836E+001, 4.0563338E+001, 1.0154074E+005, 1.1971739E+000
 2.2100446E+004,-4.1476313E+001, 4.0492972E+001, 1.0154080E+005, 1.1970206E+000
 2.2200446E+004,-4.1136155E+001, 4.0496540E+001, 1.0154085E+005, 1.1970823E+000
 2.2300446E+004,-4.1321937E+001, 4.0502004E+001, 1.0154089E+005, 1.1970733E+000
 2.2400446E+004,-4.1513693E+001, 4.0644343E+001, 1.0154095E+005, 1.1970573E+000
 2.2500446E+004,-4.1442013E+001, 4.0757799E+001, 1.0154099E+005, 1.1969325E+000
 2.2600446E+004,-4.1598254E+001, 4.0810277E+001, 1.0154103E+005, 1.1973648E+000
 2.2700446E+004,-4.1707155E+001, 4.0778398E+001, 1.0154108E+005, 1.1972772E+000
 2.2800446E+004,-4.1612105E+001, 4.0657248E+001, 1.0154113E+005, 1.1969585E+000
 2.2900446E+004,-4.1353414E+001, 4.0509731E+001, 1.0154119E+005, 1.1972279E+000
 2.3000446E+004,-4.1202105E+001, 4.0457068E+001, 1.0154124E+005, 1.1967493E+000
 2.3100446E+004,-4.1130367E+001, 4.0474733E+001, 1.0154128E+005, 1.1973031E+000
 2.3200446E+004,-4.1289826E+001, 4.0534285E+001, 1.0154132E+005, 1.1971961E+000
 2.3300446E+004,-4.1371747E+001, 4.0568848E+001, 1.0154136E+005, 1.1970182E+000
 2.3400446E+004,-4.1613275E+001, 4.0669795E+001, 1.0154141E+005, 1.1973178E+000
 2.3500446E+004,-4.1480241E+001, 4.0771858E+001, 1.0154145E+005, 1.1968794E+000
 2.3600446E+004,-4.1684785E+001, 4.0772000E+001, 1.0154150E+005, 1.1972402E+000
 2.3700446E+004,-4.1421639E+001, 4.0749674E+001, 1.0154155E+005, 1.1968693E+000
 2.3800446E+004,-4.1237889E+001, 4.0732505E+001, 1.0154158E+005, 1.1971324E+000
 2.3900446E+004,-4.1359089E+001, 4.0696573E+001, 1.0154161E+005, 1.1970825E+000
 2.4000446E+004,-4.1665921E+001, 4.0722860E+001, 1.0154165E+005, 1.1972512E+000
 2.4100446E+004,-4.1526837E+001, 4.0761932E+001, 1.0154171E+005, 1.1972745E+000
 2.4200446E+004,-4.1209374E+001, 4.0730550E+001, 1.0154174E+005, 1.1970614E+000
 2.4300446E+004,-4.1104689E+001, 4.0648627E+001, 1.0154175E+005, 1.1969646E+000
 2.4400446E+004,-4.1274890E+001, 4.0661798E+001, 1.0154178E+005, 1.1972233E+000
 2.4500446E+004,-4.1084172E+001, 4.0734915E+001, 1.0154180E+005, 1.1968313E+000
 2.4600446E+004,-4.1164009E+001, 4.0784914E+001, 1.0154181E+005, 1.1972258E+000
 2.4700446E+004,-4.1212330E+001, 4.0766221E+001, 1.0154183E+005, 1.1973186E+000
 2.4800446E+004,-4.1005127E+001, 4.0720387E+001, 1.0154185E+005, 1.1972913E+000
 2.4900446E+004,-4.1111531E+001, 4.0656992E+001, 1.0154185E+005, 1.1971837E+000
 2.5000446E+004,-4.0921165E+001, 4.0569935E+001, 1.0154187E+005, 1.1973098E+000
 2.5100446E+004,-4.0640053E+001, 4.0525180E+001, 1.0154188E+005, 1.1971640E+000
 2.5200446E+004,-4.0792112E+001, 4.0622249E+001, 1.0154187E+005, 1.1971795E+000
 2.5300446E+004,-4.0919452E+001, 4.0737525E+001, 1.0154186E+005, 1.1971415E+000
 2.5400446E+004,-4.1154057E+001, 4.0814338E+001, 1.0154186E+005, 1.1970249E+000
 2.5500446E+004,-4.1361837E+001, 4.0883715E+001, 1.0154188E+005, 1.1971207E+000
 2.5600446E+004,-4.1279838E+001, 4.0875393E+001, 1.0154190E+005, 1.1971628E+000
 2.5700446E+004,-4.1111308E+001, 4.0793299E+001, 1.0154192E+005, 1.1972334E+000
 2.5800446E+004,-4.1081388E+001, 4.0699959E+001, 1.0154193E+005, 1.1969507E+000
 2.5900446E+004,-4.1173327E+001, 4.0629752E+001, 1.0154195E+005, 1.1969463E+000
 2.6000446E+004,-4.1338579E+001, 4.0689186E+001, 1.0154198E+005, 1.1970135E+000
 2.6100446E+004,-4.1048111E+001, 4.0688802E+001, 1.0154200E+005, 1.1970868E+000
 2.6200446E+004,-4.1033434E+001, 4.0641919E+001, 1.0154201E+005, 1.1973181E+000
 2.6300446E+004,-4.1096700E+001, 4.0573605E+001, 1.0154203E+005, 1.1972327E+000
 2.6400446E+004,-4.1241012E+001, 4.0562564E+001, 1.0154206E+005, 1.1971535E+000
 2.6500446E+004,-4.1009619E+001, 4.0604195E+001, 1.0154208E+005, 1.1971830E+000
 2.6600446E+004,-4.1170011E+001, 4.0592788E+001, 1.0154210E+005, 1.1971790E+000
 2.6700446E+004,-4.1156754E+001, 4.0636647E+001, 1.0154213E+005, 1.1972551E+000
 2.6800446E+004,-4.1141738E+001, 4.0637829E+001, 1.0154215E+005, 1.1973351E+000
 2.6900446E+004,-4.1227020E+001, 4.0640306E+001, 1.0154218E+005, 1.1973016E+000
 2.7000446E+004,-4.1512481E+001, 4.0664288E+001, 1.0154222E+005, 1.1970109E+000
 2.7100446E+004,-4.1225591E+001, 4.0815610E+001, 1.0154225E+005, 1.1969507E+000
 2.7200446E+004,-4.1344740E+001, 4.0938715E+001, 1.0154226E+005, 1.1969771E+000
 2.7300446E+004,-4.1406887E+001, 4.0869040E+001, 1.0154229E+005, 1.1973703E+000
 2.7400446E+004,-4.1410747E+001, 4.0824326E+001, 1.0154231E+005, 1.1969649E+000
 2.7500446E+004,-4.1776394E+001, 4.0869577E+001, 1.0154235E+005, 1.1971150E+000
 2.7600446E+004,-4.1700894E+001, 4.0963603E+001, 1.0154240E+005, 1.1973384E+000
 2.7700446E+004,-4.1404936E+001, 4.1011084E+001, 1.0154242E+005, 1.1971901E+000
