m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0000000E-002,-7.9217308E-001, 1.8445330E+000, 1.0000000E+000,-4.0000000E-002,-1.3482307E+000, 2.0659449E+000, 1.0000000E+000,-4.0000000E-002,-1.2859308E+000, 2.2718302E+000, 1.0000000E+000,-4.0000000E-002,-7.7815731E-001, 1.7540411E+000, 1.0000000E+000,-4.0000000E-002,-4.8911723E-001, 1.2918346E+000, 1.0000000E+000,-4.0000000E-002, 1.2225876E+000, 2.2313804E+000, 1.0000000E+000,-4.0000000E-002, 7.5762637E-001, 1.8259947E+000, 1.0000000E+000,-4.0000000E-002, 7.6192430E-001, 2.0070931E+000, 1.0000000E+000,-4.0000000E-002, 1.1115874E+000, 2.1713040E+000, 1.0000000E+000,-4.0000000E-002, 1.5164195E+000, 1.8414382E+000, 1.0000000E+000
-3.7241379E-002,-7.7136589E-001, 1.8269591E+000, 1.0000000E+000,-3.7241379E-002,-1.3334649E+000, 2.1292391E+000, 1.0000000E+000,-3.7241379E-002,-1.3288465E+000, 2.1894637E+000, 1.0000000E+000,-3.7241379E-002,-8.1287281E-001, 1.8557893E+000, 1.0000000E+000,-3.7241379E-002,-4.3183274E-001, 1.2249384E+000, 1.0000000E+000,-3.7241379E-002, 1.1969720E+000, 2.2271837E+000, 1.0000000E+000,-3.7241379E-002, 7.3750346E-001, 1.8152336E+000, 1.0000000E+000,-3.7241379E-002, 7.0751496E-001, 1.9829214E+000, 1.0000000E+000,-3.7241379E-002, 1.0767859E+000, 2.2259793E+000, 1.0000000E+000,-3.7241379E-002, 1.4993243E+000, 1.6965830E+000, 1.0000000E+000
-3.4482759E-002,-7.5481465E-001, 1.7864303E+000, 1.0000000E+000,-3.4482759E-002,-1.3218249E+000, 2.1834771E+000, 1.0000000E+000,-3.4482759E-002,-1.3760538E+000, 2.1433132E+000, 1.0000000E+000,-3.4482759E-002,-8.4657942E-001, 1.9933737E+000, 1.0000000E+000,-3.4482759E-002,-3.9206831E-001, 1.1448287E+000, 1.0000000E+000,-3.4482759E-002, 1.1444405E+000, 2.2353587E+000, 1.0000000E+000,-3.4482759E-002, 7.2133973E-001, 1.8530884E+000, 1.0000000E+000,-3.4482759E-002, 6.5330905E-001, 1.9273806E+000, 1.0000000E+000,-3.4482759E-002, 1.0649957E+000, 2.2804252E+000, 1.0000000E+000,-3.4482759E-002, 1.4802125E+000, 1.5680064E+000, 1.0000000E+000
-3.1724138E-002,-7.4821053E-001, 1.7357171E+000, 1.0000000E+000,-3.1724138E-002,-1.3252736E+000, 2.2496427E+000, 1.0000000E+000,-3.1724138E-002,-1.4301901E+000, 2.1106809E+000, 1.0000000E+000,-3.1724138E-002,-8.8497724E-001, 2.1198883E+000, 1.0000000E+000,-3.1724138E-002,-3.8202384E-001, 1.0851516E+000, 1.0000000E+000,-3.1724138E-002, 1.0911310E+000, 2.2120754E+000, 1.0000000E+000,-3.1724138E-002, 7.2127668E-001, 1.9631443E+000, 1.0000000E+000,-3.1724138E-002, 6.0154734E-001, 1.9007023E+000, 1.0000000E+000,-3.1724138E-002, 1.0676663E+000, 2.3127188E+000, 1.0000000E+000,-3.1724138E-002, 1.4720454E+000, 1.5942408E+000, 1.0000000E+000
-2.8965517E-002,-7.3205722E-001, 1.7296722E+000, 1.0000000E+000,-2.8965517E-002,-1.3278954E+000, 2.3087325E+000, 1.0000000E+000,-2.8965517E-002,-1.4848616E+000, 2.0859180E+000, 1.0000000E+000,-2.8965517E-002,-9.3371147E-001, 2.2148084E+000, 1.0000000E+000,-2.8965517E-002,-4.1295652E-001, 1.0936006E+000, 1.0000000E+000,-2.8965517E-002, 1.0758233E+000, 2.1544535E+000, 1.0000000E+000,-2.8965517E-002, 7.1847597E-001, 2.0743061E+000, 1.0000000E+000,-2.8965517E-002, 5.6150213E-001, 1.8440566E+000, 1.0000000E+000,-2.8965517E-002, 1.0658603E+000, 2.3270787E+000, 1.0000000E+000,-2.8965517E-002, 1.4655045E+000, 1.6578521E+000, 1.0000000E+000
-2.6206897E-002,-7.0620693E-001, 1.7256880E+000, 1.0000000E+000,-2.6206897E-002,-1.3533040E+000, 2.3524683E+000, 1.0000000E+000,-2.6206897E-002,-1.5382133E+000, 2.0358396E+000, 1.0000000E+000,-2.6206897E-002,-9.9215347E-001, 2.2632741E+000, 1.0000000E+000,-2.6206897E-002,-4.7935259E-001, 1.1742369E+000, 1.0000000E+000,-2.6206897E-002, 1.1330816E+000, 2.1388499E+000, 1.0000000E+000,-2.6206897E-002, 7.1131594E-001, 2.1324355E+000, 1.0000000E+000,-2.6206897E-002, 5.3576314E-001, 1.7881092E+000, 1.0000000E+000,-2.6206897E-002, 1.0569463E+000, 2.2955837E+000, 1.0000000E+000,-2.6206897E-002, 1.4466111E+000, 1.7505526E+000, 1.0000000E+000
-2.3448276E-002,-6.8076177E-001, 1.6761334E+000, 1.0000000E+000,-2.3448276E-002,-1.3857231E+000, 2.3957584E+000, 1.0000000E+000,-2.3448276E-002,-1.5820699E+000, 1.9694523E+000, 1.0000000E+000,-2.3448276E-002,-1.0490304E+000, 2.2716069E+000, 1.0000000E+000,-2.3448276E-002,-5.6313201E-001, 1.2961430E+000, 1.0000000E+000,-2.3448276E-002, 1.2058531E+000, 2.1211821E+000, 1.0000000E+000,-2.3448276E-002, 7.2493582E-001, 2.1761362E+000, 1.0000000E+000,-2.3448276E-002, 5.2232432E-001, 1.7170776E+000, 1.0000000E+000,-2.3448276E-002, 1.0342261E+000, 2.2636763E+000, 1.0000000E+000,-2.3448276E-002, 1.4031078E+000, 1.8230434E+000, 1.0000000E+000
-2.0689655E-002,-6.5558523E-001, 1.6046347E+000, 1.0000000E+000,-2.0689655E-002,-1.3741766E+000, 2.4265093E+000, 1.0000000E+000,-2.0689655E-002,-1.6045739E+000, 1.8303808E+000, 1.0000000E+000,-2.0689655E-002,-1.1125500E+000, 2.2895699E+000, 1.0000000E+000,-2.0689655E-002,-6.3966417E-001, 1.4008708E+000, 1.0000000E+000,-2.0689655E-002, 1.2459957E+000, 2.0800606E+000, 1.0000000E+000,-2.0689655E-002, 7.7681592E-001, 2.2403042E+000, 1.0000000E+000,-2.0689655E-002, 5.1620336E-001, 1.5994566E+000, 1.0000000E+000,-2.0689655E-002, 1.0052691E+000, 2.2803652E+000, 1.0000000E+000,-2.0689655E-002, 1.3358273E+000, 1.8392233E+000, 1.0000000E+000
-1.7931034E-002,-6.3943057E-001, 1.5015175E+000, 1.0000000E+000,-1.7931034E-002,-1.3254284E+000, 2.4315520E+000, 1.0000000E+000,-1.7931034E-002,-1.5776136E+000, 1.6682495E+000, 1.0000000E+000,-1.7931034E-002,-1.1690986E+000, 2.3570267E+000, 1.0000000E+000,-1.7931034E-002,-6.9072466E-001, 1.4770863E+000, 1.0000000E+000,-1.7931034E-002, 1.2625817E+000, 1.9913216E+000, 1.0000000E+000,-1.7931034E-002, 8.4461091E-001, 2.2806628E+000, 1.0000000E+000,-1.7931034E-002, 5.1790838E-001, 1.5309344E+000, 1.0000000E+000,-1.7931034E-002, 9.7327199E-001, 2.3242646E+000, 1.0000000E+000,-1.7931034E-002, 1.2683672E+000, 1.8270464E+000, 1.0000000E+000
