s,Pa,kg/m3,kW,kW
 1.1100446E+003, 1.0135582E+005, 1.1973646E+000,-4.2835402E+001, 1.3460911E+001
 1.1200893E+003, 1.0135605E+005, 1.1972786E+000,-4.2808515E+001, 1.3431196E+001
 1.1301339E+003, 1.0135628E+005, 1.1971516E+000,-4.2787509E+001, 1.3358396E+001
 1.1401786E+003, 1.0135652E+005, 1.1969998E+000,-4.2767109E+001, 1.3309111E+001
 1.1500000E+003, 1.0135675E+005, 1.1969600E+000,-4.2744252E+001, 1.3287535E+001
 1.1600446E+003, 1.0135698E+005, 1.1970254E+000,-4.2727643E+001, 1.3274501E+001
 1.1700893E+003, 1.0135721E+005, 1.1970059E+000,-4.2711301E+001, 1.3301110E+001
 1.1801339E+003, 1.0135745E+005, 1.1970105E+000,-4.2672700E+001, 1.3336462E+001
 1.1901786E+003, 1.0135768E+005, 1.1970709E+000,-4.2616560E+001, 1.3370470E+001
 1.2000000E+003, 1.0135791E+005, 1.1971049E+000,-4.2572069E+001, 1.3401069E+001
 1.2100446E+003, 1.0135814E+005, 1.1971410E+000,-4.2572166E+001, 1.3453781E+001
 1.2200893E+003, 1.0135837E+005, 1.1970992E+000,-4.2591549E+001, 1.3567786E+001
 1.2301339E+003, 1.0135860E+005, 1.1971056E+000,-4.2586633E+001, 1.3682221E+001
 1.2401786E+003, 1.0135883E+005, 1.1972521E+000,-4.2543633E+001, 1.3797311E+001
 1.2500000E+003, 1.0135906E+005, 1.1971665E+000,-4.2544651E+001, 1.3826154E+001
 1.2600446E+003, 1.0135928E+005, 1.1971273E+000,-4.2548258E+001, 1.3804942E+001
 1.2700893E+003, 1.0135951E+005, 1.1972008E+000,-4.2535483E+001, 1.3870371E+001
 1.2801339E+003, 1.0135974E+005, 1.1972819E+000,-4.2501462E+001, 1.3888957E+001
 1.2901786E+003, 1.0135997E+005, 1.1972694E+000,-4.2419864E+001, 1.3947330E+001
 1.3000000E+003, 1.0136019E+005, 1.1971720E+000,-4.2371399E+001, 1.4048446E+001
 1.3100446E+003, 1.0136041E+005, 1.1970576E+000,-4.2355016E+001, 1.4154035E+001
 1.3200893E+003, 1.0136064E+005, 1.1970304E+000,-4.2340261E+001, 1.4325347E+001
 1.3301339E+003, 1.0136086E+005, 1.1971068E+000,-4.2330746E+001, 1.4480733E+001
 1.3401786E+003, 1.0136108E+005, 1.1971449E+000,-4.2311949E+001, 1.4553262E+001
 1.3500000E+003, 1.0136130E+005, 1.1971357E+000,-4.2262896E+001, 1.4592318E+001
 1.3600446E+003, 1.0136151E+005, 1.1971017E+000,-4.2205913E+001, 1.4569701E+001
 1.3700893E+003, 1.0136173E+005, 1.1970872E+000,-4.2181140E+001, 1.4520587E+001
 1.3801339E+003, 1.0136195E+005, 1.1970775E+000,-4.2159791E+001, 1.4460658E+001
 1.3901786E+003, 1.0136217E+005, 1.1971486E+000,-4.2123076E+001, 1.4406522E+001
 1.4002232E+003, 1.0136239E+005, 1.1972181E+000,-4.2097765E+001, 1.4469566E+001
 1.4100446E+003, 1.0136261E+005, 1.1971984E+000,-4.2063159E+001, 1.4504972E+001
 1.4200893E+003, 1.0136283E+005, 1.1971625E+000,-4.2020054E+001, 1.4528358E+001
 1.4301339E+003, 1.0136305E+005, 1.1971851E+000,-4.1993948E+001, 1.4614218E+001
 1.4401786E+003, 1.0136326E+005, 1.1972029E+000,-4.1988312E+001, 1.4667797E+001
 1.4502232E+003, 1.0136348E+005, 1.1971871E+000,-4.1979903E+001, 1.4652042E+001
 1.4600446E+003, 1.0136370E+005, 1.1971408E+000,-4.1964283E+001, 1.4617784E+001
 1.4700893E+003, 1.0136391E+005, 1.1970317E+000,-4.1937196E+001, 1.4525560E+001
 1.4801339E+003, 1.0136413E+005, 1.1970881E+000,-4.1898599E+001, 1.4474471E+001
 1.4901786E+003, 1.0136435E+005, 1.1972165E+000,-4.1870155E+001, 1.4526858E+001
 1.5002232E+003, 1.0136456E+005, 1.1971726E+000,-4.1852239E+001, 1.4584788E+001
 1.5100446E+003, 1.0136478E+005, 1.1971511E+000,-4.1834349E+001, 1.4665865E+001
 1.5200893E+003, 1.0136499E+005, 1.1971532E+000,-4.1803454E+001, 1.4683069E+001
 1.5301339E+003, 1.0136521E+005, 1.1970825E+000,-4.1756955E+001, 1.4670863E+001
 1.5401786E+003, 1.0136542E+005, 1.1970257E+000,-4.1715287E+001, 1.4686628E+001
 1.5502232E+003, 1.0136564E+005, 1.1971084E+000,-4.1692686E+001, 1.4771565E+001
 1.5600446E+003, 1.0136585E+005, 1.1973094E+000,-4.1674634E+001, 1.4861417E+001
 1.5700893E+003, 1.0136606E+005, 1.1973090E+000,-4.1662999E+001, 1.4859639E+001
 1.5801339E+003, 1.0136627E+005, 1.1972755E+000,-4.1650570E+001, 1.4873619E+001
 1.5901786E+003, 1.0136649E+005, 1.1972690E+000,-4.1624373E+001, 1.4869326E+001
 1.6002232E+003, 1.0136670E+005, 1.1972864E+000,-4.1608807E+001, 1.4820649E+001
 1.6100446E+003, 1.0136691E+005, 1.1973129E+000,-4.1592549E+001, 1.4777591E+001
 1.6200893E+003, 1.0136712E+005, 1.1973003E+000,-4.1569817E+001, 1.4722247E+001
 1.6301339E+003, 1.0136733E+005, 1.1971960E+000,-4.1526378E+001, 1.4646130E+001
 1.6401786E+003, 1.0136755E+005, 1.1970241E+000,-4.1477904E+001, 1.4576389E+001
 1.6502232E+003, 1.0136776E+005, 1.1968591E+000,-4.1434183E+001, 1.4511702E+001
 1.6600446E+003, 1.0136797E+005, 1.1967242E+000,-4.1392302E+001, 1.4473686E+001
 1.6700893E+003, 1.0136819E+005, 1.1966474E+000,-4.1351853E+001, 1.4444643E+001
 1.6801339E+003, 1.0136840E+005, 1.1966530E+000,-4.1296150E+001, 1.4435147E+001
 1.6901786E+003, 1.0136861E+005, 1.1967622E+000,-4.1251251E+001, 1.4421652E+001
 1.7002232E+003, 1.0136883E+005, 1.1969574E+000,-4.1230197E+001, 1.4454960E+001
 1.7100446E+003, 1.0136904E+005, 1.1971142E+000,-4.1215756E+001, 1.4456548E+001
 1.7200893E+003, 1.0136925E+005, 1.1972014E+000,-4.1197837E+001, 1.4438672E+001
 1.7301339E+003, 1.0136946E+005, 1.1972606E+000,-4.1177442E+001, 1.4435119E+001
 1.7401786E+003, 1.0136967E+005, 1.1973934E+000,-4.1160193E+001, 1.4448696E+001
 1.7502232E+003, 1.0136989E+005, 1.1973139E+000,-4.1142011E+001, 1.4492544E+001
 1.7600446E+003, 1.0137009E+005, 1.1972773E+000,-4.1121568E+001, 1.4566642E+001
 1.7700893E+003, 1.0137030E+005, 1.1974347E+000,-4.1088203E+001, 1.4635302E+001
 1.7801339E+003, 1.0137051E+005, 1.1974902E+000,-4.1038311E+001, 1.4663596E+001
 1.7901786E+003, 1.0137072E+005, 1.1974001E+000,-4.1001226E+001, 1.4689598E+001
 1.8002232E+003, 1.0137093E+005, 1.1973694E+000,-4.0979381E+001, 1.4771452E+001
 1.8100446E+003, 1.0137114E+005, 1.1973814E+000,-4.0954274E+001, 1.4792375E+001
 1.8200893E+003, 1.0137134E+005, 1.1975012E+000,-4.0930770E+001, 1.4797027E+001
 1.8301339E+003, 1.0137155E+005, 1.1975989E+000,-4.0924251E+001, 1.4765496E+001
 1.8401786E+003, 1.0137176E+005, 1.1975421E+000,-4.0931736E+001, 1.4789489E+001
 1.8502232E+003, 1.0137196E+005, 1.1973877E+000,-4.0920309E+001, 1.4762317E+001
 1.8600446E+003, 1.0137217E+005, 1.1972188E+000,-4.0907903E+001, 1.4741827E+001
 1.8700893E+003, 1.0137238E+005, 1.1971936E+000,-4.0906783E+001, 1.4820965E+001
 1.8801339E+003, 1.0137258E+005, 1.1973619E+000,-4.0910126E+001, 1.4954686E+001
 1.8901786E+003, 1.0137279E+005, 1.1974790E+000,-4.0890633E+001, 1.5050441E+001
 1.9002232E+003, 1.0137300E+005, 1.1973925E+000,-4.0853832E+001, 1.5195281E+001
 1.9100446E+003, 1.0137320E+005, 1.1972750E+000,-4.0807102E+001, 1.5343868E+001
 1.9200893E+003, 1.0137340E+005, 1.1971792E+000,-4.0757182E+001, 1.5452505E+001
 1.9301339E+003, 1.0137360E+005, 1.1971774E+000,-4.0741071E+001, 1.5497032E+001
 1.9401786E+003, 1.0137380E+005, 1.1972092E+000,-4.0751152E+001, 1.5483030E+001
 1.9502232E+003, 1.0137400E+005, 1.1972539E+000,-4.0762287E+001, 1.5457542E+001
 1.9600446E+003, 1.0137420E+005, 1.1972579E+000,-4.0760499E+001, 1.5440875E+001
 1.9700893E+003, 1.0137440E+005, 1.1972323E+000,-4.0755358E+001, 1.5465880E+001
 1.9801339E+003, 1.0137460E+005, 1.1971614E+000,-4.0737078E+001, 1.5465889E+001
 1.9901786E+003, 1.0137480E+005, 1.1970259E+000,-4.0722838E+001, 1.5412570E+001
 2.0002232E+003, 1.0137500E+005, 1.1970174E+000,-4.0728665E+001, 1.5408440E+001
 2.0100446E+003, 1.0137520E+005, 1.1970497E+000,-4.0724349E+001, 1.5350043E+001
 2.0200893E+003, 1.0137540E+005, 1.1971222E+000,-4.0715733E+001, 1.5316548E+001
 2.0301339E+003, 1.0137560E+005, 1.1971599E+000,-4.0703026E+001, 1.5284668E+001
 2.0401786E+003, 1.0137581E+005, 1.1972457E+000,-4.0678007E+001, 1.5249144E+001
 2.0502232E+003, 1.0137601E+005, 1.1974280E+000,-4.0654320E+001, 1.5260259E+001
 2.0600446E+003, 1.0137621E+005, 1.1974803E+000,-4.0645531E+001, 1.5144509E+001
 2.0700893E+003, 1.0137641E+005, 1.1973742E+000,-4.0623872E+001, 1.5085928E+001
 2.0801339E+003, 1.0137661E+005, 1.1973537E+000,-4.0600565E+001, 1.5137349E+001
 2.0901786E+003, 1.0137681E+005, 1.1973985E+000,-4.0555771E+001, 1.5224073E+001
 2.1002232E+003, 1.0137702E+005, 1.1974106E+000,-4.0504061E+001, 1.5331480E+001
 2.1100446E+003, 1.0137721E+005, 1.1973801E+000,-4.0477346E+001, 1.5374808E+001
 2.1200893E+003, 1.0137741E+005, 1.1973939E+000,-4.0468236E+001, 1.5464010E+001
 2.1301339E+003, 1.0137761E+005, 1.1974008E+000,-4.0467974E+001, 1.5584313E+001
 2.1401786E+003, 1.0137781E+005, 1.1974956E+000,-4.0457529E+001, 1.5671536E+001
 2.1502232E+003, 1.0137800E+005, 1.1978113E+000,-4.0427372E+001, 1.5766661E+001
 2.1600446E+003, 1.0137820E+005, 1.1980381E+000,-4.0405357E+001, 1.5839304E+001
 2.1700893E+003, 1.0137839E+005, 1.1978710E+000,-4.0376324E+001, 1.5914055E+001
 2.1801339E+003, 1.0137859E+005, 1.1975636E+000,-4.0354090E+001, 1.5877307E+001
 2.1901786E+003, 1.0137878E+005, 1.1974346E+000,-4.0332871E+001, 1.5797022E+001
 2.2002232E+003, 1.0137898E+005, 1.1975860E+000,-4.0295712E+001, 1.5719733E+001
 2.2100446E+003, 1.0137917E+005, 1.1976030E+000,-4.0276079E+001, 1.5699541E+001
 2.2200893E+003, 1.0137936E+005, 1.1975909E+000,-4.0256202E+001, 1.5664436E+001
 2.2301339E+003, 1.0137956E+005, 1.1975163E+000,-4.0232952E+001, 1.5596054E+001
 2.2401786E+003, 1.0137975E+005, 1.1974000E+000,-4.0178967E+001, 1.5595280E+001
 2.2502232E+003, 1.0137995E+005, 1.1974296E+000,-4.0123275E+001, 1.5616662E+001
 2.2600446E+003, 1.0138014E+005, 1.1974982E+000,-4.0094839E+001, 1.5692196E+001
 2.2700893E+003, 1.0138033E+005, 1.1975109E+000,-4.0067950E+001, 1.5755867E+001
 2.2801339E+003, 1.0138053E+005, 1.1975443E+000,-4.0044253E+001, 1.5767316E+001
 2.2901786E+003, 1.0138072E+005, 1.1975699E+000,-4.0002959E+001, 1.5758373E+001
 2.3002232E+003, 1.0138091E+005, 1.1975306E+000,-3.9933829E+001, 1.5735344E+001
 2.3100446E+003, 1.0138110E+005, 1.1974812E+000,-3.9877116E+001, 1.5710775E+001
 2.3200893E+003, 1.0138129E+005, 1.1974456E+000,-3.9832266E+001, 1.5745904E+001
 2.3301339E+003, 1.0138148E+005, 1.1974059E+000,-3.9792804E+001, 1.5803214E+001
 2.3401786E+003, 1.0138167E+005, 1.1973418E+000,-3.9737493E+001, 1.5841356E+001
 2.3502232E+003, 1.0138186E+005, 1.1971849E+000,-3.9662745E+001, 1.5852381E+001
 2.3600446E+003, 1.0138205E+005, 1.1971573E+000,-3.9605919E+001, 1.5967269E+001
 2.3700893E+003, 1.0138223E+005, 1.1972737E+000,-3.9578492E+001, 1.6100467E+001
 2.3801339E+003, 1.0138242E+005, 1.1973459E+000,-3.9562973E+001, 1.6165811E+001
 2.3901786E+003, 1.0138261E+005, 1.1973332E+000,-3.9546429E+001, 1.6108248E+001
 2.4002232E+003, 1.0138279E+005, 1.1973168E+000,-3.9509886E+001, 1.6021902E+001
 2.4100446E+003, 1.0138298E+005, 1.1973687E+000,-3.9461056E+001, 1.5988472E+001
 2.4200893E+003, 1.0138316E+005, 1.1974490E+000,-3.9436741E+001, 1.5972985E+001
 2.4301339E+003, 1.0138335E+005, 1.1974476E+000,-3.9428441E+001, 1.5959594E+001
 2.4401786E+003, 1.0138354E+005, 1.1974465E+000,-3.9422034E+001, 1.6006695E+001
 2.4502232E+003, 1.0138372E+005, 1.1974198E+000,-3.9414419E+001, 1.6066009E+001
 2.4600446E+003, 1.0138391E+005, 1.1974292E+000,-3.9377317E+001, 1.6084752E+001
 2.4700893E+003, 1.0138409E+005, 1.1974383E+000,-3.9344963E+001, 1.6065759E+001
 2.4801339E+003, 1.0138427E+005, 1.1973857E+000,-3.9328408E+001, 1.6077794E+001
 2.4901786E+003, 1.0138446E+005, 1.1972787E+000,-3.9307594E+001, 1.6055425E+001
 2.5002232E+003, 1.0138465E+005, 1.1972762E+000,-3.9309375E+001, 1.6052895E+001
 2.5100446E+003, 1.0138483E+005, 1.1973300E+000,-3.9312188E+001, 1.6157069E+001
 2.5200893E+003, 1.0138501E+005, 1.1972855E+000,-3.9311777E+001, 1.6199050E+001
 2.5301339E+003, 1.0138520E+005, 1.1972245E+000,-3.9330085E+001, 1.6240248E+001
 2.5401786E+003, 1.0138538E+005, 1.1972882E+000,-3.9356201E+001, 1.6238008E+001
 2.5502232E+003, 1.0138556E+005, 1.1973806E+000,-3.9370769E+001, 1.6161606E+001
 2.5600446E+003, 1.0138575E+005, 1.1974219E+000,-3.9350125E+001, 1.6091878E+001
 2.5700893E+003, 1.0138593E+005, 1.1973937E+000,-3.9331612E+001, 1.6027363E+001
 2.5801339E+003, 1.0138612E+005, 1.1973165E+000,-3.9340025E+001, 1.5920872E+001
 2.5901786E+003, 1.0138630E+005, 1.1973387E+000,-3.9355613E+001, 1.5811468E+001
 2.6002232E+003, 1.0138649E+005, 1.1974633E+000,-3.9360842E+001, 1.5798689E+001
 2.6100446E+003, 1.0138668E+005, 1.1975142E+000,-3.9332344E+001, 1.5871650E+001
 2.6200893E+003, 1.0138686E+005, 1.1974886E+000,-3.9299982E+001, 1.5926297E+001
 2.6301339E+003, 1.0138705E+005, 1.1974412E+000,-3.9292948E+001, 1.6058741E+001
 2.6401786E+003, 1.0138723E+005, 1.1973560E+000,-3.9272992E+001, 1.6117493E+001
 2.6502232E+003, 1.0138742E+005, 1.1972499E+000,-3.9232235E+001, 1.6169793E+001
 2.6600446E+003, 1.0138760E+005, 1.1971846E+000,-3.9162283E+001, 1.6221163E+001
 2.6700893E+003, 1.0138778E+005, 1.1971736E+000,-3.9114421E+001, 1.6260055E+001
 2.6801339E+003, 1.0138796E+005, 1.1971760E+000,-3.9075440E+001, 1.6307008E+001
 2.6901786E+003, 1.0138814E+005, 1.1971488E+000,-3.9035162E+001, 1.6350746E+001
 2.7002232E+003, 1.0138832E+005, 1.1970701E+000,-3.8994933E+001, 1.6357763E+001
 2.7100446E+003, 1.0138850E+005, 1.1970233E+000,-3.8951202E+001, 1.6395909E+001
 2.7200893E+003, 1.0138868E+005, 1.1970669E+000,-3.8911957E+001, 1.6428107E+001
 2.7301339E+003, 1.0138886E+005, 1.1972004E+000,-3.8878951E+001, 1.6436316E+001
 2.7401786E+003, 1.0138903E+005, 1.1972802E+000,-3.8854316E+001, 1.6470808E+001
 2.7502232E+003, 1.0138921E+005, 1.1972871E+000,-3.8832016E+001, 1.6505321E+001
 2.7600446E+003, 1.0138939E+005, 1.1973502E+000,-3.8820434E+001, 1.6566165E+001
 2.7700893E+003, 1.0138956E+005, 1.1973959E+000,-3.8807884E+001, 1.6610708E+001
