m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
 1.0689655E+000,-3.7180178E-001, 2.2189289E+001, 3.6907728E+000, 1.0689655E+000,-3.7218499E-001, 2.2733928E+001, 3.6910991E+000, 1.0689655E+000,-3.7327185E-001, 2.2753026E+001, 3.6920006E+000, 1.0689655E+000,-3.7359844E-001, 2.3857393E+001, 3.6922737E+000, 1.0689655E+000,-3.7021824E-001, 2.3224741E+001, 3.6894450E+000, 1.0689655E+000, 3.0007521E-001, 1.9517744E+001, 3.7447985E+000, 1.0689655E+000, 3.0134569E-001, 2.1064787E+001, 3.7453130E+000, 1.0689655E+000, 3.0094084E-001, 2.1935864E+001, 3.7451582E+000, 1.0689655E+000, 3.0388314E-001, 1.9390821E+001, 3.7463197E+000, 1.0689655E+000, 3.0139200E-001, 2.1029564E+001, 3.7453237E+000
 1.1655172E+000,-3.6333854E-001, 2.2209082E+001, 3.6835849E+000, 1.1655172E+000,-3.6427696E-001, 2.2250278E+001, 3.6843839E+000, 1.1655172E+000,-3.6453921E-001, 2.2859651E+001, 3.6846133E+000, 1.1655172E+000,-3.6458040E-001, 2.4234097E+001, 3.6846491E+000, 1.1655172E+000,-3.6236167E-001, 2.2901290E+001, 3.6827592E+000, 1.1655172E+000, 3.0573540E-001, 1.9172884E+001, 3.7470333E+000, 1.1655172E+000, 3.0709457E-001, 2.1677858E+001, 3.7475692E+000, 1.1655172E+000, 3.0760662E-001, 2.1955792E+001, 3.7477626E+000, 1.1655172E+000, 3.0999044E-001, 1.9833440E+001, 3.7486616E+000, 1.1655172E+000, 3.0730162E-001, 2.1886363E+001, 3.7476408E+000
 1.2620690E+000,-3.5596540E-001, 2.2416982E+001, 3.6772353E+000, 1.2620690E+000,-3.5699564E-001, 2.2030418E+001, 3.6781153E+000, 1.2620690E+000,-3.5619354E-001, 2.2902505E+001, 3.6774358E+000, 1.2620690E+000,-3.5559804E-001, 2.4580613E+001, 3.6769181E+000, 1.2620690E+000,-3.5536844E-001, 2.2599042E+001, 3.6767126E+000, 1.2620690E+000, 3.1361980E-001, 1.9270771E+001, 3.7500308E+000, 1.2620690E+000, 3.1330704E-001, 2.2348702E+001, 3.7499354E+000, 1.2620690E+000, 3.1418337E-001, 2.2133377E+001, 3.7502329E+000, 1.2620690E+000, 3.1620330E-001, 2.0479673E+001, 3.7509786E+000, 1.2620690E+000, 3.1263005E-001, 2.2562662E+001, 3.7496541E+000
 1.3586207E+000,-3.4813760E-001, 2.2739471E+001, 3.6703865E+000, 1.3586207E+000,-3.5001589E-001, 2.1509682E+001, 3.6720272E+000, 1.3586207E+000,-3.4838649E-001, 2.2852965E+001, 3.6706160E+000, 1.3586207E+000,-3.4727321E-001, 2.4508194E+001, 3.6696308E+000, 1.3586207E+000,-3.4761785E-001, 2.2286110E+001, 3.6699314E+000, 1.3586207E+000, 3.2065578E-001, 1.9686116E+001, 3.7525987E+000, 1.3586207E+000, 3.1958839E-001, 2.2822187E+001, 3.7522393E+000, 1.3586207E+000, 3.2011391E-001, 2.2422072E+001, 3.7523893E+000, 1.3586207E+000, 3.2159239E-001, 2.0898469E+001, 3.7529352E+000, 1.3586207E+000, 3.1774455E-001, 2.3187637E+001, 3.7515437E+000
 1.4551724E+000,-3.3999408E-001, 2.2913613E+001, 3.6631442E+000, 1.4551724E+000,-3.4217699E-001, 2.0737741E+001, 3.6650854E+000, 1.4551724E+000,-3.4067333E-001, 2.2288458E+001, 3.6637649E+000, 1.4551724E+000,-3.3940916E-001, 2.4086232E+001, 3.6626290E+000, 1.4551724E+000,-3.4017215E-001, 2.1694500E+001, 3.6633080E+000, 1.4551724E+000, 3.2730348E-001, 1.9378105E+001, 3.7549262E+000, 1.4551724E+000, 3.2565175E-001, 2.3249072E+001, 3.7543824E+000, 1.4551724E+000, 3.2524784E-001, 2.2581572E+001, 3.7542115E+000, 1.4551724E+000, 3.2705671E-001, 2.0700520E+001, 3.7548499E+000, 1.4551724E+000, 3.2301851E-001, 2.4014871E+001, 3.7534435E+000
 1.5517241E+000,-3.3131292E-001, 2.3039620E+001, 3.6552924E+000, 1.5517241E+000,-3.3411752E-001, 2.0575438E+001, 3.6578406E+000, 1.5517241E+000,-3.3438125E-001, 2.1923794E+001, 3.6580846E+000, 1.5517241E+000,-3.3181783E-001, 2.3525798E+001, 3.6557632E+000, 1.5517241E+000,-3.3264128E-001, 2.1434230E+001, 3.6565167E+000, 1.5517241E+000, 3.3233032E-001, 2.0422991E+001, 3.7566381E+000, 1.5517241E+000, 3.3203877E-001, 2.3778182E+001, 3.7565628E+000, 1.5517241E+000, 3.3108193E-001, 2.2763306E+001, 3.7562206E+000, 1.5517241E+000, 3.3391310E-001, 2.0885659E+001, 3.7571723E+000, 1.5517241E+000, 3.2823138E-001, 2.4584265E+001, 3.7552546E+000
 1.6482759E+000,-3.2544104E-001, 2.2990274E+001, 3.6498897E+000, 1.6482759E+000,-3.2803123E-001, 2.0467227E+001, 3.6522936E+000, 1.6482759E+000,-3.2900278E-001, 2.1828714E+001, 3.6531798E+000, 1.6482759E+000,-3.2626942E-001, 2.3132704E+001, 3.6506730E+000, 1.6482759E+000,-3.2642808E-001, 2.0627774E+001, 3.6508265E+000, 1.6482759E+000, 3.3701270E-001, 2.0881128E+001, 3.7581876E+000, 1.6482759E+000, 3.3628782E-001, 2.4189179E+001, 3.7579747E+000, 1.6482759E+000, 3.3564865E-001, 2.2880807E+001, 3.7577508E+000, 1.6482759E+000, 3.3806093E-001, 2.1089346E+001, 3.7585338E+000, 1.6482759E+000, 3.3246996E-001, 2.5078892E+001, 3.7566921E+000
 1.7448276E+000,-3.1813175E-001, 2.2660153E+001, 3.6430850E+000, 1.7448276E+000,-3.2032083E-001, 2.0644108E+001, 3.6451571E+000, 1.7448276E+000,-3.2051448E-001, 2.2084316E+001, 3.6453245E+000, 1.7448276E+000,-3.1927531E-001, 2.2899113E+001, 3.6441744E+000, 1.7448276E+000,-3.1933720E-001, 1.9485439E+001, 3.6442511E+000, 1.7448276E+000, 3.4282140E-001, 2.1425850E+001, 3.7600683E+000, 1.7448276E+000, 3.4241777E-001, 2.4706084E+001, 3.7599554E+000, 1.7448276E+000, 3.4223046E-001, 2.2746343E+001, 3.7598862E+000, 1.7448276E+000, 3.4306979E-001, 2.1025720E+001, 3.7601521E+000, 1.7448276E+000, 3.3887140E-001, 2.5598629E+001, 3.7588021E+000
 1.8413793E+000,-3.1138000E-001, 2.1941544E+001, 3.6366915E+000, 1.8413793E+000,-3.1282899E-001, 2.0552085E+001, 3.6380954E+000, 1.8413793E+000,-3.1362202E-001, 2.1465743E+001, 3.6388213E+000, 1.8413793E+000,-3.1174798E-001, 2.2491688E+001, 3.6370720E+000, 1.8413793E+000,-3.1195129E-001, 1.9570189E+001, 3.6372766E+000, 1.8413793E+000, 3.4895920E-001, 2.2014977E+001, 3.7619875E+000, 1.8413793E+000, 3.4829067E-001, 2.4625560E+001, 3.7617980E+000, 1.8413793E+000, 3.4818756E-001, 2.2803181E+001, 3.7617590E+000, 1.8413793E+000, 3.4898199E-001, 2.1719520E+001, 3.7619985E+000, 1.8413793E+000, 3.4532838E-001, 2.5742524E+001, 3.7608578E+000
 1.9379310E+000,-3.0530367E-001, 2.1431066E+001, 3.6308690E+000, 1.9379310E+000,-3.0422025E-001, 2.0245552E+001, 3.6298272E+000, 1.9379310E+000,-3.0594714E-001, 2.0967812E+001, 3.6314861E+000, 1.9379310E+000,-3.0477952E-001, 2.1774162E+001, 3.6303767E+000, 1.9379310E+000,-3.0485916E-001, 1.8765712E+001, 3.6304441E+000, 1.9379310E+000, 3.5502630E-001, 2.2405229E+001, 3.7638276E+000, 1.9379310E+000, 3.5443188E-001, 2.4491363E+001, 3.7636632E+000, 1.9379310E+000, 3.5481338E-001, 2.2645112E+001, 3.7637789E+000, 1.9379310E+000, 3.5543635E-001, 2.2771726E+001, 3.7639579E+000, 1.9379310E+000, 3.5217485E-001, 2.5482149E+001, 3.7629693E+000
 2.0344828E+000,-2.9814285E-001, 2.1029921E+001, 3.6238910E+000, 2.0344828E+000,-2.9744111E-001, 1.9439892E+001, 3.6231863E+000, 2.0344828E+000,-2.9737524E-001, 2.0736427E+001, 3.6231373E+000, 2.0344828E+000,-2.9776125E-001, 2.0391056E+001, 3.6235219E+000, 2.0344828E+000,-2.9585107E-001, 1.8346958E+001, 3.6216224E+000, 2.0344828E+000, 3.6185265E-001, 2.2161768E+001, 3.7658255E+000, 2.0344828E+000, 3.6101227E-001, 2.4059000E+001, 3.7655955E+000, 2.0344828E+000, 3.6153440E-001, 2.2427901E+001, 3.7657438E+000, 2.0344828E+000, 3.6098484E-001, 2.3230992E+001, 3.7655826E+000, 2.0344828E+000, 3.5931390E-001, 2.4870557E+001, 3.7650909E+000
 2.1310345E+000,-2.9141456E-001, 2.0418528E+001, 3.6171990E+000, 2.1310345E+000,-2.9130521E-001, 1.8758160E+001, 3.6170749E+000, 2.1310345E+000,-2.8924164E-001, 2.0451248E+001, 3.6150431E+000, 2.1310345E+000,-2.8970342E-001, 1.9355266E+001, 3.6154786E+000, 2.1310345E+000,-2.8857310E-001, 1.7808285E+001, 3.6143589E+000, 2.1310345E+000, 3.6899384E-001, 2.2094149E+001, 3.7678401E+000, 2.1310345E+000, 3.6843930E-001, 2.3669418E+001, 3.7676962E+000, 2.1310345E+000, 3.6879669E-001, 2.2144521E+001, 3.7677855E+000, 2.1310345E+000, 3.6699484E-001, 2.2946283E+001, 3.7672899E+000, 2.1310345E+000, 3.6682887E-001, 2.4059318E+001, 3.7672380E+000
 2.2275862E+000,-2.8354953E-001, 1.9418506E+001, 3.6092529E+000, 2.2275862E+000,-2.8596402E-001, 1.7493089E+001, 3.6116939E+000, 2.2275862E+000,-2.8203164E-001, 1.9687057E+001, 3.6077221E+000, 2.2275862E+000,-2.8179055E-001, 1.8418073E+001, 3.6074489E+000, 2.2275862E+000,-2.8081967E-001, 1.7409058E+001, 3.6064808E+000, 2.2275862E+000, 3.7610496E-001, 2.1952628E+001, 3.7697698E+000, 2.2275862E+000, 3.7610143E-001, 2.2959265E+001, 3.7697783E+000, 2.2275862E+000, 3.7539324E-001, 2.2019203E+001, 3.7695824E+000, 2.2275862E+000, 3.7487151E-001, 2.2418859E+001, 3.7694383E+000, 2.2275862E+000, 3.7450411E-001, 2.3458726E+001, 3.7693440E+000
 2.3241379E+000,-2.7833005E-001, 1.8686625E+001, 3.6039041E+000, 2.3241379E+000,-2.8019342E-001, 1.6946593E+001, 3.6057958E+000, 2.3241379E+000,-2.7686673E-001, 1.9156359E+001, 3.6023969E+000, 2.3241379E+000,-2.7631487E-001, 1.8018174E+001, 3.6018012E+000, 2.3241379E+000,-2.7420156E-001, 1.7015143E+001, 3.5996201E+000, 2.3241379E+000, 3.8179523E-001, 2.1322326E+001, 3.7712611E+000, 2.3241379E+000, 3.8180195E-001, 2.2297079E+001, 3.7712729E+000, 2.3241379E+000, 3.8089896E-001, 2.1924641E+001, 3.7710364E+000, 2.3241379E+000, 3.8048323E-001, 2.2010229E+001, 3.7709140E+000, 2.3241379E+000, 3.8016915E-001, 2.2828930E+001, 3.7708427E+000
 2.4206897E+000,-2.7014190E-001, 1.7755365E+001, 3.5953459E+000, 2.4206897E+000,-2.7073615E-001, 1.6546864E+001, 3.5959451E+000, 2.4206897E+000,-2.6902450E-001, 1.8023834E+001, 3.5941556E+000, 2.4206897E+000,-2.6836827E-001, 1.7820983E+001, 3.5934478E+000, 2.4206897E+000,-2.6693863E-001, 1.6024666E+001, 3.5919481E+000, 2.4206897E+000, 3.9061269E-001, 2.0688561E+001, 3.7734849E+000, 2.4206897E+000, 3.8962178E-001, 2.1648257E+001, 3.7732521E+000, 2.4206897E+000, 3.8879470E-001, 2.1310667E+001, 3.7730459E+000, 2.4206897E+000, 3.8878115E-001, 2.1244442E+001, 3.7730269E+000, 2.4206897E+000, 3.8847635E-001, 2.1778809E+001, 3.7729617E+000
 2.5172414E+000,-2.6205348E-001, 1.6963906E+001, 3.5866964E+000, 2.5172414E+000,-2.6140970E-001, 1.6210231E+001, 3.5859824E+000, 2.5172414E+000,-2.6106212E-001, 1.6779137E+001, 3.5856109E+000, 2.5172414E+000,-2.6015224E-001, 1.7078759E+001, 3.5846180E+000, 2.5172414E+000,-2.5865097E-001, 1.5317544E+001, 3.5830009E+000, 2.5172414E+000, 3.9868406E-001, 1.9959877E+001, 3.7754382E+000, 2.5172414E+000, 3.9859708E-001, 2.0807646E+001, 3.7754264E+000, 2.5172414E+000, 3.9764268E-001, 2.0214776E+001, 3.7752020E+000, 2.5172414E+000, 3.9697849E-001, 2.0519049E+001, 3.7750329E+000, 2.5172414E+000, 3.9740860E-001, 2.0503018E+001, 3.7751371E+000
 2.6137931E+000,-2.5334839E-001, 1.6386604E+001, 3.5771779E+000, 2.6137931E+000,-2.5183075E-001, 1.6021959E+001, 3.5754742E+000, 2.6137931E+000,-2.5197099E-001, 1.6291115E+001, 3.5756254E+000, 2.6137931E+000,-2.5158281E-001, 1.6527794E+001, 3.5751758E+000, 2.6137931E+000,-2.4881150E-001, 1.5189061E+001, 3.5721166E+000, 2.6137931E+000, 4.0838321E-001, 1.8841372E+001, 3.7776798E+000, 2.6137931E+000, 4.0786388E-001, 1.9831665E+001, 3.7775683E+000, 2.6137931E+000, 4.0714920E-001, 1.9364357E+001, 3.7774095E+000, 2.6137931E+000, 4.0632586E-001, 1.9701541E+001, 3.7772117E+000, 2.6137931E+000, 4.0779831E-001, 1.9124531E+001, 3.7775499E+000
 2.7103448E+000,-2.4441409E-001, 1.5671092E+001, 3.5671327E+000, 2.7103448E+000,-2.4320013E-001, 1.5543486E+001, 3.5657276E+000, 2.7103448E+000,-2.4260775E-001, 1.5660204E+001, 3.5650592E+000, 2.7103448E+000,-2.4249267E-001, 1.6211693E+001, 3.5649112E+000, 2.7103448E+000,-2.3942550E-001, 1.4958752E+001, 3.5614456E+000, 2.7103448E+000, 4.1983118E-001, 1.7506431E+001, 3.7801792E+000, 2.7103448E+000, 4.1791761E-001, 1.8619496E+001, 3.7797737E+000, 2.7103448E+000, 4.1721758E-001, 1.8235897E+001, 3.7796251E+000, 2.7103448E+000, 4.1630708E-001, 1.8668437E+001, 3.7794238E+000, 2.7103448E+000, 4.1956336E-001, 1.7735158E+001, 3.7801219E+000
 2.8068966E+000,-2.3492480E-001, 1.4929802E+001, 3.5562073E+000, 2.8068966E+000,-2.3378938E-001, 1.4632194E+001, 3.5548314E+000, 2.8068966E+000,-2.3381231E-001, 1.5444586E+001, 3.5548810E+000, 2.8068966E+000,-2.3257361E-001, 1.5854371E+001, 3.5533855E+000, 2.8068966E+000,-2.3039431E-001, 1.4654274E+001, 3.5508572E+000, 2.8068966E+000, 4.3303272E-001, 1.6195327E+001, 3.7828775E+000, 2.8068966E+000, 4.3050267E-001, 1.7094957E+001, 3.7823727E+000, 2.8068966E+000, 4.2851237E-001, 1.7140932E+001, 3.7819784E+000, 2.8068966E+000, 4.2945292E-001, 1.7128766E+001, 3.7821633E+000, 2.8068966E+000, 4.3285083E-001, 1.6410515E+001, 3.7828345E+000
 2.9034483E+000,-2.2460264E-001, 1.4129116E+001, 3.5439198E+000, 2.9034483E+000,-2.2407632E-001, 1.3781661E+001, 3.5432375E+000, 2.9034483E+000,-2.2509132E-001, 1.4752794E+001, 3.5444713E+000, 2.9034483E+000,-2.2284400E-001, 1.5042023E+001, 3.5417180E+000, 2.9034483E+000,-2.2045548E-001, 1.3786053E+001, 3.5388176E+000, 2.9034483E+000, 4.4748072E-001, 1.5043148E+001, 3.7856158E+000, 2.9034483E+000, 4.4634508E-001, 1.5464396E+001, 3.7854039E+000, 2.9034483E+000, 4.4306792E-001, 1.5837144E+001, 3.7848031E+000, 2.9034483E+000, 4.4543030E-001, 1.5437070E+001, 3.7852388E+000, 2.9034483E+000, 4.4921897E-001, 1.5155735E+001, 3.7859210E+000
 3.0000000E+000,-2.1659424E-001, 1.3215471E+001, 3.5340807E+000, 3.0000000E+000,-2.1657172E-001, 1.3330169E+001, 3.5340063E+000, 3.0000000E+000,-2.1758664E-001, 1.3958074E+001, 3.5352780E+000, 3.0000000E+000,-2.1618635E-001, 1.4170638E+001, 3.5335026E+000, 3.0000000E+000,-2.1268006E-001, 1.3278276E+001, 3.5291283E+000, 3.0000000E+000, 4.6058398E-001, 1.4485081E+001, 3.7879114E+000, 3.0000000E+000, 4.6031344E-001, 1.4373069E+001, 3.7878669E+000, 3.0000000E+000, 4.5693328E-001, 1.4736817E+001, 3.7872914E+000, 3.0000000E+000, 4.5929065E-001, 1.4324853E+001, 3.7876906E+000, 3.0000000E+000, 4.6343599E-001, 1.4308767E+001, 3.7883898E+000
