s,kW
Time,Q
 0.0000000E+000,-2.1522226E-004
 1.0002813E+000,-3.0444567E-005
 2.0005626E+000,-2.7101022E-005
 3.0008438E+000,-2.7191216E-005
 4.0011251E+000,-2.7214692E-005
 5.0014064E+000,-2.7193526E-005
 6.0016877E+000,-2.7159615E-005
 7.0002473E+000,-2.7123604E-005
 8.0005286E+000,-2.7093546E-005
 9.0008098E+000,-2.7070015E-005
 1.0000000E+001,-2.7051996E-005
