s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-3.4964380E-001, 3.9085034E-001, 1.0132500E+005, 8.8318715E-001
 1.0041237E+001,-4.2818002E-001, 4.3564323E-001, 1.0132192E+005, 8.8316804E-001
 2.0082473E+001,-4.7248320E-001, 4.2398229E-001, 1.0131460E+005, 8.8312259E-001
 3.0012140E+001,-4.1157986E-001, 6.6964884E-001, 1.0131464E+005, 8.8312289E-001
 4.0053377E+001,-8.5770753E-001, 6.7157281E-001, 1.0129777E+005, 8.8301820E-001
 5.0094614E+001,-8.9655686E-001, 1.0988454E+000, 1.0128935E+005, 8.8296592E-001
 6.0076857E+001,-1.1269846E+000, 1.1784506E+000, 1.0127997E+005, 8.8290772E-001
 7.0019335E+001,-1.1390976E+000, 1.1703404E+000, 1.0127006E+005, 8.8284622E-001
 8.0023347E+001,-1.0662609E+000, 1.1435033E+000, 1.0125686E+005, 8.8276433E-001
 9.0029451E+001,-8.6382307E-001, 8.9049171E-001, 1.0124112E+005, 8.8266666E-001
 1.0001889E+002,-6.5886422E-001, 6.0574696E-001, 1.0122959E+005, 8.8259505E-001
 1.1003220E+002,-5.9245931E-001, 6.3740689E-001, 1.0122060E+005, 8.8326778E-001
 1.2002103E+002,-4.7082423E-001, 5.0339128E-001, 1.0121450E+005, 8.8469588E-001
 1.3001989E+002,-5.5213326E-001, 4.5423378E-001, 1.0120790E+005, 8.8246233E-001
 1.4003686E+002,-4.5759253E-001, 5.1919530E-001, 1.0120909E+005, 8.8245689E-001
 1.5006288E+002,-5.3349466E-001, 4.8769139E-001, 1.0120481E+005, 8.8242491E-001
 1.6010412E+002,-5.0653103E-001, 5.8641672E-001, 1.0120742E+005, 8.8247916E-001
 1.7003379E+002,-4.5887598E-001, 5.4034669E-001, 1.0120445E+005, 8.8253989E-001
 1.8007502E+002,-4.0879141E-001, 5.7913595E-001, 1.0120183E+005, 8.8224630E-001
 1.9000469E+002,-4.6736418E-001, 6.1494173E-001, 1.0119940E+005, 8.8167016E-001
 2.0004593E+002,-6.2348984E-001, 4.3459138E-001, 1.0119512E+005, 8.8178478E-001
 2.1008716E+002,-5.5797861E-001, 4.1430195E-001, 1.0119554E+005, 8.8148740E-001
 2.2001683E+002,-4.4146583E-001, 5.3743123E-001, 1.0119169E+005, 8.7926958E-001
 2.3005807E+002,-6.0173725E-001, 6.6249684E-001, 1.0119416E+005, 8.8090383E-001
 2.4009930E+002,-4.9052848E-001, 5.6427764E-001, 1.0119072E+005, 8.8190180E-001
 2.5002897E+002,-6.1397537E-001, 6.9387503E-001, 1.0119144E+005, 8.8231068E-001
 2.6007021E+002,-5.1351172E-001, 4.7197609E-001, 1.0118596E+005, 8.8272050E-001
 2.7011144E+002,-5.3662740E-001, 5.6126753E-001, 1.0118281E+005, 8.8297821E-001
 2.8004111E+002,-6.3569797E-001, 6.2827082E-001, 1.0117637E+005, 8.8447218E-001
 2.9008235E+002,-5.3577789E-001, 5.9391318E-001, 1.0117234E+005, 8.8457503E-001
 3.0001202E+002,-6.7451198E-001, 4.3126473E-001, 1.0116926E+005, 8.8355107E-001
 3.1005325E+002,-5.4639224E-001, 3.9808374E-001, 1.0116726E+005, 8.8258563E-001
 3.2009449E+002,-5.0190044E-001, 4.2809907E-001, 1.0116743E+005, 8.8256714E-001
 3.3002416E+002,-5.7293804E-001, 4.4490328E-001, 1.0116528E+005, 8.8260072E-001
 3.4006539E+002,-5.8064530E-001, 4.9117251E-001, 1.0116516E+005, 8.8296561E-001
 3.5010663E+002,-4.6570243E-001, 6.1263371E-001, 1.0116148E+005, 8.8341401E-001
 3.6003630E+002,-4.7279663E-001, 6.4370591E-001, 1.0116055E+005, 8.8275054E-001
 3.7007753E+002,-5.5798132E-001, 5.6801418E-001, 1.0115801E+005, 8.8245273E-001
 3.8000720E+002,-5.7787029E-001, 6.1628614E-001, 1.0115820E+005, 8.8257104E-001
 3.9004844E+002,-6.9197207E-001, 6.3922928E-001, 1.0115585E+005, 8.8260560E-001
 4.0008967E+002,-6.5889283E-001, 4.6793192E-001, 1.0115431E+005, 8.8297554E-001
 4.1001934E+002,-5.8942894E-001, 4.3943849E-001, 1.0115254E+005, 8.8361255E-001
 4.2006058E+002,-4.7485924E-001, 4.2112857E-001, 1.0115147E+005, 8.8457582E-001
 4.3010181E+002,-5.4405303E-001, 4.6607581E-001, 1.0115089E+005, 8.8478615E-001
 4.4003148E+002,-6.7761426E-001, 4.0809404E-001, 1.0114892E+005, 8.8361710E-001
 4.5007272E+002,-5.7746521E-001, 4.7752853E-001, 1.0114709E+005, 8.8340423E-001
 4.6000238E+002,-4.9910789E-001, 4.5216238E-001, 1.0114316E+005, 8.8280954E-001
 4.7004362E+002,-4.3894602E-001, 4.3066562E-001, 1.0113983E+005, 8.8289665E-001
