m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0000000E+000,-1.1221047E-002, 5.8479345E+001, 3.3007558E+000,-4.0000000E+000,-1.0789512E-002, 7.2780073E+001, 3.2924090E+000,-4.0000000E+000,-1.0154446E-002, 7.2175973E+001, 3.2795596E+000,-4.0000000E+000,-9.8009108E-003, 6.7654908E+001, 3.2721552E+000,-4.0000000E+000,-9.7926320E-003, 6.4019645E+001, 3.2718896E+000,-4.0000000E+000, 9.2134402E-003, 6.2120228E+001, 3.2652889E+000,-4.0000000E+000, 9.7980554E-003, 7.0442139E+001, 3.2776273E+000,-4.0000000E+000, 1.0332462E-002, 6.8147404E+001, 3.2882783E+000,-4.0000000E+000, 1.0643138E-002, 6.0472663E+001, 3.2942748E+000,-4.0000000E+000, 1.0532389E-002, 5.7576931E+001, 3.2921027E+000
-3.7241379E+000,-1.1183473E-002, 6.0423892E+001, 3.3000402E+000,-3.7241379E+000,-1.0774693E-002, 7.3360583E+001, 3.2921229E+000,-3.7241379E+000,-1.0148469E-002, 7.3231996E+001, 3.2794371E+000,-3.7241379E+000,-9.7778447E-003, 6.9152924E+001, 3.2716613E+000,-3.7241379E+000,-9.7687797E-003, 6.4053992E+001, 3.2713911E+000,-3.7241379E+000, 9.2692063E-003, 6.2245071E+001, 3.2664663E+000,-3.7241379E+000, 9.8304321E-003, 7.2004419E+001, 3.2783034E+000,-3.7241379E+000, 1.0389918E-002, 6.8809723E+001, 3.2893912E+000,-3.7241379E+000, 1.0678728E-002, 6.0048266E+001, 3.2949419E+000,-3.7241379E+000, 1.0565189E-002, 5.7263860E+001, 3.2927229E+000
-3.4482759E+000,-1.1129067E-002, 6.1533085E+001, 3.2989976E+000,-3.4482759E+000,-1.0756642E-002, 7.4766962E+001, 3.2917512E+000,-3.4482759E+000,-1.0145344E-002, 7.3887860E+001, 3.2793630E+000,-3.4482759E+000,-9.7413678E-003, 6.8321358E+001, 3.2708814E+000,-3.4482759E+000,-9.7412501E-003, 6.2955479E+001, 3.2708006E+000,-3.4482759E+000, 9.3453179E-003, 6.5848369E+001, 3.2681166E+000,-3.4482759E+000, 9.8508594E-003, 7.2121160E+001, 3.2787228E+000,-3.4482759E+000, 1.0416273E-002, 6.8421617E+001, 3.2898910E+000,-3.4482759E+000, 1.0707697E-002, 6.0232399E+001, 3.2954883E+000,-3.4482759E+000, 1.0592865E-002, 5.6976562E+001, 3.2932487E+000
-3.1724138E+000,-1.1086601E-002, 6.2484007E+001, 3.2981760E+000,-3.1724138E+000,-1.0727154E-002, 7.4567634E+001, 3.2911644E+000,-3.1724138E+000,-1.0142463E-002, 7.3201088E+001, 3.2792960E+000,-3.1724138E+000,-9.6887650E-003, 6.7585513E+001, 3.2697438E+000,-3.1724138E+000,-9.7218678E-003, 6.4406144E+001, 3.2703916E+000,-3.1724138E+000, 9.4081633E-003, 6.7193271E+001, 3.2694686E+000,-3.1724138E+000, 9.8862269E-003, 7.0699070E+001, 3.2794347E+000,-3.1724138E+000, 1.0451449E-002, 6.9720049E+001, 3.2905640E+000,-3.1724138E+000, 1.0742328E-002, 6.1291937E+001, 3.2961202E+000,-3.1724138E+000, 1.0626684E-002, 5.8136149E+001, 3.2938917E+000
-2.8965517E+000,-1.1049451E-002, 6.3687626E+001, 3.2974606E+000,-2.8965517E+000,-1.0706722E-002, 7.4994258E+001, 3.2907556E+000,-2.8965517E+000,-1.0130865E-002, 7.3274075E+001, 3.2790620E+000,-2.8965517E+000,-9.6349346E-003, 6.5562654E+001, 3.2685860E+000,-2.8965517E+000,-9.6936749E-003, 6.5532094E+001, 3.2698003E+000,-2.8965517E+000, 9.4660786E-003, 6.6285111E+001, 3.2707134E+000,-2.8965517E+000, 9.8919259E-003, 7.0001199E+001, 3.2795280E+000,-2.8965517E+000, 1.0481011E-002, 6.9601118E+001, 3.2911209E+000,-2.8965517E+000, 1.0778459E-002, 6.1572097E+001, 3.2967850E+000,-2.8965517E+000, 1.0666511E-002, 5.9816333E+001, 3.2946432E+000
-2.6206897E+000,-1.0996986E-002, 6.4752449E+001, 3.2964553E+000,-2.6206897E+000,-1.0676670E-002, 7.5608756E+001, 3.2901660E+000,-2.6206897E+000,-1.0094171E-002, 7.3218033E+001, 3.2782943E+000,-2.6206897E+000,-9.5713153E-003, 6.4670398E+001, 3.2671866E+000,-2.6206897E+000,-9.6621855E-003, 6.5973713E+001, 3.2691359E+000,-2.6206897E+000, 9.5327925E-003, 6.5970069E+001, 3.2721376E+000,-2.6206897E+000, 9.9327806E-003, 7.0271468E+001, 3.2803318E+000,-2.6206897E+000, 1.0495910E-002, 7.0834138E+001, 3.2913933E+000,-2.6206897E+000, 1.0818013E-002, 6.1921962E+001, 3.2975332E+000,-2.6206897E+000, 1.0718453E-002, 6.0915880E+001, 3.2956258E+000
-2.3448276E+000,-1.0924870E-002, 6.5219439E+001, 3.2950582E+000,-2.3448276E+000,-1.0624339E-002, 7.4561396E+001, 3.2891135E+000,-2.3448276E+000,-1.0051409E-002, 7.2720867E+001, 3.2773905E+000,-2.3448276E+000,-9.5152013E-003, 6.5824414E+001, 3.2659597E+000,-2.3448276E+000,-9.5996780E-003, 6.5775881E+001, 3.2677603E+000,-2.3448276E+000, 9.5826720E-003, 6.4760391E+001, 3.2731904E+000,-2.3448276E+000, 1.0001573E-002, 7.0274833E+001, 3.2817200E+000,-2.3448276E+000, 1.0516430E-002, 7.2340003E+001, 3.2917898E+000,-2.3448276E+000, 1.0834201E-002, 6.0750319E+001, 3.2978336E+000,-2.3448276E+000, 1.0787988E-002, 6.0141013E+001, 3.2969232E+000
-2.0689655E+000,-1.0873416E-002, 6.4584915E+001, 3.2940627E+000,-2.0689655E+000,-1.0544071E-002, 7.4534732E+001, 3.2874867E+000,-2.0689655E+000,-1.0018697E-002, 7.0487668E+001, 3.2766849E+000,-2.0689655E+000,-9.4799256E-003, 6.4996491E+001, 3.2651462E+000,-2.0689655E+000,-9.5481131E-003, 6.4056780E+001, 3.2666273E+000,-2.0689655E+000, 9.6286857E-003, 6.3430145E+001, 3.2741635E+000,-2.0689655E+000, 1.0065190E-002, 6.9368200E+001, 3.2829890E+000,-2.0689655E+000, 1.0536477E-002, 7.1667598E+001, 3.2921474E+000,-2.0689655E+000, 1.0847819E-002, 5.9901249E+001, 3.2980773E+000,-2.0689655E+000, 1.0858952E-002, 6.0570554E+001, 3.2982513E+000
-1.7931034E+000,-1.0813276E-002, 6.6422543E+001, 3.2928872E+000,-1.7931034E+000,-1.0458652E-002, 7.4789067E+001, 3.2857559E+000,-1.7931034E+000,-9.9684910E-003, 6.8737611E+001, 3.2756139E+000,-1.7931034E+000,-9.4259159E-003, 6.4660995E+001, 3.2639187E+000,-1.7931034E+000,-9.5200567E-003, 6.4572454E+001, 3.2660122E+000,-1.7931034E+000, 9.6739046E-003, 6.4646380E+001, 3.2751218E+000,-1.7931034E+000, 1.0123521E-002, 6.9748367E+001, 3.2841704E+000,-1.7931034E+000, 1.0562491E-002, 6.9861675E+001, 3.2926445E+000,-1.7931034E+000, 1.0891686E-002, 5.7816238E+001, 3.2988867E+000,-1.7931034E+000, 1.0907645E-002, 6.0661015E+001, 3.2991532E+000
