m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 2.0000000E-001,-1.8783179E-003, 6.0545884E+000, 1.0000000E+000, 2.0000000E-001,-1.9014391E-003, 5.8615288E+000, 1.0000000E+000, 2.0000000E-001,-1.8906566E-003, 5.9516293E+000, 1.0000000E+000, 2.0000000E-001,-1.9019984E-003, 5.9904116E+000, 1.0000000E+000, 2.0000000E-001,-1.8972736E-003, 5.9550501E+000, 1.0000000E+000, 2.0000000E-001, 6.1913230E-004, 5.3700744E+000, 1.0000000E+000, 2.0000000E-001, 6.1255018E-004, 5.5260404E+000, 1.0000000E+000, 2.0000000E-001, 5.9786942E-004, 5.3519958E+000, 1.0000000E+000, 2.0000000E-001, 6.1545263E-004, 4.9937126E+000, 1.0000000E+000, 2.0000000E-001, 6.2401364E-004, 5.5055555E+000, 1.0000000E+000
 2.9655172E-001,-1.7935233E-003, 6.4559644E+000, 1.0000000E+000, 2.9655172E-001,-1.8169441E-003, 6.1897860E+000, 1.0000000E+000, 2.9655172E-001,-1.8051646E-003, 6.3091228E+000, 1.0000000E+000, 2.9655172E-001,-1.8120388E-003, 6.3853561E+000, 1.0000000E+000, 2.9655172E-001,-1.8056223E-003, 6.3760677E+000, 1.0000000E+000, 2.9655172E-001, 6.5707774E-004, 5.5199530E+000, 1.0000000E+000, 2.9655172E-001, 6.4923587E-004, 5.6926463E+000, 1.0000000E+000, 2.9655172E-001, 6.3950008E-004, 5.4881969E+000, 1.0000000E+000, 2.9655172E-001, 6.5899140E-004, 5.1533187E+000, 1.0000000E+000, 2.9655172E-001, 6.6511915E-004, 5.7003242E+000, 1.0000000E+000
 3.9310345E-001,-1.6999335E-003, 6.8964403E+000, 1.0000000E+000, 3.9310345E-001,-1.7221456E-003, 6.5376541E+000, 1.0000000E+000, 3.9310345E-001,-1.7154722E-003, 6.6290258E+000, 1.0000000E+000, 3.9310345E-001,-1.7107960E-003, 6.8617726E+000, 1.0000000E+000, 3.9310345E-001,-1.7048226E-003, 6.8764253E+000, 1.0000000E+000, 3.9310345E-001, 7.0562533E-004, 5.7167366E+000, 1.0000000E+000, 3.9310345E-001, 6.9587593E-004, 5.7930601E+000, 1.0000000E+000, 3.9310345E-001, 6.8760297E-004, 5.5164426E+000, 1.0000000E+000, 3.9310345E-001, 7.1399983E-004, 5.2430480E+000, 1.0000000E+000, 3.9310345E-001, 7.1995786E-004, 5.9000276E+000, 1.0000000E+000
 4.8965517E-001,-1.6230186E-003, 7.2471832E+000, 1.0000000E+000, 4.8965517E-001,-1.6412833E-003, 6.8801799E+000, 1.0000000E+000, 4.8965517E-001,-1.6429743E-003, 6.8418957E+000, 1.0000000E+000, 4.8965517E-001,-1.6281041E-003, 7.2965840E+000, 1.0000000E+000, 4.8965517E-001,-1.6270248E-003, 7.2862237E+000, 1.0000000E+000, 4.8965517E-001, 7.5050922E-004, 5.9495320E+000, 1.0000000E+000, 4.8965517E-001, 7.4417650E-004, 5.8259752E+000, 1.0000000E+000, 4.8965517E-001, 7.4373517E-004, 5.3900764E+000, 1.0000000E+000, 4.8965517E-001, 7.5508339E-004, 5.5115082E+000, 1.0000000E+000, 4.8965517E-001, 7.6730154E-004, 6.0214191E+000, 1.0000000E+000
 5.8620690E-001,-1.5619303E-003, 7.5249886E+000, 1.0000000E+000, 5.8620690E-001,-1.5692478E-003, 7.2211681E+000, 1.0000000E+000, 5.8620690E-001,-1.5862813E-003, 7.0378083E+000, 1.0000000E+000, 5.8620690E-001,-1.5604377E-003, 7.6916718E+000, 1.0000000E+000, 5.8620690E-001,-1.5590192E-003, 7.6115794E+000, 1.0000000E+000, 5.8620690E-001, 7.9667899E-004, 6.1667801E+000, 1.0000000E+000, 5.8620690E-001, 7.9461336E-004, 5.8711839E+000, 1.0000000E+000, 5.8620690E-001, 7.9092586E-004, 5.5375504E+000, 1.0000000E+000, 5.8620690E-001, 7.9940427E-004, 5.8249049E+000, 1.0000000E+000, 5.8620690E-001, 8.1489764E-004, 6.2985029E+000, 1.0000000E+000
 6.8275862E-001,-1.5124644E-003, 7.6978714E+000, 1.0000000E+000, 6.8275862E-001,-1.5077634E-003, 7.4951242E+000, 1.0000000E+000, 6.8275862E-001,-1.5313182E-003, 7.2786009E+000, 1.0000000E+000, 6.8275862E-001,-1.5038408E-003, 8.0308500E+000, 1.0000000E+000, 6.8275862E-001,-1.4999200E-003, 7.9131865E+000, 1.0000000E+000, 6.8275862E-001, 8.4249652E-004, 6.3283859E+000, 1.0000000E+000, 6.8275862E-001, 8.4155175E-004, 5.9949642E+000, 1.0000000E+000, 6.8275862E-001, 8.3134454E-004, 5.7926005E+000, 1.0000000E+000, 6.8275862E-001, 8.4494491E-004, 6.0224552E+000, 1.0000000E+000, 6.8275862E-001, 8.5821453E-004, 6.6111005E+000, 1.0000000E+000
 7.7931034E-001,-1.4705438E-003, 7.7218786E+000, 1.0000000E+000, 7.7931034E-001,-1.4584903E-003, 7.6583353E+000, 1.0000000E+000, 7.7931034E-001,-1.4860355E-003, 7.3547037E+000, 1.0000000E+000, 7.7931034E-001,-1.4501894E-003, 8.2858156E+000, 1.0000000E+000, 7.7931034E-001,-1.4467660E-003, 8.1405648E+000, 1.0000000E+000, 7.7931034E-001, 8.9201459E-004, 6.5826445E+000, 1.0000000E+000, 7.7931034E-001, 8.8640598E-004, 6.2708744E+000, 1.0000000E+000, 7.7931034E-001, 8.7770968E-004, 6.0417224E+000, 1.0000000E+000, 7.7931034E-001, 8.8528930E-004, 6.2905869E+000, 1.0000000E+000, 7.7931034E-001, 9.0056355E-004, 6.7539589E+000, 1.0000000E+000
 8.7586207E-001,-1.4347785E-003, 7.6559530E+000, 1.0000000E+000, 8.7586207E-001,-1.4146449E-003, 7.8223482E+000, 1.0000000E+000, 8.7586207E-001,-1.4464885E-003, 7.4266993E+000, 1.0000000E+000, 8.7586207E-001,-1.4047862E-003, 8.4741071E+000, 1.0000000E+000, 8.7586207E-001,-1.3989148E-003, 8.3268761E+000, 1.0000000E+000, 8.7586207E-001, 9.3473519E-004, 6.9030696E+000, 1.0000000E+000, 8.7586207E-001, 9.2606478E-004, 6.4598343E+000, 1.0000000E+000, 8.7586207E-001, 9.1884607E-004, 6.2144116E+000, 1.0000000E+000, 8.7586207E-001, 9.2679361E-004, 6.4123062E+000, 1.0000000E+000, 8.7586207E-001, 9.2663055E-004, 7.0345043E+000, 1.0000000E+000
 9.7241379E-001,-1.4121453E-003, 7.7140676E+000, 1.0000000E+000, 9.7241379E-001,-1.3863242E-003, 7.9384842E+000, 1.0000000E+000, 9.7241379E-001,-1.4134665E-003, 7.6197172E+000, 1.0000000E+000, 9.7241379E-001,-1.3755026E-003, 8.5538536E+000, 1.0000000E+000, 9.7241379E-001,-1.3708439E-003, 8.4072658E+000, 1.0000000E+000, 9.7241379E-001, 9.6688444E-004, 7.1402126E+000, 1.0000000E+000, 9.7241379E-001, 9.5965893E-004, 6.4709200E+000, 1.0000000E+000, 9.7241379E-001, 9.4541287E-004, 6.2903642E+000, 1.0000000E+000, 9.7241379E-001, 9.6405875E-004, 6.3517634E+000, 1.0000000E+000, 9.7241379E-001, 9.5275069E-004, 7.1160536E+000, 1.0000000E+000
