s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-8.8950235E-003, 8.9560068E-003, 1.0132500E+005, 1.1794096E+000
 1.0002251E+001,-7.7674114E-003, 7.8639270E-003, 1.0132493E+005, 1.1794090E+000
 2.0004502E+001,-6.4002319E-003, 6.7409572E-003, 1.0132477E+005, 1.1794077E+000
 3.0006753E+001,-7.3144156E-003, 6.8272882E-003, 1.0132467E+005, 1.1794069E+000
 4.0009004E+001,-7.7806163E-003, 8.4809733E-003, 1.0132449E+005, 1.1794054E+000
 5.0011256E+001,-8.6085697E-003, 8.6420183E-003, 1.0132434E+005, 1.1794041E+000
 6.0013507E+001,-8.9856111E-003, 7.9976301E-003, 1.0132427E+005, 1.1794036E+000
 7.0015758E+001,-8.4348117E-003, 8.8802413E-003, 1.0132422E+005, 1.1794164E+000
 8.0000368E+001,-8.0701748E-003, 8.3543172E-003, 1.0132420E+005, 1.1794055E+000
 9.0002619E+001,-7.5774739E-003, 8.0011276E-003, 1.0132407E+005, 1.1794027E+000
 1.0000487E+002,-7.5908719E-003, 7.4133045E-003, 1.0132387E+005, 1.1794843E+000
 1.1000712E+002,-7.8826124E-003, 7.9795410E-003, 1.0132366E+005, 1.1794271E+000
 1.2000937E+002,-7.8507381E-003, 7.5802892E-003, 1.0132348E+005, 1.1792687E+000
 1.3001162E+002,-7.8245297E-003, 8.0866996E-003, 1.0132332E+005, 1.1791904E+000
 1.4001387E+002,-7.6327074E-003, 7.7521915E-003, 1.0132322E+005, 1.1793111E+000
 1.5001613E+002,-8.0869544E-003, 7.6076500E-003, 1.0132311E+005, 1.1794135E+000
 1.6000074E+002,-7.9291934E-003, 7.5259755E-003, 1.0132295E+005, 1.1794135E+000
 1.7000299E+002,-8.1032945E-003, 7.6612861E-003, 1.0132281E+005, 1.1794822E+000
 1.8000524E+002,-7.7290040E-003, 7.4495004E-003, 1.0132268E+005, 1.1794463E+000
 1.9000749E+002,-7.5416265E-003, 7.7442098E-003, 1.0132261E+005, 1.1793183E+000
 2.0000974E+002,-8.1346051E-003, 7.5723833E-003, 1.0132254E+005, 1.1794127E+000
 2.1001199E+002,-7.6670620E-003, 7.4055490E-003, 1.0132249E+005, 1.1793863E+000
 2.2001424E+002,-7.9854391E-003, 7.5879582E-003, 1.0132245E+005, 1.1794479E+000
 2.3001649E+002,-7.7714657E-003, 7.6415787E-003, 1.0132236E+005, 1.1792981E+000
 2.4000110E+002,-7.9918348E-003, 7.8388882E-003, 1.0132229E+005, 1.1791903E+000
 2.5000336E+002,-7.4933337E-003, 7.9328686E-003, 1.0132222E+005, 1.1791724E+000
 2.6000561E+002,-7.3625529E-003, 7.7313752E-003, 1.0132215E+005, 1.1791712E+000
 2.7000786E+002,-8.1596808E-003, 7.7258500E-003, 1.0132209E+005, 1.1793398E+000
 2.8001011E+002,-7.8464152E-003, 7.8901577E-003, 1.0132203E+005, 1.1794087E+000
 2.9001236E+002,-7.7963645E-003, 7.9079782E-003, 1.0132195E+005, 1.1794751E+000
 3.0001461E+002,-7.5756632E-003, 7.6990029E-003, 1.0132188E+005, 1.1794063E+000
 3.1001686E+002,-7.4348672E-003, 7.6617933E-003, 1.0132181E+005, 1.1796517E+000
 3.2000147E+002,-7.8897283E-003, 8.0188527E-003, 1.0132174E+005, 1.1797280E+000
 3.3000372E+002,-8.0815921E-003, 7.8921596E-003, 1.0132167E+005, 1.1797554E+000
 3.4000598E+002,-7.7751994E-003, 7.7523800E-003, 1.0132161E+005, 1.1794510E+000
 3.5000823E+002,-7.9746933E-003, 7.9997104E-003, 1.0132152E+005, 1.1790877E+000
 3.6001048E+002,-7.7356461E-003, 7.9138445E-003, 1.0132143E+005, 1.1791771E+000
 3.7001273E+002,-7.4386914E-003, 7.3922536E-003, 1.0132136E+005, 1.1791204E+000
 3.8001498E+002,-7.7479345E-003, 7.6130088E-003, 1.0132128E+005, 1.1791276E+000
 3.9001723E+002,-7.6803785E-003, 8.2645957E-003, 1.0132123E+005, 1.1791295E+000
 4.0000184E+002,-7.7629144E-003, 7.7600946E-003, 1.0132118E+005, 1.1793794E+000
 4.1000409E+002,-8.2441147E-003, 7.8442870E-003, 1.0132113E+005, 1.1792288E+000
 4.2000634E+002,-7.7448021E-003, 8.1613841E-003, 1.0132112E+005, 1.1793783E+000
 4.3000859E+002,-7.4974257E-003, 8.1655558E-003, 1.0132113E+005, 1.1793396E+000
 4.4001085E+002,-7.6046923E-003, 7.7988360E-003, 1.0132111E+005, 1.1797592E+000
 4.5001310E+002,-7.9296246E-003, 7.6942298E-003, 1.0132106E+005, 1.1797051E+000
 4.6001535E+002,-7.7592156E-003, 7.6121635E-003, 1.0132101E+005, 1.1796292E+000
 4.7001760E+002,-7.4368913E-003, 7.7238485E-003, 1.0132097E+005, 1.1798913E+000
 4.8000221E+002,-7.6743184E-003, 7.6243552E-003, 1.0132096E+005, 1.1797180E+000
 4.9000446E+002,-7.8049388E-003, 7.6644303E-003, 1.0132094E+005, 1.1795019E+000
 5.0000671E+002,-7.5514454E-003, 8.1085929E-003, 1.0132092E+005, 1.1795665E+000
 5.1000896E+002,-7.6592877E-003, 7.6950450E-003, 1.0132086E+005, 1.1794293E+000
 5.2001121E+002,-8.0297796E-003, 7.8817978E-003, 1.0132083E+005, 1.1793048E+000
 5.3001347E+002,-8.2351882E-003, 7.9215120E-003, 1.0132083E+005, 1.1792490E+000
 5.4001572E+002,-7.7731261E-003, 8.1016946E-003, 1.0132084E+005, 1.1795999E+000
 5.5000033E+002,-8.0092998E-003, 7.8024729E-003, 1.0132080E+005, 1.1795428E+000
 5.6000258E+002,-7.8345221E-003, 7.8146398E-003, 1.0132076E+005, 1.1797362E+000
 5.7000483E+002,-7.6717713E-003, 7.6806606E-003, 1.0132074E+005, 1.1798915E+000
 5.8000708E+002,-7.6784120E-003, 7.5797696E-003, 1.0132077E+005, 1.1796334E+000
 5.9000933E+002,-7.8001465E-003, 7.8297262E-003, 1.0132081E+005, 1.1795280E+000
 6.0001158E+002,-7.7297062E-003, 7.6472449E-003, 1.0132081E+005, 1.1795827E+000
 6.1001383E+002,-8.2123402E-003, 7.8270677E-003, 1.0132074E+005, 1.1798635E+000
 6.2001608E+002,-7.6152926E-003, 7.6949358E-003, 1.0132066E+005, 1.1796823E+000
 6.3000069E+002,-7.5792158E-003, 7.8572256E-003, 1.0132061E+005, 1.1795334E+000
 6.4000295E+002,-7.8585266E-003, 7.7064411E-003, 1.0132062E+005, 1.1797926E+000
 6.5000520E+002,-7.7708157E-003, 7.6828076E-003, 1.0132061E+005, 1.1794507E+000
