m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 1.9993750E-002,-1.9745936E-001, 7.3486148E-001, 1.0000000E+000, 1.9993750E-002,-1.9746078E-001, 7.3486113E-001, 1.0000000E+000, 1.9993750E-002,-1.9745956E-001, 7.3486128E-001, 1.0000000E+000, 1.9993750E-002,-1.9746077E-001, 7.3486113E-001, 1.0000000E+000, 1.9993750E-002,-1.9745937E-001, 7.3486145E-001, 1.0000000E+000, 1.9993750E-002, 1.3305082E-002, 3.3758937E-001, 1.0000000E+000, 1.9993750E-002, 1.3305205E-002, 3.3758945E-001, 1.0000000E+000, 1.9993750E-002, 1.3305072E-002, 3.3758948E-001, 1.0000000E+000, 1.9993750E-002, 1.3305207E-002, 3.3758945E-001, 1.0000000E+000, 1.9993750E-002, 1.3305086E-002, 3.3758941E-001, 1.0000000E+000
 2.9655172E-002,-1.7115580E-001, 7.6820762E-001, 1.0000000E+000, 2.9655172E-002,-1.7115722E-001, 7.6820728E-001, 1.0000000E+000, 2.9655172E-002,-1.7115601E-001, 7.6820736E-001, 1.0000000E+000, 2.9655172E-002,-1.7115721E-001, 7.6820728E-001, 1.0000000E+000, 2.9655172E-002,-1.7115581E-001, 7.6820759E-001, 1.0000000E+000, 2.9655172E-002, 1.7701415E-002, 4.0512822E-001, 1.0000000E+000, 2.9655172E-002, 1.7701591E-002, 4.0512848E-001, 1.0000000E+000, 2.9655172E-002, 1.7701401E-002, 4.0512846E-001, 1.0000000E+000, 2.9655172E-002, 1.7701593E-002, 4.0512847E-001, 1.0000000E+000, 2.9655172E-002, 1.7701418E-002, 4.0512825E-001, 1.0000000E+000
 3.9310345E-002,-1.5442501E-001, 7.8777005E-001, 1.0000000E+000, 3.9310345E-002,-1.5442639E-001, 7.8776972E-001, 1.0000000E+000, 3.9310345E-002,-1.5442520E-001, 7.8776971E-001, 1.0000000E+000, 3.9310345E-002,-1.5442638E-001, 7.8776972E-001, 1.0000000E+000, 3.9310345E-002,-1.5442502E-001, 7.8777002E-001, 1.0000000E+000, 3.9310345E-002, 2.1439700E-002, 4.5549420E-001, 1.0000000E+000, 3.9310345E-002, 2.1439925E-002, 4.5549459E-001, 1.0000000E+000, 3.9310345E-002, 2.1439685E-002, 4.5549453E-001, 1.0000000E+000, 3.9310345E-002, 2.1439927E-002, 4.5549457E-001, 1.0000000E+000, 3.9310345E-002, 2.1439703E-002, 4.5549423E-001, 1.0000000E+000
 4.8965517E-002,-1.4088998E-001, 8.0132786E-001, 1.0000000E+000, 4.8965517E-002,-1.4089131E-001, 8.0132755E-001, 1.0000000E+000, 4.8965517E-002,-1.4089014E-001, 8.0132744E-001, 1.0000000E+000, 4.8965517E-002,-1.4089130E-001, 8.0132756E-001, 1.0000000E+000, 4.8965517E-002,-1.4088998E-001, 8.0132783E-001, 1.0000000E+000, 4.8965517E-002, 2.5233390E-002, 5.0128135E-001, 1.0000000E+000, 4.8965517E-002, 2.5233664E-002, 5.0128181E-001, 1.0000000E+000, 4.8965517E-002, 2.5233376E-002, 5.0128171E-001, 1.0000000E+000, 4.8965517E-002, 2.5233666E-002, 5.0128179E-001, 1.0000000E+000, 4.8965517E-002, 2.5233393E-002, 5.0128136E-001, 1.0000000E+000
 5.8620690E-002,-1.3063196E-001, 8.0935485E-001, 1.0000000E+000, 5.8620690E-002,-1.3063323E-001, 8.0935458E-001, 1.0000000E+000, 5.8620690E-002,-1.3063209E-001, 8.0935439E-001, 1.0000000E+000, 5.8620690E-002,-1.3063323E-001, 8.0935459E-001, 1.0000000E+000, 5.8620690E-002,-1.3063196E-001, 8.0935482E-001, 1.0000000E+000, 5.8620690E-002, 2.8702601E-002, 5.3919468E-001, 1.0000000E+000, 5.8620690E-002, 2.8702919E-002, 5.3919520E-001, 1.0000000E+000, 5.8620690E-002, 2.8702588E-002, 5.3919506E-001, 1.0000000E+000, 5.8620690E-002, 2.8702921E-002, 5.3919518E-001, 1.0000000E+000, 5.8620690E-002, 2.8702604E-002, 5.3919469E-001, 1.0000000E+000
 6.8275862E-002,-1.2138528E-001, 8.1411930E-001, 1.0000000E+000, 6.8275862E-002,-1.2138650E-001, 8.1411908E-001, 1.0000000E+000, 6.8275862E-002,-1.2138538E-001, 8.1411878E-001, 1.0000000E+000, 6.8275862E-002,-1.2138649E-001, 8.1411909E-001, 1.0000000E+000, 6.8275862E-002,-1.2138528E-001, 8.1411926E-001, 1.0000000E+000, 6.8275862E-002, 3.2368505E-002, 5.7577187E-001, 1.0000000E+000, 6.8275862E-002, 3.2368865E-002, 5.7577244E-001, 1.0000000E+000, 6.8275862E-002, 3.2368493E-002, 5.7577229E-001, 1.0000000E+000, 6.8275862E-002, 3.2368867E-002, 5.7577241E-001, 1.0000000E+000, 6.8275862E-002, 3.2368509E-002, 5.7577187E-001, 1.0000000E+000
 7.7931034E-002,-1.1383218E-001, 8.1571055E-001, 1.0000000E+000, 7.7931034E-002,-1.1383334E-001, 8.1571038E-001, 1.0000000E+000, 7.7931034E-002,-1.1383224E-001, 8.1571001E-001, 1.0000000E+000, 7.7931034E-002,-1.1383333E-001, 8.1571040E-001, 1.0000000E+000, 7.7931034E-002,-1.1383217E-001, 8.1571052E-001, 1.0000000E+000, 7.7931034E-002, 3.5806295E-002, 6.0715570E-001, 1.0000000E+000, 7.7931034E-002, 3.5806689E-002, 6.0715632E-001, 1.0000000E+000, 7.7931034E-002, 3.5806281E-002, 6.0715615E-001, 1.0000000E+000, 7.7931034E-002, 3.5806691E-002, 6.0715629E-001, 1.0000000E+000, 7.7931034E-002, 3.5806299E-002, 6.0715570E-001, 1.0000000E+000
 8.7586207E-002,-1.0665357E-001, 8.1477138E-001, 1.0000000E+000, 8.7586207E-002,-1.0665463E-001, 8.1477126E-001, 1.0000000E+000, 8.7586207E-002,-1.0665362E-001, 8.1477078E-001, 1.0000000E+000, 8.7586207E-002,-1.0665463E-001, 8.1477128E-001, 1.0000000E+000, 8.7586207E-002,-1.0665357E-001, 8.1477134E-001, 1.0000000E+000, 8.7586207E-002, 3.9497974E-002, 6.3803242E-001, 1.0000000E+000, 8.7586207E-002, 3.9498394E-002, 6.3803307E-001, 1.0000000E+000, 8.7586207E-002, 3.9497958E-002, 6.3803295E-001, 1.0000000E+000, 8.7586207E-002, 3.9498397E-002, 6.3803303E-001, 1.0000000E+000, 8.7586207E-002, 3.9497978E-002, 6.3803243E-001, 1.0000000E+000
 9.7241379E-002,-1.0054764E-001, 8.1179094E-001, 1.0000000E+000, 9.7241379E-002,-1.0054865E-001, 8.1179086E-001, 1.0000000E+000, 9.7241379E-002,-1.0054767E-001, 8.1179033E-001, 1.0000000E+000, 9.7241379E-002,-1.0054865E-001, 8.1179088E-001, 1.0000000E+000, 9.7241379E-002,-1.0054764E-001, 8.1179091E-001, 1.0000000E+000, 9.7241379E-002, 4.2997464E-002, 6.6475413E-001, 1.0000000E+000, 9.7241379E-002, 4.2997898E-002, 6.6475478E-001, 1.0000000E+000, 9.7241379E-002, 4.2997443E-002, 6.6475466E-001, 1.0000000E+000, 9.7241379E-002, 4.2997901E-002, 6.6475474E-001, 1.0000000E+000, 9.7241379E-002, 4.2997468E-002, 6.6475414E-001, 1.0000000E+000
 1.0689655E-001,-9.4566273E-002, 8.0666038E-001, 1.0000000E+000, 1.0689655E-001,-9.4567221E-002, 8.0666035E-001, 1.0000000E+000, 1.0689655E-001,-9.4566290E-002, 8.0665972E-001, 1.0000000E+000, 1.0689655E-001,-9.4567217E-002, 8.0666037E-001, 1.0000000E+000, 1.0689655E-001,-9.4566266E-002, 8.0666034E-001, 1.0000000E+000, 1.0689655E-001, 4.6794236E-002, 6.9125605E-001, 1.0000000E+000, 1.0689655E-001, 4.6794671E-002, 6.9125665E-001, 1.0000000E+000, 1.0689655E-001, 4.6794210E-002, 6.9125666E-001, 1.0000000E+000, 1.0689655E-001, 4.6794675E-002, 6.9125661E-001, 1.0000000E+000, 1.0689655E-001, 4.6794241E-002, 6.9125606E-001, 1.0000000E+000
 1.1655172E-001,-8.9358160E-002, 8.0016394E-001, 1.0000000E+000, 1.1655172E-001,-8.9359039E-002, 8.0016393E-001, 1.0000000E+000, 1.1655172E-001,-8.9358175E-002, 8.0016329E-001, 1.0000000E+000, 1.1655172E-001,-8.9359034E-002, 8.0016396E-001, 1.0000000E+000, 1.1655172E-001,-8.9358154E-002, 8.0016391E-001, 1.0000000E+000, 1.1655172E-001, 5.0450968E-002, 7.1475707E-001, 1.0000000E+000, 1.1655172E-001, 5.0451392E-002, 7.1475764E-001, 1.0000000E+000, 1.1655172E-001, 5.0450934E-002, 7.1475770E-001, 1.0000000E+000, 1.1655172E-001, 5.0451396E-002, 7.1475760E-001, 1.0000000E+000, 1.1655172E-001, 5.0450973E-002, 7.1475709E-001, 1.0000000E+000
