s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-1.2694577E-003, 1.2713772E-003, 1.0132500E+005, 1.1954478E+000
 1.0019892E+001,-1.1481417E-003, 1.1533813E-003, 1.0132500E+005, 1.1954478E+000
 2.0039784E+001,-1.0159059E-003, 9.9009358E-004, 1.0132499E+005, 1.1954477E+000
 3.0059675E+001,-1.0484205E-003, 9.0765818E-004, 1.0132499E+005, 1.1954477E+000
 4.0009004E+001,-1.0412790E-003, 9.0102731E-004, 1.0132498E+005, 1.1954476E+000
 5.0028896E+001,-1.0016047E-003, 9.5223240E-004, 1.0132498E+005, 1.1954476E+000
 6.0048788E+001,-9.2358901E-004, 9.4022344E-004, 1.0132497E+005, 1.1954475E+000
 7.0068680E+001,-9.1919798E-004, 9.7021759E-004, 1.0132496E+005, 1.1954325E+000
 8.0018009E+001,-1.0177088E-003, 9.3514211E-004, 1.0132496E+005, 1.1952328E+000
 9.0037901E+001,-1.0864618E-003, 9.5837872E-004, 1.0132496E+005, 1.1954311E+000
 1.0005779E+002,-1.1374599E-003, 1.1056107E-003, 1.0132496E+005, 1.1954586E+000
 1.1000712E+002,-1.1337667E-003, 1.1239666E-003, 1.0132495E+005, 1.1952493E+000
 1.2002701E+002,-1.1507446E-003, 1.1896280E-003, 1.0132496E+005, 1.1953891E+000
 1.3004691E+002,-1.2045931E-003, 1.1739276E-003, 1.0132496E+005, 1.1954911E+000
 1.4006680E+002,-1.1811170E-003, 1.0690304E-003, 1.0132496E+005, 1.1953086E+000
 1.5001613E+002,-1.1656628E-003, 1.0648862E-003, 1.0132495E+005, 1.1952438E+000
 1.6003602E+002,-1.1552777E-003, 1.1952576E-003, 1.0132494E+005, 1.1952793E+000
 1.7005591E+002,-1.1916075E-003, 1.2394267E-003, 1.0132493E+005, 1.1953493E+000
 1.8000524E+002,-1.2586748E-003, 1.2411465E-003, 1.0132493E+005, 1.1953418E+000
 1.9002513E+002,-1.2704012E-003, 1.2361493E-003, 1.0132494E+005, 1.1953621E+000
 2.0004502E+002,-1.2178598E-003, 1.2089644E-003, 1.0132495E+005, 1.1952944E+000
 2.1006491E+002,-1.2266294E-003, 1.1775762E-003, 1.0132494E+005, 1.1953126E+000
 2.2001424E+002,-1.2310967E-003, 1.2050622E-003, 1.0132493E+005, 1.1953967E+000
 2.3003413E+002,-1.2081218E-003, 1.1998636E-003, 1.0132492E+005, 1.1953742E+000
 2.4005403E+002,-1.2167623E-003, 1.2164186E-003, 1.0132492E+005, 1.1953810E+000
 2.5000336E+002,-1.1984381E-003, 1.1757291E-003, 1.0132492E+005, 1.1953891E+000
 2.6002325E+002,-1.1142883E-003, 1.0877599E-003, 1.0132492E+005, 1.1952060E+000
 2.7004314E+002,-1.0310168E-003, 1.2125434E-003, 1.0132491E+005, 1.1952524E+000
 2.8006303E+002,-1.0022393E-003, 1.1866250E-003, 1.0132492E+005, 1.1953193E+000
 2.9001236E+002,-9.0639735E-004, 1.1643723E-003, 1.0132492E+005, 1.1953644E+000
 3.0003225E+002,-9.0860020E-004, 1.1610026E-003, 1.0132492E+005, 1.1951641E+000
 3.1005214E+002,-9.7665432E-004, 1.1776997E-003, 1.0132492E+005, 1.1951933E+000
 3.2000147E+002,-1.0702577E-003, 1.2941920E-003, 1.0132493E+005, 1.1951587E+000
 3.3002136E+002,-9.7165990E-004, 1.3531840E-003, 1.0132492E+005, 1.1953656E+000
 3.4004126E+002,-1.0144885E-003, 1.2561018E-003, 1.0132491E+005, 1.1954593E+000
 3.5006115E+002,-1.0966343E-003, 1.2427307E-003, 1.0132490E+005, 1.1954152E+000
 3.6001048E+002,-1.0815515E-003, 1.1455475E-003, 1.0132488E+005, 1.1953532E+000
 3.7003037E+002,-1.0130075E-003, 1.2304305E-003, 1.0132487E+005, 1.1953032E+000
 3.8005026E+002,-1.2099067E-003, 1.2525917E-003, 1.0132487E+005, 1.1954729E+000
 3.9007015E+002,-1.2196428E-003, 1.2454944E-003, 1.0132487E+005, 1.1954915E+000
 4.0001948E+002,-1.1402602E-003, 1.2304515E-003, 1.0132487E+005, 1.1954769E+000
 4.1003937E+002,-1.0628626E-003, 1.1810766E-003, 1.0132486E+005, 1.1955048E+000
 4.2005927E+002,-9.9316299E-004, 1.0611603E-003, 1.0132486E+005, 1.1954907E+000
 4.3000859E+002,-9.7758837E-004, 1.1672882E-003, 1.0132487E+005, 1.1954487E+000
 4.4002849E+002,-9.5222121E-004, 1.1574395E-003, 1.0132488E+005, 1.1952786E+000
 4.5004838E+002,-1.0307654E-003, 1.1221715E-003, 1.0132488E+005, 1.1953575E+000
 4.6006827E+002,-1.1253398E-003, 1.1934712E-003, 1.0132487E+005, 1.1951894E+000
 4.7001760E+002,-1.1169728E-003, 1.1585863E-003, 1.0132485E+005, 1.1954581E+000
 4.8003749E+002,-1.1005607E-003, 1.2015610E-003, 1.0132483E+005, 1.1953685E+000
 4.9005738E+002,-1.1470293E-003, 1.1359923E-003, 1.0132482E+005, 1.1953482E+000
