m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 2.0000000E+001,-6.0379157E-002, 1.9862749E+003, 4.9047600E+000, 2.0000000E+001,-6.0218095E-002, 1.9044306E+003, 4.5306693E+000, 2.0000000E+001,-6.0161766E-002, 1.8860546E+003, 4.4987908E+000, 2.0000000E+001,-6.0127930E-002, 1.9447040E+003, 4.5088209E+000, 2.0000000E+001,-6.0284170E-002, 1.9072198E+003, 4.6242924E+000, 2.0000000E+001, 4.7223549E-002, 2.1652217E+003, 7.1661140E+000, 2.0000000E+001, 4.7040497E-002, 2.0874077E+003, 6.7767526E+000, 2.0000000E+001, 4.6922727E-002, 2.1052203E+003, 6.7726405E+000, 2.0000000E+001, 4.6868109E-002, 2.1403546E+003, 6.8480336E+000, 2.0000000E+001, 4.6634017E-002, 2.0752717E+003, 6.4421532E+000
 2.9655172E+001,-6.0169364E-002, 2.0452273E+003, 5.5846961E+000, 2.9655172E+001,-5.9880568E-002, 2.0005778E+003, 5.0825700E+000, 2.9655172E+001,-5.9967243E-002, 1.9904314E+003, 5.2463120E+000, 2.9655172E+001,-5.9938419E-002, 2.0187542E+003, 5.3808908E+000, 2.9655172E+001,-5.9991021E-002, 1.9822960E+003, 5.2329341E+000, 2.9655172E+001, 4.8102382E-002, 2.2316945E+003, 7.5511664E+000, 2.9655172E+001, 4.8047706E-002, 2.1619764E+003, 7.1734554E+000, 2.9655172E+001, 4.7989216E-002, 2.1745332E+003, 7.1897473E+000, 2.9655172E+001, 4.7858227E-002, 2.1824568E+003, 7.1714545E+000, 2.9655172E+001, 4.7613115E-002, 2.1364328E+003, 6.8416993E+000
 3.9310345E+001,-6.0155609E-002, 2.1897041E+003, 6.5113248E+000, 3.9310345E+001,-5.9955380E-002, 2.1791575E+003, 6.2369943E+000, 3.9310345E+001,-5.9920215E-002, 2.1653181E+003, 6.2023944E+000, 3.9310345E+001,-6.0082710E-002, 2.1571325E+003, 6.4057111E+000, 3.9310345E+001,-5.9912218E-002, 2.1386788E+003, 6.2370705E+000, 3.9310345E+001, 4.9456315E-002, 2.3061880E+003, 7.9147003E+000, 3.9310345E+001, 4.9489182E-002, 2.2518347E+003, 7.7004294E+000, 3.9310345E+001, 4.9561062E-002, 2.2617165E+003, 7.8525991E+000, 3.9310345E+001, 4.9286307E-002, 2.2635330E+003, 7.7845552E+000, 3.9310345E+001, 4.9019658E-002, 2.2144405E+003, 7.3172351E+000
 4.8965517E+001,-6.0855405E-002, 2.3399651E+003, 7.7889516E+000, 4.8965517E+001,-6.0755803E-002, 2.3491287E+003, 7.8481666E+000, 4.8965517E+001,-6.0483717E-002, 2.3210181E+003, 7.6162468E+000, 4.8965517E+001,-6.0779425E-002, 2.3177953E+003, 7.8506565E+000, 4.8965517E+001,-6.0371900E-002, 2.2859013E+003, 7.4521220E+000, 4.8965517E+001, 5.1062653E-002, 2.3726295E+003, 8.4044208E+000, 4.8965517E+001, 5.1219263E-002, 2.3438730E+003, 8.2772373E+000, 4.8965517E+001, 5.1251046E-002, 2.3690261E+003, 8.6001323E+000, 4.8965517E+001, 5.0809896E-002, 2.3389556E+003, 8.4017547E+000, 4.8965517E+001, 5.0462035E-002, 2.2906922E+003, 7.9136693E+000
 5.8620690E+001,-6.1610779E-002, 2.4662989E+003, 8.9062558E+000, 5.8620690E+001,-6.2044516E-002, 2.4990226E+003, 9.1418972E+000, 5.8620690E+001,-6.1648674E-002, 2.4706949E+003, 9.0618171E+000, 5.8620690E+001,-6.1928293E-002, 2.4840666E+003, 9.0602237E+000, 5.8620690E+001,-6.1225214E-002, 2.4243930E+003, 8.6708092E+000, 5.8620690E+001, 5.2576933E-002, 2.4525711E+003, 9.0063120E+000, 5.8620690E+001, 5.3043631E-002, 2.4633818E+003, 8.9920929E+000, 5.8620690E+001, 5.2974681E-002, 2.4800658E+003, 9.1823405E+000, 5.8620690E+001, 5.2563280E-002, 2.4505734E+003, 8.8892793E+000, 5.8620690E+001, 5.1713931E-002, 2.3666621E+003, 8.3612835E+000
 6.8275862E+001,-6.2909483E-002, 2.6043012E+003, 1.0025697E+001, 6.8275862E+001,-6.3345991E-002, 2.6294979E+003, 1.0122154E+001, 6.8275862E+001,-6.3215651E-002, 2.6235964E+003, 1.0137629E+001, 6.8275862E+001,-6.3222493E-002, 2.6353468E+003, 1.0096620E+001, 6.8275862E+001,-6.2346827E-002, 2.5644944E+003, 9.7706873E+000, 6.8275862E+001, 5.4150327E-002, 2.5350926E+003, 9.3162095E+000, 6.8275862E+001, 5.5082837E-002, 2.5880949E+003, 9.7407276E+000, 6.8275862E+001, 5.4564029E-002, 2.5672266E+003, 9.6149205E+000, 6.8275862E+001, 5.4602964E-002, 2.5734027E+003, 9.5715063E+000, 6.8275862E+001, 5.3428274E-002, 2.4923491E+003, 8.8961657E+000
 7.7931034E+001,-6.4324854E-002, 2.7430936E+003, 1.0935276E+001, 7.7931034E+001,-6.4641638E-002, 2.7426919E+003, 1.0816092E+001, 7.7931034E+001,-6.4571037E-002, 2.7516172E+003, 1.0886397E+001, 7.7931034E+001,-6.4519262E-002, 2.7490367E+003, 1.0979560E+001, 7.7931034E+001,-6.3727377E-002, 2.6800133E+003, 1.0572712E+001, 7.7931034E+001, 5.5685357E-002, 2.6039307E+003, 9.7320876E+000, 7.7931034E+001, 5.6930303E-002, 2.6886062E+003, 1.0331286E+001, 7.7931034E+001, 5.6188981E-002, 2.6427903E+003, 1.0015248E+001, 7.7931034E+001, 5.6426467E-002, 2.6809099E+003, 1.0226481E+001, 7.7931034E+001, 5.5382841E-002, 2.5944167E+003, 9.6929868E+000
 8.7586207E+001,-6.5640401E-002, 2.8471587E+003, 1.1557200E+001, 8.7586207E+001,-6.5836476E-002, 2.8407453E+003, 1.1351564E+001, 8.7586207E+001,-6.5739162E-002, 2.8499041E+003, 1.1536923E+001, 8.7586207E+001,-6.5747067E-002, 2.8541387E+003, 1.1517538E+001, 8.7586207E+001,-6.5006391E-002, 2.7862116E+003, 1.1086240E+001, 8.7586207E+001, 5.7310072E-002, 2.7039446E+003, 1.0151218E+001, 8.7586207E+001, 5.8500751E-002, 2.7879628E+003, 1.0820497E+001, 8.7586207E+001, 5.7698554E-002, 2.7461025E+003, 1.0401780E+001, 8.7586207E+001, 5.8374334E-002, 2.7804908E+003, 1.0680459E+001, 8.7586207E+001, 5.7194241E-002, 2.6827300E+003, 1.0201700E+001
 9.7241379E+001,-6.6239793E-002, 2.8932231E+003, 1.1725255E+001, 9.7241379E+001,-6.6464584E-002, 2.9015775E+003, 1.1704273E+001, 9.7241379E+001,-6.6427559E-002, 2.9116224E+003, 1.1838840E+001, 9.7241379E+001,-6.6474197E-002, 2.9168236E+003, 1.1793583E+001, 9.7241379E+001,-6.5695064E-002, 2.8500093E+003, 1.1374172E+001, 9.7241379E+001, 5.8799337E-002, 2.8068187E+003, 1.0806045E+001, 9.7241379E+001, 5.9826565E-002, 2.8600244E+003, 1.1210832E+001, 9.7241379E+001, 5.9025852E-002, 2.8170287E+003, 1.0776075E+001, 9.7241379E+001, 5.9712299E-002, 2.8527612E+003, 1.0993424E+001, 9.7241379E+001, 5.8586244E-002, 2.7675230E+003, 1.0680880E+001
