m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0000000E-003,-2.7961026E+000, 4.3833886E-005, 1.0000000E+000,-4.0000000E-003,-2.7961025E+000, 4.0628041E-005, 1.0000000E+000,-4.0000000E-003,-2.7961026E+000, 4.1597614E-005, 1.0000000E+000,-4.0000000E-003,-2.7961026E+000, 4.3585700E-005, 1.0000000E+000,-4.0000000E-003,-2.7961026E+000, 4.6225160E-005, 1.0000000E+000,-4.0000000E-003, 2.7962202E+000, 5.6782646E-005, 1.0000000E+000,-4.0000000E-003, 2.7962203E+000, 5.5345107E-005, 1.0000000E+000,-4.0000000E-003, 2.7962203E+000, 5.6619699E-005, 1.0000000E+000,-4.0000000E-003, 2.7962203E+000, 6.0294234E-005, 1.0000000E+000,-4.0000000E-003, 2.7962202E+000, 6.2227215E-005, 1.0000000E+000
-3.7241379E-003,-2.7961026E+000, 4.2680792E-005, 1.0000000E+000,-3.7241379E-003,-2.7961025E+000, 3.9296472E-005, 1.0000000E+000,-3.7241379E-003,-2.7961025E+000, 4.0535615E-005, 1.0000000E+000,-3.7241379E-003,-2.7961025E+000, 4.2773475E-005, 1.0000000E+000,-3.7241379E-003,-2.7961026E+000, 4.5528171E-005, 1.0000000E+000,-3.7241379E-003, 2.7962203E+000, 5.5694804E-005, 1.0000000E+000,-3.7241379E-003, 2.7962203E+000, 5.4289358E-005, 1.0000000E+000,-3.7241379E-003, 2.7962203E+000, 5.6003330E-005, 1.0000000E+000,-3.7241379E-003, 2.7962203E+000, 6.0090540E-005, 1.0000000E+000,-3.7241379E-003, 2.7962202E+000, 6.2047449E-005, 1.0000000E+000
-3.4482759E-003,-2.7961026E+000, 4.1537007E-005, 1.0000000E+000,-3.4482759E-003,-2.7961025E+000, 3.7952223E-005, 1.0000000E+000,-3.4482759E-003,-2.7961025E+000, 3.9494705E-005, 1.0000000E+000,-3.4482759E-003,-2.7961025E+000, 4.1998455E-005, 1.0000000E+000,-3.4482759E-003,-2.7961026E+000, 4.4874227E-005, 1.0000000E+000,-3.4482759E-003, 2.7962203E+000, 5.4507542E-005, 1.0000000E+000,-3.4482759E-003, 2.7962203E+000, 5.3109463E-005, 1.0000000E+000,-3.4482759E-003, 2.7962203E+000, 5.5283712E-005, 1.0000000E+000,-3.4482759E-003, 2.7962203E+000, 5.9767982E-005, 1.0000000E+000,-3.4482759E-003, 2.7962202E+000, 6.1729382E-005, 1.0000000E+000
-3.1724138E-003,-2.7961025E+000, 4.0426027E-005, 1.0000000E+000,-3.1724138E-003,-2.7961025E+000, 3.6615807E-005, 1.0000000E+000,-3.1724138E-003,-2.7961025E+000, 3.8491086E-005, 1.0000000E+000,-3.1724138E-003,-2.7961025E+000, 4.1272963E-005, 1.0000000E+000,-3.1724138E-003,-2.7961026E+000, 4.4276782E-005, 1.0000000E+000,-3.1724138E-003, 2.7962203E+000, 5.3239960E-005, 1.0000000E+000,-3.1724138E-003, 2.7962203E+000, 5.1820162E-005, 1.0000000E+000,-3.1724138E-003, 2.7962203E+000, 5.4474401E-005, 1.0000000E+000,-3.1724138E-003, 2.7962203E+000, 5.9340045E-005, 1.0000000E+000,-3.1724138E-003, 2.7962202E+000, 6.1294749E-005, 1.0000000E+000
-2.8965517E-003,-2.7961025E+000, 3.9367804E-005, 1.0000000E+000,-2.8965517E-003,-2.7961025E+000, 3.5301530E-005, 1.0000000E+000,-2.8965517E-003,-2.7961025E+000, 3.7531365E-005, 1.0000000E+000,-2.8965517E-003,-2.7961025E+000, 4.0598607E-005, 1.0000000E+000,-2.8965517E-003,-2.7961026E+000, 4.3740118E-005, 1.0000000E+000,-2.8965517E-003, 2.7962203E+000, 5.1913185E-005, 1.0000000E+000,-2.8965517E-003, 2.7962203E+000, 5.0435328E-005, 1.0000000E+000,-2.8965517E-003, 2.7962203E+000, 5.3584931E-005, 1.0000000E+000,-2.8965517E-003, 2.7962203E+000, 5.8816563E-005, 1.0000000E+000,-2.8965517E-003, 2.7962202E+000, 6.0764292E-005, 1.0000000E+000
-2.6206897E-003,-2.7961025E+000, 3.8379097E-005, 1.0000000E+000,-2.6206897E-003,-2.7961025E+000, 3.4017995E-005, 1.0000000E+000,-2.6206897E-003,-2.7961025E+000, 3.6613547E-005, 1.0000000E+000,-2.6206897E-003,-2.7961025E+000, 3.9968167E-005, 1.0000000E+000,-2.6206897E-003,-2.7961026E+000, 4.3260934E-005, 1.0000000E+000,-2.6206897E-003, 2.7962203E+000, 5.0550593E-005, 1.0000000E+000,-2.6206897E-003, 2.7962203E+000, 4.8967867E-005, 1.0000000E+000,-2.6206897E-003, 2.7962203E+000, 5.2620786E-005, 1.0000000E+000,-2.6206897E-003, 2.7962203E+000, 5.8203716E-005, 1.0000000E+000,-2.6206897E-003, 2.7962202E+000, 6.0156768E-005, 1.0000000E+000
-2.3448276E-003,-2.7961025E+000, 3.7473875E-005, 1.0000000E+000,-2.3448276E-003,-2.7961025E+000, 3.2769064E-005, 1.0000000E+000,-2.3448276E-003,-2.7961025E+000, 3.5728773E-005, 1.0000000E+000,-2.3448276E-003,-2.7961025E+000, 3.9368259E-005, 1.0000000E+000,-2.3448276E-003,-2.7961026E+000, 4.2830512E-005, 1.0000000E+000,-2.3448276E-003, 2.7962203E+000, 4.9178345E-005, 1.0000000E+000,-2.3448276E-003, 2.7962203E+000, 4.7429917E-005, 1.0000000E+000,-2.3448276E-003, 2.7962203E+000, 5.1583729E-005, 1.0000000E+000,-2.3448276E-003, 2.7962203E+000, 5.7504465E-005, 1.0000000E+000,-2.3448276E-003, 2.7962202E+000, 5.9488253E-005, 1.0000000E+000
-2.0689655E-003,-2.7961025E+000, 3.6663681E-005, 1.0000000E+000,-2.0689655E-003,-2.7961025E+000, 3.1555151E-005, 1.0000000E+000,-2.0689655E-003,-2.7961025E+000, 3.4863393E-005, 1.0000000E+000,-2.0689655E-003,-2.7961025E+000, 3.8782157E-005, 1.0000000E+000,-2.0689655E-003,-2.7961026E+000, 4.2437023E-005, 1.0000000E+000,-2.0689655E-003, 2.7962203E+000, 4.7826148E-005, 1.0000000E+000,-2.0689655E-003, 2.7962203E+000, 4.5833301E-005, 1.0000000E+000,-2.0689655E-003, 2.7962203E+000, 5.0472351E-005, 1.0000000E+000,-2.0689655E-003, 2.7962203E+000, 5.6719284E-005, 1.0000000E+000,-2.0689655E-003, 2.7962202E+000, 5.8771805E-005, 1.0000000E+000
-1.7931034E-003,-2.7961025E+000, 3.5957849E-005, 1.0000000E+000,-1.7931034E-003,-2.7961025E+000, 3.0374672E-005, 1.0000000E+000,-1.7931034E-003,-2.7961025E+000, 3.4000953E-005, 1.0000000E+000,-1.7931034E-003,-2.7961025E+000, 3.8192286E-005, 1.0000000E+000,-1.7931034E-003,-2.7961026E+000, 4.2067627E-005, 1.0000000E+000,-1.7931034E-003, 2.7962203E+000, 4.6527925E-005, 1.0000000E+000,-1.7931034E-003, 2.7962203E+000, 4.4190172E-005, 1.0000000E+000,-1.7931034E-003, 2.7962203E+000, 4.9282704E-005, 1.0000000E+000,-1.7931034E-003, 2.7962203E+000, 5.5847067E-005, 1.0000000E+000,-1.7931034E-003, 2.7962202E+000, 5.8017443E-005, 1.0000000E+000
-1.5172414E-003,-2.7961025E+000, 3.5363497E-005, 1.0000000E+000,-1.5172414E-003,-2.7961025E+000, 2.9225519E-005, 1.0000000E+000,-1.5172414E-003,-2.7961025E+000, 3.3123773E-005, 1.0000000E+000,-1.5172414E-003,-2.7961025E+000, 3.7582096E-005, 1.0000000E+000,-1.5172414E-003,-2.7961026E+000, 4.1710125E-005, 1.0000000E+000,-1.5172414E-003, 2.7962203E+000, 4.5321887E-005, 1.0000000E+000,-1.5172414E-003, 2.7962203E+000, 4.2513805E-005, 1.0000000E+000,-1.5172414E-003, 2.7962203E+000, 4.8008846E-005, 1.0000000E+000,-1.5172414E-003, 2.7962203E+000, 5.4886031E-005, 1.0000000E+000,-1.5172414E-003, 2.7962202E+000, 5.7232425E-005, 1.0000000E+000
-1.2413793E-003,-2.7961025E+000, 3.4524973E-005, 1.0000000E+000,-1.2413793E-003,-2.7961025E+000, 2.7018145E-005, 1.0000000E+000,-1.2413793E-003,-2.7961025E+000, 3.1254131E-005, 1.0000000E+000,-1.2413793E-003,-2.7961025E+000, 3.6246439E-005, 1.0000000E+000,-1.2413793E-003,-2.7961026E+000, 4.0991485E-005, 1.0000000E+000,-1.2413793E-003, 2.7962203E+000, 4.3351189E-005, 1.0000000E+000,-1.2413793E-003, 2.7962203E+000, 3.9125687E-005, 1.0000000E+000,-1.2413793E-003, 2.7962203E+000, 4.5176845E-005, 1.0000000E+000,-1.2413793E-003, 2.7962203E+000, 5.2691797E-005, 1.0000000E+000,-1.2413793E-003, 2.7962203E+000, 5.5588562E-005, 1.0000000E+000
-9.6551724E-004,-2.7961025E+000, 3.4281100E-005, 1.0000000E+000,-9.6551724E-004,-2.7961025E+000, 2.5964854E-005, 1.0000000E+000,-9.6551724E-004,-2.7961025E+000, 3.0227040E-005, 1.0000000E+000,-9.6551724E-004,-2.7961025E+000, 3.5501323E-005, 1.0000000E+000,-9.6551724E-004,-2.7961026E+000, 4.0616936E-005, 1.0000000E+000,-9.6551724E-004, 2.7962203E+000, 4.2663482E-005, 1.0000000E+000,-9.6551724E-004, 2.7962203E+000, 3.7455107E-005, 1.0000000E+000,-9.6551724E-004, 2.7962203E+000, 4.3599238E-005, 1.0000000E+000,-9.6551724E-004, 2.7962203E+000, 5.1458378E-005, 1.0000000E+000,-9.6551724E-004, 2.7962203E+000, 5.4735117E-005, 1.0000000E+000
