s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-6.3889995E-002, 6.5730652E-002, 1.0132500E+005, 1.1229154E+000
 1.0019892E+001,-5.6591480E-002, 5.7337042E-002, 1.0132309E+005, 1.1229003E+000
 2.0039784E+001,-5.7195411E-002, 5.2844311E-002, 1.0131908E+005, 1.1228795E+000
 3.0084852E+001,-6.0448355E-002, 5.4991084E-002, 1.0131520E+005, 1.1265228E+000
 4.0105816E+001,-6.4571379E-002, 6.5496639E-002, 1.0131172E+005, 1.1246567E+000
 5.0016285E+001,-6.2609214E-002, 6.4524616E-002, 1.0130856E+005, 1.1234476E+000
 6.0073015E+001,-5.8791598E-002, 6.4158993E-002, 1.0130539E+005, 1.1223347E+000
 7.0039979E+001,-6.0404672E-002, 6.5371225E-002, 1.0130254E+005, 1.1212723E+000
 8.0022047E+001,-5.6504678E-002, 6.5270111E-002, 1.0129991E+005, 1.1218334E+000
 9.0022733E+001,-5.8536652E-002, 6.1718859E-002, 1.0129737E+005, 1.1230901E+000
 1.0004266E+002,-5.7062059E-002, 5.8796614E-002, 1.0129508E+005, 1.1225297E+000
 1.1005458E+002,-6.2182443E-002, 6.4321783E-002, 1.0129262E+005, 1.1215160E+000
 1.2005220E+002,-5.9023050E-002, 6.3348285E-002, 1.0129015E+005, 1.1221004E+000
 1.3008733E+002,-5.9807042E-002, 5.9177126E-002, 1.0128824E+005, 1.1226925E+000
 1.4000238E+002,-6.0833823E-002, 6.1572490E-002, 1.0128637E+005, 1.1240003E+000
 1.5000756E+002,-5.9399299E-002, 6.0470640E-002, 1.0128435E+005, 1.1239339E+000
 1.6005374E+002,-6.6893428E-002, 5.9516418E-002, 1.0128265E+005, 1.1241521E+000
 1.7004232E+002,-6.5165483E-002, 6.0829636E-002, 1.0128105E+005, 1.1234904E+000
 1.8000753E+002,-6.0291623E-002, 6.0936763E-002, 1.0127925E+005, 1.1216871E+000
 1.9002526E+002,-5.7400043E-002, 5.8628063E-002, 1.0127766E+005, 1.1244045E+000
 2.0007267E+002,-5.9965416E-002, 6.2581536E-002, 1.0127617E+005, 1.1239309E+000
 2.1006061E+002,-6.5622036E-002, 6.1582736E-002, 1.0127478E+005, 1.1223076E+000
 2.2007068E+002,-6.3755952E-002, 6.0433975E-002, 1.0127377E+005, 1.1231536E+000
 2.3005466E+002,-6.1690764E-002, 5.8694111E-002, 1.0127231E+005, 1.1255220E+000
 2.4004667E+002,-6.7466235E-002, 5.9580318E-002, 1.0127127E+005, 1.1258539E+000
 2.5004191E+002,-6.5497370E-002, 5.6679080E-002, 1.0127012E+005, 1.1270431E+000
 2.6006170E+002,-6.7618510E-002, 5.4099864E-002, 1.0126844E+005, 1.1267096E+000
 2.7002055E+002,-6.3370142E-002, 5.7522248E-002, 1.0126705E+005, 1.1255179E+000
 2.8000797E+002,-6.4296672E-002, 5.6362195E-002, 1.0126595E+005, 1.1246385E+000
 2.9001115E+002,-6.1331164E-002, 5.9898413E-002, 1.0126477E+005, 1.1240931E+000
 3.0000777E+002,-6.0817388E-002, 6.1477317E-002, 1.0126349E+005, 1.1257568E+000
 3.1004060E+002,-6.3467628E-002, 6.0502232E-002, 1.0126224E+005, 1.1259064E+000
 3.2004792E+002,-6.1312898E-002, 5.9683569E-002, 1.0126147E+005, 1.1251220E+000
 3.3005001E+002,-5.9879488E-002, 6.1936908E-002, 1.0126073E+005, 1.1246145E+000
 3.4003190E+002,-5.9648239E-002, 6.3530198E-002, 1.0125987E+005, 1.1219968E+000
 3.5005260E+002,-6.2162960E-002, 6.4329911E-002, 1.0125867E+005, 1.1214157E+000
 3.6001338E+002,-5.8148427E-002, 6.0540560E-002, 1.0125806E+005, 1.1227910E+000
 3.7007938E+002,-5.8182270E-002, 6.1472747E-002, 1.0125757E+005, 1.1229403E+000
 3.8004716E+002,-5.9677798E-002, 6.1529461E-002, 1.0125699E+005, 1.1217683E+000
 3.9000664E+002,-6.0488228E-002, 6.1981587E-002, 1.0125660E+005, 1.1211743E+000
 4.0007644E+002,-5.9533446E-002, 6.1370797E-002, 1.0125625E+005, 1.1201972E+000
 4.1000355E+002,-5.6012460E-002, 6.5704408E-002, 1.0125565E+005, 1.1203426E+000
 4.2006249E+002,-5.5527958E-002, 6.6859739E-002, 1.0125553E+005, 1.1180769E+000
 4.3005241E+002,-5.8881040E-002, 6.7162039E-002, 1.0125513E+005, 1.1191882E+000
 4.4006328E+002,-5.6222718E-002, 6.3121902E-002, 1.0125484E+005, 1.1232617E+000
 4.5001797E+002,-5.7965789E-002, 6.0153069E-002, 1.0125463E+005, 1.1239746E+000
 4.6003634E+002,-6.0349534E-002, 6.2148765E-002, 1.0125402E+005, 1.1228412E+000
 4.7008380E+002,-6.1178664E-002, 6.1697572E-002, 1.0125292E+005, 1.1221541E+000
 4.8005554E+002,-6.0140197E-002, 5.6981329E-002, 1.0125273E+005, 1.1226966E+000
 4.9004786E+002,-5.4405641E-002, 5.9220604E-002, 1.0125250E+005, 1.1242320E+000
 5.0005929E+002,-5.8109087E-002, 6.0375531E-002, 1.0125225E+005, 1.1251477E+000
 5.1004903E+002,-6.1184531E-002, 6.2502079E-002, 1.0125274E+005, 1.1255127E+000
 5.2004439E+002,-6.0790334E-002, 6.2773091E-002, 1.0125355E+005, 1.1235340E+000
 5.3007616E+002,-5.7664375E-002, 5.9571419E-002, 1.0125321E+005, 1.1227339E+000
 5.4007111E+002,-5.9124923E-002, 6.3560911E-002, 1.0125307E+005, 1.1204276E+000
 5.5001919E+002,-5.8113716E-002, 6.6690795E-002, 1.0125299E+005, 1.1197876E+000
 5.6004147E+002,-6.0628356E-002, 6.5260468E-002, 1.0125314E+005, 1.1216420E+000
 5.7006803E+002,-5.7966577E-002, 6.3309670E-002, 1.0125260E+005, 1.1228970E+000
 5.8009213E+002,-5.7699413E-002, 6.2118273E-002, 1.0125223E+005, 1.1222144E+000
 5.9003219E+002,-5.8233451E-002, 6.4347884E-002, 1.0125163E+005, 1.1216597E+000
 6.0001285E+002,-6.0048610E-002, 6.7450840E-002, 1.0125152E+005, 1.1230295E+000
 6.1004878E+002,-6.1575559E-002, 6.7466901E-002, 1.0125089E+005, 1.1246691E+000
 6.2001246E+002,-6.2202965E-002, 6.4462991E-002, 1.0125037E+005, 1.1228750E+000
 6.3001160E+002,-5.9880896E-002, 6.2769577E-002, 1.0125008E+005, 1.1242432E+000
 6.4002208E+002,-6.0763631E-002, 5.8868220E-002, 1.0124969E+005, 1.1251275E+000
 6.5000820E+002,-6.2445678E-002, 5.3844888E-002, 1.0125002E+005, 1.1250306E+000
 6.6004299E+002,-6.0513571E-002, 5.6250166E-002, 1.0124998E+005, 1.1253986E+000
 6.7002630E+002,-6.0319368E-002, 6.0157097E-002, 1.0124906E+005, 1.1235966E+000
 6.8006886E+002,-5.7840525E-002, 6.0068202E-002, 1.0124872E+005, 1.1227929E+000
 6.9003896E+002,-5.9289735E-002, 6.3692784E-002, 1.0124921E+005, 1.1208460E+000
 7.0006389E+002,-6.6777581E-002, 6.2850035E-002, 1.0124912E+005, 1.1239577E+000
 7.1006047E+002,-6.4565477E-002, 6.0332109E-002, 1.0124896E+005, 1.1239295E+000
 7.2001346E+002,-6.2238124E-002, 6.1667651E-002, 1.0124847E+005, 1.1235598E+000
 7.3002490E+002,-6.3203957E-002, 6.0168354E-002, 1.0124864E+005, 1.1245056E+000
 7.4002789E+002,-6.2079643E-002, 6.1573879E-002, 1.0124921E+005, 1.1237322E+000
 7.5008331E+002,-6.1599441E-002, 6.3404985E-002, 1.0124957E+005, 1.1231022E+000
 7.6003305E+002,-6.1391371E-002, 6.0668196E-002, 1.0124937E+005, 1.1216799E+000
 7.7006455E+002,-6.3442770E-002, 5.8978042E-002, 1.0124962E+005, 1.1228456E+000
 7.8007648E+002,-6.1159945E-002, 5.9994427E-002, 1.0124966E+005, 1.1242382E+000
 7.9007374E+002,-6.2514196E-002, 5.9080506E-002, 1.0124938E+005, 1.1226811E+000
 8.0005903E+002,-6.0123354E-002, 5.9192632E-002, 1.0124890E+005, 1.1236936E+000
 8.1002880E+002,-6.6725309E-002, 6.1866620E-002, 1.0124885E+005, 1.1235805E+000
 8.2007703E+002,-6.6599359E-002, 6.3049685E-002, 1.0124918E+005, 1.1234499E+000
 8.3001427E+002,-6.5515724E-002, 5.9247230E-002, 1.0124953E+005, 1.1241962E+000
 8.4004185E+002,-6.3671112E-002, 5.7527996E-002, 1.0124981E+005, 1.1242762E+000
 8.5000653E+002,-6.3395172E-002, 5.6988868E-002, 1.0124973E+005, 1.1247154E+000
 8.6000926E+002,-6.4656408E-002, 5.6602825E-002, 1.0124989E+005, 1.1245973E+000
 8.7009143E+002,-6.2908364E-002, 5.3932704E-002, 1.0124993E+005, 1.1249997E+000
 8.8008341E+002,-6.2048475E-002, 5.9283086E-002, 1.0124933E+005, 1.1244679E+000
 8.9002996E+002,-6.1863953E-002, 6.2223660E-002, 1.0124889E+005, 1.1216318E+000
 9.0003774E+002,-6.0000189E-002, 6.4805602E-002, 1.0124825E+005, 1.1201775E+000
 9.1006866E+002,-5.9888824E-002, 6.3497664E-002, 1.0124847E+005, 1.1198215E+000
 9.2002490E+002,-5.7065429E-002, 6.6346569E-002, 1.0124859E+005, 1.1187143E+000
 9.3002543E+002,-6.0276613E-002, 6.7367443E-002, 1.0124830E+005, 1.1228460E+000
 9.4000978E+002,-6.5039313E-002, 6.1145269E-002, 1.0124844E+005, 1.1241314E+000
 9.5006914E+002,-6.3181088E-002, 5.8949154E-002, 1.0124862E+005, 1.1246268E+000
 9.6005487E+002,-6.1458566E-002, 5.3460893E-002, 1.0124816E+005, 1.1259392E+000
 9.7001897E+002,-6.2480261E-002, 6.1902289E-002, 1.0124808E+005, 1.1242775E+000
 9.8000443E+002,-6.4631997E-002, 6.1559057E-002, 1.0124798E+005, 1.1242036E+000
 9.9008728E+002,-6.2529278E-002, 5.9750082E-002, 1.0124820E+005, 1.1237977E+000
 1.0000665E+003,-6.2469943E-002, 6.0183708E-002, 1.0124815E+005, 1.1235581E+000
 1.0100090E+003,-6.1971356E-002, 5.6822306E-002, 1.0124836E+005, 1.1233681E+000
 1.0200089E+003,-6.1784227E-002, 6.1337340E-002, 1.0124855E+005, 1.1237883E+000
 1.0300358E+003,-6.0064668E-002, 6.3098269E-002, 1.0124794E+005, 1.1233827E+000
 1.0400205E+003,-6.0831902E-002, 6.2313949E-002, 1.0124747E+005, 1.1224692E+000
 1.0500364E+003,-6.5511214E-002, 6.2483561E-002, 1.0124729E+005, 1.1241083E+000
 1.0600698E+003,-6.3995916E-002, 5.7147311E-002, 1.0124716E+005, 1.1246620E+000
 1.0700434E+003,-6.1453280E-002, 5.7522438E-002, 1.0124683E+005, 1.1240798E+000
 1.0800226E+003,-6.0494356E-002, 6.1696150E-002, 1.0124675E+005, 1.1232719E+000
 1.0900169E+003,-6.1028944E-002, 6.3592101E-002, 1.0124656E+005, 1.1224585E+000
 1.1000511E+003,-6.0826299E-002, 6.2016647E-002, 1.0124672E+005, 1.1228981E+000
 1.1100433E+003,-6.1461276E-002, 5.8817612E-002, 1.0124684E+005, 1.1247095E+000
 1.1200677E+003,-6.0481357E-002, 5.9717728E-002, 1.0124695E+005, 1.1226838E+000
 1.1300645E+003,-5.8414122E-002, 6.1249318E-002, 1.0124707E+005, 1.1236085E+000
 1.1400707E+003,-6.4081767E-002, 6.0929998E-002, 1.0124714E+005, 1.1248635E+000
 1.1500300E+003,-6.6987999E-002, 5.8302176E-002, 1.0124738E+005, 1.1240302E+000
 1.1600686E+003,-6.4986925E-002, 5.6829564E-002, 1.0124717E+005, 1.1237944E+000
 1.1700648E+003,-6.3875383E-002, 5.5018694E-002, 1.0124708E+005, 1.1253451E+000
 1.1800330E+003,-6.2636534E-002, 5.7539036E-002, 1.0124685E+005, 1.1223772E+000
 1.1900181E+003,-6.1547117E-002, 5.8720137E-002, 1.0124644E+005, 1.1245160E+000
 1.2000826E+003,-6.3207191E-002, 6.0555175E-002, 1.0124685E+005, 1.1230860E+000
