s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-1.4572800E-001, 1.4572800E-001, 1.0132500E+005, 1.1794096E+000
 1.0125000E+000,-2.6566462E-002, 2.6785213E-002, 1.0132208E+005, 1.1796298E+000
 2.0125000E+000,-1.1071713E-002, 1.1163696E-002, 1.0131938E+005, 1.1802676E+000
 3.0000000E+000,-9.5021165E-003, 9.5729239E-003, 1.0131796E+005, 1.1804568E+000
 4.0000000E+000,-9.1434395E-003, 9.2508662E-003, 1.0131705E+005, 1.1804525E+000
 5.0000000E+000,-8.9373417E-003, 9.3256780E-003, 1.0131647E+005, 1.1802004E+000
 6.0000000E+000,-8.2695223E-003, 1.0193596E-002, 1.0131605E+005, 1.1788374E+000
 7.0000000E+000,-6.1756429E-003, 1.7612636E-002, 1.0131338E+005, 1.1731620E+000
 8.0000000E+000,-4.6402148E-003, 5.0750537E-002, 1.0128021E+005, 1.1665630E+000
 9.0024179E+000,-7.3148414E-003, 5.5175274E-002, 1.0125782E+005, 1.1685092E+000
 1.0003560E+001,-8.5240619E-003, 4.5746900E-002, 1.0126100E+005, 1.1715640E+000
 1.1004703E+001,-1.1400074E-002, 3.9087773E-002, 1.0126592E+005, 1.1750332E+000
 1.2005845E+001,-1.4331732E-002, 3.0147883E-002, 1.0127784E+005, 1.1777845E+000
 1.3006988E+001,-1.9287570E-002, 2.4959787E-002, 1.0128989E+005, 1.1797979E+000
 1.4008130E+001,-2.3412281E-002, 2.0815994E-002, 1.0129924E+005, 1.1814833E+000
 1.5009273E+001,-2.8415431E-002, 1.7736568E-002, 1.0130438E+005, 1.1822618E+000
 1.6010415E+001,-3.2203985E-002, 1.5709867E-002, 1.0130815E+005, 1.1822355E+000
 1.7000309E+001,-3.3433536E-002, 1.4424534E-002, 1.0131224E+005, 1.1823187E+000
 1.8001451E+001,-3.4436369E-002, 1.3505229E-002, 1.0131482E+005, 1.1825101E+000
 1.9002594E+001,-3.3458479E-002, 1.2496548E-002, 1.0131651E+005, 1.1827384E+000
 2.0003736E+001,-3.2075121E-002, 1.1461989E-002, 1.0131607E+005, 1.1834076E+000
 2.1004879E+001,-3.5039471E-002, 1.0017542E-002, 1.0131385E+005, 1.1849189E+000
 2.2006021E+001,-3.9124050E-002, 8.6792034E-003, 1.0130998E+005, 1.1860518E+000
 2.3007164E+001,-3.6966535E-002, 9.9742151E-003, 1.0130445E+005, 1.1840571E+000
 2.4000000E+001,-3.2423653E-002, 1.3332749E-002, 1.0129887E+005, 1.1806893E+000
