s,kW
Time,Q
 0.0000000E+000,-6.4387816E-002
 1.0001514E+002,-5.5304517E-002
 2.0000533E+002,-5.5059859E-002
 3.0002047E+002,-5.5048523E-002
 4.0001067E+002,-5.5004679E-002
 5.0000086E+002,-5.4981565E-002
 6.0001600E+002,-5.4975609E-002
 7.0000619E+002,-5.4988396E-002
 8.0002133E+002,-5.4922955E-002
 9.0001153E+002,-5.4930648E-002
 1.0000000E+003,-5.4895367E-002
