m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0006250E+001,-4.2981683E-001, 6.9332909E+002, 4.5927397E+000,-4.0006250E+001,-4.3975144E-001, 7.6639465E+002, 5.0204412E+000,-4.0006250E+001,-4.4975291E-001, 7.7463931E+002, 5.1164465E+000,-4.0006250E+001,-4.5703454E-001, 7.3901027E+002, 4.7577033E+000,-4.0006250E+001,-4.5350375E-001, 7.3273783E+002, 4.7024065E+000,-4.0006250E+001, 4.6763328E-001, 6.5939768E+002, 4.1995312E+000,-4.0006250E+001, 4.6154094E-001, 7.5020304E+002, 4.3420600E+000,-4.0006250E+001, 4.5454455E-001, 7.7495949E+002, 4.4955994E+000,-4.0006250E+001, 4.4796263E-001, 7.1763538E+002, 4.2089818E+000,-4.0006250E+001, 4.4951598E-001, 7.3722568E+002, 4.3853731E+000
-3.7241379E+001,-4.3085181E-001, 7.0358657E+002, 4.6258597E+000,-3.7241379E+001,-4.4105615E-001, 7.8123398E+002, 5.1470955E+000,-3.7241379E+001,-4.5128080E-001, 7.8530088E+002, 5.1257300E+000,-3.7241379E+001,-4.5845075E-001, 7.4887784E+002, 4.7169356E+000,-3.7241379E+001,-4.5552299E-001, 7.4291698E+002, 4.8691020E+000,-3.7241379E+001, 4.6815595E-001, 6.9671555E+002, 4.2769744E+000,-3.7241379E+001, 4.6143173E-001, 7.6307661E+002, 4.4224629E+000,-3.7241379E+001, 4.5372983E-001, 7.9993977E+002, 4.5002113E+000,-3.7241379E+001, 4.4676171E-001, 7.3024737E+002, 4.2389474E+000,-3.7241379E+001, 4.4911438E-001, 7.5127608E+002, 4.3768643E+000
-3.4482759E+001,-4.3239924E-001, 7.0711121E+002, 4.7076332E+000,-3.4482759E+001,-4.4196815E-001, 7.8775965E+002, 5.1233348E+000,-3.4482759E+001,-4.5266663E-001, 8.0416214E+002, 5.1260442E+000,-3.4482759E+001,-4.5977256E-001, 7.5167902E+002, 4.8117649E+000,-3.4482759E+001,-4.5617216E-001, 7.3758757E+002, 4.8784925E+000,-3.4482759E+001, 4.6780307E-001, 7.0404160E+002, 4.2949723E+000,-3.4482759E+001, 4.6113563E-001, 7.8814867E+002, 4.4669611E+000,-3.4482759E+001, 4.5299835E-001, 8.0594040E+002, 4.5430176E+000,-3.4482759E+001, 4.4545668E-001, 7.2726402E+002, 4.2196179E+000,-3.4482759E+001, 4.4827969E-001, 7.6183419E+002, 4.4149996E+000
-3.1724138E+001,-4.3191438E-001, 7.0418159E+002, 4.7106897E+000,-3.1724138E+001,-4.4370713E-001, 7.9345423E+002, 5.1505603E+000,-3.1724138E+001,-4.5456805E-001, 8.1124891E+002, 5.2257288E+000,-3.1724138E+001,-4.5938583E-001, 7.4391914E+002, 4.7395552E+000,-3.1724138E+001,-4.5714439E-001, 7.3516287E+002, 4.8680405E+000,-3.1724138E+001, 4.6659350E-001, 7.2127136E+002, 4.2363709E+000,-3.1724138E+001, 4.6061811E-001, 7.9802331E+002, 4.4440076E+000,-3.1724138E+001, 4.5277867E-001, 8.0007569E+002, 4.5413997E+000,-3.1724138E+001, 4.4506339E-001, 7.4132753E+002, 4.2652687E+000,-3.1724138E+001, 4.4706767E-001, 7.5919359E+002, 4.3666688E+000
-2.8965517E+001,-4.3321034E-001, 7.1649717E+002, 4.7811873E+000,-2.8965517E+001,-4.4415700E-001, 7.9302475E+002, 5.1786746E+000,-2.8965517E+001,-4.5455615E-001, 8.0690750E+002, 5.1681716E+000,-2.8965517E+001,-4.6027149E-001, 7.2758084E+002, 4.7324008E+000,-2.8965517E+001,-4.5673435E-001, 7.2873139E+002, 4.7814493E+000,-2.8965517E+001, 4.6673761E-001, 7.2670597E+002, 4.3234989E+000,-2.8965517E+001, 4.6021249E-001, 8.0908812E+002, 4.4891749E+000,-2.8965517E+001, 4.5270118E-001, 8.0285724E+002, 4.5613625E+000,-2.8965517E+001, 4.4465068E-001, 7.3709316E+002, 4.2307685E+000,-2.8965517E+001, 4.4597271E-001, 7.4938125E+002, 4.3304406E+000
-2.6206897E+001,-4.3386706E-001, 7.2340446E+002, 4.8339289E+000,-2.6206897E+001,-4.4548971E-001, 8.0292330E+002, 5.2892186E+000,-2.6206897E+001,-4.5523072E-001, 8.0569501E+002, 5.1523107E+000,-2.6206897E+001,-4.6054899E-001, 7.0683497E+002, 4.6222976E+000,-2.6206897E+001,-4.5793888E-001, 7.2731475E+002, 4.8148166E+000,-2.6206897E+001, 4.6576154E-001, 7.3626124E+002, 4.3048741E+000,-2.6206897E+001, 4.5959506E-001, 8.0921051E+002, 4.4940646E+000,-2.6206897E+001, 4.5215295E-001, 8.1293485E+002, 4.5463128E+000,-2.6206897E+001, 4.4427247E-001, 7.4451434E+002, 4.2254195E+000,-2.6206897E+001, 4.4522582E-001, 7.4946463E+002, 4.2839378E+000
-2.3448276E+001,-4.3321091E-001, 7.2285551E+002, 4.6737716E+000,-2.3448276E+001,-4.4617555E-001, 8.0087601E+002, 5.2388388E+000,-2.3448276E+001,-4.5632774E-001, 8.0913214E+002, 5.2412101E+000,-2.3448276E+001,-4.6003852E-001, 6.8302411E+002, 4.6009991E+000,-2.3448276E+001,-4.5890763E-001, 7.2935149E+002, 4.8523871E+000,-2.3448276E+001, 4.6512564E-001, 7.4133511E+002, 4.3063111E+000,-2.3448276E+001, 4.5887713E-001, 8.1282444E+002, 4.5023398E+000,-2.3448276E+001, 4.5086426E-001, 8.0127994E+002, 4.4916598E+000,-2.3448276E+001, 4.4290432E-001, 7.3777033E+002, 4.3179868E+000,-2.3448276E+001, 4.4450703E-001, 7.4494774E+002, 4.2590100E+000
-2.0689655E+001,-4.3450746E-001, 7.1593221E+002, 4.6535402E+000,-2.0689655E+001,-4.4681361E-001, 8.0492512E+002, 5.3053995E+000,-2.0689655E+001,-4.5695389E-001, 8.0505645E+002, 5.1442978E+000,-2.0689655E+001,-4.6054652E-001, 6.7928736E+002, 4.5658604E+000,-2.0689655E+001,-4.5960137E-001, 7.3832097E+002, 4.8855725E+000,-2.0689655E+001, 4.6424153E-001, 7.2874039E+002, 4.3165259E+000,-2.0689655E+001, 4.5813367E-001, 8.0883057E+002, 4.4859284E+000,-2.0689655E+001, 4.5048844E-001, 8.0641585E+002, 4.5947318E+000,-2.0689655E+001, 4.4207252E-001, 7.3829424E+002, 4.3032682E+000,-2.0689655E+001, 4.4401976E-001, 7.3765704E+002, 4.2704157E+000
-1.7931034E+001,-4.3483212E-001, 7.0926045E+002, 4.6611043E+000,-1.7931034E+001,-4.4756761E-001, 8.0996643E+002, 5.4263261E+000,-1.7931034E+001,-4.5812220E-001, 8.1383930E+002, 5.3059729E+000,-1.7931034E+001,-4.6055817E-001, 6.8818737E+002, 4.6099022E+000,-1.7931034E+001,-4.6140060E-001, 7.4716670E+002, 5.0389495E+000,-1.7931034E+001, 4.6354301E-001, 7.1562701E+002, 4.2786126E+000,-1.7931034E+001, 4.5723968E-001, 8.1462622E+002, 4.5150435E+000,-1.7931034E+001, 4.4997327E-001, 8.1098244E+002, 4.5494593E+000,-1.7931034E+001, 4.4142386E-001, 7.0966556E+002, 4.3356848E+000,-1.7931034E+001, 4.4352270E-001, 7.4578752E+002, 4.2429230E+000
