s,kW
Time,Q
 0.0000000E+000,-9.9517359E-005
 1.0028956E+000,-3.0070322E-005
 2.0008018E+000,-2.7708337E-005
 3.0036974E+000,-2.7617615E-005
 4.0016035E+000,-2.7613186E-005
 5.0044992E+000,-2.7621232E-005
 6.0024053E+000,-2.7626831E-005
 7.0003114E+000,-2.7631057E-005
 8.0032070E+000,-2.7634956E-005
 9.0011132E+000,-2.7638617E-005
 1.0000000E+001,-2.7642057E-005
