m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0000000E+000,-6.5177628E-002, 1.1467456E+002, 3.6435562E+000,-4.0000000E+000,-6.2975601E-002, 1.2047601E+002, 3.6349147E+000,-4.0000000E+000,-6.0916894E-002, 1.1104073E+002, 3.6265796E+000,-4.0000000E+000,-5.9378304E-002, 1.0662342E+002, 3.6201152E+000,-4.0000000E+000,-6.0560786E-002, 1.1860568E+002, 3.6249920E+000,-4.0000000E+000, 6.0028588E-002, 1.1522555E+002, 3.6460279E+000,-4.0000000E+000, 6.2003087E-002, 1.1894477E+002, 3.6526572E+000,-4.0000000E+000, 6.3693088E-002, 1.1871925E+002, 3.6581095E+000,-4.0000000E+000, 6.4925072E-002, 1.0211094E+002, 3.6619840E+000,-4.0000000E+000, 6.4436512E-002, 1.1076236E+002, 3.6604080E+000
-3.7241379E+000,-6.5495476E-002, 1.1326626E+002, 3.6447789E+000,-3.7241379E+000,-6.3269064E-002, 1.2035184E+002, 3.6360961E+000,-3.7241379E+000,-6.1040084E-002, 1.1021167E+002, 3.6270802E+000,-3.7241379E+000,-5.9695563E-002, 1.0721615E+002, 3.6214252E+000,-3.7241379E+000,-6.1011228E-002, 1.1826159E+002, 3.6268806E+000,-3.7241379E+000, 5.9618740E-002, 1.1333610E+002, 3.6446276E+000,-3.7241379E+000, 6.1763343E-002, 1.1998214E+002, 3.6518761E+000,-3.7241379E+000, 6.3359893E-002, 1.1853291E+002, 3.6570505E+000,-3.7241379E+000, 6.4751315E-002, 1.0458648E+002, 3.6614595E+000,-3.7241379E+000, 6.4088106E-002, 1.1282768E+002, 3.6593013E+000
-3.4482759E+000,-6.5758387E-002, 1.1259400E+002, 3.6457976E+000,-3.4482759E+000,-6.3549041E-002, 1.2031965E+002, 3.6372090E+000,-3.4482759E+000,-6.1219053E-002, 1.1114827E+002, 3.6278175E+000,-3.4482759E+000,-6.0093021E-002, 1.0867020E+002, 3.6230855E+000,-3.4482759E+000,-6.1401743E-002, 1.1675984E+002, 3.6284999E+000,-3.4482759E+000, 5.9248098E-002, 1.1055021E+002, 3.6433422E+000,-3.4482759E+000, 6.1527901E-002, 1.1658063E+002, 3.6511016E+000,-3.4482759E+000, 6.3072927E-002, 1.1897955E+002, 3.6561397E+000,-3.4482759E+000, 6.4403404E-002, 1.0214660E+002, 3.6603592E+000,-3.4482759E+000, 6.3809893E-002, 1.1339055E+002, 3.6584130E+000
-3.1724138E+000,-6.5942455E-002, 1.1216019E+002, 3.6465032E+000,-3.1724138E+000,-6.3783055E-002, 1.1982836E+002, 3.6381327E+000,-3.1724138E+000,-6.1381415E-002, 1.1219604E+002, 3.6284831E+000,-3.1724138E+000,-6.0437598E-002, 1.0583989E+002, 3.6245246E+000,-3.1724138E+000,-6.1775704E-002, 1.1480897E+002, 3.6300196E+000,-3.1724138E+000, 5.8934655E-002, 1.0609076E+002, 3.6422581E+000,-3.1724138E+000, 6.1246131E-002, 1.1620322E+002, 3.6501637E+000,-3.1724138E+000, 6.2690513E-002, 1.1844273E+002, 3.6549078E+000,-3.1724138E+000, 6.4110488E-002, 9.8693495E+001, 3.6594438E+000,-3.1724138E+000, 6.3496104E-002, 1.1249977E+002, 3.6574017E+000
-2.8965517E+000,-6.6179811E-002, 1.0773803E+002, 3.6474006E+000,-2.8965517E+000,-6.4056195E-002, 1.1636999E+002, 3.6392008E+000,-2.8965517E+000,-6.1671566E-002, 1.1171846E+002, 3.6296632E+000,-2.8965517E+000,-6.0794268E-002, 1.0339329E+002, 3.6260054E+000,-2.8965517E+000,-6.2093142E-002, 1.1162026E+002, 3.6312993E+000,-2.8965517E+000, 5.8605519E-002, 1.0436042E+002, 3.6411242E+000,-2.8965517E+000, 6.0889830E-002, 1.1568026E+002, 3.6489771E+000,-2.8965517E+000, 6.2356547E-002, 1.1855492E+002, 3.6538250E+000,-2.8965517E+000, 6.3707386E-002, 9.6546664E+001, 3.6581607E+000,-2.8965517E+000, 6.3104473E-002, 1.1118134E+002, 3.6561403E+000
-2.6206897E+000,-6.6420280E-002, 1.0308069E+002, 3.6483253E+000,-2.6206897E+000,-6.4343442E-002, 1.1366625E+002, 3.6403215E+000,-2.6206897E+000,-6.1886003E-002, 1.0966372E+002, 3.6305311E+000,-2.6206897E+000,-6.1041253E-002, 1.0290813E+002, 3.6270270E+000,-2.6206897E+000,-6.2410028E-002, 1.1149905E+002, 3.6325933E+000,-2.6206897E+000, 5.8348734E-002, 1.0261443E+002, 3.6402282E+000,-2.6206897E+000, 6.0453535E-002, 1.1453178E+002, 3.6475105E+000,-2.6206897E+000, 6.2072076E-002, 1.1533923E+002, 3.6528961E+000,-2.6206897E+000, 6.3403330E-002, 9.4579736E+001, 3.6571837E+000,-2.6206897E+000, 6.2723939E-002, 1.0858392E+002, 3.6548917E+000
-2.3448276E+000,-6.6610016E-002, 9.8671292E+001, 3.6490475E+000,-2.3448276E+000,-6.4584899E-002, 1.0965334E+002, 3.6412636E+000,-2.3448276E+000,-6.2231480E-002, 1.0788293E+002, 3.6319251E+000,-2.3448276E+000,-6.1145329E-002, 1.0138690E+002, 3.6274306E+000,-2.3448276E+000,-6.2572899E-002, 1.0887455E+002, 3.6332505E+000,-2.3448276E+000, 5.8120457E-002, 1.0435451E+002, 3.6394450E+000,-2.3448276E+000, 5.9987243E-002, 1.1298187E+002, 3.6459261E+000,-2.3448276E+000, 6.1699908E-002, 1.1211089E+002, 3.6516722E+000,-2.3448276E+000, 6.3175006E-002, 9.3360092E+001, 3.6564524E+000,-2.3448276E+000, 6.2513765E-002, 1.1066696E+002, 3.6542033E+000
-2.0689655E+000,-6.6786177E-002, 9.6081936E+001, 3.6497105E+000,-2.0689655E+000,-6.4772258E-002, 1.0462486E+002, 3.6419904E+000,-2.0689655E+000,-6.2561034E-002, 1.0597219E+002, 3.6332551E+000,-2.0689655E+000,-6.1209284E-002, 9.7981744E+001, 3.6277070E+000,-2.0689655E+000,-6.2674874E-002, 1.0592097E+002, 3.6336419E+000,-2.0689655E+000, 5.7831723E-002, 1.0517606E+002, 3.6384531E+000,-2.0689655E+000, 5.9550439E-002, 1.1134785E+002, 3.6444279E+000,-2.0689655E+000, 6.1440003E-002, 1.1166470E+002, 3.6508216E+000,-2.0689655E+000, 6.3017034E-002, 9.4393303E+001, 3.6559300E+000,-2.0689655E+000, 6.2346099E-002, 1.1011283E+002, 3.6536694E+000
-1.7931034E+000,-6.6980615E-002, 9.4893315E+001, 3.6504593E+000,-1.7931034E+000,-6.4968840E-002, 1.0271341E+002, 3.6427466E+000,-1.7931034E+000,-6.2698007E-002, 1.0429390E+002, 3.6338030E+000,-1.7931034E+000,-6.1310255E-002, 9.7397812E+001, 3.6281129E+000,-1.7931034E+000,-6.2789573E-002, 1.0426737E+002, 3.6340844E+000,-1.7931034E+000, 5.7511671E-002, 1.0281785E+002, 3.6373314E+000,-1.7931034E+000, 5.9174101E-002, 1.1011756E+002, 3.6431214E+000,-1.7931034E+000, 6.1265042E-002, 1.0997170E+002, 3.6502429E+000,-1.7931034E+000, 6.2822989E-002, 9.4490973E+001, 3.6552762E+000,-1.7931034E+000, 6.2055006E-002, 1.0810422E+002, 3.6527122E+000
