m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-x,Q1-1,YP1-1,ZP1-1,Q1-2-x,Q1-2,YP1-2,ZP1-2,Q1-3-x,Q1-3,YP1-3,ZP1-3,Q1-4-x,Q1-4,YP1-4,ZP1-4,Q1-5-x,Q1-5,YP1-5,ZP1-5,Q2-1-x,Q2-1,YP2-1,ZP2-1,Q2-2-x,Q2-2,YP2-2,ZP2-2,Q2-3-x,Q2-3,YP2-3,ZP2-3,Q2-4-x,Q2-4,YP2-4,ZP2-4,Q2-5-x,Q2-5,YP2-5,ZP2-5
-4.0006250E-001,-2.5244026E-003, 1.6627673E+000, 1.0000000E+000,-4.0006250E-001,-2.0279058E-003, 1.4438427E+000, 1.0000000E+000,-4.0006250E-001,-1.9857509E-003, 1.4181694E+000, 1.0000000E+000,-4.0006250E-001,-2.2995522E-003, 1.6100248E+000, 1.0000000E+000,-4.0006250E-001,-2.4092843E-003, 1.5389678E+000, 1.0000000E+000,-4.0006250E-001, 2.0249697E-003, 1.4766763E+000, 1.0000000E+000,-4.0006250E-001, 2.8218561E-003, 1.7552074E+000, 1.0000000E+000,-4.0006250E-001, 2.4991423E-003, 1.5684766E+000, 1.0000000E+000,-4.0006250E-001, 1.9630026E-003, 1.4854837E+000, 1.0000000E+000,-4.0006250E-001, 1.9557341E-003, 1.3946873E+000, 1.0000000E+000
-3.7241379E-001,-2.5379959E-003, 1.6884512E+000, 1.0000000E+000,-3.7241379E-001,-1.9794336E-003, 1.4293023E+000, 1.0000000E+000,-3.7241379E-001,-2.1786902E-003, 1.5031585E+000, 1.0000000E+000,-3.7241379E-001,-2.4570179E-003, 1.6378641E+000, 1.0000000E+000,-3.7241379E-001,-2.6088206E-003, 1.6295792E+000, 1.0000000E+000,-3.7241379E-001, 1.9791886E-003, 1.5046987E+000, 1.0000000E+000,-3.7241379E-001, 2.9178100E-003, 1.8437657E+000, 1.0000000E+000,-3.7241379E-001, 2.5706069E-003, 1.6171347E+000, 1.0000000E+000,-3.7241379E-001, 1.9563695E-003, 1.4770353E+000, 1.0000000E+000,-3.7241379E-001, 2.0128981E-003, 1.4752017E+000, 1.0000000E+000
-3.4482759E-001,-2.6191153E-003, 1.6819273E+000, 1.0000000E+000,-3.4482759E-001,-2.0311058E-003, 1.4589286E+000, 1.0000000E+000,-3.4482759E-001,-2.2975069E-003, 1.5658958E+000, 1.0000000E+000,-3.4482759E-001,-2.6473897E-003, 1.6557527E+000, 1.0000000E+000,-3.4482759E-001,-2.6729485E-003, 1.7267399E+000, 1.0000000E+000,-3.4482759E-001, 2.0448633E-003, 1.4924911E+000, 1.0000000E+000,-3.4482759E-001, 2.9479526E-003, 1.8307060E+000, 1.0000000E+000,-3.4482759E-001, 2.5417103E-003, 1.6002554E+000, 1.0000000E+000,-3.4482759E-001, 2.0851995E-003, 1.4812659E+000, 1.0000000E+000,-3.4482759E-001, 1.9349383E-003, 1.4869428E+000, 1.0000000E+000
-3.1724138E-001,-2.5153078E-003, 1.6367647E+000, 1.0000000E+000,-3.1724138E-001,-1.9263820E-003, 1.4412020E+000, 1.0000000E+000,-3.1724138E-001,-2.4824314E-003, 1.6287491E+000, 1.0000000E+000,-3.1724138E-001,-2.7783188E-003, 1.6845886E+000, 1.0000000E+000,-3.1724138E-001,-2.6042235E-003, 1.7349232E+000, 1.0000000E+000,-3.1724138E-001, 2.1264561E-003, 1.4171544E+000, 1.0000000E+000,-3.1724138E-001, 2.9463169E-003, 1.7786219E+000, 1.0000000E+000,-3.1724138E-001, 2.4273903E-003, 1.5493502E+000, 1.0000000E+000,-3.1724138E-001, 1.9361426E-003, 1.4724800E+000, 1.0000000E+000,-3.1724138E-001, 1.9367643E-003, 1.4786046E+000, 1.0000000E+000
-2.8965517E-001,-2.4038206E-003, 1.6114837E+000, 1.0000000E+000,-2.8965517E-001,-1.8402439E-003, 1.4452542E+000, 1.0000000E+000,-2.8965517E-001,-2.3493989E-003, 1.6189438E+000, 1.0000000E+000,-2.8965517E-001,-2.6829500E-003, 1.6436602E+000, 1.0000000E+000,-2.8965517E-001,-2.5925260E-003, 1.7387730E+000, 1.0000000E+000,-2.8965517E-001, 2.0829841E-003, 1.4648871E+000, 1.0000000E+000,-2.8965517E-001, 2.9758936E-003, 1.8016414E+000, 1.0000000E+000,-2.8965517E-001, 2.3143309E-003, 1.5957381E+000, 1.0000000E+000,-2.8965517E-001, 1.8511553E-003, 1.4445110E+000, 1.0000000E+000,-2.8965517E-001, 1.8336962E-003, 1.4302403E+000, 1.0000000E+000
-2.6206897E-001,-2.4260227E-003, 1.5985074E+000, 1.0000000E+000,-2.6206897E-001,-1.8168899E-003, 1.3969474E+000, 1.0000000E+000,-2.6206897E-001,-2.2188840E-003, 1.5691484E+000, 1.0000000E+000,-2.6206897E-001,-2.8352895E-003, 1.6586910E+000, 1.0000000E+000,-2.6206897E-001,-2.5907576E-003, 1.7884004E+000, 1.0000000E+000,-2.6206897E-001, 2.2034189E-003, 1.5493125E+000, 1.0000000E+000,-2.6206897E-001, 2.9345889E-003, 1.8133372E+000, 1.0000000E+000,-2.6206897E-001, 2.1823271E-003, 1.5639613E+000, 1.0000000E+000,-2.6206897E-001, 1.5627872E-003, 1.3091291E+000, 1.0000000E+000,-2.6206897E-001, 1.7359051E-003, 1.4128814E+000, 1.0000000E+000
-2.3448276E-001,-2.3181796E-003, 1.5441046E+000, 1.0000000E+000,-2.3448276E-001,-1.8213832E-003, 1.4187901E+000, 1.0000000E+000,-2.3448276E-001,-2.3077495E-003, 1.6182239E+000, 1.0000000E+000,-2.3448276E-001,-3.0287096E-003, 1.7030955E+000, 1.0000000E+000,-2.3448276E-001,-2.6327794E-003, 1.7756532E+000, 1.0000000E+000,-2.3448276E-001, 2.2127721E-003, 1.5546687E+000, 1.0000000E+000,-2.3448276E-001, 2.7660885E-003, 1.7885090E+000, 1.0000000E+000,-2.3448276E-001, 2.1852143E-003, 1.6093785E+000, 1.0000000E+000,-2.3448276E-001, 1.6022275E-003, 1.3325759E+000, 1.0000000E+000,-2.3448276E-001, 1.7873747E-003, 1.4312177E+000, 1.0000000E+000
-2.0689655E-001,-2.1726232E-003, 1.5613390E+000, 1.0000000E+000,-2.0689655E-001,-1.8894072E-003, 1.4704518E+000, 1.0000000E+000,-2.0689655E-001,-2.3565299E-003, 1.6245802E+000, 1.0000000E+000,-2.0689655E-001,-3.0261053E-003, 1.6611704E+000, 1.0000000E+000,-2.0689655E-001,-2.7165491E-003, 1.7462117E+000, 1.0000000E+000,-2.0689655E-001, 2.3255839E-003, 1.5823723E+000, 1.0000000E+000,-2.0689655E-001, 2.6970302E-003, 1.7628460E+000, 1.0000000E+000,-2.0689655E-001, 2.0866771E-003, 1.5883652E+000, 1.0000000E+000,-2.0689655E-001, 1.6373848E-003, 1.4240097E+000, 1.0000000E+000,-2.0689655E-001, 1.8062693E-003, 1.4889407E+000, 1.0000000E+000
-1.7931034E-001,-2.1042980E-003, 1.5317287E+000, 1.0000000E+000,-1.7931034E-001,-1.9845048E-003, 1.4994654E+000, 1.0000000E+000,-1.7931034E-001,-2.3601906E-003, 1.6476037E+000, 1.0000000E+000,-1.7931034E-001,-2.9019828E-003, 1.5703277E+000, 1.0000000E+000,-1.7931034E-001,-2.6235349E-003, 1.7169009E+000, 1.0000000E+000,-1.7931034E-001, 2.3673579E-003, 1.6220825E+000, 1.0000000E+000,-1.7931034E-001, 2.5960303E-003, 1.6943745E+000, 1.0000000E+000,-1.7931034E-001, 2.1140392E-003, 1.6087055E+000, 1.0000000E+000,-1.7931034E-001, 1.5978575E-003, 1.3242499E+000, 1.0000000E+000,-1.7931034E-001, 1.8619976E-003, 1.5471480E+000, 1.0000000E+000
