m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
Q1-1-z,Q1-1,YP1-1,ZP1-1,Q1-2-z,Q1-2,YP1-2,ZP1-2,Q1-3-z,Q1-3,YP1-3,ZP1-3,Q1-4-z,Q1-4,YP1-4,ZP1-4,Q1-5-z,Q1-5,YP1-5,ZP1-5,Q2-1-z,Q2-1,YP2-1,ZP2-1,Q2-2-z,Q2-2,YP2-2,ZP2-2,Q2-3-z,Q2-3,YP2-3,ZP2-3,Q2-4-z,Q2-4,YP2-4,ZP2-4,Q2-5-z,Q2-5,YP2-5,ZP2-5
 2.0000000E+000,-1.0854652E-002, 8.6269004E+001, 3.1816447E+000, 2.0000000E+000,-1.0830668E-002, 8.8005375E+001, 3.1812197E+000, 2.0000000E+000,-1.0839748E-002, 8.5757374E+001, 3.1813790E+000, 2.0000000E+000,-1.0845975E-002, 8.9587889E+001, 3.1814892E+000, 2.0000000E+000,-1.0874701E-002, 9.1245310E+001, 3.1820025E+000, 2.0000000E+000, 6.5545267E-003, 8.5790455E+001, 3.0935502E+000, 2.0000000E+000, 6.5531599E-003, 9.0061684E+001, 3.0935123E+000, 2.0000000E+000, 6.5740545E-003, 9.1644386E+001, 3.0940758E+000, 2.0000000E+000, 6.5726507E-003, 9.1824338E+001, 3.0940303E+000, 2.0000000E+000, 6.5696180E-003, 9.5011642E+001, 3.0939556E+000
 2.9655172E+000,-1.0600926E-002, 8.9215610E+001, 3.1770893E+000, 2.9655172E+000,-1.0590307E-002, 9.2545697E+001, 3.1768984E+000, 2.9655172E+000,-1.0589041E-002, 9.0161396E+001, 3.1768750E+000, 2.9655172E+000,-1.0599520E-002, 9.3367038E+001, 3.1770634E+000, 2.9655172E+000,-1.0638548E-002, 9.4526083E+001, 3.1777730E+000, 2.9655172E+000, 6.6862275E-003, 8.6043347E+001, 3.0970582E+000, 2.9655172E+000, 6.6908914E-003, 9.3079516E+001, 3.0971805E+000, 2.9655172E+000, 6.7087106E-003, 9.2901517E+001, 3.0976497E+000, 2.9655172E+000, 6.6968003E-003, 9.4501137E+001, 3.0973332E+000, 2.9655172E+000, 6.6962978E-003, 9.7068322E+001, 3.0973209E+000
 3.9310345E+000,-1.0319626E-002, 9.7330392E+001, 3.1719200E+000, 3.9310345E+000,-1.0320981E-002, 9.8703098E+001, 3.1719477E+000, 3.9310345E+000,-1.0308833E-002, 9.8888618E+001, 3.1717218E+000, 3.9310345E+000,-1.0321879E-002, 9.9708574E+001, 3.1719634E+000, 3.9310345E+000,-1.0353114E-002, 1.0072159E+002, 3.1725433E+000, 3.9310345E+000, 6.8547432E-003, 9.0672470E+001, 3.1014533E+000, 3.9310345E+000, 6.8639934E-003, 9.8211922E+001, 3.1016919E+000, 3.9310345E+000, 6.8723817E-003, 9.8006041E+001, 3.1097437E+000, 3.9310345E+000, 6.8679025E-003, 1.0012455E+002, 3.1017884E+000, 3.9310345E+000, 6.8601766E-003, 9.8869991E+001, 3.1015901E+000
 4.8965517E+000,-1.0082373E-002, 1.0614601E+002, 3.1674601E+000, 4.8965517E+000,-1.0091698E-002, 1.0527738E+002, 3.1676398E+000, 4.8965517E+000,-1.0076180E-002, 1.0834930E+002, 3.1673448E+000, 4.8965517E+000,-1.0094254E-002, 1.0728272E+002, 3.1676865E+000, 4.8965517E+000,-1.0101708E-002, 1.0789558E+002, 3.1678283E+000, 4.8965517E+000, 7.0124309E-003, 9.3824720E+001, 3.1054760E+000, 4.8965517E+000, 7.0247951E-003, 1.0197736E+002, 3.1096429E+000, 4.8965517E+000, 7.0384328E-003, 1.0248551E+002, 3.1125834E+000, 4.8965517E+000, 7.0339032E-003, 1.0282337E+002, 3.1060122E+000, 4.8965517E+000, 7.0134217E-003, 1.0152114E+002, 3.1054979E+000
 5.8620690E+000,-9.8826480E-003, 1.1409897E+002, 3.1636326E+000, 5.8620690E+000,-9.8929061E-003, 1.1273679E+002, 3.1638308E+000, 5.8620690E+000,-9.8773428E-003, 1.1677393E+002, 3.1635302E+000, 5.8620690E+000,-9.8891646E-003, 1.1407054E+002, 3.1637564E+000, 5.8620690E+000,-9.8856204E-003, 1.1529601E+002, 3.1636899E+000, 5.8620690E+000, 7.1700942E-003, 9.9354808E+001, 3.1115449E+000, 5.8620690E+000, 7.1915014E-003, 1.0515357E+002, 3.1129288E+000, 5.8620690E+000, 7.1897449E-003, 1.0665432E+002, 3.1242890E+000, 5.8620690E+000, 7.1774977E-003, 1.0917497E+002, 3.1095855E+000, 5.8620690E+000, 7.1669382E-003, 1.0482148E+002, 3.1162790E+000
 6.8275862E+000,-9.7094622E-003, 1.2034184E+002, 3.1602547E+000, 6.8275862E+000,-9.7109712E-003, 1.1845608E+002, 3.1602822E+000, 6.8275862E+000,-9.7047521E-003, 1.2279134E+002, 3.1601625E+000, 6.8275862E+000,-9.7093143E-003, 1.2023268E+002, 3.1602505E+000, 6.8275862E+000,-9.6990799E-003, 1.2202252E+002, 3.1600507E+000, 6.8275862E+000, 7.3209488E-003, 1.0453684E+002, 3.1239207E+000, 6.8275862E+000, 7.3448180E-003, 1.0828039E+002, 3.1296562E+000, 6.8275862E+000, 7.3327965E-003, 1.1004794E+002, 3.1308764E+000, 6.8275862E+000, 7.3214947E-003, 1.1313159E+002, 3.1191719E+000, 6.8275862E+000, 7.3113835E-003, 1.0844617E+002, 3.1272606E+000
 7.7931034E+000,-9.5504937E-003, 1.2544674E+002, 3.1571047E+000, 7.7931034E+000,-9.5447775E-003, 1.2312479E+002, 3.1569899E+000, 7.7931034E+000,-9.5462645E-003, 1.2875686E+002, 3.1570209E+000, 7.7931034E+000,-9.5440505E-003, 1.2535073E+002, 3.1569759E+000, 7.7931034E+000,-9.5253965E-003, 1.2759008E+002, 3.1566038E+000, 7.7931034E+000, 7.4713204E-003, 1.0934008E+002, 3.1253260E+000, 7.7931034E+000, 7.4853851E-003, 1.1322993E+002, 3.1422878E+000, 7.7931034E+000, 7.4821625E-003, 1.1393941E+002, 3.1396593E+000, 7.7931034E+000, 7.4600730E-003, 1.1586895E+002, 3.1238641E+000, 7.7931034E+000, 7.4605357E-003, 1.1179991E+002, 3.1401364E+000
 8.7586207E+000,-9.4075603E-003, 1.2900114E+002, 3.1595754E+000, 8.7586207E+000,-9.3820790E-003, 1.2727536E+002, 3.1537171E+000, 8.7586207E+000,-9.3915168E-003, 1.3449794E+002, 3.1539083E+000, 8.7586207E+000,-9.3925039E-003, 1.3005642E+002, 3.1539281E+000, 8.7586207E+000,-9.3738921E-003, 1.3199718E+002, 3.1535496E+000, 8.7586207E+000, 7.6201311E-003, 1.1285388E+002, 3.1391207E+000, 8.7586207E+000, 7.6093389E-003, 1.2056122E+002, 3.1642586E+000, 8.7586207E+000, 7.6247930E-003, 1.1772795E+002, 3.1479387E+000, 8.7586207E+000, 7.5984108E-003, 1.1924561E+002, 3.1363029E+000, 8.7586207E+000, 7.5911826E-003, 1.1789349E+002, 3.1577711E+000
 9.7241379E+000,-9.3020480E-003, 1.3136949E+002, 3.1637014E+000, 9.7241379E+000,-9.2709898E-003, 1.3065750E+002, 3.1514528E+000, 9.7241379E+000,-9.2789445E-003, 1.3764719E+002, 3.1592846E+000, 9.7241379E+000,-9.2848297E-003, 1.3293192E+002, 3.1619869E+000, 9.7241379E+000,-9.2650811E-003, 1.3407235E+002, 3.1548481E+000, 9.7241379E+000, 7.7267530E-003, 1.1365352E+002, 3.1623815E+000, 9.7241379E+000, 7.7098284E-003, 1.2570406E+002, 3.1808950E+000, 9.7241379E+000, 7.7230259E-003, 1.2098333E+002, 3.1506139E+000, 9.7241379E+000, 7.6990297E-003, 1.2039834E+002, 3.1455380E+000, 9.7241379E+000, 7.6824078E-003, 1.2273141E+002, 3.1478767E+000
 1.0689655E+001,-9.1687597E-003, 1.3465472E+002, 3.1704335E+000, 1.0689655E+001,-9.1392456E-003, 1.3369380E+002, 3.1536059E+000, 1.0689655E+001,-9.1394362E-003, 1.4125729E+002, 3.1881557E+000, 1.0689655E+001,-9.1469287E-003, 1.3629673E+002, 3.1708835E+000, 1.0689655E+001,-9.1297236E-003, 1.3540184E+002, 3.1716865E+000, 1.0689655E+001, 7.8591516E-003, 1.1704852E+002, 3.2298192E+000, 1.0689655E+001, 7.8452204E-003, 1.3066690E+002, 3.2307871E+000, 1.0689655E+001, 7.8453735E-003, 1.2430905E+002, 3.1606371E+000, 1.0689655E+001, 7.8351262E-003, 1.2113538E+002, 3.1394989E+000, 1.0689655E+001, 7.8038700E-003, 1.2752378E+002, 3.1620617E+000
 1.1655172E+001,-9.0394901E-003, 1.3795215E+002, 3.1663960E+000, 1.1655172E+001,-9.0166514E-003, 1.3512078E+002, 3.1660507E+000, 1.1655172E+001,-9.0055880E-003, 1.4467900E+002, 3.2046523E+000, 1.1655172E+001,-9.0151542E-003, 1.3976221E+002, 3.1734694E+000, 1.1655172E+001,-9.0016828E-003, 1.3659006E+002, 3.1902777E+000, 1.1655172E+001, 7.9873546E-003, 1.2159691E+002, 3.2331273E+000, 1.1655172E+001, 7.9659488E-003, 1.3367623E+002, 3.2598671E+000, 1.1655172E+001, 7.9657968E-003, 1.2729312E+002, 3.1634160E+000, 1.1655172E+001, 7.9670010E-003, 1.2367819E+002, 3.1477646E+000, 1.1655172E+001, 7.9348683E-003, 1.3139740E+002, 3.2102666E+000
 1.2620690E+001,-8.9100889E-003, 1.4058760E+002, 3.2007688E+000, 1.2620690E+001,-8.8959537E-003, 1.3618957E+002, 3.1667853E+000, 1.2620690E+001,-8.8813276E-003, 1.4564436E+002, 3.2145652E+000, 1.2620690E+001,-8.8869439E-003, 1.4340766E+002, 3.2109037E+000, 1.2620690E+001,-8.8793038E-003, 1.3766418E+002, 3.2218769E+000, 1.2620690E+001, 8.1100187E-003, 1.2771481E+002, 3.2811953E+000, 1.2620690E+001, 8.1011246E-003, 1.3659333E+002, 3.2893038E+000, 1.2620690E+001, 8.0878617E-003, 1.3130251E+002, 3.1992761E+000, 1.2620690E+001, 8.0913466E-003, 1.2847692E+002, 3.1558938E+000, 1.2620690E+001, 8.0553980E-003, 1.3651194E+002, 3.2249732E+000
 1.3586207E+001,-8.7835634E-003, 1.4263922E+002, 3.2131935E+000, 1.3586207E+001,-8.7719679E-003, 1.3659131E+002, 3.1854351E+000, 1.3586207E+001,-8.7630429E-003, 1.4555148E+002, 3.2593585E+000, 1.3586207E+001,-8.7645498E-003, 1.4414434E+002, 3.2669433E+000, 1.3586207E+001,-8.7576726E-003, 1.3594621E+002, 3.2478370E+000, 1.3586207E+001, 8.2279786E-003, 1.3153247E+002, 3.2714618E+000, 1.3586207E+001, 8.2264042E-003, 1.3801475E+002, 3.2790836E+000, 1.3586207E+001, 8.2047953E-003, 1.3425595E+002, 3.2688740E+000, 1.3586207E+001, 8.2073465E-003, 1.3118040E+002, 3.1716921E+000, 1.3586207E+001, 8.1792409E-003, 1.3737249E+002, 3.2648326E+000
 1.4551724E+001,-8.6582848E-003, 1.4316070E+002, 3.2500850E+000, 1.4551724E+001,-8.6502873E-003, 1.3556638E+002, 3.2010156E+000, 1.4551724E+001,-8.6429586E-003, 1.4591645E+002, 3.2966645E+000, 1.4551724E+001,-8.6461558E-003, 1.4250070E+002, 3.2441118E+000, 1.4551724E+001,-8.6290835E-003, 1.3483719E+002, 3.2160046E+000, 1.4551724E+001, 8.3369854E-003, 1.3439955E+002, 3.2763624E+000, 1.4551724E+001, 8.3388063E-003, 1.4036449E+002, 3.2445912E+000, 1.4551724E+001, 8.3250738E-003, 1.3659833E+002, 3.2714697E+000, 1.4551724E+001, 8.3230379E-003, 1.3235615E+002, 3.2123629E+000, 1.4551724E+001, 8.3042275E-003, 1.3711141E+002, 3.2982716E+000
 1.5517241E+001,-8.5314845E-003, 1.4211510E+002, 3.2152348E+000, 1.5517241E+001,-8.5237180E-003, 1.3396299E+002, 3.1889529E+000, 1.5517241E+001,-8.5298998E-003, 1.4517149E+002, 3.2964546E+000, 1.5517241E+001,-8.5284474E-003, 1.4052934E+002, 3.2731662E+000, 1.5517241E+001,-8.5039806E-003, 1.3416426E+002, 3.2366152E+000, 1.5517241E+001, 8.4445724E-003, 1.3623448E+002, 3.2355910E+000, 1.5517241E+001, 8.4562548E-003, 1.4054675E+002, 3.2664488E+000, 1.5517241E+001, 8.4438679E-003, 1.3835412E+002, 3.2809841E+000, 1.5517241E+001, 8.4458160E-003, 1.3428243E+002, 3.2257975E+000, 1.5517241E+001, 8.4240561E-003, 1.3889691E+002, 3.3183941E+000
 1.6482759E+001,-8.4405889E-003, 1.4105854E+002, 3.2678236E+000, 1.6482759E+001,-8.4299966E-003, 1.3268404E+002, 3.2228594E+000, 1.6482759E+001,-8.4456204E-003, 1.4348264E+002, 3.2604914E+000, 1.6482759E+001,-8.4391594E-003, 1.3936604E+002, 3.2793242E+000, 1.6482759E+001,-8.4171813E-003, 1.3392039E+002, 3.2635186E+000, 1.6482759E+001, 8.5397248E-003, 1.3803460E+002, 3.2748907E+000, 1.6482759E+001, 8.5440493E-003, 1.4055442E+002, 3.2628821E+000, 1.6482759E+001, 8.5334113E-003, 1.3872323E+002, 3.2612594E+000, 1.6482759E+001, 8.5345886E-003, 1.3572812E+002, 3.2168608E+000, 1.6482759E+001, 8.5164917E-003, 1.3926736E+002, 3.2712743E+000
 1.7448276E+001,-8.3233333E-003, 1.3985473E+002, 3.2986800E+000, 1.7448276E+001,-8.3159157E-003, 1.3140050E+002, 3.2269595E+000, 1.7448276E+001,-8.3263222E-003, 1.4158991E+002, 3.2684492E+000, 1.7448276E+001,-8.3199852E-003, 1.3790019E+002, 3.2815135E+000, 1.7448276E+001,-8.2934938E-003, 1.3207905E+002, 3.2304661E+000, 1.7448276E+001, 8.6703458E-003, 1.4039673E+002, 3.3024985E+000, 1.7448276E+001, 8.6596397E-003, 1.4290824E+002, 3.2680440E+000, 1.7448276E+001, 8.6522211E-003, 1.3867109E+002, 3.2354502E+000, 1.7448276E+001, 8.6532719E-003, 1.3552427E+002, 3.1964480E+000, 1.7448276E+001, 8.6401931E-003, 1.3965366E+002, 3.2119205E+000
 1.8413793E+001,-8.2034830E-003, 1.3852407E+002, 3.2612097E+000, 1.8413793E+001,-8.1862306E-003, 1.3219584E+002, 3.2601701E+000, 1.8413793E+001,-8.1985156E-003, 1.3916990E+002, 3.2407406E+000, 1.8413793E+001,-8.2040862E-003, 1.3488688E+002, 3.2824175E+000, 1.8413793E+001,-8.1638520E-003, 1.3088122E+002, 3.1949229E+000, 1.8413793E+001, 8.7896718E-003, 1.4262690E+002, 3.2676382E+000, 1.8413793E+001, 8.7788495E-003, 1.4353245E+002, 3.2458839E+000, 1.8413793E+001, 8.7758901E-003, 1.3908662E+002, 3.2180222E+000, 1.8413793E+001, 8.7736625E-003, 1.3305274E+002, 3.1784227E+000, 1.8413793E+001, 8.7560992E-003, 1.4175159E+002, 3.2149507E+000
