s,kW,kW,Pa,kg/m3
 5.0004464E+003,-4.0804220E+002, 3.1274157E+002, 1.0222533E+005, 1.1859527E+000
 5.1004464E+003,-4.0793807E+002, 3.1622354E+002, 1.0223250E+005, 1.1876225E+000
 5.2004464E+003,-4.0647352E+002, 3.1818332E+002, 1.0223939E+005, 1.1877519E+000
 5.3004464E+003,-4.0630113E+002, 3.1992898E+002, 1.0224611E+005, 1.1873972E+000
 5.4004464E+003,-4.0446437E+002, 3.2033180E+002, 1.0225262E+005, 1.1870365E+000
 5.5004464E+003,-4.0384338E+002, 3.2148290E+002, 1.0225907E+005, 1.1877669E+000
 5.6004464E+003,-4.0241661E+002, 3.2223399E+002, 1.0226532E+005, 1.1875012E+000
 5.7004464E+003,-3.9565529E+002, 3.2465845E+002, 1.0227116E+005, 1.1875212E+000
 5.8004464E+003,-3.9556847E+002, 3.2520144E+002, 1.0227655E+005, 1.1878646E+000
 5.9004464E+003,-3.9377831E+002, 3.2478692E+002, 1.0228195E+005, 1.1863172E+000
 6.0004464E+003,-3.9510240E+002, 3.2606266E+002, 1.0228723E+005, 1.1868713E+000
 6.1004464E+003,-3.9505951E+002, 3.2774654E+002, 1.0229239E+005, 1.1865121E+000
 6.2004464E+003,-3.9308210E+002, 3.3003566E+002, 1.0229746E+005, 1.1880675E+000
 6.3004464E+003,-3.8750374E+002, 3.2940174E+002, 1.0230199E+005, 1.1862522E+000
 6.4004464E+003,-3.9276537E+002, 3.3179791E+002, 1.0230657E+005, 1.1874545E+000
 6.5004464E+003,-3.8899406E+002, 3.3300081E+002, 1.0231108E+005, 1.1881570E+000
 6.6004464E+003,-3.8692860E+002, 3.3449578E+002, 1.0231522E+005, 1.1877142E+000
 6.7004464E+003,-3.8521477E+002, 3.3536785E+002, 1.0231911E+005, 1.1871639E+000
 6.8004464E+003,-3.8548270E+002, 3.3469247E+002, 1.0232289E+005, 1.1873515E+000
 6.9004464E+003,-3.8571950E+002, 3.3724795E+002, 1.0232674E+005, 1.1877235E+000
 7.0004464E+003,-3.8203746E+002, 3.3745851E+002, 1.0233020E+005, 1.1872415E+000
 7.1004464E+003,-3.8789754E+002, 3.3889973E+002, 1.0233371E+005, 1.1871221E+000
 7.2004464E+003,-3.8138645E+002, 3.3874490E+002, 1.0233722E+005, 1.1878129E+000
 7.3004464E+003,-3.7918440E+002, 3.3722041E+002, 1.0234032E+005, 1.1872458E+000
 7.4004464E+003,-3.8163731E+002, 3.3921079E+002, 1.0234359E+005, 1.1881792E+000
 7.5004464E+003,-3.8186873E+002, 3.4060798E+002, 1.0234663E+005, 1.1868596E+000
 7.6004464E+003,-3.8123093E+002, 3.4108351E+002, 1.0234972E+005, 1.1875520E+000
 7.7004464E+003,-3.7883814E+002, 3.4013209E+002, 1.0235266E+005, 1.1862931E+000
 7.8004464E+003,-3.8068980E+002, 3.4200548E+002, 1.0235552E+005, 1.1879208E+000
 7.9004464E+003,-3.8014377E+002, 3.4417086E+002, 1.0235827E+005, 1.1872848E+000
 8.0004464E+003,-3.7763162E+002, 3.4393042E+002, 1.0236089E+005, 1.1871194E+000
 8.1004464E+003,-3.7840569E+002, 3.4493227E+002, 1.0236344E+005, 1.1879008E+000
 8.2004464E+003,-3.7649952E+002, 3.4483127E+002, 1.0236579E+005, 1.1870829E+000
 8.3004464E+003,-3.7621697E+002, 3.4442354E+002, 1.0236816E+005, 1.1874073E+000
 8.4004464E+003,-3.7663265E+002, 3.4535095E+002, 1.0237051E+005, 1.1883506E+000
 8.5004464E+003,-3.7636365E+002, 3.4585453E+002, 1.0237275E+005, 1.1874156E+000
 8.6004464E+003,-3.7562145E+002, 3.4700653E+002, 1.0237500E+005, 1.1874811E+000
 8.7004464E+003,-3.7652167E+002, 3.4795449E+002, 1.0237700E+005, 1.1874838E+000
 8.8004464E+003,-3.7629476E+002, 3.4946429E+002, 1.0237900E+005, 1.1879103E+000
 8.9004464E+003,-3.7580030E+002, 3.4865223E+002, 1.0238093E+005, 1.1872256E+000
 9.0004464E+003,-3.7441645E+002, 3.4923494E+002, 1.0238278E+005, 1.1886939E+000
 9.1004464E+003,-3.7233948E+002, 3.4914599E+002, 1.0238456E+005, 1.1879886E+000
 9.2000000E+003,-3.7308496E+002, 3.4962796E+002, 1.0238625E+005, 1.1875167E+000
 9.3000000E+003,-3.7462413E+002, 3.5084479E+002, 1.0238793E+005, 1.1884048E+000
 9.4000000E+003,-3.7431867E+002, 3.5088830E+002, 1.0238967E+005, 1.1873004E+000
 9.5000000E+003,-3.6963794E+002, 3.5045057E+002, 1.0239116E+005, 1.1880632E+000
 9.6000000E+003,-3.7248450E+002, 3.5112796E+002, 1.0239256E+005, 1.1865914E+000
 9.7000000E+003,-3.7437567E+002, 3.5107087E+002, 1.0239422E+005, 1.1868220E+000
 9.8000000E+003,-3.7040604E+002, 3.4986145E+002, 1.0239579E+005, 1.1866532E+000
 9.9000000E+003,-3.7067763E+002, 3.5066710E+002, 1.0239720E+005, 1.1880413E+000
 1.0000000E+004,-3.7040702E+002, 3.5173235E+002, 1.0239851E+005, 1.1884665E+000
 1.0100000E+004,-3.7123859E+002, 3.5269721E+002, 1.0239978E+005, 1.1864706E+000
 1.0200000E+004,-3.7159283E+002, 3.5351541E+002, 1.0240106E+005, 1.1864271E+000
 1.0300000E+004,-3.6750289E+002, 3.5329616E+002, 1.0240211E+005, 1.1872069E+000
 1.0400000E+004,-3.6933804E+002, 3.5224887E+002, 1.0240318E+005, 1.1878670E+000
 1.0500000E+004,-3.6932432E+002, 3.5407668E+002, 1.0240438E+005, 1.1879797E+000
 1.0600000E+004,-3.6460532E+002, 3.5209661E+002, 1.0240528E+005, 1.1875681E+000
 1.0700000E+004,-3.6745482E+002, 3.5223769E+002, 1.0240623E+005, 1.1874778E+000
 1.0800000E+004,-3.6731249E+002, 3.5315181E+002, 1.0240720E+005, 1.1867024E+000
 1.0900000E+004,-3.7008945E+002, 3.5377687E+002, 1.0240828E+005, 1.1867949E+000
 1.1000000E+004,-3.7021012E+002, 3.5535117E+002, 1.0240931E+005, 1.1893578E+000
 1.1100000E+004,-3.6609336E+002, 3.5435105E+002, 1.0241024E+005, 1.1866232E+000
 1.1200000E+004,-3.6881789E+002, 3.5409040E+002, 1.0241111E+005, 1.1860515E+000
 1.1300000E+004,-3.7010069E+002, 3.5559276E+002, 1.0241218E+005, 1.1878697E+000
 1.1400000E+004,-3.6819665E+002, 3.5653804E+002, 1.0241299E+005, 1.1869599E+000
 1.1500000E+004,-3.6725632E+002, 3.5619431E+002, 1.0241374E+005, 1.1880899E+000
 1.1600000E+004,-3.6868505E+002, 3.5635287E+002, 1.0241457E+005, 1.1884834E+000
 1.1700000E+004,-3.6835165E+002, 3.5667679E+002, 1.0241532E+005, 1.1876486E+000
 1.1800000E+004,-3.6860598E+002, 3.5650891E+002, 1.0241609E+005, 1.1877124E+000
 1.1900000E+004,-3.6891412E+002, 3.5660190E+002, 1.0241688E+005, 1.1880617E+000
 1.2000000E+004,-3.6687441E+002, 3.5622396E+002, 1.0241765E+005, 1.1874806E+000
 1.2100000E+004,-3.6731804E+002, 3.5573506E+002, 1.0241834E+005, 1.1868542E+000
 1.2200000E+004,-3.6607280E+002, 3.5696235E+002, 1.0241896E+005, 1.1876317E+000
 1.2300000E+004,-3.6369017E+002, 3.5687498E+002, 1.0241944E+005, 1.1876411E+000
 1.2400000E+004,-3.6645038E+002, 3.5671739E+002, 1.0241987E+005, 1.1875148E+000
 1.2500000E+004,-3.6692354E+002, 3.5757962E+002, 1.0242047E+005, 1.1881984E+000
 1.2600000E+004,-3.6546166E+002, 3.5790200E+002, 1.0242098E+005, 1.1872289E+000
 1.2700000E+004,-3.6426280E+002, 3.5752777E+002, 1.0242138E+005, 1.1882037E+000
 1.2800000E+004,-3.6248541E+002, 3.5629031E+002, 1.0242173E+005, 1.1882108E+000
 1.2900000E+004,-3.6492886E+002, 3.5768250E+002, 1.0242211E+005, 1.1872406E+000
 1.3000000E+004,-3.6207664E+002, 3.5670580E+002, 1.0242247E+005, 1.1874145E+000
 1.3100000E+004,-3.6428679E+002, 3.5671498E+002, 1.0242273E+005, 1.1870187E+000
 1.3200000E+004,-3.6603714E+002, 3.5754045E+002, 1.0242324E+005, 1.1870479E+000
 1.3300000E+004,-3.6662883E+002, 3.5870562E+002, 1.0242373E+005, 1.1874979E+000
 1.3400000E+004,-3.6474891E+002, 3.5871830E+002, 1.0242408E+005, 1.1868831E+000
 1.3500000E+004,-3.6628221E+002, 3.5922019E+002, 1.0242442E+005, 1.1869614E+000
 1.3600000E+004,-3.6220739E+002, 3.5921633E+002, 1.0242462E+005, 1.1879182E+000
 1.3700000E+004,-3.6334862E+002, 3.5797802E+002, 1.0242480E+005, 1.1873238E+000
 1.3800000E+004,-3.6297792E+002, 3.5957297E+002, 1.0242501E+005, 1.1879628E+000
 1.3900000E+004,-3.5996243E+002, 3.5797879E+002, 1.0242504E+005, 1.1873152E+000
 1.4000000E+004,-3.5997033E+002, 3.5714357E+002, 1.0242514E+005, 1.1876114E+000
 1.4100000E+004,-3.5870507E+002, 3.5652066E+002, 1.0242514E+005, 1.1870141E+000
 1.4200000E+004,-3.6228360E+002, 3.5761682E+002, 1.0242524E+005, 1.1878111E+000
 1.4300000E+004,-3.6323553E+002, 3.5750637E+002, 1.0242551E+005, 1.1873328E+000
 1.4400000E+004,-3.6660082E+002, 3.5846121E+002, 1.0242586E+005, 1.1879196E+000
 1.4500000E+004,-3.6495552E+002, 3.5911526E+002, 1.0242625E+005, 1.1879715E+000
 1.4600000E+004,-3.6260693E+002, 3.5777508E+002, 1.0242648E+005, 1.1866207E+000
 1.4700000E+004,-3.6496204E+002, 3.5807155E+002, 1.0242680E+005, 1.1873943E+000
 1.4800000E+004,-3.6193575E+002, 3.5817109E+002, 1.0242711E+005, 1.1872959E+000
 1.4900000E+004,-3.6309793E+002, 3.5784088E+002, 1.0242724E+005, 1.1880558E+000
 1.5000000E+004,-3.6558758E+002, 3.5912004E+002, 1.0242760E+005, 1.1873227E+000
 1.5100000E+004,-3.6100551E+002, 3.5792659E+002, 1.0242786E+005, 1.1875545E+000
 1.5200000E+004,-3.6256787E+002, 3.5884155E+002, 1.0242789E+005, 1.1884858E+000
 1.5300000E+004,-3.6411026E+002, 3.5975912E+002, 1.0242804E+005, 1.1869974E+000
 1.5400000E+004,-3.6438245E+002, 3.5963287E+002, 1.0242828E+005, 1.1864562E+000
 1.5500000E+004,-3.6347004E+002, 3.5918512E+002, 1.0242844E+005, 1.1875976E+000
 1.5600000E+004,-3.6360069E+002, 3.5856003E+002, 1.0242862E+005, 1.1873948E+000
 1.5700000E+004,-3.6583506E+002, 3.5993971E+002, 1.0242892E+005, 1.1874659E+000
 1.5800000E+004,-3.6566136E+002, 3.5963691E+002, 1.0242918E+005, 1.1874992E+000
 1.5900000E+004,-3.6427049E+002, 3.5839899E+002, 1.0242949E+005, 1.1876744E+000
 1.6000000E+004,-3.6414719E+002, 3.5807364E+002, 1.0242982E+005, 1.1870289E+000
 1.6100000E+004,-3.6472286E+002, 3.5878438E+002, 1.0243010E+005, 1.1865704E+000
 1.6200000E+004,-3.6503691E+002, 3.5962891E+002, 1.0243038E+005, 1.1867408E+000
 1.6300000E+004,-3.6365864E+002, 3.5992408E+002, 1.0243054E+005, 1.1873002E+000
 1.6400000E+004,-3.6340042E+002, 3.6001271E+002, 1.0243063E+005, 1.1874362E+000
 1.6500000E+004,-3.5889079E+002, 3.5993306E+002, 1.0243061E+005, 1.1877400E+000
 1.6600000E+004,-3.6188944E+002, 3.5897457E+002, 1.0243046E+005, 1.1873512E+000
 1.6700000E+004,-3.6545069E+002, 3.6008566E+002, 1.0243070E+005, 1.1879646E+000
 1.6800000E+004,-3.6366662E+002, 3.6048966E+002, 1.0243087E+005, 1.1875701E+000
 1.6900000E+004,-3.6125713E+002, 3.6024212E+002, 1.0243085E+005, 1.1874921E+000
 1.7000000E+004,-3.6150132E+002, 3.5963827E+002, 1.0243076E+005, 1.1872674E+000
 1.7100000E+004,-3.6425647E+002, 3.5953434E+002, 1.0243089E+005, 1.1880677E+000
 1.7200000E+004,-3.6430993E+002, 3.5927390E+002, 1.0243110E+005, 1.1881687E+000
 1.7300000E+004,-3.6620998E+002, 3.5960569E+002, 1.0243145E+005, 1.1864696E+000
 1.7400000E+004,-3.6232196E+002, 3.5903236E+002, 1.0243161E+005, 1.1869241E+000
 1.7500000E+004,-3.6214275E+002, 3.5822386E+002, 1.0243163E+005, 1.1877027E+000
 1.7600000E+004,-3.6505369E+002, 3.5996313E+002, 1.0243185E+005, 1.1875550E+000
 1.7700000E+004,-3.6557213E+002, 3.6031756E+002, 1.0243213E+005, 1.1877681E+000
 1.7800000E+004,-3.6255560E+002, 3.5997875E+002, 1.0243228E+005, 1.1881160E+000
 1.7900000E+004,-3.6534817E+002, 3.6171106E+002, 1.0243236E+005, 1.1885060E+000
 1.8000000E+004,-3.6635455E+002, 3.6211538E+002, 1.0243248E+005, 1.1874736E+000
 1.8100000E+004,-3.6234072E+002, 3.6079089E+002, 1.0243258E+005, 1.1871801E+000
 1.8200000E+004,-3.6187550E+002, 3.6079974E+002, 1.0243247E+005, 1.1880001E+000
 1.8300000E+004,-3.6433129E+002, 3.6077827E+002, 1.0243248E+005, 1.1886862E+000
 1.8400000E+004,-3.6503762E+002, 3.6074124E+002, 1.0243265E+005, 1.1878275E+000
 1.8500000E+004,-3.6276402E+002, 3.6051975E+002, 1.0243272E+005, 1.1878758E+000
 1.8600000E+004,-3.6393289E+002, 3.6194046E+002, 1.0243274E+005, 1.1881600E+000
 1.8700000E+004,-3.6346475E+002, 3.6159459E+002, 1.0243268E+005, 1.1864958E+000
 1.8800000E+004,-3.6373291E+002, 3.6108718E+002, 1.0243270E+005, 1.1883080E+000
 1.8870000E+004,-3.6637658E+002, 3.6219788E+002, 1.0243282E+005, 1.1878486E+000
