s,kW,kW,Pa,kg/m3
 4.4003113E+001,-1.3840689E+000, 1.3266431E+000, 1.1872302E+005, 1.0276224E+000
 4.5016285E+001,-1.3741611E+000, 1.3294023E+000, 1.1876381E+005, 1.0484255E+000
 4.6004344E+001,-1.3710405E+000, 1.3252853E+000, 1.1879938E+005, 1.0505923E+000
 4.7002834E+001,-1.3647745E+000, 1.3257863E+000, 1.1883458E+005, 1.0523763E+000
 4.8002644E+001,-1.3704975E+000, 1.3244786E+000, 1.1886874E+005, 1.0346381E+000
 4.9014841E+001,-1.3782733E+000, 1.3412477E+000, 1.1890379E+005, 1.0080746E+000
 5.0001187E+001,-1.3788732E+000, 1.3509324E+000, 1.1893024E+005, 1.0225640E+000
 5.1014015E+001,-1.3619472E+000, 1.3311445E+000, 1.1895416E+005, 1.0292052E+000
 5.2002962E+001,-1.3557555E+000, 1.3304220E+000, 1.1897792E+005, 1.0864878E+000
 5.3004196E+001,-1.3527398E+000, 1.3297077E+000, 1.1899797E+005, 1.0431665E+000
 5.4017005E+001,-1.3605790E+000, 1.3296587E+000, 1.1901966E+005, 1.0522537E+000
 5.5007941E+001,-1.3722904E+000, 1.3361585E+000, 1.1904636E+005, 1.0594975E+000
 5.6011931E+001,-1.3762989E+000, 1.3361173E+000, 1.1907714E+005, 1.0303755E+000
 5.7012749E+001,-1.3631970E+000, 1.3434468E+000, 1.1910077E+005, 1.0554126E+000
 5.8009249E+001,-1.3573703E+000, 1.3432798E+000, 1.1911263E+005, 1.0686007E+000
 5.9006489E+001,-1.3662028E+000, 1.3356370E+000, 1.1912919E+005, 1.0703314E+000
 6.0003850E+001,-1.3711188E+000, 1.3421919E+000, 1.1915495E+005, 1.0538426E+000
 6.1005111E+001,-1.3628940E+000, 1.3452113E+000, 1.1917115E+005, 1.0632695E+000
 6.2004042E+001,-1.3549188E+000, 1.3380963E+000, 1.1918768E+005, 1.0599699E+000
 6.3004476E+001,-1.3387697E+000, 1.3357759E+000, 1.1919466E+005, 1.0689109E+000
 6.4013569E+001,-1.3394900E+000, 1.3411663E+000, 1.1919645E+005, 1.0552153E+000
 6.5006433E+001,-1.3390611E+000, 1.3436235E+000, 1.1919334E+005, 1.0614953E+000
 6.6001597E+001,-1.3447582E+000, 1.3454952E+000, 1.1919118E+005, 1.0384199E+000
 6.7005044E+001,-1.3459444E+000, 1.3386500E+000, 1.1919619E+005, 1.0429090E+000
 6.8002944E+001,-1.3264730E+000, 1.3347097E+000, 1.1919554E+005, 1.0653120E+000
 6.9003577E+001,-1.3277909E+000, 1.3264142E+000, 1.1919105E+005, 1.0446047E+000
 7.0014322E+001,-1.3358858E+000, 1.3268894E+000, 1.1919673E+005, 1.0758060E+000
 7.1004427E+001,-1.3304301E+000, 1.3362026E+000, 1.1919830E+005, 1.1044980E+000
 7.2010809E+001,-1.3446507E+000, 1.3482369E+000, 1.1919192E+005, 1.1167667E+000
 7.3014374E+001,-1.3715898E+000, 1.3504361E+000, 1.1920071E+005, 1.0251028E+000
 7.4009565E+001,-1.3633926E+000, 1.3439448E+000, 1.1921785E+005, 1.0272441E+000
 7.5004350E+001,-1.3538248E+000, 1.3423914E+000, 1.1922918E+005, 1.0415653E+000
 7.6014593E+001,-1.3533090E+000, 1.3390799E+000, 1.1923890E+005, 1.0542879E+000
 7.7016240E+001,-1.3517034E+000, 1.3339542E+000, 1.1925130E+005, 1.0830182E+000
 7.8012450E+001,-1.3521809E+000, 1.3315553E+000, 1.1926702E+005, 1.1011902E+000
 7.9009554E+001,-1.3504998E+000, 1.3310704E+000, 1.1928132E+005, 1.0898417E+000
 8.0011482E+001,-1.3503104E+000, 1.3325476E+000, 1.1929699E+005, 1.1051627E+000
 8.1007928E+001,-1.3634976E+000, 1.3475101E+000, 1.1930845E+005, 1.0940762E+000
 8.2002910E+001,-1.3652012E+000, 1.3548124E+000, 1.1931983E+005, 1.0933166E+000
 8.3008669E+001,-1.3479810E+000, 1.3563597E+000, 1.1931985E+005, 1.0675333E+000
 8.4014018E+001,-1.3570009E+000, 1.3566259E+000, 1.1931496E+005, 1.0620066E+000
 8.5010654E+001,-1.3543339E+000, 1.3571802E+000, 1.1931447E+005, 1.0662629E+000
 8.6003901E+001,-1.3414884E+000, 1.3451425E+000, 1.1931156E+005, 1.0520645E+000
 8.7000019E+001,-1.3326683E+000, 1.3376011E+000, 1.1930876E+005, 1.1077665E+000
 8.8013312E+001,-1.3468294E+000, 1.3505493E+000, 1.1930395E+005, 1.0281753E+000
 8.9005230E+001,-1.3554389E+000, 1.3519731E+000, 1.1930409E+005, 1.0851407E+000
 9.0010626E+001,-1.3481480E+000, 1.3442155E+000, 1.1930638E+005, 1.0338626E+000
 9.1006279E+001,-1.3541136E+000, 1.3436345E+000, 1.1931286E+005, 1.0691471E+000
 9.2006347E+001,-1.3542947E+000, 1.3597370E+000, 1.1931358E+005, 1.0592638E+000
 9.3007958E+001,-1.3562303E+000, 1.3648965E+000, 1.1930655E+005, 1.0354782E+000
 9.4001527E+001,-1.3604077E+000, 1.3652704E+000, 1.1930057E+005, 1.0544668E+000
 9.5009005E+001,-1.3725226E+000, 1.3623333E+000, 1.1930382E+005, 1.0394210E+000
 9.6011526E+001,-1.3445934E+000, 1.3448104E+000, 1.1930839E+005, 1.0544470E+000
 9.7014433E+001,-1.3323949E+000, 1.3413579E+000, 1.1930445E+005, 1.0519763E+000
 9.8011076E+001,-1.3473632E+000, 1.3454768E+000, 1.1929978E+005, 1.1085712E+000
 9.9002012E+001,-1.3597197E+000, 1.3408977E+000, 1.1930898E+005, 1.0860992E+000
 1.0000598E+002,-1.3572924E+000, 1.3321142E+000, 1.1932619E+005, 1.0392186E+000
 1.0100948E+002,-1.3538814E+000, 1.3467690E+000, 1.1933894E+005, 1.0540981E+000
 1.0201344E+002,-1.3647049E+000, 1.3647323E+000, 1.1933922E+005, 1.0444813E+000
 1.0300091E+002,-1.3694447E+000, 1.3726716E+000, 1.1933959E+005, 1.0399424E+000
 1.0400250E+002,-1.3664065E+000, 1.3759148E+000, 1.1933339E+005, 1.0138600E+000
 1.0500828E+002,-1.3720541E+000, 1.3607719E+000, 1.1933323E+005, 1.0184240E+000
 1.0600333E+002,-1.3559136E+000, 1.3486676E+000, 1.1934405E+005, 1.0519993E+000
 1.0701257E+002,-1.3510975E+000, 1.3512797E+000, 1.1934554E+005, 1.0368510E+000
 1.0801324E+002,-1.3512318E+000, 1.3472461E+000, 1.1934684E+005, 1.0613463E+000
 1.0900557E+002,-1.3605795E+000, 1.3495707E+000, 1.1935395E+005, 1.0486802E+000
 1.1000141E+002,-1.3571929E+000, 1.3566487E+000, 1.1935783E+005, 1.0567729E+000
 1.1101401E+002,-1.3635319E+000, 1.3583720E+000, 1.1935966E+005, 1.0646847E+000
 1.1201548E+002,-1.3750944E+000, 1.3727905E+000, 1.1936402E+005, 1.0409506E+000
 1.1300019E+002,-1.3683937E+000, 1.3776496E+000, 1.1936139E+005, 1.1167938E+000
 1.1400015E+002,-1.3620743E+000, 1.3582116E+000, 1.1935793E+005, 1.0573757E+000
 1.1501226E+002,-1.3559716E+000, 1.3511048E+000, 1.1936259E+005, 1.0409238E+000
 1.1600774E+002,-1.3542107E+000, 1.3544927E+000, 1.1936404E+005, 1.0264882E+000
 1.1701681E+002,-1.3538020E+000, 1.3580817E+000, 1.1936317E+005, 1.0306712E+000
 1.1800504E+002,-1.3623618E+000, 1.3679997E+000, 1.1935777E+005, 1.0323759E+000
 1.1901029E+002,-1.3716630E+000, 1.3723040E+000, 1.1935637E+005, 1.0551118E+000
 1.2000712E+002,-1.3659249E+000, 1.3561353E+000, 1.1935967E+005, 1.0446007E+000
 1.2100641E+002,-1.3547442E+000, 1.3411785E+000, 1.1937023E+005, 1.0473101E+000
 1.2200265E+002,-1.3617205E+000, 1.3518060E+000, 1.1938057E+005, 1.0541092E+000
 1.2300474E+002,-1.3680626E+000, 1.3615592E+000, 1.1938655E+005, 1.0550704E+000
 1.2400316E+002,-1.3510154E+000, 1.3619263E+000, 1.1938481E+005, 1.0493034E+000
 1.2501138E+002,-1.3544960E+000, 1.3556863E+000, 1.1937796E+005, 1.0253654E+000
 1.2600138E+002,-1.3516051E+000, 1.3521482E+000, 1.1938022E+005, 1.0462836E+000
 1.2700348E+002,-1.3192599E+000, 1.3445718E+000, 1.1936879E+005, 1.0157337E+000
 1.2801596E+002,-1.3193307E+000, 1.3450852E+000, 1.1934747E+005, 1.0184670E+000
 1.2900954E+002,-1.3448532E+000, 1.3589180E+000, 1.1933434E+005, 1.0272833E+000
 1.3000943E+002,-1.3398667E+000, 1.3627973E+000, 1.1931959E+005, 1.0164933E+000
 1.3100944E+002,-1.3453846E+000, 1.3576200E+000, 1.1930716E+005, 1.0469963E+000
 1.3201153E+002,-1.3478543E+000, 1.3559355E+000, 1.1930069E+005, 1.0775917E+000
 1.3301404E+002,-1.3354234E+000, 1.3506084E+000, 1.1929096E+005, 1.0198554E+000
 1.3401144E+002,-1.3452166E+000, 1.3513821E+000, 1.1928170E+005, 1.0772944E+000
 1.3501090E+002,-1.3464916E+000, 1.3482394E+000, 1.1928022E+005, 1.1073572E+000
 1.3600972E+002,-1.3267893E+000, 1.3312644E+000, 1.1927731E+005, 1.0237463E+000
 1.3700150E+002,-1.3195414E+000, 1.3310066E+000, 1.1927002E+005, 1.0146093E+000
 1.3800000E+002,-1.3273160E+000, 1.3366465E+000, 1.1926144E+005, 1.0244983E+000
