s,kW,kW,Pa,kg/m3
 1.9001901E+001,-1.8721546E-004, 1.8839392E-004, 1.0150180E+005, 1.1962152E+000
 2.0004230E+001,-1.8700719E-004, 1.8829595E-004, 1.0150220E+005, 1.1960776E+000
 2.1006559E+001,-1.8680073E-004, 1.8818660E-004, 1.0150252E+005, 1.1959494E+000
 2.2001829E+001,-1.8659080E-004, 1.8805554E-004, 1.0150276E+005, 1.1958259E+000
 2.3004158E+001,-1.8636921E-004, 1.8789327E-004, 1.0150295E+005, 1.1957018E+000
 2.4006487E+001,-1.8612594E-004, 1.8769207E-004, 1.0150310E+005, 1.1955731E+000
 2.5001758E+001,-1.8585263E-004, 1.8744727E-004, 1.0150322E+005, 1.1954383E+000
 2.6004087E+001,-1.8553800E-004, 1.8715241E-004, 1.0150331E+005, 1.1952963E+000
 2.7006416E+001,-1.8517243E-004, 1.8679969E-004, 1.0150339E+005, 1.1951488E+000
 2.8001686E+001,-1.8475663E-004, 1.8638429E-004, 1.0150345E+005, 1.1950014E+000
 2.9004015E+001,-1.8430006E-004, 1.8589734E-004, 1.0150350E+005, 1.1948589E+000
 3.0006344E+001,-1.8382357E-004, 1.8533082E-004, 1.0150359E+005, 1.1947239E+000
 3.1001615E+001,-1.8334440E-004, 1.8468980E-004, 1.0150376E+005, 1.1945992E+000
 3.2003944E+001,-1.8284988E-004, 1.8398933E-004, 1.0150406E+005, 1.1944988E+000
 3.3006273E+001,-1.8231869E-004, 1.8326930E-004, 1.0150449E+005, 1.1944467E+000
 3.4001544E+001,-1.8174901E-004, 1.8259154E-004, 1.0150502E+005, 1.1944499E+000
 3.5003873E+001,-1.8114744E-004, 1.8199126E-004, 1.0150557E+005, 1.1944919E+000
 3.6006202E+001,-1.8053402E-004, 1.8147073E-004, 1.0150605E+005, 1.1945522E+000
 3.7001472E+001,-1.7995140E-004, 1.8102535E-004, 1.0150641E+005, 1.1946155E+000
 3.8003801E+001,-1.7944479E-004, 1.8065413E-004, 1.0150664E+005, 1.1946716E+000
 3.9006130E+001,-1.7905325E-004, 1.8035433E-004, 1.0150675E+005, 1.1947135E+000
 4.0001401E+001,-1.7880803E-004, 1.8011699E-004, 1.0150679E+005, 1.1947394E+000
 4.1003730E+001,-1.7872292E-004, 1.7995636E-004, 1.0150683E+005, 1.1947548E+000
 4.2006059E+001,-1.7879492E-004, 1.7993492E-004, 1.0150693E+005, 1.1947683E+000
 4.3001329E+001,-1.7897920E-004, 1.8007648E-004, 1.0150705E+005, 1.1947882E+000
 4.4003658E+001,-1.7919845E-004, 1.8028971E-004, 1.0150717E+005, 1.1948206E+000
 4.5005987E+001,-1.7940674E-004, 1.8049726E-004, 1.0150726E+005, 1.1948681E+000
 4.6001258E+001,-1.7961133E-004, 1.8069293E-004, 1.0150732E+005, 1.1949297E+000
 4.7003587E+001,-1.7983350E-004, 1.8088446E-004, 1.0150737E+005, 1.1950026E+000
 4.8005916E+001,-1.8007870E-004, 1.8108176E-004, 1.0150743E+005, 1.1950833E+000
 4.9001186E+001,-1.8033971E-004, 1.8129700E-004, 1.0150750E+005, 1.1951669E+000
 5.0003516E+001,-1.8060802E-004, 1.8153524E-004, 1.0150758E+005, 1.1952497E+000
 5.1005845E+001,-1.8087058E-004, 1.8178661E-004, 1.0150765E+005, 1.1953285E+000
 5.2001115E+001,-1.8111019E-004, 1.8202870E-004, 1.0150771E+005, 1.1954004E+000
 5.3003444E+001,-1.8131870E-004, 1.8224648E-004, 1.0150774E+005, 1.1954638E+000
 5.4005773E+001,-1.8149498E-004, 1.8243460E-004, 1.0150775E+005, 1.1955179E+000
 5.5001044E+001,-1.8164172E-004, 1.8259247E-004, 1.0150774E+005, 1.1955616E+000
 5.6003373E+001,-1.8176706E-004, 1.8272484E-004, 1.0150770E+005, 1.1955946E+000
 5.7005702E+001,-1.8187987E-004, 1.8283734E-004, 1.0150766E+005, 1.1956171E+000
 5.8000972E+001,-1.8198537E-004, 1.8293425E-004, 1.0150760E+005, 1.1956291E+000
 5.9003301E+001,-1.8208669E-004, 1.8302056E-004, 1.0150755E+005, 1.1956312E+000
 6.0005630E+001,-1.8218468E-004, 1.8310029E-004, 1.0150750E+005, 1.1956242E+000
 6.1000901E+001,-1.8227830E-004, 1.8317534E-004, 1.0150747E+005, 1.1956094E+000
 6.2003230E+001,-1.8236741E-004, 1.8324756E-004, 1.0150744E+005, 1.1955881E+000
 6.3005559E+001,-1.8245211E-004, 1.8331837E-004, 1.0150742E+005, 1.1955618E+000
 6.4000829E+001,-1.8253190E-004, 1.8338789E-004, 1.0150742E+005, 1.1955324E+000
 6.5003158E+001,-1.8260738E-004, 1.8345676E-004, 1.0150741E+005, 1.1955011E+000
 6.6005488E+001,-1.8267932E-004, 1.8352534E-004, 1.0150742E+005, 1.1954690E+000
 6.7000758E+001,-1.8274766E-004, 1.8359326E-004, 1.0150742E+005, 1.1954372E+000
 6.8003087E+001,-1.8281302E-004, 1.8366082E-004, 1.0150743E+005, 1.1954063E+000
 6.9005416E+001,-1.8287619E-004, 1.8372832E-004, 1.0150744E+005, 1.1953764E+000
 7.0000687E+001,-1.8293730E-004, 1.8379517E-004, 1.0150745E+005, 1.1953482E+000
 7.1003016E+001,-1.8299698E-004, 1.8386179E-004, 1.0150746E+005, 1.1953214E+000
 7.2005345E+001,-1.8305556E-004, 1.8392865E-004, 1.0150746E+005, 1.1952962E+000
 7.3000615E+001,-1.8311287E-004, 1.8399506E-004, 1.0150747E+005, 1.1952726E+000
 7.4002944E+001,-1.8316918E-004, 1.8406136E-004, 1.0150748E+005, 1.1952505E+000
 7.5005273E+001,-1.8322474E-004, 1.8412793E-004, 1.0150748E+005, 1.1952297E+000
 7.6000544E+001,-1.8327939E-004, 1.8419420E-004, 1.0150748E+005, 1.1952103E+000
 7.7002873E+001,-1.8333342E-004, 1.8426051E-004, 1.0150748E+005, 1.1951923E+000
 7.8005202E+001,-1.8338697E-004, 1.8432709E-004, 1.0150748E+005, 1.1951755E+000
 7.9000472E+001,-1.8343976E-004, 1.8439350E-004, 1.0150748E+005, 1.1951599E+000
 8.0002801E+001,-1.8349199E-004, 1.8445985E-004, 1.0150748E+005, 1.1951454E+000
 8.1005130E+001,-1.8354383E-004, 1.8452632E-004, 1.0150748E+005, 1.1951320E+000
 8.2000401E+001,-1.8359486E-004, 1.8459241E-004, 1.0150747E+005, 1.1951196E+000
 8.3002730E+001,-1.8364528E-004, 1.8465834E-004, 1.0150747E+005, 1.1951083E+000
 8.4005059E+001,-1.8369530E-004, 1.8472435E-004, 1.0150746E+005, 1.1950978E+000
 8.5000329E+001,-1.8374452E-004, 1.8479002E-004, 1.0150745E+005, 1.1950883E+000
 8.6002659E+001,-1.8379299E-004, 1.8485539E-004, 1.0150744E+005, 1.1950794E+000
 8.7004988E+001,-1.8384091E-004, 1.8492052E-004, 1.0150743E+005, 1.1950712E+000
 8.8000258E+001,-1.8388794E-004, 1.8498476E-004, 1.0150742E+005, 1.1950637E+000
 8.9002587E+001,-1.8393409E-004, 1.8504827E-004, 1.0150741E+005, 1.1950569E+000
 9.0004916E+001,-1.8397941E-004, 1.8511113E-004, 1.0150740E+005, 1.1950507E+000
 9.1000187E+001,-1.8402342E-004, 1.8517273E-004, 1.0150739E+005, 1.1950451E+000
 9.2002516E+001,-1.8406629E-004, 1.8523314E-004, 1.0150738E+005, 1.1950399E+000
 9.3004845E+001,-1.8410800E-004, 1.8529237E-004, 1.0150737E+005, 1.1950353E+000
 9.4000115E+001,-1.8414802E-004, 1.8534972E-004, 1.0150736E+005, 1.1950311E+000
 9.5002444E+001,-1.8418635E-004, 1.8540530E-004, 1.0150735E+005, 1.1950274E+000
 9.6004773E+001,-1.8422307E-004, 1.8545910E-004, 1.0150735E+005, 1.1950238E+000
 9.7000044E+001,-1.8425785E-004, 1.8551077E-004, 1.0150734E+005, 1.1950205E+000
 9.8002373E+001,-1.8429070E-004, 1.8556024E-004, 1.0150733E+005, 1.1950174E+000
 9.9004702E+001,-1.8432168E-004, 1.8560760E-004, 1.0150733E+005, 1.1950144E+000
 1.0000000E+002,-1.8435046E-004, 1.8565227E-004, 1.0150733E+005, 1.1950115E+000
