s,kW
Time,Q
 0.0000000E+000,-2.1562853E-003
 1.0003430E+001,-1.2548985E-003
 2.0006860E+001,-1.2325387E-003
 3.0002401E+001,-1.2323998E-003
 4.0005832E+001,-1.2326074E-003
 5.0001373E+001,-1.2327868E-003
 6.0004803E+001,-1.2329586E-003
 7.0000344E+001,-1.2331119E-003
 8.0003774E+001,-1.2331841E-003
 9.0007204E+001,-1.2331582E-003
 1.0000000E+002,-1.2330480E-003
