s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-5.8291200E-001, 5.8291200E-001, 1.0132500E+005, 1.1229154E+000
 1.0108845E+000,-1.0181895E-001, 1.0545930E-001, 1.0128076E+005, 1.1233402E+000
 2.0079722E+000,-3.8123911E-002, 4.4255432E-002, 1.0124090E+005, 1.1209422E+000
 3.0006541E+000,-2.1920096E-002, 3.0462205E-001, 1.0113762E+005, 1.0799459E+000
 4.0008237E+000,-2.9065567E-002, 3.6463914E-001, 1.0103973E+005, 1.0825268E+000
 5.0029123E+000,-2.3115750E-002, 3.6912858E-001, 1.0104907E+005, 1.0803534E+000
 6.0058597E+000,-3.1259111E-002, 3.3195308E-001, 1.0103752E+005, 1.0899528E+000
 7.0002842E+000,-5.8643076E-002, 2.1296869E-001, 1.0110138E+005, 1.1129933E+000
 8.0067222E+000,-1.6637537E-001, 9.8358464E-002, 1.0110711E+005, 1.1375598E+000
 9.0048386E+000,-1.3253313E-001, 8.9506064E-002, 1.0111122E+005, 1.1266229E+000
 1.0001603E+001,-2.4444631E-001, 5.9111460E-002, 1.0114445E+005, 1.1396361E+000
 1.1006893E+001,-1.1730272E-001, 7.7078722E-002, 1.0117303E+005, 1.1191402E+000
 1.2005627E+001,-9.2384033E-002, 1.3683797E-001, 1.0120593E+005, 1.1068200E+000
 1.3007681E+001,-5.1728615E-002, 1.4430598E-001, 1.0120628E+005, 1.1045210E+000
 1.4004050E+001,-1.2000830E-001, 1.9781892E-001, 1.0121435E+005, 1.1266422E+000
 1.5001521E+001,-1.4137906E-001, 7.1676993E-002, 1.0120833E+005, 1.1284791E+000
 1.6005077E+001,-1.2679577E-001, 8.6928977E-002, 1.0117585E+005, 1.1200842E+000
 1.7005032E+001,-6.7441343E-002, 1.5726452E-001, 1.0117068E+005, 1.1095924E+000
 1.8000000E+001,-1.1187132E-001, 1.3884067E-001, 1.0117356E+005, 1.1215822E+000
