s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-4.4049507E-001, 4.9588229E-001, 1.0132500E+005, 8.8318715E-001
 1.0710652E+000,-3.8584174E-001, 4.4390600E-001, 1.0126788E+005, 8.8283360E-001
 2.0528750E+000,-2.9857762E-001, 3.6971552E-001, 1.0114346E+005, 8.8275172E-001
 3.0118245E+000,-2.7544726E-001, 3.7175241E-001, 1.0102299E+005, 9.0308034E-001
 4.0164212E+000,-3.8010887E-001, 4.0811736E-001, 1.0091118E+005, 9.0168694E-001
 5.0028069E+000,-4.3797166E-001, 4.5170911E-001, 1.0081770E+005, 8.9083323E-001
 6.0248037E+000,-4.3060081E-001, 4.5246815E-001, 1.0074316E+005, 8.8557447E-001
 7.0007415E+000,-4.4026195E-001, 4.3767026E-001, 1.0067527E+005, 8.9364180E-001
 8.0012828E+000,-4.6107489E-001, 4.2496083E-001, 1.0061290E+005, 8.7511005E-001
 9.0078261E+000,-4.3531725E-001, 4.4352403E-001, 1.0056078E+005, 8.8429318E-001
 1.0021943E+001,-4.0915130E-001, 4.4140869E-001, 1.0051548E+005, 8.9156669E-001
 1.1004246E+001,-4.5713231E-001, 4.5865422E-001, 1.0047372E+005, 8.7601206E-001
 1.2004648E+001,-4.5655538E-001, 4.6276563E-001, 1.0043073E+005, 8.7984346E-001
 1.3017799E+001,-4.1902196E-001, 4.4471147E-001, 1.0039347E+005, 8.8217894E-001
 1.4005847E+001,-4.1055001E-001, 4.4230080E-001, 1.0036176E+005, 8.8376013E-001
 1.5011409E+001,-3.9687406E-001, 4.2391655E-001, 1.0033347E+005, 8.9098245E-001
 1.6008627E+001,-4.2543586E-001, 4.1867614E-001, 1.0030843E+005, 8.9020492E-001
 1.7004699E+001,-4.5094229E-001, 4.4111251E-001, 1.0028605E+005, 8.8539810E-001
 1.8009712E+001,-4.5193954E-001, 4.2102412E-001, 1.0026333E+005, 8.9051054E-001
 1.9000113E+001,-4.1789634E-001, 4.1938829E-001, 1.0024200E+005, 8.8350783E-001
 2.0024698E+001,-4.0809322E-001, 4.3475228E-001, 1.0022078E+005, 8.8276475E-001
 2.1003627E+001,-4.3102332E-001, 4.5228267E-001, 1.0020566E+005, 8.7443340E-001
 2.2009412E+001,-4.3596585E-001, 4.5517481E-001, 1.0019002E+005, 8.7078035E-001
 2.3006943E+001,-4.1022150E-001, 4.7502402E-001, 1.0017166E+005, 8.7105858E-001
 2.4003782E+001,-3.7446976E-001, 4.6490331E-001, 1.0015850E+005, 8.6882615E-001
 2.5014508E+001,-3.7582094E-001, 4.7594194E-001, 1.0014150E+005, 8.7465750E-001
 2.6013201E+001,-3.8397551E-001, 4.8334400E-001, 1.0012806E+005, 8.7305129E-001
 2.7013084E+001,-4.4181204E-001, 4.8682874E-001, 1.0011516E+005, 8.7642140E-001
 2.8008100E+001,-4.1936775E-001, 4.6273440E-001, 1.0009949E+005, 8.7774327E-001
 2.9016718E+001,-4.0551881E-001, 4.6644207E-001, 1.0008204E+005, 8.7356373E-001
 3.0018978E+001,-3.4320301E-001, 4.7224948E-001, 1.0006797E+005, 8.6511577E-001
 3.1022185E+001,-3.4468402E-001, 4.8414591E-001, 1.0006470E+005, 8.5645234E-001
 3.2013656E+001,-3.7810233E-001, 4.6906858E-001, 1.0005814E+005, 8.5045183E-001
 3.3005128E+001,-3.9162430E-001, 4.8317872E-001, 1.0005310E+005, 8.6210499E-001
 3.4000801E+001,-3.7518105E-001, 4.4921613E-001, 1.0004745E+005, 8.8631055E-001
 3.5021608E+001,-4.0639676E-001, 4.3829854E-001, 1.0004104E+005, 8.7938746E-001
 3.6021408E+001,-3.6930233E-001, 4.7544664E-001, 1.0003447E+005, 8.6958402E-001
 3.7011544E+001,-3.8771047E-001, 4.4705367E-001, 1.0002679E+005, 8.6800674E-001
 3.8008381E+001,-4.3431724E-001, 4.4041600E-001, 1.0002031E+005, 8.6937202E-001
 3.9014513E+001,-4.2044455E-001, 4.8014643E-001, 1.0002045E+005, 8.7074963E-001
 4.0016823E+001,-3.9228278E-001, 4.9353713E-001, 1.0001779E+005, 8.7248866E-001
 4.1000242E+001,-3.4651566E-001, 4.7184353E-001, 1.0000514E+005, 8.6658789E-001
 4.2007665E+001,-3.8716233E-001, 4.7519776E-001, 9.9995001E+004, 8.6370121E-001
 4.3020300E+001,-3.9902717E-001, 4.6766528E-001, 9.9988162E+004, 8.6641854E-001
 4.4025928E+001,-4.1673573E-001, 4.7810349E-001, 9.9983129E+004, 8.7074638E-001
 4.5021968E+001,-3.8858393E-001, 4.9304894E-001, 9.9979781E+004, 8.6867658E-001
 4.6000382E+001,-3.8006611E-001, 4.8027797E-001, 9.9979951E+004, 8.5600640E-001
 4.7006847E+001,-3.7859020E-001, 4.9772894E-001, 9.9977809E+004, 8.6073004E-001
 4.8000729E+001,-3.9735310E-001, 5.1451665E-001, 9.9969140E+004, 8.7387949E-001
 4.9012416E+001,-3.4830594E-001, 4.5194607E-001, 9.9966532E+004, 8.6110115E-001
 5.0015045E+001,-3.5220820E-001, 4.2475263E-001, 9.9971916E+004, 8.5778940E-001
 5.1021193E+001,-4.0698529E-001, 4.6686651E-001, 9.9977907E+004, 8.7155802E-001
 5.2010400E+001,-4.0592706E-001, 4.3403426E-001, 9.9972635E+004, 8.7806250E-001
 5.3003435E+001,-4.0062345E-001, 4.0918401E-001, 9.9959413E+004, 8.8407645E-001
 5.4012938E+001,-4.5838954E-001, 4.3595497E-001, 9.9952573E+004, 8.8044345E-001
 5.5009418E+001,-4.5094066E-001, 4.7176884E-001, 9.9948737E+004, 8.7534676E-001
 5.6023614E+001,-4.1365502E-001, 5.1293796E-001, 9.9944005E+004, 8.5365195E-001
 5.7005351E+001,-4.6892652E-001, 5.0836337E-001, 9.9938893E+004, 8.6210755E-001
 5.8002655E+001,-4.3599202E-001, 4.4684412E-001, 9.9942457E+004, 8.6579019E-001
 5.9010804E+001,-3.7245386E-001, 4.2942811E-001, 9.9947254E+004, 8.7477193E-001
 6.0008797E+001,-3.3558648E-001, 4.0449339E-001, 9.9944734E+004, 8.7163367E-001
 6.1009760E+001,-3.8533097E-001, 4.4491767E-001, 9.9944643E+004, 8.7239229E-001
 6.2023781E+001,-4.3572592E-001, 4.7463261E-001, 9.9942839E+004, 8.8478077E-001
 6.3015464E+001,-4.3682163E-001, 4.5379910E-001, 9.9942061E+004, 8.7186732E-001
 6.4014264E+001,-3.8100946E-001, 4.3786402E-001, 9.9943514E+004, 8.6593914E-001
 6.5013646E+001,-4.1337172E-001, 4.5900993E-001, 9.9945777E+004, 8.7095915E-001
 6.6021198E+001,-3.8981587E-001, 4.5664435E-001, 9.9953747E+004, 8.7480635E-001
 6.7018979E+001,-3.7972281E-001, 4.1005567E-001, 9.9958321E+004, 8.8910951E-001
 6.8015825E+001,-4.4208295E-001, 4.3991835E-001, 9.9954509E+004, 9.0219072E-001
 6.9011995E+001,-4.6752278E-001, 4.3960681E-001, 9.9954581E+004, 8.8997193E-001
 7.0007040E+001,-4.4429340E-001, 4.3180867E-001, 9.9957011E+004, 8.8673016E-001
 7.1011545E+001,-4.3325920E-001, 4.4761149E-001, 9.9961264E+004, 8.7637894E-001
 7.2017767E+001,-4.0005183E-001, 4.5999529E-001, 9.9961459E+004, 8.6857758E-001
 7.3012693E+001,-4.1052971E-001, 5.1182972E-001, 9.9948745E+004, 8.5881882E-001
 7.4022087E+001,-3.7120382E-001, 4.8947306E-001, 9.9932507E+004, 8.6168559E-001
 7.5015275E+001,-3.7951337E-001, 4.5614108E-001, 9.9917432E+004, 8.7315615E-001
 7.6002197E+001,-3.8245018E-001, 4.4726865E-001, 9.9916758E+004, 8.7112412E-001
 7.7024878E+001,-3.7858708E-001, 4.7327342E-001, 9.9923801E+004, 8.6407227E-001
 7.8019136E+001,-3.9673355E-001, 4.5712494E-001, 9.9924644E+004, 8.6498730E-001
 7.9003399E+001,-4.1840871E-001, 4.3968851E-001, 9.9927792E+004, 8.6643538E-001
 8.0000324E+001,-4.0386006E-001, 4.7003441E-001, 9.9932137E+004, 8.7990119E-001
 8.1012740E+001,-3.6767666E-001, 4.4712312E-001, 9.9936559E+004, 8.7415467E-001
 8.2007313E+001,-3.6158344E-001, 4.2587161E-001, 9.9937201E+004, 8.7105207E-001
 8.3005948E+001,-3.7282932E-001, 4.4452660E-001, 9.9932887E+004, 8.6936738E-001
 8.4013297E+001,-3.9176376E-001, 4.5973410E-001, 9.9927721E+004, 8.5631839E-001
 8.5014133E+001,-3.6058208E-001, 4.8739392E-001, 9.9927618E+004, 8.5842529E-001
 8.6010385E+001,-3.6311512E-001, 4.8697474E-001, 9.9930636E+004, 8.6664394E-001
 8.7008381E+001,-4.0373680E-001, 4.6471345E-001, 9.9939435E+004, 8.8146724E-001
 8.8022745E+001,-3.7748677E-001, 4.5887268E-001, 9.9942260E+004, 8.7708315E-001
 8.9012957E+001,-3.6295984E-001, 4.4641083E-001, 9.9940187E+004, 8.7226720E-001
 9.0016294E+001,-3.7110174E-001, 4.2552249E-001, 9.9940876E+004, 8.8181271E-001
 9.1021549E+001,-3.9389109E-001, 3.9466835E-001, 9.9942873E+004, 8.9510160E-001
 9.2015157E+001,-4.1091257E-001, 4.5789639E-001, 9.9938691E+004, 8.7788352E-001
 9.3008943E+001,-4.1410547E-001, 4.3771558E-001, 9.9934373E+004, 8.7661832E-001
 9.4011629E+001,-4.0842160E-001, 4.3942445E-001, 9.9930810E+004, 8.7617400E-001
 9.5016007E+001,-4.2271655E-001, 4.7656464E-001, 9.9927839E+004, 8.6784919E-001
 9.6007894E+001,-4.5052319E-001, 4.9488028E-001, 9.9926564E+004, 8.6047872E-001
 9.7003721E+001,-4.1564776E-001, 4.7856000E-001, 9.9928762E+004, 8.6430034E-001
 9.8018675E+001,-3.8670282E-001, 4.4620083E-001, 9.9934240E+004, 8.6941028E-001
 9.9006512E+001,-3.5393271E-001, 4.3993703E-001, 9.9931804E+004, 8.7384869E-001
 1.0001242E+002,-4.0255999E-001, 4.8717864E-001, 9.9929118E+004, 8.7503855E-001
 1.0101612E+002,-4.0045074E-001, 4.9570669E-001, 9.9929206E+004, 8.5641003E-001
 1.0200192E+002,-4.2304892E-001, 4.7501647E-001, 9.9924320E+004, 8.6997453E-001
 1.0301977E+002,-3.8893652E-001, 4.3216442E-001, 9.9923039E+004, 8.6611972E-001
 1.0400639E+002,-3.5971869E-001, 4.4325143E-001, 9.9927753E+004, 8.5849147E-001
 1.0500864E+002,-4.0680736E-001, 4.5000046E-001, 9.9930885E+004, 8.7438094E-001
 1.0600055E+002,-4.2222602E-001, 4.2674673E-001, 9.9929175E+004, 8.8229696E-001
 1.0701231E+002,-4.3995132E-001, 4.6834559E-001, 9.9929782E+004, 8.8165757E-001
 1.0801665E+002,-4.2140437E-001, 4.1571634E-001, 9.9921997E+004, 8.7990699E-001
 1.0901846E+002,-3.9154422E-001, 3.9606212E-001, 9.9911239E+004, 8.8415030E-001
 1.1001740E+002,-4.5840880E-001, 4.0316205E-001, 9.9908500E+004, 8.8004545E-001
 1.1100435E+002,-4.2774977E-001, 4.0803211E-001, 9.9911677E+004, 8.8510009E-001
 1.1201217E+002,-4.2441880E-001, 4.3337716E-001, 9.9914598E+004, 8.7777464E-001
 1.1300124E+002,-4.0635976E-001, 4.5944630E-001, 9.9912378E+004, 8.6834597E-001
 1.1400301E+002,-3.8383204E-001, 4.5664840E-001, 9.9912371E+004, 8.7131240E-001
 1.1500691E+002,-3.8649231E-001, 4.3589282E-001, 9.9913696E+004, 8.6476230E-001
 1.1601938E+002,-3.8760430E-001, 4.4451861E-001, 9.9908858E+004, 8.6916700E-001
 1.1700715E+002,-3.7959610E-001, 4.6956136E-001, 9.9903966E+004, 8.6675585E-001
 1.1801539E+002,-4.1017682E-001, 4.6265829E-001, 9.9898195E+004, 8.7091459E-001
 1.1900713E+002,-4.0377270E-001, 4.5575575E-001, 9.9893046E+004, 8.7934592E-001
 1.2002026E+002,-4.1785788E-001, 4.4826533E-001, 9.9891414E+004, 8.8003351E-001
 1.2101370E+002,-4.5639359E-001, 4.3728482E-001, 9.9896695E+004, 8.7452630E-001
 1.2200396E+002,-4.5500066E-001, 5.0219838E-001, 9.9903848E+004, 8.6432158E-001
 1.2300189E+002,-4.3002265E-001, 4.7749609E-001, 9.9912749E+004, 8.6031164E-001
 1.2401696E+002,-3.8851963E-001, 4.6883181E-001, 9.9917805E+004, 8.6419901E-001
 1.2501129E+002,-3.8815729E-001, 4.7526883E-001, 9.9916439E+004, 8.6288852E-001
 1.2600328E+002,-3.8359217E-001, 4.7415092E-001, 9.9914276E+004, 8.6811670E-001
 1.2700650E+002,-3.6275539E-001, 5.0605048E-001, 9.9913847E+004, 8.5858794E-001
 1.2800553E+002,-3.5635273E-001, 4.9950012E-001, 9.9917573E+004, 8.6388034E-001
 1.2900145E+002,-3.7832086E-001, 4.8736605E-001, 9.9925703E+004, 8.6698673E-001
 1.3000238E+002,-4.2100480E-001, 4.5712578E-001, 9.9932881E+004, 8.7015932E-001
 1.3101923E+002,-4.2738417E-001, 4.3230669E-001, 9.9936819E+004, 8.8225935E-001
 1.3201295E+002,-4.0943227E-001, 4.3309983E-001, 9.9933350E+004, 8.8950415E-001
 1.3301790E+002,-4.2004165E-001, 3.9692266E-001, 9.9933682E+004, 8.8094494E-001
 1.3400371E+002,-3.9363143E-001, 4.0746649E-001, 9.9936572E+004, 8.7622818E-001
 1.3500764E+002,-3.8491103E-001, 4.3946511E-001, 9.9938715E+004, 8.7708283E-001
 1.3601997E+002,-4.3456595E-001, 4.3116517E-001, 9.9934911E+004, 8.8521982E-001
 1.3700522E+002,-3.9529837E-001, 4.7471330E-001, 9.9934085E+004, 8.7417826E-001
 1.3800000E+002,-3.9523337E-001, 4.3203496E-001, 9.9933114E+004, 8.7318868E-001
