m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
-1.5172414E+001,-1.3045907E-003, 4.3562703E+002, 2.8941992E+000,-1.5172414E+001,-1.2975504E-003, 5.0850001E+002, 2.9113981E+000,-1.5172414E+001,-1.2683532E-003, 5.8556163E+002, 2.9570892E+000,-1.5172414E+001,-1.2369632E-003, 5.6309961E+002, 2.9311121E+000,-1.5172414E+001,-1.2107939E-003, 5.2320266E+002, 2.9138087E+000,-1.5172414E+001, 1.1725356E-003, 5.4042693E+002, 2.8928969E+000,-1.5172414E+001, 1.1832531E-003, 5.6092635E+002, 2.9330890E+000,-1.5172414E+001, 1.2178727E-003, 6.2450578E+002, 3.0335922E+000,-1.5172414E+001, 1.2495589E-003, 5.7782874E+002, 2.9713330E+000,-1.5172414E+001, 1.2739128E-003, 5.1105922E+002, 2.9509774E+000
-1.2413793E+001,-1.3002702E-003, 4.3527308E+002, 2.8935801E+000,-1.2413793E+001,-1.2933357E-003, 5.2553173E+002, 2.9116605E+000,-1.2413793E+001,-1.2638748E-003, 5.9840786E+002, 2.9657208E+000,-1.2413793E+001,-1.2327976E-003, 5.8536381E+002, 2.9935465E+000,-1.2413793E+001,-1.2103393E-003, 5.2087407E+002, 2.8909038E+000,-1.2413793E+001, 1.1740118E-003, 5.4054143E+002, 2.9209471E+000,-1.2413793E+001, 1.1880181E-003, 5.6649520E+002, 2.9088653E+000,-1.2413793E+001, 1.2229613E-003, 6.0725020E+002, 2.9880640E+000,-1.2413793E+001, 1.2542400E-003, 5.8694028E+002, 2.9859520E+000,-1.2413793E+001, 1.2736943E-003, 4.9941751E+002, 2.9151576E+000
-9.6551724E+000,-1.2957403E-003, 4.4116989E+002, 2.8929423E+000,-9.6551724E+000,-1.2912763E-003, 5.3430985E+002, 2.9208972E+000,-9.6551724E+000,-1.2614795E-003, 6.0453597E+002, 2.9524847E+000,-9.6551724E+000,-1.2295567E-003, 5.8667634E+002, 2.9976612E+000,-9.6551724E+000,-1.2085714E-003, 5.1325936E+002, 2.8953415E+000,-9.6551724E+000, 1.1754970E-003, 5.2294358E+002, 2.9045789E+000,-9.6551724E+000, 1.1897429E-003, 5.5761524E+002, 2.9185646E+000,-9.6551724E+000, 1.2251438E-003, 5.9319148E+002, 2.9866983E+000,-9.6551724E+000, 1.2557671E-003, 5.9846106E+002, 2.9944495E+000,-9.6551724E+000, 1.2750838E-003, 4.8134795E+002, 2.9150741E+000
-6.8965517E+000,-1.2920841E-003, 4.4727328E+002, 2.8924237E+000,-6.8965517E+000,-1.2889644E-003, 5.4618417E+002, 2.9263976E+000,-6.8965517E+000,-1.2589352E-003, 6.2083232E+002, 2.9439993E+000,-6.8965517E+000,-1.2248657E-003, 5.9393906E+002, 2.9727852E+000,-6.8965517E+000,-1.2083428E-003, 5.2444109E+002, 2.9118051E+000,-6.8965517E+000, 1.1777379E-003, 5.1625213E+002, 2.8986906E+000,-6.8965517E+000, 1.1910491E-003, 5.5102987E+002, 2.9143120E+000,-6.8965517E+000, 1.2266294E-003, 6.0515391E+002, 2.9371795E+000,-6.8965517E+000, 1.2580348E-003, 5.8899217E+002, 2.9988972E+000,-6.8965517E+000, 1.2763636E-003, 4.8257280E+002, 2.9122749E+000
-4.1379310E+000,-1.2873778E-003, 4.3822235E+002, 2.8917533E+000,-4.1379310E+000,-1.2854329E-003, 5.2499551E+002, 2.9074213E+000,-4.1379310E+000,-1.2569299E-003, 6.1811650E+002, 2.9625530E+000,-4.1379310E+000,-1.2236395E-003, 5.7725859E+002, 2.9609503E+000,-4.1379310E+000,-1.2066164E-003, 5.4142548E+002, 2.9259772E+000,-4.1379310E+000, 1.1804948E-003, 5.1033515E+002, 2.9027943E+000,-4.1379310E+000, 1.1937502E-003, 5.4192036E+002, 2.9254756E+000,-4.1379310E+000, 1.2290035E-003, 6.0077899E+002, 2.9400567E+000,-4.1379310E+000, 1.2598288E-003, 5.7471747E+002, 2.9920367E+000,-4.1379310E+000, 1.2778141E-003, 4.9338895E+002, 2.9123854E+000
-1.3793103E+000,-1.2848140E-003, 4.3999827E+002, 2.8913861E+000,-1.3793103E+000,-1.2826450E-003, 5.1977560E+002, 2.8977287E+000,-1.3793103E+000,-1.2542980E-003, 6.1176406E+002, 2.9718550E+000,-1.3793103E+000,-1.2213737E-003, 5.7446823E+002, 2.9402806E+000,-1.3793103E+000,-1.2027492E-003, 5.4250051E+002, 2.9241381E+000,-1.3793103E+000, 1.1855042E-003, 4.9373036E+002, 2.8938415E+000,-1.3793103E+000, 1.1963453E-003, 5.3761658E+002, 2.8849174E+000,-1.3793103E+000, 1.2319521E-003, 6.0165336E+002, 2.9800160E+000,-1.3793103E+000, 1.2621486E-003, 5.7942163E+002, 3.0210384E+000,-1.3793103E+000, 1.2776844E-003, 4.8323637E+002, 2.9072417E+000
 1.3793103E+000,-1.2832163E-003, 4.5223290E+002, 2.8911628E+000, 1.3793103E+000,-1.2794942E-003, 5.2082931E+002, 2.8930195E+000, 1.3793103E+000,-1.2503189E-003, 5.9143525E+002, 2.9413187E+000, 1.3793103E+000,-1.2195044E-003, 5.5093015E+002, 2.9499960E+000, 1.3793103E+000,-1.1986385E-003, 5.4624404E+002, 2.9255038E+000, 1.3793103E+000, 1.1917500E-003, 4.8527101E+002, 2.9151941E+000, 1.3793103E+000, 1.1986217E-003, 5.3962731E+002, 2.9013388E+000, 1.3793103E+000, 1.2340572E-003, 5.9545209E+002, 3.0009626E+000, 1.3793103E+000, 1.2636517E-003, 5.7434093E+002, 2.9601817E+000, 1.3793103E+000, 1.2790063E-003, 4.9643923E+002, 2.8962823E+000
 4.1379310E+000,-1.2822342E-003, 4.7263734E+002, 2.8910291E+000, 4.1379310E+000,-1.2773235E-003, 5.0639445E+002, 2.9048335E+000, 4.1379310E+000,-1.2466409E-003, 5.7897611E+002, 2.9113493E+000, 4.1379310E+000,-1.2176341E-003, 5.5221344E+002, 2.9334012E+000, 4.1379310E+000,-1.1961923E-003, 5.4260750E+002, 2.9663112E+000, 4.1379310E+000, 1.1956534E-003, 5.0385303E+002, 2.9026744E+000, 4.1379310E+000, 1.2002088E-003, 5.2825844E+002, 2.8935838E+000, 4.1379310E+000, 1.2344016E-003, 5.8839917E+002, 2.9675614E+000, 4.1379310E+000, 1.2643619E-003, 5.7580422E+002, 2.9486039E+000, 4.1379310E+000, 1.2803350E-003, 5.0421241E+002, 2.9004227E+000
 6.8965517E+000,-1.2781730E-003, 4.7140963E+002, 2.8957018E+000, 6.8965517E+000,-1.2742188E-003, 4.9249883E+002, 2.9059346E+000, 6.8965517E+000,-1.2444978E-003, 5.6841677E+002, 2.9123676E+000, 6.8965517E+000,-1.2171569E-003, 5.6309741E+002, 2.9363502E+000, 6.8965517E+000,-1.1949775E-003, 5.2648642E+002, 2.9619266E+000, 6.8965517E+000, 1.1986008E-003, 5.1153663E+002, 2.8977053E+000, 6.8965517E+000, 1.2032552E-003, 5.1279064E+002, 2.9069438E+000, 6.8965517E+000, 1.2352043E-003, 5.7669897E+002, 2.9459616E+000, 6.8965517E+000, 1.2657860E-003, 5.8276463E+002, 2.9862267E+000, 6.8965517E+000, 1.2818923E-003, 5.0652680E+002, 2.8967089E+000
 9.6551724E+000,-1.2748608E-003, 4.8463669E+002, 2.8952175E+000, 9.6551724E+000,-1.2716008E-003, 4.9225931E+002, 2.8967332E+000, 9.6551724E+000,-1.2409884E-003, 5.5863057E+002, 2.9210471E+000, 9.6551724E+000,-1.2150901E-003, 5.5761136E+002, 2.9292496E+000, 9.6551724E+000,-1.1937345E-003, 5.1474096E+002, 2.9342738E+000, 9.6551724E+000, 1.2004163E-003, 5.0595350E+002, 2.8967537E+000, 9.6551724E+000, 1.2066463E-003, 5.0320710E+002, 2.9080951E+000, 9.6551724E+000, 1.2370901E-003, 5.7391411E+002, 2.9419042E+000, 9.6551724E+000, 1.2665469E-003, 5.7404574E+002, 2.9637614E+000, 9.6551724E+000, 1.2832456E-003, 5.0441105E+002, 2.9062667E+000
 1.2413793E+001,-1.2719824E-003, 4.9134376E+002, 2.8959912E+000, 1.2413793E+001,-1.2706741E-003, 4.8951022E+002, 2.9092399E+000, 1.2413793E+001,-1.2381994E-003, 5.6524360E+002, 2.9214793E+000, 1.2413793E+001,-1.2130253E-003, 5.7779115E+002, 2.9578891E+000, 1.2413793E+001,-1.1918667E-003, 5.0805050E+002, 2.9364251E+000, 1.2413793E+001, 1.2024786E-003, 5.0506863E+002, 2.9017355E+000, 1.2413793E+001, 1.2089495E-003, 4.8908641E+002, 2.8971818E+000, 1.2413793E+001, 1.2377091E-003, 5.6751770E+002, 2.9458789E+000, 1.2413793E+001, 1.2679460E-003, 5.5391865E+002, 2.9491008E+000, 1.2413793E+001, 1.2836620E-003, 4.9013915E+002, 2.9090500E+000
 1.5172414E+001,-1.2677152E-003, 4.8553440E+002, 2.8901439E+000, 1.5172414E+001,-1.2684088E-003, 4.9289120E+002, 2.9014977E+000, 1.5172414E+001,-1.2360252E-003, 5.7518716E+002, 2.9216066E+000, 1.5172414E+001,-1.2074645E-003, 5.9540206E+002, 2.9577558E+000, 1.5172414E+001,-1.1859975E-003, 4.9991239E+002, 2.9041881E+000, 1.5172414E+001, 1.2078567E-003, 5.1671095E+002, 2.9107996E+000, 1.5172414E+001, 1.2140515E-003, 4.8604022E+002, 2.9438974E+000, 1.5172414E+001, 1.2405729E-003, 5.6853918E+002, 2.9600390E+000, 1.5172414E+001, 1.2745826E-003, 5.4180181E+002, 2.9558119E+000, 1.5172414E+001, 1.2865704E-003, 4.9582892E+002, 2.9166093E+000
 1.7931034E+001,-1.2677239E-003, 4.8235851E+002, 2.9004899E+000, 1.7931034E+001,-1.2673926E-003, 5.0184867E+002, 2.9049262E+000, 1.7931034E+001,-1.2351886E-003, 5.8659011E+002, 2.9168968E+000, 1.7931034E+001,-1.2048889E-003, 5.6331297E+002, 2.9406082E+000, 1.7931034E+001,-1.1830047E-003, 5.0005885E+002, 2.8910216E+000, 1.7931034E+001, 1.2082077E-003, 5.1801131E+002, 2.9013735E+000, 1.7931034E+001, 1.2145019E-003, 5.0226824E+002, 2.9255752E+000, 1.7931034E+001, 1.2423126E-003, 5.5975830E+002, 2.9185046E+000, 1.7931034E+001, 1.2777277E-003, 5.3841626E+002, 2.9574577E+000, 1.7931034E+001, 1.2891119E-003, 4.8584041E+002, 2.9082027E+000
 2.0689655E+001,-1.2692030E-003, 4.8588419E+002, 2.9019073E+000, 2.0689655E+001,-1.2666573E-003, 5.0134188E+002, 2.9001757E+000, 2.0689655E+001,-1.2334740E-003, 5.9677772E+002, 2.9202850E+000, 2.0689655E+001,-1.2023127E-003, 5.5545357E+002, 2.9081705E+000, 2.0689655E+001,-1.1808507E-003, 5.1655304E+002, 2.8878036E+000, 2.0689655E+001, 1.2067662E-003, 5.2002242E+002, 2.9011669E+000, 2.0689655E+001, 1.2133521E-003, 5.1578796E+002, 2.9143382E+000, 2.0689655E+001, 1.2456351E-003, 5.4089059E+002, 2.8995484E+000, 2.0689655E+001, 1.2789884E-003, 5.3826835E+002, 2.9183341E+000, 2.0689655E+001, 1.2918971E-003, 4.7938952E+002, 2.9007622E+000
 2.3448276E+001,-1.2718528E-003, 4.8264723E+002, 2.8978383E+000, 2.3448276E+001,-1.2656164E-003, 5.0632381E+002, 2.8971116E+000, 2.3448276E+001,-1.2309684E-003, 6.0551339E+002, 2.9385476E+000, 2.3448276E+001,-1.2009946E-003, 5.4343267E+002, 2.9326052E+000, 2.3448276E+001,-1.1787757E-003, 5.1961830E+002, 2.9385363E+000, 2.3448276E+001, 1.2045236E-003, 5.2463252E+002, 2.8936292E+000, 2.3448276E+001, 1.2136693E-003, 5.1215139E+002, 2.9041272E+000, 2.3448276E+001, 1.2490988E-003, 5.3637001E+002, 2.9551579E+000, 2.3448276E+001, 1.2805067E-003, 5.3038879E+002, 2.9045694E+000, 2.3448276E+001, 1.2960725E-003, 4.7770208E+002, 2.8937792E+000
 2.6206897E+001,-1.2718542E-003, 4.7023054E+002, 2.8895502E+000, 2.6206897E+001,-1.2652748E-003, 5.1797339E+002, 2.8966011E+000, 2.6206897E+001,-1.2290876E-003, 5.9942339E+002, 2.9355297E+000, 2.6206897E+001,-1.2000286E-003, 5.5182286E+002, 2.9260167E+000, 2.6206897E+001,-1.1769347E-003, 5.3884296E+002, 2.9360483E+000, 2.6206897E+001, 1.2023515E-003, 5.3631621E+002, 2.9177792E+000, 2.6206897E+001, 1.2145538E-003, 5.0912341E+002, 2.9156194E+000, 2.6206897E+001, 1.2513801E-003, 5.4076723E+002, 2.9674023E+000, 2.6206897E+001, 1.2821870E-003, 5.3901252E+002, 2.9112045E+000, 2.6206897E+001, 1.3011625E-003, 4.7903970E+002, 2.8944917E+000
 2.8965517E+001,-1.2715996E-003, 4.7545593E+002, 2.9029205E+000, 2.8965517E+001,-1.2664188E-003, 5.1890941E+002, 2.9000494E+000, 2.8965517E+001,-1.2284753E-003, 6.1276299E+002, 2.9247515E+000, 2.8965517E+001,-1.1999069E-003, 5.6082058E+002, 2.9355926E+000, 2.8965517E+001,-1.1750385E-003, 5.4765964E+002, 2.9665758E+000, 2.8965517E+001, 1.2008579E-003, 5.5094129E+002, 2.9384954E+000, 2.8965517E+001, 1.2140234E-003, 5.3676029E+002, 2.9252997E+000, 2.8965517E+001, 1.2532315E-003, 5.4961803E+002, 3.0163825E+000, 2.8965517E+001, 1.2824320E-003, 5.4377068E+002, 2.9144589E+000, 2.8965517E+001, 1.3043143E-003, 4.8197008E+002, 2.8949338E+000
 3.1724138E+001,-1.2725998E-003, 4.6766872E+002, 2.9114609E+000, 3.1724138E+001,-1.2667872E-003, 5.1407591E+002, 2.8994393E+000, 3.1724138E+001,-1.2305632E-003, 6.2116175E+002, 2.9261061E+000, 3.1724138E+001,-1.1994753E-003, 5.7463663E+002, 2.9184386E+000, 3.1724138E+001,-1.1733661E-003, 5.5261077E+002, 2.9553939E+000, 3.1724138E+001, 1.2003703E-003, 5.4134164E+002, 2.9115092E+000, 3.1724138E+001, 1.2133113E-003, 5.6087095E+002, 2.8938937E+000, 3.1724138E+001, 1.2539656E-003, 5.6829179E+002, 2.9894240E+000, 3.1724138E+001, 1.2825269E-003, 5.4248354E+002, 2.9008104E+000, 3.1724138E+001, 1.3074593E-003, 4.8781741E+002, 2.9006292E+000
 3.4482759E+001,-1.2739353E-003, 4.5740157E+002, 2.9185481E+000, 3.4482759E+001,-1.2658952E-003, 5.1918997E+002, 2.9016913E+000, 3.4482759E+001,-1.2318620E-003, 6.2127756E+002, 2.9401958E+000, 3.4482759E+001,-1.1970356E-003, 5.6431779E+002, 2.9252709E+000, 3.4482759E+001,-1.1721939E-003, 5.5199594E+002, 2.9372268E+000, 3.4482759E+001, 1.2003460E-003, 5.3129783E+002, 2.9162673E+000, 3.4482759E+001, 1.2153904E-003, 5.6691645E+002, 2.9118663E+000, 3.4482759E+001, 1.2517085E-003, 5.8460197E+002, 2.9430598E+000, 3.4482759E+001, 1.2842834E-003, 5.5922907E+002, 2.9035517E+000, 3.4482759E+001, 1.3088184E-003, 4.8866828E+002, 2.9022798E+000
 3.7241379E+001,-1.2739563E-003, 4.5281384E+002, 2.9023043E+000, 3.7241379E+001,-1.2659684E-003, 5.2345249E+002, 2.9070924E+000, 3.7241379E+001,-1.2313952E-003, 6.2400260E+002, 2.9363531E+000, 3.7241379E+001,-1.1955041E-003, 5.7021520E+002, 2.9047333E+000, 3.7241379E+001,-1.1700676E-003, 5.3939322E+002, 2.8983432E+000, 3.7241379E+001, 1.2004991E-003, 5.3369735E+002, 2.9069083E+000, 3.7241379E+001, 1.2163292E-003, 5.7620839E+002, 2.9430235E+000, 3.7241379E+001, 1.2512262E-003, 5.9347608E+002, 2.9242375E+000, 3.7241379E+001, 1.2870946E-003, 5.6644519E+002, 2.9205850E+000, 3.7241379E+001, 1.3105925E-003, 4.8056094E+002, 2.9087134E+000
 4.0000000E+001,-1.2741401E-003, 4.6243744E+002, 2.9209298E+000, 4.0000000E+001,-1.2649290E-003, 5.2553530E+002, 2.9307852E+000, 4.0000000E+001,-1.2328482E-003, 6.2181757E+002, 2.9227180E+000, 4.0000000E+001,-1.1946621E-003, 5.7900526E+002, 2.9207838E+000, 4.0000000E+001,-1.1661657E-003, 5.1332751E+002, 2.9223020E+000, 4.0000000E+001, 1.1986702E-003, 5.2953999E+002, 2.8940620E+000, 4.0000000E+001, 1.2162163E-003, 5.6368346E+002, 2.9108179E+000, 4.0000000E+001, 1.2549236E-003, 6.1225718E+002, 2.9804259E+000, 4.0000000E+001, 1.2875402E-003, 5.9757595E+002, 2.9322286E+000, 4.0000000E+001, 1.3098443E-003, 4.7212858E+002, 2.8956916E+000
