s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-4.4049507E-001, 4.9588229E-001, 1.0132500E+005, 8.8318715E-001
 1.0006673E+001,-3.3898366E-001, 4.0325658E-001, 1.0126413E+005, 8.8277214E-001
 2.0025419E+001,-3.8112959E-001, 4.2457042E-001, 1.0114588E+005, 8.7648793E-001
 3.0016340E+001,-4.0389955E-001, 4.3965039E-001, 1.0104781E+005, 8.7819434E-001
 4.0000983E+001,-3.7669787E-001, 4.7693531E-001, 1.0096035E+005, 8.7468419E-001
 5.0000152E+001,-3.9070996E-001, 4.6059435E-001, 1.0088125E+005, 8.8110789E-001
 6.0020062E+001,-4.0223487E-001, 4.6983327E-001, 1.0080961E+005, 8.8044039E-001
 7.0016241E+001,-3.8518721E-001, 4.7651844E-001, 1.0074253E+005, 8.7941087E-001
 8.0003009E+001,-3.9709457E-001, 4.5541707E-001, 1.0068026E+005, 8.7787261E-001
 9.0012019E+001,-3.7433215E-001, 4.6859178E-001, 1.0062217E+005, 8.7907976E-001
 1.0000847E+002,-3.9930129E-001, 4.7293604E-001, 1.0056898E+005, 8.7820939E-001
 1.1001932E+002,-4.0164323E-001, 4.6925665E-001, 1.0051943E+005, 8.7854098E-001
 1.2001193E+002,-3.7488066E-001, 4.7610021E-001, 1.0047392E+005, 8.7309534E-001
 1.3001436E+002,-3.7714664E-001, 4.7528733E-001, 1.0043399E+005, 8.7415477E-001
 1.4000815E+002,-3.9415071E-001, 4.6447163E-001, 1.0039448E+005, 8.7572982E-001
 1.5001755E+002,-4.0611883E-001, 4.6246665E-001, 1.0035751E+005, 8.7786902E-001
 1.6001393E+002,-4.2353538E-001, 4.3633307E-001, 1.0032517E+005, 8.8268205E-001
 1.7000666E+002,-4.4082099E-001, 4.1562942E-001, 1.0029412E+005, 8.8904383E-001
 1.8001706E+002,-4.3638735E-001, 4.1033679E-001, 1.0026756E+005, 8.9009035E-001
 1.9000960E+002,-4.6212858E-001, 4.0773696E-001, 1.0024141E+005, 8.8969185E-001
 2.0001414E+002,-4.2725994E-001, 4.1848199E-001, 1.0021797E+005, 8.8326823E-001
 2.1000521E+002,-4.1708153E-001, 4.1883314E-001, 1.0019583E+005, 8.8578162E-001
 2.2000682E+002,-4.1747206E-001, 4.6006991E-001, 1.0017629E+005, 8.7800852E-001
 2.3000124E+002,-4.0874781E-001, 4.2981723E-001, 1.0015825E+005, 8.8255935E-001
 2.4001313E+002,-4.2912619E-001, 4.1140807E-001, 1.0014097E+005, 8.8571810E-001
 2.5000100E+002,-4.5009308E-001, 4.2082400E-001, 1.0012687E+005, 8.8964745E-001
 2.6000105E+002,-4.6660616E-001, 4.3931970E-001, 1.0011368E+005, 8.9044298E-001
 2.7002153E+002,-4.5824886E-001, 4.1011249E-001, 1.0009957E+005, 8.8668126E-001
 2.8001736E+002,-4.4551218E-001, 3.9593572E-001, 1.0008609E+005, 8.8716444E-001
 2.9001393E+002,-4.1662136E-001, 4.3401833E-001, 1.0007309E+005, 8.8394416E-001
 3.0000310E+002,-4.1956978E-001, 4.4650142E-001, 1.0006511E+005, 8.7848363E-001
 3.1000739E+002,-4.2345188E-001, 4.3892787E-001, 1.0005645E+005, 8.8320060E-001
 3.2000203E+002,-4.2426725E-001, 4.5006126E-001, 1.0004763E+005, 8.7986312E-001
 3.3000343E+002,-4.0054625E-001, 4.4724883E-001, 1.0003883E+005, 8.7885734E-001
 3.4000246E+002,-3.7689855E-001, 4.7431959E-001, 1.0002925E+005, 8.7121876E-001
 3.5000710E+002,-3.9489094E-001, 4.6115813E-001, 1.0002374E+005, 8.7160865E-001
 3.6000465E+002,-4.1565152E-001, 4.6994252E-001, 1.0001856E+005, 8.7645467E-001
 3.7000912E+002,-4.1041172E-001, 4.3515187E-001, 1.0001321E+005, 8.8061011E-001
 3.8000558E+002,-4.3277984E-001, 4.3414891E-001, 1.0000576E+005, 8.7765746E-001
 3.9000900E+002,-4.2244607E-001, 4.4756620E-001, 1.0000072E+005, 8.7765319E-001
 4.0000064E+002,-4.4458596E-001, 4.5075180E-001, 9.9998940E+004, 8.7830620E-001
 4.1000358E+002,-4.0141736E-001, 4.3373446E-001, 9.9996239E+004, 8.7539700E-001
 4.2001790E+002,-4.4721794E-001, 4.5072917E-001, 9.9990839E+004, 8.8143358E-001
 4.3000666E+002,-4.2867732E-001, 4.3370410E-001, 9.9986324E+004, 8.7993290E-001
 4.4000577E+002,-4.0624253E-001, 4.4039563E-001, 9.9983381E+004, 8.7536995E-001
 4.5001611E+002,-4.2189812E-001, 4.3271751E-001, 9.9981549E+004, 8.8389244E-001
 4.6000889E+002,-4.3955577E-001, 4.3747481E-001, 9.9978620E+004, 8.8174856E-001
 4.7001614E+002,-4.2083598E-001, 4.2120987E-001, 9.9975387E+004, 8.8534918E-001
 4.8000261E+002,-4.2220945E-001, 4.2851179E-001, 9.9973822E+004, 8.7830647E-001
 4.9000274E+002,-4.2438579E-001, 4.4969721E-001, 9.9969040E+004, 8.8100765E-001
 5.0000494E+002,-4.1863514E-001, 4.4797825E-001, 9.9965675E+004, 8.7809234E-001
 5.1000407E+002,-4.0300502E-001, 4.4379230E-001, 9.9964987E+004, 8.7908607E-001
 5.2001131E+002,-4.3086151E-001, 4.4808216E-001, 9.9964150E+004, 8.8208161E-001
 5.3000213E+002,-4.2195743E-001, 4.3119941E-001, 9.9962543E+004, 8.7849779E-001
 5.4000352E+002,-4.1181338E-001, 4.4917909E-001, 9.9958962E+004, 8.7366591E-001
 5.5001295E+002,-4.0360419E-001, 4.6082495E-001, 9.9956278E+004, 8.7668318E-001
 5.6000899E+002,-4.1583497E-001, 4.5974960E-001, 9.9954462E+004, 8.7862578E-001
 5.7000338E+002,-4.1598501E-001, 4.4115642E-001, 9.9952708E+004, 8.8454823E-001
 5.8001147E+002,-4.4368480E-001, 4.2117111E-001, 9.9949666E+004, 8.8397880E-001
 5.9000600E+002,-4.3070878E-001, 4.4491753E-001, 9.9949580E+004, 8.7439386E-001
 6.0000354E+002,-4.0773521E-001, 4.4278374E-001, 9.9949488E+004, 8.7834602E-001
 6.1000113E+002,-4.0594794E-001, 4.5620271E-001, 9.9949326E+004, 8.7945014E-001
 6.2001377E+002,-4.1142626E-001, 4.4339879E-001, 9.9950859E+004, 8.7960057E-001
 6.3000001E+002,-4.3759057E-001, 4.3657915E-001, 9.9953000E+004, 8.8292270E-001
 6.4000373E+002,-4.2386183E-001, 4.2801924E-001, 9.9953766E+004, 8.8137958E-001
 6.5001928E+002,-4.4525923E-001, 4.3044366E-001, 9.9953231E+004, 8.7897184E-001
 6.6001632E+002,-4.2398094E-001, 4.2791836E-001, 9.9952924E+004, 8.7916223E-001
 6.7001911E+002,-4.6164881E-001, 4.2785494E-001, 9.9952307E+004, 8.8457100E-001
 6.8001744E+002,-4.5005109E-001, 4.2521047E-001, 9.9952950E+004, 8.8383951E-001
 6.9000962E+002,-4.5145932E-001, 4.1592512E-001, 9.9952151E+004, 8.8374535E-001
 7.0001328E+002,-4.5041867E-001, 4.4552944E-001, 9.9950721E+004, 8.8304861E-001
 7.1000862E+002,-4.2344758E-001, 4.4619466E-001, 9.9951072E+004, 8.8473584E-001
 7.2001567E+002,-4.1861467E-001, 4.4426189E-001, 9.9951750E+004, 8.8419457E-001
 7.3000359E+002,-4.2039701E-001, 4.3898593E-001, 9.9947796E+004, 8.8149236E-001
 7.4001905E+002,-4.0907596E-001, 4.3992540E-001, 9.9945692E+004, 8.7823391E-001
 7.5000325E+002,-4.0591382E-001, 4.5260875E-001, 9.9944083E+004, 8.8049227E-001
 7.6000256E+002,-4.1143550E-001, 4.3991945E-001, 9.9942545E+004, 8.7336101E-001
 7.7000066E+002,-4.1282900E-001, 4.5948075E-001, 9.9940198E+004, 8.7525044E-001
 7.8001980E+002,-4.1226853E-001, 4.6927056E-001, 9.9938538E+004, 8.7314501E-001
 7.9002140E+002,-4.1904639E-001, 4.3046618E-001, 9.9939741E+004, 8.7835386E-001
 8.0001152E+002,-4.1314133E-001, 4.4365260E-001, 9.9938846E+004, 8.7718947E-001
 8.1000408E+002,-4.0885064E-001, 4.7287058E-001, 9.9940911E+004, 8.7496317E-001
 8.2000532E+002,-4.1319110E-001, 4.5298031E-001, 9.9941257E+004, 8.7967209E-001
 8.3001101E+002,-4.1779125E-001, 4.7055976E-001, 9.9941645E+004, 8.7727705E-001
 8.4000582E+002,-3.8453042E-001, 4.4826501E-001, 9.9942553E+004, 8.7059730E-001
 8.5000637E+002,-4.0076491E-001, 4.4392016E-001, 9.9942098E+004, 8.7275183E-001
 8.6000540E+002,-3.8568630E-001, 4.5731771E-001, 9.9944300E+004, 8.7269471E-001
 8.7001927E+002,-4.2433028E-001, 4.6264898E-001, 9.9945103E+004, 8.7600327E-001
 8.8001443E+002,-4.1908783E-001, 4.4069456E-001, 9.9948354E+004, 8.7732562E-001
 8.9000548E+002,-4.0372847E-001, 4.7343414E-001, 9.9946534E+004, 8.6914054E-001
 9.0001069E+002,-3.8245566E-001, 4.7185423E-001, 9.9945502E+004, 8.7413763E-001
 9.1001260E+002,-3.8093899E-001, 4.7181754E-001, 9.9944833E+004, 8.6706747E-001
 9.2000637E+002,-4.2444193E-001, 4.4440827E-001, 9.9944784E+004, 8.7829159E-001
 9.3000686E+002,-4.0506379E-001, 4.4096673E-001, 9.9945833E+004, 8.7767881E-001
 9.4002077E+002,-4.0017333E-001, 4.4921783E-001, 9.9945124E+004, 8.7469800E-001
 9.5001060E+002,-4.0828863E-001, 4.4353870E-001, 9.9943260E+004, 8.7114580E-001
 9.6000145E+002,-3.8060818E-001, 4.5852703E-001, 9.9945357E+004, 8.7009516E-001
 9.7002018E+002,-4.0558403E-001, 4.4780964E-001, 9.9945338E+004, 8.7731538E-001
 9.8001882E+002,-4.1825440E-001, 4.4322979E-001, 9.9945912E+004, 8.7748427E-001
 9.9000062E+002,-3.8088665E-001, 4.4730948E-001, 9.9946339E+004, 8.7331660E-001
 1.0000012E+003,-4.2237200E-001, 4.3600662E-001, 9.9946643E+004, 8.8331712E-001
 1.0100057E+003,-4.3434480E-001, 4.1746206E-001, 9.9946940E+004, 8.8330364E-001
 1.0200137E+003,-4.1563128E-001, 4.3376628E-001, 9.9946835E+004, 8.8150649E-001
 1.0300194E+003,-4.3897946E-001, 4.2415279E-001, 9.9944364E+004, 8.8437587E-001
 1.0400066E+003,-4.3097278E-001, 4.0036124E-001, 9.9942400E+004, 8.8714641E-001
 1.0500183E+003,-4.4944143E-001, 4.2881381E-001, 9.9942737E+004, 8.8851347E-001
 1.0600132E+003,-4.0398966E-001, 4.1987615E-001, 9.9942434E+004, 8.8161678E-001
 1.0700184E+003,-4.5134797E-001, 4.3633869E-001, 9.9943509E+004, 8.8163163E-001
 1.0800085E+003,-4.1441073E-001, 4.5013196E-001, 9.9944452E+004, 8.7547859E-001
 1.0900071E+003,-3.9732233E-001, 4.3287693E-001, 9.9946238E+004, 8.7706119E-001
 1.1000043E+003,-3.9530854E-001, 4.4734205E-001, 9.9944791E+004, 8.7568357E-001
 1.1100171E+003,-4.0621183E-001, 4.2851988E-001, 9.9945734E+004, 8.8199043E-001
 1.1200140E+003,-4.3295433E-001, 4.3901473E-001, 9.9947015E+004, 8.8895194E-001
 1.1300029E+003,-4.3051996E-001, 4.1045091E-001, 9.9946911E+004, 8.8650356E-001
 1.1400078E+003,-4.4447200E-001, 4.1559627E-001, 9.9946404E+004, 8.8666790E-001
 1.1500122E+003,-4.2875537E-001, 4.4121650E-001, 9.9945236E+004, 8.8329857E-001
 1.1600113E+003,-4.3574339E-001, 4.2696616E-001, 9.9943054E+004, 8.8784599E-001
 1.1700028E+003,-4.4658668E-001, 4.0808742E-001, 9.9942564E+004, 8.8697661E-001
 1.1800089E+003,-4.3603541E-001, 4.0856053E-001, 9.9945222E+004, 8.8388725E-001
 1.1900168E+003,-4.4092277E-001, 4.3540790E-001, 9.9945316E+004, 8.8934281E-001
 1.2000047E+003,-4.4260482E-001, 4.2271799E-001, 9.9944271E+004, 8.9430649E-001
 1.2100166E+003,-4.5030719E-001, 4.3891095E-001, 9.9948180E+004, 8.9101655E-001
 1.2200127E+003,-4.6620214E-001, 4.3631216E-001, 9.9949243E+004, 8.8404405E-001
 1.2300182E+003,-4.4413727E-001, 4.1986973E-001, 9.9949761E+004, 8.8618622E-001
 1.2400143E+003,-4.1924040E-001, 4.2865813E-001, 9.9949891E+004, 8.8551625E-001
 1.2500144E+003,-4.6212916E-001, 4.1754406E-001, 9.9951473E+004, 8.9031142E-001
 1.2600152E+003,-4.5613442E-001, 4.1577365E-001, 9.9951812E+004, 8.8818254E-001
 1.2700108E+003,-4.6011045E-001, 4.2165901E-001, 9.9952553E+004, 8.8646140E-001
 1.2800150E+003,-4.3509329E-001, 4.2449531E-001, 9.9954824E+004, 8.7986517E-001
 1.2900030E+003,-4.0046298E-001, 4.3396825E-001, 9.9953916E+004, 8.7766138E-001
 1.3000051E+003,-4.1314337E-001, 4.5205015E-001, 9.9953404E+004, 8.7883064E-001
 1.3100122E+003,-4.1181961E-001, 4.5244216E-001, 9.9953877E+004, 8.8114931E-001
 1.3200069E+003,-4.2630517E-001, 4.4197869E-001, 9.9955391E+004, 8.8349324E-001
 1.3300189E+003,-4.3017511E-001, 4.1987911E-001, 9.9953941E+004, 8.7907717E-001
 1.3400179E+003,-4.3991935E-001, 4.2744424E-001, 9.9954667E+004, 8.8571929E-001
 1.3500022E+003,-4.5401232E-001, 4.1340016E-001, 9.9956167E+004, 8.8743064E-001
 1.3600056E+003,-4.3256256E-001, 4.1978316E-001, 9.9957854E+004, 8.8529117E-001
 1.3680000E+003,-4.4648033E-001, 4.2456128E-001, 9.9958204E+004, 8.8625839E-001
