m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,,m,kW/m2,,
 1.0689655E+001,-5.3777221E-002, 2.1477197E+002, 3.5052273E+000, 1.0689655E+001,-5.3819084E-002, 2.1945957E+002, 3.5328886E+000, 1.0689655E+001,-5.3813585E-002, 2.1183412E+002, 3.5000116E+000, 1.0689655E+001,-5.3785691E-002, 2.1582878E+002, 3.5063965E+000, 1.0689655E+001,-5.3698412E-002, 2.1162366E+002, 3.5222826E+000, 1.0689655E+001, 4.6902961E-002, 2.0397225E+002, 3.5433430E+000, 1.0689655E+001, 4.6975611E-002, 2.0710270E+002, 3.5831053E+000, 1.0689655E+001, 4.7000418E-002, 2.0860235E+002, 3.5312329E+000, 1.0689655E+001, 4.6873624E-002, 2.0104109E+002, 3.5176303E+000, 1.0689655E+001, 4.6886002E-002, 2.0795167E+002, 3.5566492E+000
 1.1655172E+001,-5.3087106E-002, 2.1695473E+002, 3.5521022E+000, 1.1655172E+001,-5.3163970E-002, 2.2322933E+002, 3.6345322E+000, 1.1655172E+001,-5.3116565E-002, 2.1791028E+002, 3.5314805E+000, 1.1655172E+001,-5.3078284E-002, 2.2103806E+002, 3.6060257E+000, 1.1655172E+001,-5.2981420E-002, 2.1590840E+002, 3.5502181E+000, 1.1655172E+001, 4.7619389E-002, 2.0987097E+002, 3.6175707E+000, 1.1655172E+001, 4.7652289E-002, 2.1224265E+002, 3.6230837E+000, 1.1655172E+001, 4.7639846E-002, 2.1321732E+002, 3.5629852E+000, 1.1655172E+001, 4.7516887E-002, 2.0601446E+002, 3.5736482E+000, 1.1655172E+001, 4.7582394E-002, 2.1337711E+002, 3.6382137E+000
 1.2620690E+001,-5.2401126E-002, 2.1842369E+002, 3.6144426E+000, 1.2620690E+001,-5.2498698E-002, 2.2519129E+002, 3.7342536E+000, 1.2620690E+001,-5.2443660E-002, 2.2110633E+002, 3.5526970E+000, 1.2620690E+001,-5.2356333E-002, 2.2610853E+002, 3.6353182E+000, 1.2620690E+001,-5.2312274E-002, 2.1921880E+002, 3.6177390E+000, 1.2620690E+001, 4.8276752E-002, 2.1518498E+002, 3.6799463E+000, 1.2620690E+001, 4.8320814E-002, 2.1637923E+002, 3.6598436E+000, 1.2620690E+001, 4.8257179E-002, 2.1662040E+002, 3.5949615E+000, 1.2620690E+001, 4.8181559E-002, 2.1100584E+002, 3.6683031E+000, 1.2620690E+001, 4.8246802E-002, 2.1823676E+002, 3.7488436E+000
 1.3586207E+001,-5.1749201E-002, 2.1907408E+002, 3.6750226E+000, 1.3586207E+001,-5.1875838E-002, 2.2745958E+002, 3.7626075E+000, 1.3586207E+001,-5.1823874E-002, 2.2199426E+002, 3.6288859E+000, 1.3586207E+001,-5.1704807E-002, 2.2916378E+002, 3.7672796E+000, 1.3586207E+001,-5.1665520E-002, 2.2046731E+002, 3.6772672E+000, 1.3586207E+001, 4.8901814E-002, 2.2115904E+002, 3.7455230E+000, 1.3586207E+001, 4.8971512E-002, 2.2026697E+002, 3.7004317E+000, 1.3586207E+001, 4.8892159E-002, 2.2060375E+002, 3.6821315E+000, 1.3586207E+001, 4.8809369E-002, 2.1612291E+002, 3.7096660E+000, 1.3586207E+001, 4.8874913E-002, 2.2286349E+002, 3.7534887E+000
 1.4551724E+001,-5.1130333E-002, 2.2127073E+002, 3.7880742E+000, 1.4551724E+001,-5.1272029E-002, 2.2756401E+002, 3.8845994E+000, 1.4551724E+001,-5.1226536E-002, 2.2199125E+002, 3.6998011E+000, 1.4551724E+001,-5.1078190E-002, 2.3041344E+002, 3.8329475E+000, 1.4551724E+001,-5.1017380E-002, 2.2048340E+002, 3.7846900E+000, 1.4551724E+001, 4.9536265E-002, 2.2328625E+002, 3.7963199E+000, 1.4551724E+001, 4.9574938E-002, 2.2453861E+002, 3.7408759E+000, 1.4551724E+001, 4.9506634E-002, 2.2377991E+002, 3.7220543E+000, 1.4551724E+001, 4.9411712E-002, 2.1816349E+002, 3.7291525E+000, 1.4551724E+001, 4.9476016E-002, 2.2745424E+002, 3.7846069E+000
 1.5517241E+001,-5.0487977E-002, 2.2168656E+002, 3.7837048E+000, 1.5517241E+001,-5.0638468E-002, 2.2611911E+002, 3.9094288E+000, 1.5517241E+001,-5.0601921E-002, 2.1863584E+002, 3.7272062E+000, 1.5517241E+001,-5.0467599E-002, 2.3029063E+002, 3.8541893E+000, 1.5517241E+001,-5.0348769E-002, 2.2037671E+002, 3.8424488E+000, 1.5517241E+001, 5.0166309E-002, 2.2434867E+002, 3.7743894E+000, 1.5517241E+001, 5.0181325E-002, 2.2770051E+002, 3.7885907E+000, 1.5517241E+001, 5.0101109E-002, 2.2454714E+002, 3.7600400E+000, 1.5517241E+001, 5.0023381E-002, 2.2243331E+002, 3.6587673E+000, 1.5517241E+001, 5.0089616E-002, 2.3079938E+002, 3.7996236E+000
 1.6482759E+001,-5.0003798E-002, 2.2112961E+002, 3.7830547E+000, 1.6482759E+001,-5.0157615E-002, 2.2423537E+002, 3.9034277E+000, 1.6482759E+001,-5.0106735E-002, 2.1602202E+002, 3.6863336E+000, 1.6482759E+001,-5.0001714E-002, 2.2872297E+002, 3.8551330E+000, 1.6482759E+001,-4.9885291E-002, 2.1937056E+002, 3.8108758E+000, 1.6482759E+001, 5.0638642E-002, 2.2533471E+002, 3.7934488E+000, 1.6482759E+001, 5.0642546E-002, 2.3002296E+002, 3.7301663E+000, 1.6482759E+001, 5.0553357E-002, 2.2307272E+002, 3.7669244E+000, 1.6482759E+001, 5.0448480E-002, 2.2519899E+002, 3.6080556E+000, 1.6482759E+001, 5.0548930E-002, 2.3099707E+002, 3.8369124E+000
 1.7448276E+001,-4.9386625E-002, 2.2007236E+002, 3.8348613E+000, 1.7448276E+001,-4.9496377E-002, 2.1958895E+002, 3.8419937E+000, 1.7448276E+001,-4.9471212E-002, 2.1292911E+002, 3.6903235E+000, 1.7448276E+001,-4.9366050E-002, 2.2730746E+002, 3.8575352E+000, 1.7448276E+001,-4.9269972E-002, 2.1671406E+002, 3.8210400E+000, 1.7448276E+001, 5.1259612E-002, 2.2483287E+002, 3.8048872E+000, 1.7448276E+001, 5.1221325E-002, 2.3164276E+002, 3.7090291E+000, 1.7448276E+001, 5.1146193E-002, 2.2136454E+002, 3.6583858E+000, 1.7448276E+001, 5.1050495E-002, 2.2863813E+002, 3.6228239E+000, 1.7448276E+001, 5.1141277E-002, 2.3098485E+002, 3.7103297E+000
 1.8413793E+001,-4.8752339E-002, 2.1964551E+002, 3.8000007E+000, 1.8413793E+001,-4.8810860E-002, 2.1653145E+002, 3.8220422E+000, 1.8413793E+001,-4.8794199E-002, 2.0941391E+002, 3.6518571E+000, 1.8413793E+001,-4.8757193E-002, 2.2320830E+002, 3.7807063E+000, 1.8413793E+001,-4.8678895E-002, 2.1480489E+002, 3.8403291E+000, 1.8413793E+001, 5.1834213E-002, 2.2602015E+002, 3.6799159E+000, 1.8413793E+001, 5.1801531E-002, 2.3175167E+002, 3.6943509E+000, 1.8413793E+001, 5.1732631E-002, 2.1695785E+002, 3.5750428E+000, 1.8413793E+001, 5.1668041E-002, 2.2816830E+002, 3.5859466E+000, 1.8413793E+001, 5.1736452E-002, 2.2960574E+002, 3.6475416E+000
 1.9379310E+001,-4.8097413E-002, 2.1581036E+002, 3.7086535E+000, 1.9379310E+001,-4.8098264E-002, 2.1300835E+002, 3.6927450E+000, 1.9379310E+001,-4.8143029E-002, 2.0551207E+002, 3.6454281E+000, 1.9379310E+001,-4.8127195E-002, 2.1753356E+002, 3.7813934E+000, 1.9379310E+001,-4.8067813E-002, 2.1371224E+002, 3.8062079E+000, 1.9379310E+001, 5.2389754E-002, 2.2536075E+002, 3.6077885E+000, 1.9379310E+001, 5.2400626E-002, 2.3087204E+002, 3.6638206E+000, 1.9379310E+001, 5.2344033E-002, 2.1431546E+002, 3.5440287E+000, 1.9379310E+001, 5.2301958E-002, 2.2454489E+002, 3.5588061E+000, 1.9379310E+001, 5.2336099E-002, 2.2867157E+002, 3.6458403E+000
 2.0344828E+001,-4.7400629E-002, 2.0967590E+002, 3.6452513E+000, 2.0344828E+001,-4.7391404E-002, 2.0811680E+002, 3.6179699E+000, 2.0344828E+001,-4.7441904E-002, 2.0279291E+002, 3.6266221E+000, 2.0344828E+001,-4.7479114E-002, 2.1112837E+002, 3.6886472E+000, 2.0344828E+001,-4.7432566E-002, 2.1087291E+002, 3.7660541E+000, 2.0344828E+001, 5.3003870E-002, 2.2174000E+002, 3.5684967E+000, 2.0344828E+001, 5.3006591E-002, 2.2596065E+002, 3.5885142E+000, 2.0344828E+001, 5.2991920E-002, 2.1093112E+002, 3.5165415E+000, 2.0344828E+001, 5.2946865E-002, 2.1997083E+002, 3.5212067E+000, 2.0344828E+001, 5.2932084E-002, 2.2678849E+002, 3.6059970E+000
 2.1310345E+001,-4.6699383E-002, 2.0159371E+002, 3.5891818E+000, 2.1310345E+001,-4.6740597E-002, 2.0275647E+002, 3.6047641E+000, 2.1310345E+001,-4.6763735E-002, 1.9569849E+002, 3.6021682E+000, 2.1310345E+001,-4.6790744E-002, 2.0533578E+002, 3.5874870E+000, 2.1310345E+001,-4.6697025E-002, 2.0412310E+002, 3.7223183E+000, 2.1310345E+001, 5.3641144E-002, 2.1715295E+002, 3.5367300E+000, 2.1310345E+001, 5.3672162E-002, 2.1991581E+002, 3.5630870E+000, 2.1310345E+001, 5.3678812E-002, 2.0849215E+002, 3.4925389E+000, 2.1310345E+001, 5.3619304E-002, 2.1408671E+002, 3.4864940E+000, 2.1310345E+001, 5.3569713E-002, 2.2245291E+002, 3.5386638E+000
 2.2275862E+001,-4.5989731E-002, 1.9209337E+002, 3.5038195E+000, 2.2275862E+001,-4.6054482E-002, 1.9598032E+002, 3.5599633E+000, 2.2275862E+001,-4.6095484E-002, 1.8649010E+002, 3.5431893E+000, 2.2275862E+001,-4.6092742E-002, 1.9957056E+002, 3.5529502E+000, 2.2275862E+001,-4.6007720E-002, 1.9821993E+002, 3.6049523E+000, 2.2275862E+001, 5.4324910E-002, 2.1074473E+002, 3.4898078E+000, 2.2275862E+001, 5.4377929E-002, 2.1288275E+002, 3.5170546E+000, 2.2275862E+001, 5.4372447E-002, 2.0606460E+002, 3.4922166E+000, 2.2275862E+001, 5.4346797E-002, 2.0639846E+002, 3.4895547E+000, 2.2275862E+001, 5.4258008E-002, 2.1562006E+002, 3.5106940E+000
 2.3241379E+001,-4.5444292E-002, 1.8691414E+002, 3.4691239E+000, 2.3241379E+001,-4.5490431E-002, 1.9002118E+002, 3.4986712E+000, 2.3241379E+001,-4.5522145E-002, 1.8294240E+002, 3.4973746E+000, 2.3241379E+001,-4.5571406E-002, 1.9439561E+002, 3.5219086E+000, 2.3241379E+001,-4.5508859E-002, 1.9386931E+002, 3.5286622E+000, 2.3241379E+001, 5.4866459E-002, 2.0487833E+002, 3.4922450E+000, 2.3241379E+001, 5.4936271E-002, 2.0771436E+002, 3.4897301E+000, 2.3241379E+001, 5.4908372E-002, 2.0155560E+002, 3.4825983E+000, 2.3241379E+001, 5.4919676E-002, 2.0096525E+002, 3.4791370E+000, 2.3241379E+001, 5.4808571E-002, 2.0978616E+002, 3.4875579E+000
 2.4206897E+001,-4.4662210E-002, 1.8024609E+002, 3.4419287E+000, 2.4206897E+001,-4.4722541E-002, 1.8450480E+002, 3.4455938E+000, 2.4206897E+001,-4.4741021E-002, 1.8012272E+002, 3.4561952E+000, 2.4206897E+001,-4.4853204E-002, 1.8739677E+002, 3.4727925E+000, 2.4206897E+001,-4.4772193E-002, 1.8683523E+002, 3.5145801E+000, 2.4206897E+001, 5.5641910E-002, 1.9554524E+002, 3.4841289E+000, 2.4206897E+001, 5.5710416E-002, 2.0070317E+002, 3.4817225E+000, 2.4206897E+001, 5.5661953E-002, 1.9448791E+002, 3.4815663E+000, 2.4206897E+001, 5.5677818E-002, 1.9266912E+002, 3.4816164E+000, 2.4206897E+001, 5.5585288E-002, 2.0181801E+002, 3.4813172E+000
 2.5172414E+001,-4.3909833E-002, 1.7376941E+002, 3.4452118E+000, 2.5172414E+001,-4.3922140E-002, 1.7982089E+002, 3.4332051E+000, 2.5172414E+001,-4.3956987E-002, 1.7430401E+002, 3.4240022E+000, 2.5172414E+001,-4.4108874E-002, 1.7968165E+002, 3.4323089E+000, 2.5172414E+001,-4.4035276E-002, 1.7786652E+002, 3.4679807E+000, 2.5172414E+001, 5.6480613E-002, 1.8494981E+002, 3.4842055E+000, 2.5172414E+001, 5.6500566E-002, 1.9191871E+002, 3.4842691E+000, 2.5172414E+001, 5.6497462E-002, 1.8455586E+002, 3.4842587E+000, 2.5172414E+001, 5.6504934E-002, 1.8450297E+002, 3.4842832E+000, 2.5172414E+001, 5.6403285E-002, 1.9251092E+002, 3.4839585E+000
 2.6137931E+001,-4.3108455E-002, 1.6470932E+002, 3.4187478E+000, 2.6137931E+001,-4.3136603E-002, 1.7111419E+002, 3.4276020E+000, 2.6137931E+001,-4.3190973E-002, 1.6770338E+002, 3.4373552E+000, 2.6137931E+001,-4.3314344E-002, 1.7269411E+002, 3.4199080E+000, 2.6137931E+001,-4.3229818E-002, 1.7173655E+002, 3.4534327E+000, 2.6137931E+001, 5.7436171E-002, 1.7401613E+002, 3.4872367E+000, 2.6137931E+001, 5.7344955E-002, 1.8166844E+002, 3.4869500E+000, 2.6137931E+001, 5.7401301E-002, 1.7280718E+002, 3.4871254E+000, 2.6137931E+001, 5.7433982E-002, 1.7403457E+002, 3.4872298E+000, 2.6137931E+001, 5.7311101E-002, 1.8128771E+002, 3.4868434E+000
 2.7103448E+001,-4.2273844E-002, 1.5518655E+002, 3.4110797E+000, 2.7103448E+001,-4.2270845E-002, 1.6388757E+002, 3.4416853E+000, 2.7103448E+001,-4.2359260E-002, 1.6041525E+002, 3.4218471E+000, 2.7103448E+001,-4.2469376E-002, 1.6616491E+002, 3.4146079E+000, 2.7103448E+001,-4.2377808E-002, 1.6112140E+002, 3.4134265E+000, 2.7103448E+001, 5.8503389E-002, 1.6340150E+002, 3.4905610E+000, 2.7103448E+001, 5.8347590E-002, 1.6855434E+002, 3.4900802E+000, 2.7103448E+001, 5.8387088E-002, 1.6077605E+002, 3.4902007E+000, 2.7103448E+001, 5.8452769E-002, 1.6246551E+002, 3.4904035E+000, 2.7103448E+001, 5.8330058E-002, 1.6948393E+002, 3.4900250E+000
 2.8068966E+001,-4.1374402E-002, 1.4645806E+002, 3.4063564E+000, 2.8068966E+001,-4.1404313E-002, 1.5918463E+002, 3.4168987E+000, 2.8068966E+001,-4.1460694E-002, 1.5561191E+002, 3.4009558E+000, 2.8068966E+001,-4.1584128E-002, 1.5822176E+002, 3.4016131E+000, 2.8068966E+001,-4.1482956E-002, 1.5207735E+002, 3.4010728E+000, 2.8068966E+001, 5.9674405E-002, 1.5219841E+002, 3.4941338E+000, 2.8068966E+001, 5.9516758E-002, 1.5511451E+002, 3.4936573E+000, 2.8068966E+001, 5.9507856E-002, 1.4939094E+002, 3.4936296E+000, 2.8068966E+001, 5.9569738E-002, 1.5242470E+002, 3.4938173E+000, 2.8068966E+001, 5.9476237E-002, 1.5812301E+002, 3.4935341E+000
 2.9034483E+001,-4.0405628E-002, 1.3854094E+002, 3.3953020E+000, 2.9034483E+001,-4.0486552E-002, 1.5446281E+002, 3.4024276E+000, 2.9034483E+001,-4.0549135E-002, 1.4931474E+002, 3.3960804E+000, 2.9034483E+001,-4.0649784E-002, 1.5185720E+002, 3.3966275E+000, 2.9034483E+001,-4.0525094E-002, 1.4250101E+002, 3.3959470E+000, 2.9034483E+001, 6.1018979E-002, 1.4182527E+002, 3.4981449E+000, 2.9034483E+001, 6.0825060E-002, 1.4525466E+002, 3.4975717E+000, 2.9034483E+001, 6.0888606E-002, 1.3938285E+002, 3.4977601E+000, 2.9034483E+001, 6.0919935E-002, 1.4283470E+002, 3.4978538E+000, 2.9034483E+001, 6.0835179E-002, 1.4651149E+002, 3.4976022E+000
 3.0000000E+001,-3.9428733E-002, 1.3518269E+002, 3.3899508E+000, 3.0000000E+001,-3.9548359E-002, 1.5039716E+002, 3.3906158E+000, 3.0000000E+001,-3.9594941E-002, 1.4461158E+002, 3.3908732E+000, 3.0000000E+001,-3.9702912E-002, 1.4720910E+002, 3.3914737E+000, 3.0000000E+001,-3.9539558E-002, 1.3614900E+002, 3.3905666E+000, 3.0000000E+001, 6.2673254E-002, 1.3594262E+002, 3.5029507E+000, 3.0000000E+001, 6.2369076E-002, 1.4098687E+002, 3.5020752E+000, 3.0000000E+001, 6.2581148E-002, 1.3377263E+002, 3.5026888E+000, 3.0000000E+001, 6.2570185E-002, 1.3646934E+002, 3.5026581E+000, 3.0000000E+001, 6.2469229E-002, 1.3877360E+002, 3.5023655E+000
