s,kW,kW,Pa,kg/m3
 4.7000040E+002,-1.2509693E+002, 1.2349996E+002, 1.1007804E+005, 9.6081020E-001
 4.8000153E+002,-1.2481099E+002, 1.2353846E+002, 1.1009115E+005, 9.5904344E-001
 4.9000837E+002,-1.2515064E+002, 1.2446669E+002, 1.1010246E+005, 9.6020361E-001
 5.0000306E+002,-1.2456301E+002, 1.2464391E+002, 1.1011363E+005, 9.6260680E-001
 5.1000113E+002,-1.2404898E+002, 1.2472727E+002, 1.1012055E+005, 9.5996713E-001
 5.2000086E+002,-1.2480542E+002, 1.2442677E+002, 1.1012074E+005, 9.5954631E-001
 5.3001696E+002,-1.2419934E+002, 1.2378896E+002, 1.1012537E+005, 9.6112623E-001
 5.4000044E+002,-1.2530745E+002, 1.2384360E+002, 1.1013524E+005, 9.6200859E-001
 5.5000636E+002,-1.2516006E+002, 1.2394464E+002, 1.1015117E+005, 9.5938594E-001
 5.6000573E+002,-1.2481613E+002, 1.2472779E+002, 1.1016051E+005, 9.6146519E-001
 5.7000145E+002,-1.2446819E+002, 1.2392376E+002, 1.1016557E+005, 9.6508887E-001
 5.8000806E+002,-1.2380657E+002, 1.2355433E+002, 1.1017001E+005, 9.7063565E-001
 5.9000735E+002,-1.2435588E+002, 1.2467592E+002, 1.1017386E+005, 9.7626144E-001
 6.0000086E+002,-1.2281323E+002, 1.2472183E+002, 1.1016667E+005, 9.6121039E-001
 6.1000044E+002,-1.2299894E+002, 1.2361180E+002, 1.1015761E+005, 9.6058142E-001
 6.2000448E+002,-1.2281982E+002, 1.2357093E+002, 1.1015692E+005, 9.5967067E-001
 6.3000877E+002,-1.2386851E+002, 1.2393978E+002, 1.1015396E+005, 9.6532488E-001
 6.4000720E+002,-1.2448303E+002, 1.2455782E+002, 1.1015911E+005, 9.6675211E-001
 6.5000360E+002,-1.2476613E+002, 1.2459682E+002, 1.1016103E+005, 9.6550482E-001
 6.6000101E+002,-1.2413218E+002, 1.2426549E+002, 1.1016439E+005, 9.6472892E-001
 6.7000237E+002,-1.2463267E+002, 1.2475907E+002, 1.1016679E+005, 9.6904644E-001
 6.8000319E+002,-1.2398358E+002, 1.2443678E+002, 1.1016691E+005, 9.5906528E-001
 6.9000461E+002,-1.2466072E+002, 1.2501667E+002, 1.1016653E+005, 9.5812327E-001
 7.0000496E+002,-1.2500689E+002, 1.2551922E+002, 1.1016646E+005, 9.6863076E-001
 7.1000363E+002,-1.2386378E+002, 1.2425403E+002, 1.1016551E+005, 9.6803534E-001
 7.2000345E+002,-1.2421799E+002, 1.2453057E+002, 1.1016629E+005, 9.6193989E-001
 7.3000061E+002,-1.2361379E+002, 1.2476238E+002, 1.1016338E+005, 9.6333135E-001
 7.4000100E+002,-1.2354777E+002, 1.2375764E+002, 1.1016080E+005, 9.6651073E-001
 7.5000118E+002,-1.2525672E+002, 1.2434099E+002, 1.1016636E+005, 9.7101068E-001
 7.6000005E+002,-1.2571088E+002, 1.2497074E+002, 1.1017813E+005, 9.6361375E-001
 7.7001343E+002,-1.2485352E+002, 1.2489295E+002, 1.1018230E+005, 9.6238053E-001
 7.8000267E+002,-1.2473477E+002, 1.2499233E+002, 1.1018261E+005, 9.6270765E-001
 7.9000009E+002,-1.2427268E+002, 1.2522624E+002, 1.1018110E+005, 9.6432267E-001
 8.0000517E+002,-1.2380961E+002, 1.2421517E+002, 1.1017797E+005, 9.6783574E-001
 8.1000341E+002,-1.2360275E+002, 1.2347431E+002, 1.1018151E+005, 9.6248718E-001
 8.2000878E+002,-1.2353229E+002, 1.2358352E+002, 1.1018879E+005, 9.6427258E-001
 8.3000591E+002,-1.2519907E+002, 1.2492003E+002, 1.1019375E+005, 9.7356937E-001
 8.4000790E+002,-1.2546016E+002, 1.2479292E+002, 1.1020119E+005, 9.6917159E-001
 8.5000452E+002,-1.2482935E+002, 1.2477603E+002, 1.1020720E+005, 9.6386384E-001
 8.6001278E+002,-1.2420222E+002, 1.2465674E+002, 1.1021271E+005, 9.6838618E-001
 8.7000445E+002,-1.2547048E+002, 1.2516061E+002, 1.1021571E+005, 9.7513540E-001
 8.8000555E+002,-1.2523587E+002, 1.2473769E+002, 1.1022191E+005, 9.7700961E-001
 8.9000455E+002,-1.2491428E+002, 1.2554891E+002, 1.1022449E+005, 9.7469601E-001
 9.0000234E+002,-1.2450207E+002, 1.2497280E+002, 1.1022754E+005, 9.6884232E-001
 9.1000260E+002,-1.2429222E+002, 1.2449232E+002, 1.1022885E+005, 9.7490883E-001
 9.2000918E+002,-1.2507043E+002, 1.2559657E+002, 1.1022857E+005, 9.7201612E-001
 9.3001458E+002,-1.2501848E+002, 1.2543165E+002, 1.1022638E+005, 9.7264779E-001
 9.4000622E+002,-1.2525735E+002, 1.2484842E+002, 1.1023181E+005, 9.7330134E-001
 9.5000186E+002,-1.2399743E+002, 1.2411039E+002, 1.1023640E+005, 9.7270063E-001
 9.6000682E+002,-1.2350558E+002, 1.2437912E+002, 1.1023670E+005, 9.7291181E-001
 9.7000183E+002,-1.2374482E+002, 1.2441601E+002, 1.1023074E+005, 9.6490457E-001
 9.8000418E+002,-1.2453784E+002, 1.2471726E+002, 1.1023084E+005, 9.6509604E-001
 9.9001198E+002,-1.2501796E+002, 1.2487853E+002, 1.1023377E+005, 9.6539259E-001
 1.0000101E+003,-1.2413520E+002, 1.2546746E+002, 1.1023053E+005, 9.6333188E-001
 1.0100036E+003,-1.2350938E+002, 1.2463368E+002, 1.1022246E+005, 9.6561764E-001
 1.0200022E+003,-1.2431258E+002, 1.2452101E+002, 1.1022041E+005, 9.6931669E-001
 1.0300066E+003,-1.2475857E+002, 1.2508928E+002, 1.1022289E+005, 9.6849112E-001
 1.0400150E+003,-1.2467107E+002, 1.2563110E+002, 1.1022354E+005, 9.7116017E-001
 1.0500062E+003,-1.2488634E+002, 1.2492435E+002, 1.1022380E+005, 9.6578531E-001
 1.0600017E+003,-1.2427490E+002, 1.2464265E+002, 1.1022509E+005, 9.6757718E-001
 1.0700052E+003,-1.2393223E+002, 1.2495681E+002, 1.1022126E+005, 9.6642297E-001
 1.0800075E+003,-1.2523274E+002, 1.2591123E+002, 1.1021740E+005, 9.7000402E-001
 1.0900071E+003,-1.2637649E+002, 1.2552009E+002, 1.1022021E+005, 9.7215699E-001
 1.1000040E+003,-1.2561579E+002, 1.2520113E+002, 1.1023037E+005, 9.7967306E-001
 1.1100060E+003,-1.2413448E+002, 1.2470590E+002, 1.1023246E+005, 9.7027942E-001
 1.1200015E+003,-1.2441087E+002, 1.2439976E+002, 1.1023480E+005, 9.6842813E-001
 1.1300040E+003,-1.2396021E+002, 1.2460096E+002, 1.1023615E+005, 9.6586544E-001
 1.1400033E+003,-1.2444962E+002, 1.2526111E+002, 1.1023159E+005, 9.7434929E-001
 1.1500015E+003,-1.2473284E+002, 1.2520834E+002, 1.1022953E+005, 9.7898279E-001
 1.1600055E+003,-1.2573931E+002, 1.2513103E+002, 1.1023281E+005, 9.7686950E-001
 1.1700013E+003,-1.2582265E+002, 1.2550235E+002, 1.1024113E+005, 9.6913574E-001
 1.1800038E+003,-1.2584014E+002, 1.2579738E+002, 1.1024524E+005, 9.6642780E-001
 1.1900030E+003,-1.2455073E+002, 1.2589109E+002, 1.1024387E+005, 9.7664238E-001
 1.2000039E+003,-1.2567436E+002, 1.2586597E+002, 1.1024059E+005, 9.7751702E-001
 1.2100002E+003,-1.2544478E+002, 1.2556016E+002, 1.1024506E+005, 9.7976877E-001
 1.2200026E+003,-1.2496468E+002, 1.2540255E+002, 1.1024164E+005, 9.7651228E-001
 1.2300010E+003,-1.2492532E+002, 1.2511562E+002, 1.1024464E+005, 9.7761068E-001
 1.2400030E+003,-1.2497694E+002, 1.2481005E+002, 1.1024676E+005, 9.7131152E-001
 1.2500154E+003,-1.2558940E+002, 1.2525285E+002, 1.1025076E+005, 9.7852408E-001
 1.2600032E+003,-1.2553229E+002, 1.2565899E+002, 1.1025501E+005, 9.7603841E-001
 1.2700025E+003,-1.2564027E+002, 1.2585946E+002, 1.1025872E+005, 9.6893874E-001
 1.2800061E+003,-1.2445188E+002, 1.2638209E+002, 1.1025067E+005, 9.7078770E-001
 1.2900018E+003,-1.2380423E+002, 1.2589248E+002, 1.1023788E+005, 9.7287977E-001
 1.3000081E+003,-1.2364859E+002, 1.2540247E+002, 1.1022494E+005, 9.7279974E-001
 1.3100207E+003,-1.2542077E+002, 1.2587285E+002, 1.1022241E+005, 9.7865434E-001
 1.3200061E+003,-1.2513634E+002, 1.2648756E+002, 1.1021709E+005, 9.7427966E-001
 1.3300015E+003,-1.2573470E+002, 1.2596058E+002, 1.1021775E+005, 9.6885403E-001
 1.3400062E+003,-1.2513184E+002, 1.2495416E+002, 1.1022162E+005, 9.6993255E-001
 1.3500089E+003,-1.2393667E+002, 1.2468090E+002, 1.1022353E+005, 9.6850408E-001
 1.3600039E+003,-1.2475892E+002, 1.2431898E+002, 1.1022397E+005, 9.6353008E-001
 1.3680000E+003,-1.2602531E+002, 1.2503001E+002, 1.1023233E+005, 9.6169768E-001
