s,kW/m2,kW/m2,Pa,kg/m3
Time,"Q1-0","Q2-0","p0","rho"
 0.0000000E+000,-7.2864000E-001, 7.2864000E-001, 1.0132500E+005, 1.1794096E+000
 1.0253254E-002,-2.6582964E-001, 2.6767905E-001, 1.0132294E+005, 1.1798864E+000
 2.0060714E-002,-1.1363123E-001, 1.1465643E-001, 1.0131990E+005, 1.1811727E+000
 3.0313967E-002,-9.6161574E-002, 9.6774009E-002, 1.0131829E+005, 1.1816236E+000
 4.0121427E-002,-9.2150180E-002, 9.2529987E-002, 1.0131728E+005, 1.1817361E+000
 5.0374681E-002,-9.1267784E-002, 9.1502482E-002, 1.0131665E+005, 1.1817645E+000
 6.0182141E-002,-9.1086552E-002, 9.1230658E-002, 1.0131626E+005, 1.1817727E+000
 7.0435394E-002,-9.1061918E-002, 9.1150319E-002, 1.0131602E+005, 1.1817755E+000
 8.0242854E-002,-9.1066607E-002, 9.1120652E-002, 1.0131588E+005, 1.1817767E+000
 9.0050314E-002,-9.1074036E-002, 9.1107434E-002, 1.0131579E+005, 1.1817773E+000
 1.0030357E-001,-9.1079803E-002, 9.1100222E-002, 1.0131573E+005, 1.1817777E+000
 1.1011103E-001,-9.1083603E-002, 9.1096059E-002, 1.0131570E+005, 1.1817779E+000
 1.2036428E-001,-9.1085978E-002, 9.1093587E-002, 1.0131568E+005, 1.1817780E+000
 1.3017174E-001,-9.1087448E-002, 9.1092087E-002, 1.0131567E+005, 1.1817781E+000
 1.4042499E-001,-9.1088345E-002, 9.1091178E-002, 1.0131566E+005, 1.1817781E+000
 1.5023245E-001,-9.1088896E-002, 9.1090622E-002, 1.0131566E+005, 1.1817781E+000
 1.6003991E-001,-9.1089225E-002, 9.1090289E-002, 1.0131565E+005, 1.1817782E+000
 1.7029317E-001,-9.1089432E-002, 9.1090081E-002, 1.0131565E+005, 1.1817782E+000
 1.8010063E-001,-9.1089558E-002, 9.1089954E-002, 1.0131565E+005, 1.1817782E+000
 1.9035388E-001,-9.1089635E-002, 9.1089876E-002, 1.0131565E+005, 1.1817782E+000
 2.0016134E-001,-9.1089682E-002, 9.1089829E-002, 1.0131565E+005, 1.1817782E+000
 2.1041460E-001,-9.1089710E-002, 9.1089800E-002, 1.0131565E+005, 1.1817782E+000
 2.2022206E-001,-9.1089728E-002, 9.1089782E-002, 1.0131565E+005, 1.1817782E+000
 2.3002952E-001,-9.1089738E-002, 9.1089772E-002, 1.0131565E+005, 1.1817782E+000
 2.4028277E-001,-9.1089745E-002, 9.1089765E-002, 1.0131565E+005, 1.1817782E+000
 2.5009023E-001,-9.1089749E-002, 9.1089761E-002, 1.0131565E+005, 1.1817782E+000
 2.6034348E-001,-9.1089751E-002, 9.1089759E-002, 1.0131565E+005, 1.1817782E+000
 2.7000000E-001,-9.1089753E-002, 9.1089757E-002, 1.0131565E+005, 1.1817782E+000
