s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-1.1107187E-003, 1.1122207E-003, 1.0132500E+005, 1.1954478E+000
 1.0019892E+001,-1.0869369E-003, 1.0864291E-003, 1.0132500E+005, 1.1954478E+000
 2.0039784E+001,-1.0467746E-003, 1.0382474E-003, 1.0132500E+005, 1.1954478E+000
 3.0059675E+001,-1.0076871E-003, 9.9735316E-004, 1.0132499E+005, 1.1954481E+000
 4.0009004E+001,-9.6552344E-004, 9.6616038E-004, 1.0132499E+005, 1.1954488E+000
 5.0028896E+001,-9.2689397E-004, 9.3801081E-004, 1.0132499E+005, 1.1954503E+000
 6.0048788E+001,-8.9852424E-004, 9.1096149E-004, 1.0132498E+005, 1.1954525E+000
 7.0068680E+001,-8.7893987E-004, 8.8417355E-004, 1.0132498E+005, 1.1954550E+000
 8.0018009E+001,-8.7929769E-004, 8.6676833E-004, 1.0132498E+005, 1.1954570E+000
 9.0037901E+001,-9.3549367E-004, 9.4049992E-004, 1.0132497E+005, 1.1954587E+000
 1.0005779E+002,-9.8694405E-004, 1.0587519E-003, 1.0132497E+005, 1.1954582E+000
 1.1000712E+002,-1.1058839E-003, 1.1378156E-003, 1.0132497E+005, 1.1954555E+000
 1.2002701E+002,-1.1290317E-003, 1.1738829E-003, 1.0132496E+005, 1.1954524E+000
 1.3004691E+002,-1.1549366E-003, 1.1664161E-003, 1.0132495E+005, 1.1954527E+000
 1.4006680E+002,-1.1387684E-003, 1.1405457E-003, 1.0132495E+005, 1.1954548E+000
 1.5001613E+002,-1.0615332E-003, 1.0637314E-003, 1.0132495E+005, 1.1954561E+000
 1.6003602E+002,-9.6542497E-004, 9.7604240E-004, 1.0132496E+005, 1.1954555E+000
 1.7005591E+002,-9.5203688E-004, 9.6077588E-004, 1.0132497E+005, 1.1954529E+000
 1.8000524E+002,-9.3181546E-004, 9.8679421E-004, 1.0132497E+005, 1.1954503E+000
 1.9002513E+002,-9.6326695E-004, 9.8841545E-004, 1.0132499E+005, 1.1954491E+000
 2.0004502E+002,-1.0106300E-003, 9.8566484E-004, 1.0132501E+005, 1.1954490E+000
 2.1006491E+002,-1.0148270E-003, 9.9107126E-004, 1.0132502E+005, 1.1954495E+000
 2.2001424E+002,-1.0566455E-003, 1.0159490E-003, 1.0132503E+005, 1.1954497E+000
 2.3003413E+002,-1.0462689E-003, 1.0425346E-003, 1.0132505E+005, 1.1954489E+000
 2.4005403E+002,-1.0409587E-003, 1.1174243E-003, 1.0132506E+005, 1.1954483E+000
 2.5000336E+002,-1.0445896E-003, 1.0784228E-003, 1.0132506E+005, 1.1954473E+000
 2.6002325E+002,-1.0447682E-003, 1.0454750E-003, 1.0132505E+005, 1.1954350E+000
 2.7004314E+002,-1.0249077E-003, 1.0442430E-003, 1.0132505E+005, 1.1953705E+000
 2.8006303E+002,-1.0094092E-003, 1.0643993E-003, 1.0132505E+005, 1.1953323E+000
 2.9001236E+002,-1.0170412E-003, 1.0321225E-003, 1.0132505E+005, 1.1953371E+000
 3.0003225E+002,-1.0266438E-003, 1.0241413E-003, 1.0132506E+005, 1.1953198E+000
 3.1005214E+002,-1.0577185E-003, 1.0407457E-003, 1.0132506E+005, 1.1953436E+000
 3.2000147E+002,-1.0425772E-003, 1.0436640E-003, 1.0132506E+005, 1.1954012E+000
 3.3002136E+002,-1.0202031E-003, 1.0302708E-003, 1.0132506E+005, 1.1954466E+000
 3.4004126E+002,-1.0434283E-003, 9.9956948E-004, 1.0132506E+005, 1.1954627E+000
 3.5006115E+002,-1.0090494E-003, 1.0001994E-003, 1.0132506E+005, 1.1955201E+000
 3.6001048E+002,-1.0205832E-003, 9.9871536E-004, 1.0132506E+005, 1.1954142E+000
 3.7003037E+002,-1.0189976E-003, 1.0050676E-003, 1.0132506E+005, 1.1954057E+000
 3.8005026E+002,-1.0158489E-003, 1.0394804E-003, 1.0132505E+005, 1.1954021E+000
 3.9007015E+002,-1.0153700E-003, 9.9644417E-004, 1.0132505E+005, 1.1954631E+000
 4.0001948E+002,-9.9850063E-004, 9.7960923E-004, 1.0132504E+005, 1.1954460E+000
 4.1003937E+002,-1.0165135E-003, 1.0081762E-003, 1.0132503E+005, 1.1954536E+000
 4.2005927E+002,-1.0010415E-003, 1.0153392E-003, 1.0132503E+005, 1.1954603E+000
 4.3000859E+002,-1.0174840E-003, 1.0376415E-003, 1.0132503E+005, 1.1954895E+000
 4.4002849E+002,-1.0177154E-003, 1.0314959E-003, 1.0132503E+005, 1.1954380E+000
 4.5004838E+002,-1.0340428E-003, 1.0114512E-003, 1.0132503E+005, 1.1954071E+000
 4.6006827E+002,-1.0215597E-003, 1.0127527E-003, 1.0132503E+005, 1.1954070E+000
 4.7001760E+002,-1.0340554E-003, 1.0212519E-003, 1.0132503E+005, 1.1954190E+000
 4.8003749E+002,-1.0275964E-003, 1.0164771E-003, 1.0132503E+005, 1.1953882E+000
 4.9005738E+002,-1.0455056E-003, 1.0101679E-003, 1.0132503E+005, 1.1954409E+000
 5.0000671E+002,-1.0441546E-003, 9.9078692E-004, 1.0132503E+005, 1.1955169E+000
 5.1002660E+002,-1.0124890E-003, 1.0195638E-003, 1.0132503E+005, 1.1955882E+000
 5.2004650E+002,-1.0202357E-003, 1.0113326E-003, 1.0132503E+005, 1.1954302E+000
 5.3006639E+002,-9.9881827E-004, 9.9200854E-004, 1.0132503E+005, 1.1954334E+000
 5.4001572E+002,-9.8373184E-004, 1.0074390E-003, 1.0132503E+005, 1.1955228E+000
 5.5003561E+002,-9.9406411E-004, 1.0028623E-003, 1.0132503E+005, 1.1954866E+000
 5.6005550E+002,-1.0027984E-003, 1.0014070E-003, 1.0132503E+005, 1.1955373E+000
 5.7000483E+002,-1.0048379E-003, 1.0010165E-003, 1.0132504E+005, 1.1955880E+000
 5.8002472E+002,-1.0079868E-003, 1.0274701E-003, 1.0132504E+005, 1.1955661E+000
 5.9004461E+002,-9.9812064E-004, 1.0031784E-003, 1.0132504E+005, 1.1955346E+000
 6.0006450E+002,-1.0441455E-003, 1.0306743E-003, 1.0132504E+005, 1.1955359E+000
 6.1001383E+002,-1.0345089E-003, 1.0383867E-003, 1.0132503E+005, 1.1955128E+000
 6.2003373E+002,-1.0477211E-003, 1.0307216E-003, 1.0132502E+005, 1.1954710E+000
 6.3005362E+002,-1.0537192E-003, 1.0255098E-003, 1.0132502E+005, 1.1954488E+000
 6.4000295E+002,-1.0511470E-003, 1.0233935E-003, 1.0132502E+005, 1.1954470E+000
 6.5002284E+002,-1.0228241E-003, 1.0328920E-003, 1.0132502E+005, 1.1954686E+000
 6.6004273E+002,-1.0471446E-003, 1.0272005E-003, 1.0132501E+005, 1.1954868E+000
 6.7006262E+002,-1.0973320E-003, 1.0410834E-003, 1.0132501E+005, 1.1954781E+000
 6.8001195E+002,-1.0537354E-003, 1.0579571E-003, 1.0132500E+005, 1.1954825E+000
 6.9003184E+002,-1.0457796E-003, 1.0169638E-003, 1.0132500E+005, 1.1954945E+000
 7.0005173E+002,-1.0136018E-003, 1.0146630E-003, 1.0132499E+005, 1.1954875E+000
 7.1000106E+002,-1.0486215E-003, 1.0120424E-003, 1.0132498E+005, 1.1954929E+000
 7.2002095E+002,-1.0634193E-003, 1.0240638E-003, 1.0132497E+005, 1.1954748E+000
 7.3004085E+002,-1.0539933E-003, 1.0202710E-003, 1.0132496E+005, 1.1954649E+000
 7.4006074E+002,-1.0304902E-003, 1.0139861E-003, 1.0132495E+005, 1.1954465E+000
 7.5001007E+002,-1.0136955E-003, 1.0108097E-003, 1.0132494E+005, 1.1954219E+000
 7.6002996E+002,-1.0162920E-003, 1.0182649E-003, 1.0132493E+005, 1.1954423E+000
 7.7004985E+002,-1.0660197E-003, 1.0428624E-003, 1.0132493E+005, 1.1954579E+000
 7.8006974E+002,-1.0642525E-003, 1.0228353E-003, 1.0132492E+005, 1.1954530E+000
 7.9001907E+002,-1.0670966E-003, 1.0252717E-003, 1.0132492E+005, 1.1954607E+000
 8.0003896E+002,-1.0299413E-003, 1.0449691E-003, 1.0132492E+005, 1.1954445E+000
 8.1005886E+002,-1.0154305E-003, 1.0529064E-003, 1.0132491E+005, 1.1954296E+000
 8.2000818E+002,-1.0131993E-003, 1.0500674E-003, 1.0132491E+005, 1.1954348E+000
 8.3002808E+002,-1.0297117E-003, 1.0305293E-003, 1.0132491E+005, 1.1954257E+000
 8.4004797E+002,-1.0115093E-003, 1.0331271E-003, 1.0132491E+005, 1.1954411E+000
 8.5006786E+002,-1.0107305E-003, 1.0308867E-003, 1.0132491E+005, 1.1953977E+000
 8.6001719E+002,-1.0364517E-003, 1.0485567E-003, 1.0132491E+005, 1.1954011E+000
 8.7003708E+002,-1.0592534E-003, 1.0394709E-003, 1.0132491E+005, 1.1954435E+000
 8.8005697E+002,-1.0615700E-003, 1.0376506E-003, 1.0132491E+005, 1.1954572E+000
 8.9000630E+002,-1.0337316E-003, 1.0198327E-003, 1.0132491E+005, 1.1954599E+000
 9.0002619E+002,-1.0323520E-003, 1.0268821E-003, 1.0132492E+005, 1.1954530E+000
 9.1004609E+002,-1.0314482E-003, 1.0320319E-003, 1.0132492E+005, 1.1954859E+000
 9.2006598E+002,-1.0247518E-003, 1.0361788E-003, 1.0132492E+005, 1.1954917E+000
 9.3001531E+002,-1.0228094E-003, 1.0497168E-003, 1.0132492E+005, 1.1954556E+000
 9.4003520E+002,-9.9594022E-004, 1.0711880E-003, 1.0132492E+005, 1.1954318E+000
 9.5005509E+002,-1.0207885E-003, 1.0650372E-003, 1.0132492E+005, 1.1954323E+000
 9.6000442E+002,-1.0208802E-003, 1.0454360E-003, 1.0132492E+005, 1.1954284E+000
 9.7002431E+002,-1.0471566E-003, 1.0532058E-003, 1.0132491E+005, 1.1954735E+000
 9.8004420E+002,-1.0412392E-003, 1.0242013E-003, 1.0132491E+005, 1.1954674E+000
 9.9006409E+002,-1.0312274E-003, 1.0370091E-003, 1.0132490E+005, 1.1954114E+000
 1.0000134E+003,-1.0071858E-003, 1.0337295E-003, 1.0132490E+005, 1.1953867E+000
 1.0100333E+003,-1.0151117E-003, 1.0251242E-003, 1.0132490E+005, 1.1954340E+000
 1.0200532E+003,-1.0316754E-003, 1.0279557E-003, 1.0132490E+005, 1.1954385E+000
 1.0300025E+003,-1.0405641E-003, 1.0177907E-003, 1.0132490E+005, 1.1953954E+000
 1.0400224E+003,-1.0355269E-003, 1.0435906E-003, 1.0132490E+005, 1.1953846E+000
 1.0500423E+003,-1.0160294E-003, 1.0852377E-003, 1.0132490E+005, 1.1953779E+000
 1.0600622E+003,-1.0060198E-003, 1.0943886E-003, 1.0132491E+005, 1.1953898E+000
 1.0700115E+003,-1.0199161E-003, 1.0510427E-003, 1.0132491E+005, 1.1954315E+000
 1.0800314E+003,-1.0231616E-003, 1.0177614E-003, 1.0132491E+005, 1.1954232E+000
 1.0900513E+003,-1.0246658E-003, 1.0183148E-003, 1.0132491E+005, 1.1954931E+000
 1.1000007E+003,-1.0361171E-003, 1.0524473E-003, 1.0132490E+005, 1.1955038E+000
 1.1100205E+003,-1.0537873E-003, 1.0539832E-003, 1.0132490E+005, 1.1954008E+000
 1.1200404E+003,-1.0463990E-003, 1.0528366E-003, 1.0132490E+005, 1.1954085E+000
 1.1300603E+003,-1.0636861E-003, 1.0672843E-003, 1.0132490E+005, 1.1954395E+000
 1.1400097E+003,-1.0496721E-003, 1.0417523E-003, 1.0132490E+005, 1.1954489E+000
 1.1500295E+003,-1.0344225E-003, 1.0348308E-003, 1.0132489E+005, 1.1954465E+000
 1.1600494E+003,-1.0308942E-003, 1.0436492E-003, 1.0132489E+005, 1.1954347E+000
