s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 1.0368316E-001, 0.0000000E+000
 5.0775407E-002, 1.0368316E-001, 0.0000000E+000
 1.0017620E-001, 1.0368316E-001, 0.0000000E+000
 1.5015589E-001, 1.0368316E-001, 7.0120598E-016
 2.0014062E-001, 1.0368316E-001, 2.3094222E-006
 2.5005920E-001, 1.0368316E-001, 8.6706594E-006
 3.0012726E-001, 1.0368316E-001, 4.9506314E-006
 3.5002073E-001, 1.0368316E-001, 5.3956687E-006
 4.0018396E-001, 1.0368316E-001, 6.0965664E-006
 4.5003653E-001, 1.0368316E-001, 6.0169903E-006
 5.0013172E-001, 1.0368316E-001, 6.0172835E-006
 5.5007598E-001, 1.0368316E-001, 6.2034876E-006
 6.0001042E-001, 1.0368316E-001, 6.1057703E-006
 6.5011271E-001, 1.0368316E-001, 6.1468795E-006
 7.0014558E-001, 1.0368316E-001, 6.6932028E-006
 7.5008795E-001, 1.0368316E-001, 6.1216410E-006
 8.0008364E-001, 1.0368316E-001, 6.2402231E-006
 8.5004345E-001, 1.0368316E-001, 6.4014708E-006
 9.0011903E-001, 1.0368316E-001, 6.2774611E-006
 9.5009802E-001, 1.0368316E-001, 6.3290050E-006
 1.0001677E+000, 1.0368316E-001, 6.4210970E-006
 1.0500563E+000, 1.0368316E-001, 6.6588940E-006
 1.1000105E+000, 1.0368316E-001, 7.0132934E-006
 1.1500174E+000, 1.0368316E-001, 6.5381170E-006
 1.2000384E+000, 1.0368316E-001, 6.9101115E-006
 1.2500272E+000, 1.0368316E-001, 7.5864474E-006
 1.3000074E+000, 1.0368316E-001, 7.0116600E-006
 1.3500508E+000, 1.0368316E-001, 6.9617889E-006
 1.4001032E+000, 1.0368316E-001, 7.4103601E-006
 1.4500815E+000, 1.0368316E-001, 6.9387676E-006
 1.5000005E+000, 1.0368316E-001, 7.1506379E-006
 1.5500055E+000, 1.0368316E-001, 7.4385185E-006
 1.6001372E+000, 1.0368316E-001, 7.6041921E-006
 1.6501449E+000, 1.0368316E-001, 7.5271285E-006
 1.7001047E+000, 1.0368316E-001, 8.2473906E-006
 1.7500951E+000, 1.0368316E-001, 7.6642031E-006
 1.8000927E+000, 1.0368316E-001, 7.6745130E-006
 1.8500836E+000, 1.0368316E-001, 8.4076930E-006
