s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 2.5554709E-001, 0.0000000E+000
 5.0228200E-002, 2.5554709E-001, 0.0000000E+000
 1.0027932E-001, 2.5554709E-001, 0.0000000E+000
 1.5017122E-001, 2.5554709E-001, 4.0106872E-016
 2.0027855E-001, 2.5554709E-001, 1.3775357E-006
 2.5014716E-001, 2.5554709E-001, 4.1525690E-006
 3.0016844E-001, 2.5554709E-001, 2.9148987E-006
 3.5002315E-001, 2.5554709E-001, 3.9157050E-006
 4.0018234E-001, 2.5554709E-001, 4.3223676E-006
 4.5003902E-001, 2.5554709E-001, 4.4432482E-006
 5.0008746E-001, 2.5554709E-001, 4.3505699E-006
 5.5013590E-001, 2.5554709E-001, 4.3234624E-006
 6.0018433E-001, 2.5554709E-001, 4.3746215E-006
 6.5004101E-001, 2.5554709E-001, 4.3054791E-006
 7.0008945E-001, 2.5554709E-001, 4.2763061E-006
 7.5013789E-001, 2.5554709E-001, 4.6809441E-006
 8.0006871E-001, 2.5554709E-001, 4.5735816E-006
 8.5013593E-001, 2.5554709E-001, 4.5593239E-006
 9.0002234E-001, 2.5554709E-001, 4.6418242E-006
 9.5002496E-001, 2.5554709E-001, 4.5136775E-006
 1.0000839E+000, 2.5554709E-001, 4.4620278E-006
 1.0500162E+000, 2.5554709E-001, 4.3584905E-006
 1.1000335E+000, 2.5554709E-001, 4.5911534E-006
 1.1501636E+000, 2.5554709E-001, 4.8189276E-006
 1.2001351E+000, 2.5554709E-001, 4.8184670E-006
 1.2500013E+000, 2.5554709E-001, 4.3734079E-006
 1.3000183E+000, 2.5554709E-001, 4.7512398E-006
 1.3500287E+000, 2.5554709E-001, 4.7004295E-006
 1.4001199E+000, 2.5554709E-001, 4.8127352E-006
 1.4500000E+000, 2.5554709E-001, 4.8657717E-006
 1.5000990E+000, 2.5554709E-001, 4.9407459E-006
 1.5500467E+000, 2.5554709E-001, 4.9846608E-006
 1.6000627E+000, 2.5554709E-001, 5.0078358E-006
 1.6501371E+000, 2.5554709E-001, 5.0076923E-006
 1.7001732E+000, 2.5554709E-001, 4.9302273E-006
 1.7500589E+000, 2.5554709E-001, 5.0479278E-006
 1.8001663E+000, 2.5554709E-001, 4.9929145E-006
 1.8501694E+000, 2.5554709E-001, 4.9879499E-006
 1.9000571E+000, 2.5554709E-001, 5.1665108E-006
 1.9501529E+000, 2.5554709E-001, 5.1825128E-006
 2.0000828E+000, 2.5554709E-001, 5.1135499E-006
 2.0500629E+000, 2.5554709E-001, 5.2466362E-006
 2.1001361E+000, 2.5554709E-001, 5.1107228E-006
 2.1501305E+000, 2.5554709E-001, 5.1840092E-006
 2.2000630E+000, 2.5554709E-001, 5.1781809E-006
 2.2500080E+000, 2.5554752E-001, 5.4532004E-006
 2.3000076E+000, 2.5555795E-001, 5.2367942E-006
 2.3500494E+000, 2.5561162E-001, 5.4766996E-006
 2.4000812E+000, 2.5571661E-001, 5.3975484E-006
 2.4500432E+000, 2.5584707E-001, 5.4839535E-006
 2.5000244E+000, 2.5599146E-001, 5.2349620E-006
 2.5501097E+000, 2.5614698E-001, 5.4359200E-006
 2.6000551E+000, 2.5631165E-001, 5.4396346E-006
 2.6500832E+000, 2.5648371E-001, 5.4928909E-006
 2.7000378E+000, 2.5666159E-001, 5.3101116E-006
 2.7500014E+000, 2.5684378E-001, 5.4283053E-006
 2.8001383E+000, 2.5702922E-001, 5.5040804E-006
 2.8500932E+000, 2.5721718E-001, 5.3886617E-006
 2.9001385E+000, 2.5740597E-001, 5.5200430E-006
 2.9501170E+000, 2.5759630E-001, 5.3264298E-006
 3.0000856E+000, 2.5778634E-001, 5.5593278E-006
 3.0500988E+000, 2.5797754E-001, 5.2311211E-006
 3.1000506E+000, 2.5816801E-001, 5.6002197E-006
 3.1500002E+000, 2.5835922E-001, 5.1853344E-006
 3.2001013E+000, 2.5854997E-001, 5.5719971E-006
 3.2501419E+000, 2.5874148E-001, 5.2224935E-006
 3.3000954E+000, 2.5893238E-001, 5.4539818E-006
 3.3500310E+000, 2.5912295E-001, 5.4828631E-006
 3.4001630E+000, 2.5931413E-001, 5.4133339E-006
 3.4500636E+000, 2.5950451E-001, 5.7946552E-006
 3.5001149E+000, 2.5969523E-001, 5.1990003E-006
 3.5501066E+000, 2.5988609E-001, 5.2157886E-006
 3.6001285E+000, 2.6007687E-001, 5.3510540E-006
 3.6500693E+000, 2.6026730E-001, 5.1206437E-006
 3.7000839E+000, 2.6045791E-001, 4.9790972E-006
 3.7501514E+000, 2.6064843E-001, 5.0649175E-006
 3.8001298E+000, 2.6083935E-001, 5.2547261E-006
 3.8500812E+000, 2.6102937E-001, 5.1330894E-006
 3.9000426E+000, 2.6121995E-001, 5.1995500E-006
 3.9500974E+000, 2.6141009E-001, 5.2896623E-006
 4.0001133E+000, 2.6160103E-001, 5.0309394E-006
 4.0500507E+000, 2.6179086E-001, 5.6125741E-006
 4.1000822E+000, 2.6198157E-001, 5.1543091E-006
 4.1500381E+000, 2.6217155E-001, 5.3019554E-006
 4.2001996E+000, 2.6236217E-001, 5.5279487E-006
 4.2500228E+000, 2.6255240E-001, 5.4693030E-006
 4.3001341E+000, 2.6274244E-001, 5.4801702E-006
 4.3500257E+000, 2.6293298E-001, 5.2201516E-006
 4.4000359E+000, 2.6312258E-001, 5.5547803E-006
 4.4500085E+000, 2.6331328E-001, 5.2275667E-006
 4.5000783E+000, 2.6350300E-001, 5.5855317E-006
 4.5500121E+000, 2.6369385E-001, 5.2028590E-006
 4.6000880E+000, 2.6388351E-001, 5.5747609E-006
 4.6501037E+000, 2.6407442E-001, 5.1968430E-006
 4.7000103E+000, 2.6426405E-001, 5.4573998E-006
 4.7500537E+000, 2.6445445E-001, 5.3152444E-006
 4.8001573E+000, 2.6464484E-001, 5.3310816E-006
 4.8501240E+000, 2.6483511E-001, 5.4316803E-006
 4.9000729E+000, 2.6502539E-001, 5.2497765E-006
 4.9500304E+000, 2.6521497E-001, 5.5321792E-006
 5.0000409E+000, 2.6540556E-001, 5.1498213E-006
 5.0501872E+000, 2.6559542E-001, 5.5698863E-006
 5.1000775E+000, 2.6578632E-001, 5.1232497E-006
 5.1500319E+000, 2.6597554E-001, 5.5007722E-006
 5.2000329E+000, 2.6616598E-001, 5.1438992E-006
 5.2501403E+000, 2.6635624E-001, 5.3429044E-006
 5.3000175E+000, 2.6654658E-001, 5.2534808E-006
 5.3500667E+000, 2.6673640E-001, 5.5213839E-006
 5.4000851E+000, 2.6692679E-001, 5.6796123E-006
 5.4501222E+000, 2.6711695E-001, 5.5376667E-006
 5.5000003E+000, 2.6730701E-001, 5.3543475E-006
 5.5500110E+000, 2.6749681E-001, 5.4695181E-006
 5.6000693E+000, 2.6768721E-001, 5.4811194E-006
 5.6501784E+000, 2.6787756E-001, 5.3523180E-006
 5.7001848E+000, 2.6806800E-001, 5.4723141E-006
 5.7500582E+000, 2.6825776E-001, 5.4369607E-006
 5.8000914E+000, 2.6844787E-001, 5.3961713E-006
 5.8501496E+000, 2.6863797E-001, 5.4276297E-006
 5.9000723E+000, 2.6882818E-001, 5.4573487E-006
 5.9501426E+000, 2.6901815E-001, 5.4052496E-006
 6.0001502E+000, 2.6920852E-001, 5.4278890E-006
 6.0500272E+000, 2.6939828E-001, 5.4012600E-006
 6.1001174E+000, 2.6958847E-001, 5.4283441E-006
 6.1501971E+000, 2.6977873E-001, 5.3848325E-006
 6.2000118E+000, 2.6996874E-001, 5.4348293E-006
 6.2500305E+000, 2.7015835E-001, 5.3793741E-006
 6.3000907E+000, 2.7034875E-001, 5.4253714E-006
 6.3500777E+000, 2.7053884E-001, 5.3637292E-006
 6.4001731E+000, 2.7072921E-001, 5.4278771E-006
 6.4501128E+000, 2.7091922E-001, 5.3511457E-006
 6.5001809E+000, 2.7110939E-001, 5.4268304E-006
